"entryID","name","type","reaction","x","y","graphicalType","width","height","bgcolor","entrez","dictID","reaction_type","org","pathway","is_bottleneck","freq","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"16",NA,"gene",NA,666,862,"rectangle",46,17,"#BFFFBF","dre:559111 / dre:560317",NA,NA,"dre","04520",0,1,0,0,0,0,0.000116877045348294,8,0,2,1,8,4,9.22545088689991e-17,0,"NHNB"
"17",NA,"gene",NA,1024,801,"rectangle",46,17,"#BFFFBF","dre:114424",NA,NA,"dre","04520",0,1,0,2,0,0,0.000118147448015123,1,0,4,1,8,3,0.00118380922057127,0.00841167086729808,"NHNB"
"18",NA,"gene",NA,510,648,"rectangle",46,17,"#BFFFBF","dre:30741 / dre:567500",NA,NA,"dre","04520",0,1,0.00138158942506769,8,10,0.357142857142857,0.000212630236019562,2,0.101432852786564,4,1,8,10,0.00140995041218026,0.020299469013124,"NHNB"
"19",NA,"gene",NA,325,661,"rectangle",46,17,"#BFFFBF","dre:556726",NA,NA,"dre","04520",1,1,0.0634257047300526,14,21,0.07,0.000242777373148823,4,0,4,1,8,25,0.0108016791786392,0.18708007306296,"HB"
"20",NA,"gene",NA,333,265,"rectangle",46,17,"#BFFFBF","dre:556726",NA,NA,"dre","04520",1,1,0.0634257047300526,14,21,0.07,0.000242777373148823,4,0,4,1,8,25,0.0108016791786392,0.18708007306296,"HB"
"21",NA,"gene",NA,280,647,"rectangle",46,17,"#BFFFBF","dre:114424",NA,NA,"dre","04520",0,1,0,2,0,0,0.000118147448015123,1,0,4,1,8,3,0.00118380922057127,0.00841167086729808,"NHNB"
"22",NA,"gene",NA,280,345,"rectangle",46,17,"#BFFFBF","dre:114424",NA,NA,"dre","04520",0,1,0,2,0,0,0.000118147448015123,1,0,4,1,8,3,0.00118380922057127,0.00841167086729808,"NHNB"
"23",NA,"gene",NA,107,345,"rectangle",46,17,"#BFFFBF","dre:114424",NA,NA,"dre","04520",0,1,0,2,0,0,0.000118147448015123,1,0,4,1,8,3,0.00118380922057127,0.00841167086729808,"NHNB"
"24",NA,"gene",NA,813,478,"rectangle",46,17,"#BFFFBF","dre:30510 / dre:30523 / dre:30701 / dre:497649",NA,NA,"dre","04520",0,1,0,1,0,0,0.000118147448015123,5,0,4,1,8,1,4.92624248680738e-17,0.00825902446885394,"NHNB"
"25",NA,"gene",NA,741,920,"rectangle",46,17,"#BFFFBF","dre:405892 / dre:563460",NA,NA,"dre","04520",0,1,0,0,0,0,0.000116877045348294,6,0,2,1,8,1,4.15145289910496e-17,0,"NHNB"
"26",NA,"gene",NA,666,920,"rectangle",46,17,"#BFFFBF","dre:553788",NA,NA,"dre","04520",1,1,0,2,0,0,0.000119445771619685,6,0,1,1,8,2,9.85248497361475e-17,0,"NHB"
"27",NA,"gene",NA,666,889,"rectangle",46,17,"#BFFFBF","dre:559273 / dre:565612 / dre:566841 / dre:567111",NA,NA,"dre","04520",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"28",NA,"gene",NA,666,845,"rectangle",46,17,"#BFFFBF","dre:326283 / dre:58092",NA,NA,"dre","04520",0,1,0,0,0,0,0.000116877045348294,8,0,2,1,8,4,9.22545088689991e-17,0,"NHNB"
"29",NA,"gene",NA,467,742,"rectangle",46,17,"#BFFFBF","dre:407620",NA,NA,"dre","04520",0,1,0,4,3,0.5,0.000263296471827277,7,0,5,1,8,4,1.97049699472295e-16,0.00147301596372398,"NHNB"
"30",NA,"gene",NA,405,724,"rectangle",46,17,"#BFFFBF","dre:373872 / dre:574422",NA,NA,"dre","04520",0,1,3.98152572065616e-05,2,1,0.333333333333333,0.000245519273262951,5,0,4,1,8,3,0.000207303626998116,0.00965184807177577,"NHNB"
"31",NA,"gene",NA,405,703,"rectangle",46,17,"#BFFFBF","dre:565199",NA,NA,"dre","04520",0,1,3.98152572065616e-05,2,1,0.333333333333333,0.000245519273262951,5,0,4,1,8,3,0.000207303626998116,0.00965184807177577,"NHNB"
"33",NA,"gene",NA,890,787,"rectangle",46,17,"#BFFFBF","dre:494038",NA,NA,"dre","04520",0,1,0,0,0,0,0.000116877045348294,18,1.23118102489481e-16,6,1,8,2,8.30290579820992e-17,0,"NHNB"
"34",NA,"gene",NA,666,787,"rectangle",46,17,"#BFFFBF","dre:360144 / dre:399480",NA,NA,"dre","04520",0,1,0.000179168657429527,1,0,0,0.000118147448015123,5,0,5,1,8,4,0.00457294413307434,0,"NHNB"
"35",NA,"gene",NA,280,845,"rectangle",46,17,"#BFFFBF","dre:30739 / dre:560446 / dre:560578 / dre:792928",NA,NA,"dre","04520",0,1,0,4,0,0,0.000122129946262824,8,0,2,1,8,4,1.97049699472295e-16,0,"NHNB"
"36",NA,"gene",NA,280,812,"rectangle",46,17,"#BFFFBF","dre:30705",NA,NA,"dre","04520",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"37",NA,"gene",NA,280,786,"rectangle",46,17,"#BFFFBF","dre:378478 / dre:386966 / dre:571431",NA,NA,"dre","04520",0,1,0,4,0,0,0.000263296471827277,5,0,4,1,8,4,1.97049699472295e-16,0.0108311655497444,"NHNB"
"38",NA,"gene",NA,280,761,"rectangle",46,17,"#BFFFBF","dre:100150664",NA,NA,"dre","04520",0,1,0,2,0,0,0.000245519273262951,5,0,4,1,8,2,9.85248497361475e-17,0.00965184807177574,"NHNB"
"39",NA,"gene",NA,280,737,"rectangle",46,17,"#BFFFBF","dre:245699 / dre:245700",NA,NA,"dre","04520",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"40",NA,"gene",NA,280,713,"rectangle",46,17,"#BFFFBF","dre:245701 / dre:245702",NA,NA,"dre","04520",0,1,0,1,0,0,0.000118147448015123,5,0,4,1,8,1,4.92624248680738e-17,0.00825902446885394,"NHNB"
"41",NA,"gene",NA,437,406,"rectangle",46,17,"#BFFFBF","dre:100535532 / dre:30428 / dre:30488 / dre:30502 / dre:415254 / dre:556379",NA,NA,"dre","04520",0,1,0,1,0,0,0.000118147448015123,5,0,4,1,8,1,4.92624248680738e-17,0.00825902446885394,"NHNB"
"42",NA,"gene",NA,336,497,"rectangle",46,17,"#BFFFBF","dre:558077 / dre:559679",NA,NA,"dre","04520",0,1,0,1,0,0,0.000245338567222767,9,0,5,1,8,1,4.92624248680738e-17,0.00139282360292183,"NHNB"
"43",NA,"gene",NA,336,476,"rectangle",46,17,"#BFFFBF","dre:335573",NA,NA,"dre","04520",0,1,0,1,0,0,0.000245338567222767,11,0,5,1,8,1,4.92624248680738e-17,0.00139282360292183,"NHNB"
"44",NA,"gene",NA,336,455,"rectangle",46,17,"#BFFFBF","dre:30081",NA,NA,"dre","04520",0,1,0,1,0,0,0.000118147448015123,5,0,4,1,8,1,4.92624248680738e-17,0.00825902446885394,"NHNB"
"45",NA,"gene",NA,280,473,"rectangle",46,17,"#BFFFBF","dre:140819 / dre:799867",NA,NA,"dre","04520",0,1,0,1,0,0,0.000118147448015123,5,0,4,1,8,1,4.92624248680738e-17,0.00825902446885394,"NHNB"
"46",NA,"gene",NA,280,451,"rectangle",46,17,"#BFFFBF","dre:100149130",NA,NA,"dre","04520",0,1,0,1,0,0,0.000118147448015123,5,0,4,1,8,1,4.92624248680738e-17,0.00825902446885394,"NHNB"
"48",NA,"gene",NA,280,407,"rectangle",46,17,"#BFFFBF","dre:541489",NA,NA,"dre","04520",0,1,0,1,0,0,0.000118147448015123,5,0,4,1,8,1,4.92624248680738e-17,0.00825902446885394,"NHNB"
"49",NA,"gene",NA,673,618,"rectangle",46,17,"#BFFFBF","dre:100006041 / dre:406411 / dre:406659 / dre:436718 / dre:751630",NA,NA,"dre","04520",0,1,0.00602006688963211,2,0,0,0.00021491510853213,3,3.6527359170466e-16,4,1,8,3,0.0263285521950295,0.00739478745454786,"NHNB"
