"entryID","name","type","reaction","x","y","graphicalType","width","height","bgcolor","entrez","dictID","reaction_type","org","pathway","is_bottleneck","freq","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"40","ec:6.3.1.1","gene","rn:R00483",420,1033,"rectangle",46,17,"#BFFFBF","sey:SL1344_3844",2664,"irreversible","sey","00460",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"41","ec:2.3.2.2","gene","rn:R03970",345,889,"rectangle",46,17,"#BFFFBF","sey:SL1344_3517",2665,"irreversible","sey","00460",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"44","ec:3.5.1.1","gene","rn:R00485",470,1033,"rectangle",46,17,"#BFFFBF","sey:SL1344_0823 / sey:SL1344_1229 / sey:SL1344_3081 / sey:SL1344_3563",2668,"irreversible","sey","00460",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"45","ec:3.2.1.21","gene","rn:R10040",744,555,"rectangle",46,17,"#BFFFBF","sey:SL1344_2144",2669,"irreversible","sey","00460",0,1,NA,1,0,0,NA,1,1,0,0,0,2,1,1,"HNB"
"46","ec:2.3.2.2","gene","rn:R03971",345,931,"rectangle",46,17,"#BFFFBF","sey:SL1344_3517",2670,"irreversible","sey","00460",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"50","ec:2.1.2.1","gene","rn:R00945",676,769,"rectangle",46,17,"#BFFFBF","sey:SL1344_2517",2672,"reversible","sey","00460",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"151","ec:3.2.1.21","gene","rn:R10039",527,555,"rectangle",46,17,"#BFFFBF","sey:SL1344_2144",2699,"irreversible","sey","00460",0,1,NA,1,0,0,NA,1,1,0,0,0,2,1,1,"HNB"
"152","ec:3.2.1.21","gene","rn:R10035",291,555,"rectangle",46,17,"#BFFFBF","sey:SL1344_2144",2700,"irreversible","sey","00460",0,1,NA,1,0,0,NA,1,1,0,0,0,2,1,1,"HNB"
"161","ec:3.2.1.21","gene","rn:R02558",971,564,"rectangle",46,17,"#BFFFBF","sey:SL1344_2144",2702,"irreversible","sey","00460",0,1,NA,1,0,0,NA,1,1,0,0,0,2,1,1,"HNB"
"165","ec:3.2.1.21","gene","rn:R02985",1113,619,"rectangle",46,17,"#BFFFBF","sey:SL1344_2144",2704,"irreversible","sey","00460",0,1,NA,1,0,0,NA,1,1,0,0,0,2,1,1,"HNB"
