"entryID","name","type","reaction","x","y","graphicalType","width","height","bgcolor","entrez","dictID","reaction_type","org","pathway","is_bottleneck","freq","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"43",NA,"gene",NA,721,2017,"rectangle",46,17,"#BFFFBF","sey:SL1344_4023",NA,NA,"sey","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"43","43","43","43","43","43","NHNB"
"44",NA,"gene",NA,675,2025,"rectangle",46,17,"#BFFFBF","sey:SL1344_4025",NA,NA,"sey","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"44","44","44","44","44","44","NHNB"
"45",NA,"gene",NA,675,2008,"rectangle",46,17,"#BFFFBF","sey:SL1344_4024",NA,NA,"sey","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"45","45","45","45","45","45","NHNB"
"46",NA,"gene",NA,629,2017,"rectangle",46,17,"#BFFFBF","sey:SL1344_4026",NA,NA,"sey","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"46","46","46","46","46","46","NHNB"
"65",NA,"gene",NA,339,1919,"rectangle",46,17,"#BFFFBF","sey:SL1344_2166",NA,NA,"sey","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"65","65","65","65","65","65","NHNB"
"66",NA,"gene",NA,293,1919,"rectangle",46,17,"#BFFFBF","sey:SL1344_2165",NA,NA,"sey","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"66","66","66","66","66","66","NHNB"
"67",NA,"gene",NA,247,1919,"rectangle",46,17,"#BFFFBF","sey:SL1344_2167",NA,NA,"sey","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"67","67","67","67","67","67","NHNB"
"83",NA,"gene",NA,339,1227,"rectangle",46,17,"#BFFFBF","sey:SL1344_4167",NA,NA,"sey","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"83","83","83","83","83","83","HNB"
"101",NA,"gene",NA,339,1011,"rectangle",46,17,"#BFFFBF","sey:SL1344_4167",NA,NA,"sey","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"101","101","101","101","101","101","NHNB"
"116",NA,"gene",NA,629,213,"rectangle",46,17,"#BFFFBF","sey:SL1344_2324",NA,NA,"sey","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"116","116","116","116","116","116","NHNB"
"117",NA,"gene",NA,675,222,"rectangle",46,17,"#BFFFBF","sey:SL1344_2322",NA,NA,"sey","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"117","117","117","117","117","117","NHNB"
"118",NA,"gene",NA,675,205,"rectangle",46,17,"#BFFFBF","sey:SL1344_2321",NA,NA,"sey","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"118","118","118","118","118","118","NHNB"
"119",NA,"gene",NA,721,214,"rectangle",46,17,"#BFFFBF","sey:SL1344_2320",NA,NA,"sey","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"119","119","119","119","119","119","NHNB"
"124",NA,"gene",NA,721,290,"rectangle",46,17,"#BFFFBF","sey:SL1344_0803",NA,NA,"sey","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"124","124","124","124","124","124","NHNB"
"125",NA,"gene",NA,675,290,"rectangle",46,17,"#BFFFBF","sey:SL1344_0804",NA,NA,"sey","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"125","125","125","125","125","125","NHNB"
"126",NA,"gene",NA,629,290,"rectangle",46,17,"#BFFFBF","sey:SL1344_0805",NA,NA,"sey","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"126","126","126","126","126","126","NHNB"
"133",NA,"gene",NA,720,561,"rectangle",46,17,"#BFFFBF","sey:SL1344_1880",NA,NA,"sey","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"133","133","133","133","133","133","NHNB"
"134",NA,"gene",NA,674,561,"rectangle",46,17,"#BFFFBF","sey:SL1344_1881",NA,NA,"sey","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"134","134","134","134","134","134","NHNB"
"135",NA,"gene",NA,629,561,"rectangle",46,17,"#BFFFBF","sey:SL1344_1883",NA,NA,"sey","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"135","135","135","135","135","135","NHNB"
"152",NA,"gene",NA,721,395,"rectangle",46,17,"#BFFFBF","sey:SL1344_0651",NA,NA,"sey","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"152","152","152","152","152","152","NHNB"
"153",NA,"gene",NA,675,403,"rectangle",46,17,"#BFFFBF","sey:SL1344_0653",NA,NA,"sey","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"153","153","153","153","153","153","NHNB"
"154",NA,"gene",NA,675,386,"rectangle",46,17,"#BFFFBF","sey:SL1344_0652",NA,NA,"sey","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"154","154","154","154","154","154","NHNB"
"155",NA,"gene",NA,629,395,"rectangle",46,17,"#BFFFBF","sey:SL1344_0654",NA,NA,"sey","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"155","155","155","155","155","155","NHNB"
"157",NA,"gene",NA,720,352,"rectangle",46,17,"#BFFFBF","sey:SL1344_0867",NA,NA,"sey","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"157","157","157","157","157","157","NHNB"
"158",NA,"gene",NA,674,360,"rectangle",46,17,"#BFFFBF","sey:SL1344_0865",NA,NA,"sey","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"158","158","158","158","158","158","NHNB"
"159",NA,"gene",NA,674,343,"rectangle",46,17,"#BFFFBF","sey:SL1344_0864",NA,NA,"sey","02010",0,1,NA,NA,NA,NA,NA,NA,NA,"159","159","159","159","159","159","NHNB"
