"entryID","name","type","reaction","x","y","graphicalType","width","height","bgcolor","entrez","dictID","reaction_type","org","pathway","is_bottleneck","freq","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"18","ec:4.1.2.13","enzyme","rn:R01070",483,407,"rectangle",46,17,"#BFBFFF",NA,1,"reversible","ec","00010",1,1,0.0302497687326549,7,11,0.244444444444444,0.00110987791342952,1,2.81310290394312e-16,6,5,7,11,0.0728769598814988,0.00621713514132277,"HB"
"42","ec:1.2.1.3","enzyme","rn:R00710",284,948,"rectangle",46,17,"#BFBFFF",NA,2,"reversible","ec","00010",0,1,0.00485661424606846,7,5,0.178571428571429,0.000886524822695035,2,3.00751939586149e-17,10,5,7,8,4.4545473276273e-07,1.18356107216229e-06,"NHNB"
"43","ec:6.2.1.13","enzyme","rn:R00229",146,916,"rectangle",46,17,"#BFBFFF",NA,3,"irreversible","ec","00010",0,1,0.00161887141535615,4,2,0.2,0.000841042893187553,2,2.62861769744925e-17,10,5,7,5,2.52665976647173e-07,2.0181178902371e-06,"NHNB"
"44","ec:1.2.1.5","enzyme","rn:R00711",259,969,"rectangle",46,17,"#BFBFFF",NA,4,"reversible","ec","00010",0,1,0.0131822386679001,6,5,0.178571428571429,0.000818330605564648,2,6.94328206288007e-17,10,5,7,8,8.76281447034823e-07,1.14469482590045e-06,"NHNB"
"48","ec:4.1.1.1","enzyme","rn:R00755",378,915,"rectangle",46,17,"#BFBFFF",NA,5,"irreversible","ec","00010",0,1,0.0289084181313599,10,19,0.287878787878788,0.000798722044728435,2,6.88706873102798e-17,9,5,7,13,1.14887608330157e-06,3.56709556249147e-06,"HNB"
"49","ec:1.1.1.2","enzyme","rn:R00746",487,948,"rectangle",46,17,"#BFBFFF",NA,6,"reversible","ec","00010",0,1,0,3,9,0.9,0.000597728631201434,2,5.25418905259507e-17,9,5,7,5,1.4133429042557e-06,2.26458153620128e-06,"NHNB"
"50","ec:1.1.1.1","enzyme","rn:R00754",439,941,"rectangle",46,17,"#BFBFFF",NA,7,"reversible","ec","00010",0,1,0,0,2,0.666666666666667,0.000443262411347518,2,1.03989180622298e-16,10,5,7,3,1.25853643727683e-06,0,"NHNB"
"51","ec:4.1.1.1","enzyme","rn:R00014",431,879,"rectangle",46,17,"#BFBFFF",NA,8,"irreversible","ec","00010",0,1,0.0289084181313599,10,19,0.287878787878788,0.000798722044728435,2,6.88706873102798e-17,9,5,7,13,1.14887608330157e-06,3.56709556249147e-06,"HNB"
"52","ec:1.2.4.1","enzyme","rn:R00014",431,858,"rectangle",46,17,"#BFBFFF",NA,9,"irreversible","ec","00010",0,1,0.00208140610545791,7,12,0.571428571428571,0.000796812749003984,2,4.63593291911991e-17,9,5,7,8,7.615016288924e-07,3.05341450658328e-06,"NHNB"
"53","ec:1.2.4.1","enzyme","rn:R03270",319,870,"rectangle",46,17,"#BFBFFF",NA,10,"irreversible","ec","00010",0,1,0.00208140610545791,7,12,0.571428571428571,0.000796812749003984,2,4.63593291911991e-17,9,5,7,8,7.615016288924e-07,3.05341450658328e-06,"NHNB"
"54","ec:2.3.1.12","enzyme","rn:R02569",210,870,"rectangle",46,17,"#BFBFFF",NA,11,"reversible","ec","00010",0,1,0.00115633672525439,3,7,0.466666666666667,0.000472813238770686,2,7.51946342330293e-17,10,5,7,6,1.52812272241728e-06,1.80789908466542e-06,"NHNB"
"55","ec:1.1.1.27","enzyme","rn:R00703",558,869,"rectangle",46,17,"#BFBFFF",NA,12,"reversible","ec","00010",0,1,0,3,9,0.9,0.000597728631201434,2,5.25418905259507e-17,9,5,7,5,1.4133429042557e-06,2.26458153620128e-06,"NHNB"
"57","ec:2.7.1.40","enzyme","rn:R00200",483,771,"rectangle",46,17,"#BFBFFF",NA,13,"irreversible","ec","00010",1,1,0.0522664199814986,3,11,0.392857142857143,0.000584795321637427,2,0,8,5,7,8,4.00664219965947e-06,1.02988091264634e-05,"NHB"
"59","ec:4.2.1.11","enzyme","rn:R00658",483,701,"rectangle",46,17,"#BFBFFF",NA,14,"reversible","ec","00010",1,1,0.0777058279370953,2,5,0.333333333333333,0.000586166471277843,2,3.52090253210342e-16,7,5,7,6,5.62364342978824e-05,0.00082078522439446,"NHB"
"60","ec:5.4.2.11","enzyme","rn:R01518",458,630,"rectangle",46,17,"#BFBFFF",NA,15,"reversible","ec","00010",0,1,0.0476719087264878,6,12,0.428571428571429,0.000585480093676815,1,2.98723760046826e-16,6,5,7,10,0.00516063025273054,0.00564366900635569,"HNB"
"61","ec:1.2.1.12","enzyme","rn:R01061",458,484,"rectangle",46,17,"#BFBFFF",NA,16,"reversible","ec","00010",0,1,0.00376965772432932,4,11,0.523809523809524,0.000599520383693046,1,4.35225413455e-16,6,5,7,7,0.00860152083308743,0.00406363752220812,"NHNB"
"62","ec:5.3.1.1","enzyme","rn:R01015",386,449,"rectangle",46,17,"#BFBFFF",NA,17,"reversible","ec","00010",0,1,0.00185013876040703,6,11,0.733333333333333,0.00109529025191676,1,1.97968545828057e-16,6,5,7,7,0.00132723064322314,0.017385846411888,"NHNB"
"63","ec:2.7.1.11","enzyme","rn:R04779",458,336,"rectangle",46,17,"#BFBFFF",NA,18,"irreversible","ec","00010",0,1,0.00832562442183164,1,0,0,0.000585480093676815,1,1.8328727366043e-16,7,5,7,2,0.00132723064322315,0.142440741850323,"NHNB"
"64","ec:3.1.3.11","enzyme","rn:R04780",408,336,"rectangle",46,17,"#BFBFFF",NA,19,"irreversible","ec","00010",0,1,0.00832562442183164,1,0,0,0.000585480093676815,1,1.99708354818875e-16,7,5,7,2,0.00132723064322315,0.142440741850323,"NHNB"
"65","ec:2.7.1.199","enzyme","rn:R02738",552,196,"rectangle",46,17,"#BFBFFF",NA,20,"irreversible","ec","00010",0,1,0.000555041628122109,7,18,0.642857142857143,0.00057372346528973,3,0.0876689383266978,9,5,7,8,0.136324717357678,0.963406269802058,"NHNB"
"66","ec:5.3.1.9","enzyme","rn:R02740",483,265,"rectangle",46,17,"#BFBFFF",NA,21,"reversible","ec","00010",1,1,0.0381282762873882,7,23,0.294871794871795,0.000573394495412844,3,0.521124535633603,8,5,7,16,0.925994471708454,0.938846970505672,"HB"
"67","ec:5.4.2.2","enzyme","rn:R00959",483,178,"rectangle",46,17,"#BFBFFF",NA,22,"reversible","ec","00010",0,1,0.00159574468085106,7,23,0.638888888888889,0.000573394495412844,3,0.267602713473945,9,5,7,10,0.542416708977115,1,"HNB"
"68","ec:5.3.1.9","enzyme","rn:R03321",385,302,"rectangle",46,17,"#BFBFFF",NA,23,"reversible","ec","00010",1,1,0.0381282762873882,7,23,0.294871794871795,0.000573394495412844,3,0.521124535633603,8,5,7,16,0.925994471708454,0.938846970505672,"HB"
"69","ec:2.7.1.1","enzyme","rn:R01600",233,291,"rectangle",46,17,"#BFBFFF",NA,24,"irreversible","ec","00010",0,1,0.00832562442183164,1,0,0,0.000585480093676815,1,1.8328727366043e-16,7,5,7,2,0.00132723064322315,0.142440741850323,"NHNB"
