"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry14","84","ec:3.5.1.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.17","rn:R00458",275,301,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,0,5365,0,0.00422453703703704,8,46,0.696969696969697,0.000383582662063675,3,0,6,1,13,12,0.300728822219996,0.91406769575815,"HNB"
"entry15","85","ec:2.3.1.32","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.32","rn:R01620",275,236,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,1,5365,0.0186393289841566,0.00310846560846561,8,43,0.781818181818182,0.000383582662063675,3,0,6,1,13,11,0.25891361730912,0.91406769575815,"NHNB"
"entry16","86","ec:1.5.1.7","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.1.7","rn:R00715",272,73,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,811,5365,15.116495806151,0.025719246031746,8,43,0.651515151515151,0.000384024577572965,3,0,6,1,13,12,0.362881012968349,0.898141372935375,"HNB"
"entry17","87","ec:1.5.1.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.1.9","rn:R02313",553,73,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00310",0,0,0,0,376,5365,7.00838769804287,0.0165963955026455,1,1,0.166666666666667,0.000259942812581232,4,0,7,1,13,4,0.253892874663287,0.00221467657487442,"NHNB"
"entry18","88","ec:1.2.1.31","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.31","rn:R03102 rn:R03103",768,84,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,369,5365,6.87791239515377,0.021577380952381,1,2,0.333333333333333,0.000255950857435372,4,0,6,1,13,4,0.0151556313110897,1.33723642245522e-16,"NHNB"
"entry19","89","ec:2.6.1.39","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.39","rn:R01939",819,145,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00310",0,0,0,0,211,5365,3.93289841565704,0.0163690476190476,3,0,0,0.000252016129032258,5,0,7,1,13,4,1.39101046335618e-16,1.33723642245522e-16,"NHNB"
"entry20","90","ec:1.2.4.2 / ec:2.3.1.61 / ec:1.8.1.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.4.2+2.3.1.61+1.8.1.4","rn:R01933",819,324,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,5068,5365,94.4641192917055,0,0,1,0.333333333333333,0.000240384615384615,5,0,8,1,13,3,5.70034044964172e-17,1.29483057855434e-16,"NHNB"
"entry21","91","ec:2.3.1.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.9","rn:R00238",1168,401,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,4282,5365,79.8136067101584,0,1,1,1,0.000244140625,5,0,9,1,13,2,8.30712032407508e-17,1.10647310379699e-16,"NHNB"
"entry23","93","ec:1.3.8.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.8.6","rn:R02488",861,401,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,2241,5365,41.7707362534949,0.00744047619047619,5,4,0.266666666666667,0.00043994720633524,5,0,9,1,13,6,3.30337690159903e-16,2.00585463368284e-16,"NHNB"
"entry24","94","ec:6.2.1.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.2.1.6","rn:R02402",754,401,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,0,5365,0,0.0131448412698413,5,4,0.266666666666667,0.000431406384814495,5,0,8,1,13,6,3.8442041045167e-16,2.00585463368284e-16,"NHNB"
"entry25","95","ec:1.2.1.20","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.20","rn:R02401",638,401,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00310",0,0,0,0,3643,5365,67.9030754892824,0.0186011904761905,2,1,0.333333333333333,0.000419111483654652,5,0,7,1,13,3,1.11086124788184e-16,1.00292731684142e-16,"NHNB"
"entry26","96","ec:2.6.1.48","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.48","rn:R02274",518,401,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00310",0,0,0,0,1302,5365,24.2684063373719,0.0248015873015873,3,3,0.5,0.000402252614641995,7,0,6,1,13,4,1.12059686189734e-16,0.00383450926509753,"NHNB"
"entry27","97","ec:3.5.1.30","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.30","rn:R02273",405,402,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,320,5365,5.9645852749301,0.0280257936507937,3,3,0.5,0.000396039603960396,7,0,7,1,13,4,0.000497336791632183,0.093489560122456,"NHNB"
"entry28","98","ec:1.13.12.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.13.12.2","rn:R00449",318,402,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,230,5365,4.28704566635601,0.0327876984126984,6,52,0.787878787878788,0.000380083618396047,3,0,6,1,13,12,0.61403111928006,0.771312546164487,"HNB"
"entry29","99","ec:4.1.1.18","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.1.18","rn:R00462",264,440,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,496,5365,9.24510717614166,0.00923859126984127,5,55,0.705128205128205,0.000379650721336371,3,0,6,1,13,13,0.824718025752003,0.568043118004356,"HNB"
"entry30","100","ec:3.5.1.63","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.63","rn:R02276",455,363,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00310",0,0,0,0,0,5365,0,0,1,3,1,0.000244140625,7,0,7,1,13,3,0.0126229556565041,0.00191725463254883,"NHNB"
"entry32","104","ec:3.5.1.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.17","rn:R04174",500,247,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,0,5365,0,0.00422453703703704,8,46,0.696969696969697,0.000383582662063675,3,0,6,1,13,12,0.300728822219996,0.91406769575815,"HNB"
"entry33","105","ec:1.4.3.14","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.3.14","rn:R00447",369,201,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,0,5365,0,6.20039682539683e-05,1,55,0.833333333333333,0.000244140625,3,0,6,1,13,12,1,0.14272357782942,"HNB"
"entry34","106","ec:1.5.3.7","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.3.7","rn:R02204",703,206,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,354,5365,6.59832246039143,0,0,0,0,0.000240384615384615,2,0,2,1,13,2,6.9550523167809e-17,9.60521472940529e-17,"NHNB"
"entry35","107","ec:1.5.1.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.1.16","rn:R00452",276,353,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00310",0,0,0,0,0,5365,0,0,0,52,0.945454545454546,0.000240384615384615,3,0,6,1,13,11,0.976696078119267,5.8937800709026e-16,"NHNB"
"entry57","129","ec:5.4.3.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.4.3.3","rn:R03275",367,627,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",1,5,1,0.333333333333333,124,5365,2.31127679403541,0.0629960317460317,3,7,0.333333333333333,0.000383729854182655,1,0,6,1,13,7,0.137828276288894,0.114351260382434,"NHB"
"entry58","130","ec:1.4.1.11","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.1.11","rn:R03349",547,627,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00310",0,0,0,0,124,5365,2.31127679403541,0.0163690476190476,1,0,0,0.000251889168765743,8,0,6,1,13,2,0.014831386502396,6.68618211227612e-17,"NHNB"
"entry63","135","ec:1.14.11.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.11.1","rn:R02397",967,720,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",1,5,1,0.333333333333333,389,5365,7.25069897483691,0,2,0,0,0.000248015873015873,9,0,1,1,13,2,8.30712032407508e-17,6.68618211227612e-17,"NHB"
"entry64","136","ec:1.2.1.47","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.47","rn:R03283",868,730,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,178,5365,3.31780055917987,0,0,0,0,0.000240384615384615,9,0,2,1,13,1,3.47752615839045e-17,4.80260736470265e-17,"NHNB"
"entry65","137","ec:1.14.11.8","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.11.8","rn:R03451",669,720,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,309,5365,5.75955265610438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry66","139","ec:2.1.1.60","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.60","rn:R04866",379,720,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,322,5365,6.00186393289842,0.00706845238095238,11,17,0.309090909090909,0.000289351851851852,10,0.810423565197052,2,1,13,19,6.45619956784933e-16,8.70346326061768e-17,"HNB"
"entry67","140","ec:2.1.1.59","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.59","rn:R04866",379,701,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,28,5365,0.521901211556384,0.00706845238095238,11,17,0.309090909090909,0.000289351851851852,10,0.810423565197052,2,1,13,19,6.45619956784933e-16,8.70346326061768e-17,"HNB"
"entry68","141","ec:2.1.1.354 / ec:2.1.1.355 / ec:2.1.1.356 / ec:2.1.1.357 / ec:2.1.1.359 / ec:2.1.1.360 / ec:2.1.1.361","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.354+2.1.1.355+2.1.1.356+2.1.1.357+2.1.1.359+2.1.1.360+2.1.1.361","rn:R03875",260,739,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,526,5365,9.80428704566636,0,3,3,1,0.000288683602771363,10,0.379152869605896,2,1,13,5,1.50812063385849e-16,0,"NHNB"
"entry69","142","ec:2.4.1.50","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.50","rn:R03380",379,778,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,248,5365,4.62255358807083,0,1,0,0,0.000244140625,10,0,3,1,13,1,4.15356016203754e-17,0,"NHNB"
"entry70","143","ec:2.1.1.60","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.60","rn:R03875",260,720,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,322,5365,6.00186393289842,0.00706845238095238,11,17,0.309090909090909,0.000289351851851852,10,0.810423565197052,2,1,13,19,6.45619956784933e-16,8.70346326061768e-17,"HNB"
"entry71","144","ec:2.1.1.59","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.59","rn:R03875",260,701,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,28,5365,0.521901211556384,0.00706845238095238,11,17,0.309090909090909,0.000289351851851852,10,0.810423565197052,2,1,13,19,6.45619956784933e-16,8.70346326061768e-17,"HNB"
"entry72","145","ec:2.1.1.354 / ec:2.1.1.355 / ec:2.1.1.356 / ec:2.1.1.357 / ec:2.1.1.359 / ec:2.1.1.360 / ec:2.1.1.362","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.354+2.1.1.355+2.1.1.356+2.1.1.357+2.1.1.359+2.1.1.360+2.1.1.362","rn:R04866",379,739,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,521,5365,9.71109040074557,0,3,3,1,0.000288683602771363,10,0.379152869605896,2,1,13,5,1.50812063385849e-16,0,"NHNB"
"entry73","146","ec:1.14.11.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.11.4","rn:R03376",260,779,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",1,5,1,0.333333333333333,226,5365,4.21248835041938,0,0,15,0.333333333333333,0.000240384615384615,10,1,2,1,13,10,3.55706847063466e-16,5.33220299552076e-16,"NHB"
"entry74","147","ec:2.1.1.60","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.60","rn:R04867",496,720,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,322,5365,6.00186393289842,0.00706845238095238,11,17,0.309090909090909,0.000289351851851852,10,0.810423565197052,2,1,13,19,6.45619956784933e-16,8.70346326061768e-17,"HNB"
"entry75","148","ec:2.1.1.59","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.59","rn:R04867",496,701,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,28,5365,0.521901211556384,0.00706845238095238,11,17,0.309090909090909,0.000289351851851852,10,0.810423565197052,2,1,13,19,6.45619956784933e-16,8.70346326061768e-17,"HNB"
"entry76","149","ec:2.1.1.354 / ec:2.1.1.355 / ec:2.1.1.356 / ec:2.1.1.358 / ec:2.1.1.359 / ec:2.1.1.360","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.354+2.1.1.355+2.1.1.356+2.1.1.358+2.1.1.359+2.1.1.360","rn:R04867",496,739,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,522,5365,9.72972972972973,0,3,3,1,0.000288683602771363,10,0.379152869605896,2,1,13,5,1.50812063385849e-16,0,"NHNB"
"entry77","151","ec:1.2.1.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.3","rn:R03283",868,709,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,3139,5365,58.5088536812675,0.021577380952381,1,2,0.333333333333333,0.000255950857435372,4,0,6,1,13,4,0.0151556313110897,1.33723642245522e-16,"NHNB"
"entry93","167","ec:6.3.2.38","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.3.2.38","rn:R10090",439,157,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",1,5,1,0.333333333333333,164,5365,3.05684995340168,0,2,0,0,0.000260078023407022,11,0,8,1,13,2,8.30712032407508e-17,6.68618211227612e-17,"NHB"
"entry94","168","ec:2.3.1.102","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.102","rn:R03168",347,157,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",1,5,2,0.666666666666667,162,5365,3.01957129543336,0.000744047619047619,1,0,0,0.000251889168765743,11,0,7,1,13,2,8.30712032407508e-17,0.137143202282239,"NHB"
"entry98","172","ec:6.3.2.39","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.3.2.39","rn:R10091",530,157,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,173,5365,3.22460391425909,0,0,0,0,0.000240384615384615,11,0,9,1,13,1,4.89117134916068e-17,3.46114154320634e-17,"NHNB"
"entry100","174","ec:2.3.1.247","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.247","rn:R10564",740,627,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,145,5365,2.7027027027027,0.0111607142857143,2,0,0,0.000248015873015873,5,0,7,1,13,3,1.38127484934068e-16,1.00292731684142e-16,"NHNB"
"entry102","176","ec:4.3.1.14","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.3.1.14","rn:R03030",913,516,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,146,5365,2.72134203168686,0,0,1,0.333333333333333,0.000240384615384615,5,0,8,1,13,3,1.11086124788184e-16,1.29483057855434e-16,"NHNB"
"entry104","178","ec:2.8.3.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.8.3.9","rn:R01365",1073,465,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,509,5365,9.48741845293569,0,0,1,0.333333333333333,0.000240384615384615,5,0,8,1,13,3,8.40447646423008e-17,1.29483057855434e-16,"NHNB"
"entry106","180","ec:4.2.3.134","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.134","rn:R10270",664,123,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",1,5,1,0.333333333333333,138,5365,2.57222739981361,0.0064484126984127,3,2,0.333333333333333,0.000389408099688474,4,0,7,1,13,4,1.39101046335618e-16,0.0593944390519928,"NHB"
"entry109","183","ec:2.7.1.81","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.81","rn:R03378",519,123,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,247,5365,4.60391425908667,0,1,0,0,0.000395256916996047,12,0,8,1,13,1,4.15356016203754e-17,3.34309105613806e-17,"NHNB"
"entry110","184","ec:1.14.11.64","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.11.64","rn:R12216",698,423,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,265,5365,4.93942218080149,0,0,1,1,0.000240384615384615,5,0,8,1,13,2,5.60298430948672e-17,9.60521472940529e-17,"NHNB"
"entry115","190","ec:1.14.11.64","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.11.64","rn:R12216",699,533,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,265,5365,4.93942218080149,0,0,1,1,0.000240384615384615,5,0,8,1,13,2,5.60298430948672e-17,9.60521472940529e-17,"NHNB"
"entry117","192","ec:2.6.1.82","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.82","rn:R12214",359,495,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,490,5365,9.13327120223672,0.00421626984126984,1,1,0.333333333333333,0.000244140625,1,0,6,1,13,3,0.109212143691982,0.00191725463254883,"NHNB"
"entry118","193","ec:1.2.1.19","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.19","rn:R12215",455,455,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,558,5365,10.4007455731594,0,0,3,0.5,0.000240384615384615,7,0,7,1,13,4,0.0131202924481361,1.92104294588106e-16,"NHNB"
"entry119","194","ec:4.1.1.116","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.1.116","rn:R12305",264,531,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,65,5365,1.21155638397018,0,6,8,0.533333333333333,0.00040371417036738,1,0,6,1,13,6,2.76254969868136e-16,0.273991864917039,"NHNB"
"entry120","195","ec:5.4.3.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.4.3.2","rn:R00461",293,584,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",0,0,0,0,895,5365,16.6821994408201,0.0540674603174603,4,54,0.818181818181818,0.000381242851696531,3,0,5,1,13,12,0.862856545357876,0.446136437772353,"HNB"
"entry121","196","ec:5.1.1.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.1.1.5","rn:R00460",178,476,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00310",0,0,0,0,0,5365,0,0.00289351851851852,5,50,0.641025641025641,0.000379650721336371,3,0,5,1,13,13,0.675521839532191,0.672599245271953,"HNB"
"entry122","197","ec:5.1.1.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.1.1.9","rn:R00460",228,476,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00310",0,0,0,0,0,5365,0,0.0447875330687831,10,50,0.641025641025641,0.000385059684251059,3,0,5,1,13,13,0.0921834034563269,0.914466202665881,"HNB"
"entry123","198","ec:1.14.13.59","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.13.59","rn:R00448",254,157,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00310",1,5,3,1,703,5365,13.1034482758621,0.000992063492063492,2,52,0.787878787878788,0.000248015873015873,3,0,6,1,13,12,0.938508057651631,0.288852533424542,"HB"
