"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry30","56","ec:1.3.1.104","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.104","rn:R04962",612,628,"rectangle",46,17,"#000000","#BFBFFF",430,"reversible","ec","00061",0,0,0,0,246,5865,4.19437340153453,0,0,8,0.177777777777778,3.48068221371389e-05,11,0.103588779989049,7,2,10,10,0.155490564113666,0,"NHNB"
"entry31","57","ec:1.3.1.104","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.104","rn:R04959",470,628,"rectangle",46,17,"#000000","#BFBFFF",431,"reversible","ec","00061",0,0,0,0,246,5865,4.19437340153453,0,0,4,0.111111111111111,3.48068221371389e-05,10,0.136478728341668,7,2,10,9,0.136639348442585,1.14781901949232e-17,"NHNB"
"entry32","58","ec:1.3.1.104","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.104","rn:R04956",328,628,"rectangle",46,17,"#000000","#BFBFFF",432,"reversible","ec","00061",0,0,0,0,246,5865,4.19437340153453,0,0,0,0,3.48068221371389e-05,7,0.170450205677383,7,2,10,8,0.11114181064155,0,"NHNB"
"entry33","59","ec:1.3.1.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.9","rn:R04429",187,609,"rectangle",46,17,"#000000","#BFBFFF",433,"reversible","ec","00061",0,0,0,0,1278,5865,21.7902813299233,0,0,0,0,3.48068221371389e-05,1,0.223251179962554,7,2,10,8,0.0990506143848897,0,"NHNB"
"entry34","60","ec:4.2.1.59","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.59","rn:R07764",1264,517,"rectangle",46,17,"#000000","#BFBFFF",434,"reversible","ec","00061",1,5,4,1,4229,5865,72.1057118499574,0.0002465483234714,2,0,0,3.60724334463603e-05,33,1.3841101857593e-17,5,2,10,3,4.031932069843e-18,0.00227663067511323,"NHB"
"entry35","61","ec:2.3.1.179","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.179","rn:R07762",1264,339,"rectangle",46,17,"#000000","#BFBFFF",435,"irreversible","ec","00061",0,0,0,0,5019,5865,85.5754475703325,0.0864454212172515,32,257,0.385885885885886,0.000109841827768014,5,0.0421920565487758,5,2,10,37,0.185062485428761,0.746732257989254,"HNB"
"entry36","62","ec:1.1.1.100","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.100","rn:R07763",1264,424,"rectangle",46,17,"#000000","#BFBFFF",436,"reversible","ec","00061",1,5,4,1,5390,5865,91.9011082693947,0,0,0,0,3.48068221371389e-05,53,0.145215733476783,4,2,10,3,0.0545011294271122,0,"NHB"
"entry37","63","ec:3.1.2.14","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.2.14","rn:R08163",1239,740,"rectangle",46,17,"#000000","#BFBFFF",437,"irreversible","ec","00061",0,0,0,0,102,5865,1.73913043478261,0,0,2,0.666666666666667,3.48068221371389e-05,38,5.59376107920307e-17,7,2,10,3,1.3685811826133e-17,0,"NHNB"
"entry38","64","ec:3.1.2.14","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.2.14","rn:R02814",1354,740,"rectangle",46,17,"#000000","#BFBFFF",438,"irreversible","ec","00061",0,0,0,0,102,5865,1.73913043478261,0,0,0,0,3.48068221371389e-05,54,1.15726640931619e-17,8,2,10,1,0,0,"NHNB"
"entry39","65","ec:3.1.2.14","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.2.14","rn:R08159",895,740,"rectangle",46,17,"#000000","#BFBFFF",439,"irreversible","ec","00061",0,0,0,0,91,5865,1.55157715260017,2.23486830629688e-05,9,23,0.511111111111111,0.000110448420587586,25,1.1813290254945e-17,7,2,10,10,0.00572543172835917,0.112476343956965,"NHNB"
"entry40","66","ec:2.3.1.179","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.179","rn:R04968",1037,339,"rectangle",46,17,"#000000","#BFBFFF",440,"irreversible","ec","00061",0,0,0,0,5019,5865,85.5754475703325,0.018649636979675,29,208,0.349579831932773,0.000109625082218812,1,0.041387692164884,6,2,10,35,0.19739372609064,0.731535593163911,"HNB"
"entry41","67","ec:2.3.1.179","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.179","rn:R04726",895,339,"rectangle",46,17,"#000000","#BFBFFF",441,"irreversible","ec","00061",0,0,0,0,5019,5865,85.5754475703325,0.0136554037489309,29,203,0.361853832442068,0.000109553023663453,1,0.0413876921648839,6,2,10,34,0.192337005860024,0.719265632691503,"HNB"
"entry42","68","ec:2.3.1.179","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.179","rn:R04963",754,339,"rectangle",46,17,"#000000","#BFBFFF",442,"irreversible","ec","00061",0,0,0,0,5019,5865,85.5754475703325,0.0141443234056937,29,204,0.363636363636364,0.000109541023113156,1,0.0413876921648839,6,2,10,34,0.193493872211473,0.708869956297407,"HNB"
"entry43","69","ec:2.3.1.179","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.179","rn:R04960",612,339,"rectangle",46,17,"#000000","#BFBFFF",443,"irreversible","ec","00061",0,0,0,0,5019,5865,85.5754475703325,0.0125311653182527,29,203,0.361853832442068,0.000109565026843432,1,0.0413876921648839,6,2,10,34,0.194285416348406,0.697553715899321,"HNB"
"entry44","70","ec:2.3.1.179","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.179","rn:R04957",470,339,"rectangle",46,17,"#000000","#BFBFFF",444,"irreversible","ec","00061",0,0,0,0,5019,5865,85.5754475703325,0.00868802075362545,29,197,0.373106060606061,0.000109553023663453,1,0.0413876921648839,6,2,10,33,0.185294727488034,0.687686169473257,"HNB"
"entry45","71","ec:2.3.1.179","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.179","rn:R04952",328,339,"rectangle",46,17,"#000000","#BFBFFF",445,"irreversible","ec","00061",0,0,0,0,5019,5865,85.5754475703325,0.00823466717969417,29,197,0.373106060606061,0.000109517029898149,1,0.0413876921648839,6,2,10,33,0.185651005728135,0.680107204489483,"HNB"
"entry50","76","ec:3.1.2.14","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.2.14","rn:R01706",1037,740,"rectangle",46,17,"#000000","#BFBFFF",446,"irreversible","ec","00061",0,0,0,0,91,5865,1.55157715260017,0.000507976583264172,6,29,0.527272727272727,0.000106303816307005,30,0.00761449749378644,6,2,10,11,0.0662785761262977,0.0503188847475157,"NHNB"
"entry51","77","ec:2.3.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.85","rn:R01706",987,740,"rectangle",46,17,"#000000","#BFBFFF",447,"irreversible","ec","00061",0,0,0,0,237,5865,4.04092071611253,0.000342720063492602,5,25,0.555555555555556,0.000106269925611052,32,0.00761449749378644,6,2,10,10,0.0662785761262976,0.0476122558841808,"NHNB"
"entry52","78","ec:1.3.1.9 / ec:1.3.1.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.9+1.3.1.10","rn:R04969 rn:R04970",1037,590,"rectangle",46,17,"#000000","#BFBFFF",448,"reversible","ec","00061",0,0,0,0,3476,5865,59.2668371696505,0.0110459327691012,4,13,0.288888888888889,0.000107480653482373,27,0.0089457996260098,6,2,10,10,0.0684453780100901,0.0374518818425919,"NHNB"
"entry53","79","ec:2.3.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.86","rn:R04970",987,619,"rectangle",46,17,"#000000","#BFBFFF",449,"reversible","ec","00061",0,0,0,0,110,5865,1.87553282182438,0.00256646347048819,2,8,0.285714285714286,0.000106247343816405,27,0.00894579962600976,6,2,10,8,0.0684453780100902,0.0364655072636291,"NHNB"
"entry54","80","ec:2.3.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.85","rn:R04970",987,600,"rectangle",46,17,"#000000","#BFBFFF",450,"reversible","ec","00061",0,0,0,0,237,5865,4.04092071611253,0.00715777109231481,3,9,0.321428571428571,0.000107434464976364,27,0.0078848197119246,6,2,10,8,0.0649913709640957,0.037068571738911,"NHNB"
"entry55","81","ec:2.3.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.86","rn:R04544",987,517,"rectangle",46,17,"#000000","#BFBFFF",451,"reversible","ec","00061",0,0,0,0,110,5865,1.87553282182438,0.00286358862144685,4,0,0,0.000107446008380789,28,0.00329924758284124,7,2,10,8,0.0125421029784623,0.0106052172636915,"NHNB"
"entry56","82","ec:2.3.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.85","rn:R04544",987,498,"rectangle",46,17,"#000000","#BFBFFF",452,"reversible","ec","00061",0,0,0,0,237,5865,4.04092071611253,0.00535844856163537,4,0,0,0.000107492206815006,29,0.00259132954830774,7,2,10,7,0.00920401370135328,0.0106052172636915,"NHNB"
"entry57","83","ec:1.1.1.100","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.100","rn:R04543",1037,405,"rectangle",46,17,"#000000","#BFBFFF",453,"reversible","ec","00061",0,0,0,0,5390,5865,91.9011082693947,0.0101441944705145,3,0,0,0.000108119796734782,27,0.00660131068108192,7,2,10,8,0.0577264408907645,0.0690372642046987,"NHNB"
"entry58","84","ec:2.3.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.86","rn:R04543",987,424,"rectangle",46,17,"#000000","#BFBFFF",454,"reversible","ec","00061",0,0,0,0,108,5865,1.84143222506394,0.00724710924354048,3,0,0,0.000108448107580523,27,0.00614160399395711,7,2,10,7,0.0569570907628857,0.0454113062858512,"NHNB"
"entry59","85","ec:2.3.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.85","rn:R04543",987,405,"rectangle",46,17,"#000000","#BFBFFF",455,"reversible","ec","00061",0,0,0,0,237,5865,4.04092071611253,0.00365037081214969,2,0,0,0.000108084738434933,27,0.0062402430461167,7,2,10,6,0.0569570907628857,0.0461151527231875,"NHNB"
"entry60","86","ec:2.3.1.41","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.41","rn:R04968",1037,320,"rectangle",46,17,"#000000","#BFBFFF",456,"irreversible","ec","00061",0,0,0,0,1929,5865,32.8900255754476,0.0199000434883486,20,208,0.349579831932773,0.000109301563012351,1,0.0787458007201472,6,2,10,35,0.527466770056243,0.541658064619677,"HNB"
"entry61","87","ec:2.3.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.86","rn:R04968",987,329,"rectangle",46,17,"#000000","#BFBFFF",457,"irreversible","ec","00061",0,0,0,0,108,5865,1.84143222506394,0.0344721549487437,18,225,0.378151260504202,0.00010924186148132,1,0.197189193842603,6,2,10,35,0.57984684737332,0.48216035903489,"HNB"
"entry62","88","ec:2.3.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.85","rn:R04968",987,310,"rectangle",46,17,"#000000","#BFBFFF",458,"irreversible","ec","00061",0,0,0,0,237,5865,4.04092071611253,0.0144418239836807,18,203,0.409274193548387,0.000109265734265734,1,0.11926399722411,6,2,10,32,0.550404036089281,0.488924348907531,"HNB"
"entry63","89","ec:1.3.1.9 / ec:1.3.1.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.9+1.3.1.10","rn:R04966 rn:R04967",895,590,"rectangle",46,17,"#000000","#BFBFFF",459,"reversible","ec","00061",0,0,0,0,3476,5865,59.2668371696505,0.0076740172218458,2,7,0.155555555555556,0.0001056970721911,22,0.0608326029140886,7,2,10,10,0.183242298670006,0.00071135280446275,"NHNB"
"entry64","90","ec:2.3.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.86","rn:R04967",845,619,"rectangle",46,17,"#000000","#BFBFFF",460,"reversible","ec","00061",0,0,0,0,110,5865,1.87553282182438,0.00244469514067705,2,7,0.194444444444444,0.000107991360691145,22,0.0333568864781238,7,2,10,9,0.148264219045783,0.0244627829188874,"NHNB"
"entry65","91","ec:2.3.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.85","rn:R04967",845,600,"rectangle",46,17,"#000000","#BFBFFF",461,"reversible","ec","00061",0,0,0,0,237,5865,4.04092071611253,0.00249840457131297,1,3,0.142857142857143,0.000105574324324324,22,0.0442147360579314,7,2,10,7,0.141704979379283,0.000396855883133134,"NHNB"
"entry66","92","ec:2.3.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.86","rn:R04568",845,517,"rectangle",46,17,"#000000","#BFBFFF",462,"reversible","ec","00061",0,0,0,0,110,5865,1.87553282182438,0.00791063936768593,4,0,0,0.000106837606837607,23,0.0156952950060774,8,2,10,8,0.00952927395010872,0.0205602498788971,"NHNB"
"entry67","93","ec:2.3.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.85","rn:R04568",845,498,"rectangle",46,17,"#000000","#BFBFFF",463,"reversible","ec","00061",0,0,0,0,237,5865,4.04092071611253,0.00378911310385082,4,0,0,0.000106917566556185,24,0.0131240645156977,8,2,10,7,0.0075516766846323,0.0205602498788972,"NHNB"
"entry68","94","ec:1.1.1.100","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.100","rn:R04566",895,405,"rectangle",46,17,"#000000","#BFBFFF",464,"reversible","ec","00061",0,0,0,0,5390,5865,91.9011082693947,0.0123388884426578,3,0,0,0.000107979699816435,22,0.00978242776065857,7,2,10,8,0.0613659973955434,0.0780719135378436,"NHNB"
"entry69","95","ec:2.3.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.86","rn:R04566",845,424,"rectangle",46,17,"#000000","#BFBFFF",465,"reversible","ec","00061",0,0,0,0,108,5865,1.84143222506394,0.00461511243918519,3,0,0,0.000108119796734782,22,0.0075954951678411,7,2,10,7,0.0598744644565904,0.0513264003891342,"NHNB"
"entry70","96","ec:2.3.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.85","rn:R04566",845,405,"rectangle",46,17,"#000000","#BFBFFF",466,"reversible","ec","00061",0,0,0,0,237,5865,4.04092071611253,0.0058906098601408,2,0,0,0.000107944732297064,22,0.00795376226386447,7,2,10,6,0.0598744644565904,0.0519322817160115,"NHNB"
"entry71","97","ec:2.3.1.41","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.41","rn:R04726",895,320,"rectangle",46,17,"#000000","#BFBFFF",467,"irreversible","ec","00061",0,0,0,0,1929,5865,32.8900255754476,0.0239441388159353,18,203,0.361853832442068,0.000109170305676856,1,0.123723967681312,6,2,10,34,0.595253539652006,0.484746186025139,"HNB"
"entry72","98","ec:2.3.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.86","rn:R04726",845,329,"rectangle",46,17,"#000000","#BFBFFF",468,"irreversible","ec","00061",0,0,0,0,108,5865,1.84143222506394,0.0350607663523936,16,220,0.392156862745098,0.000109039363210119,1,0.22731524601135,6,2,10,34,0.651740546511202,0.428256600770499,"HNB"
"entry73","99","ec:2.3.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.85","rn:R04726",845,310,"rectangle",46,17,"#000000","#BFBFFF",469,"irreversible","ec","00061",0,0,0,0,237,5865,4.04092071611253,0.0171711482280833,16,203,0.409274193548387,0.000109134562916076,1,0.15835773095056,6,2,10,32,0.627662895201818,0.433761318292585,"HNB"
"entry74","100","ec:1.3.1.9 / ec:1.3.1.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.9+1.3.1.10","rn:R04724 rn:R04725",754,590,"rectangle",46,17,"#000000","#BFBFFF",470,"reversible","ec","00061",0,0,0,0,3476,5865,59.2668371696505,0.0072988642042042,2,4,0.111111111111111,0.000105630083447766,18,0.0783361025007135,7,2,10,9,0.163588122979843,0.00079912128353989,"NHNB"
"entry75","101","ec:2.3.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.86","rn:R04725",704,619,"rectangle",46,17,"#000000","#BFBFFF",471,"reversible","ec","00061",0,0,0,0,110,5865,1.87553282182438,0.00295066629234159,2,4,0.142857142857143,0.000107793467715856,18,0.0466627175688561,7,2,10,8,0.13252046426287,0.0274927311843036,"NHNB"
"entry76","102","ec:2.3.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.85","rn:R04725",704,600,"rectangle",46,17,"#000000","#BFBFFF",472,"reversible","ec","00061",0,0,0,0,237,5865,4.04092071611253,0.00240535202071254,1,3,0.142857142857143,0.000105563179562968,18,0.0562710388618137,7,2,10,7,0.132121127311608,0.000448759131078818,"NHNB"
"entry77","103","ec:2.3.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.86","rn:R04965",704,517,"rectangle",46,17,"#000000","#BFBFFF",473,"reversible","ec","00061",0,0,0,0,110,5865,1.87553282182438,0.00778110328657757,4,1,0.0357142857142857,0.000106849022331446,19,0.0201191663868439,8,2,10,8,0.0107755708795381,0.0188187254840759,"NHNB"
"entry78","104","ec:2.3.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.85","rn:R04965",704,498,"rectangle",46,17,"#000000","#BFBFFF",474,"reversible","ec","00061",0,0,0,0,237,5865,4.04092071611253,0.00372241134066182,4,0,0,0.000106883283454468,20,0.0174169388704081,8,2,10,7,0.00841286994712771,0.0186380778642936,"NHNB"
"entry79","105","ec:1.1.1.100","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.100","rn:R04964",754,405,"rectangle",46,17,"#000000","#BFBFFF",475,"reversible","ec","00061",0,0,0,0,5390,5865,91.9011082693947,0.0133032276885172,3,0,0,0.000107805088400172,18,0.0125885107206402,7,2,10,8,0.0593145885667116,0.086619237144699,"NHNB"
"entry80","106","ec:2.3.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.86","rn:R04964",704,424,"rectangle",46,17,"#000000","#BFBFFF",476,"reversible","ec","00061",0,0,0,0,108,5865,1.84143222506394,0.00571835873051715,4,5,0.178571428571429,0.000108003024084674,18,0.00978516992999757,7,2,10,8,0.0579493936350379,0.0596129621779473,"NHNB"
"entry81","107","ec:2.3.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.85","rn:R04964",704,405,"rectangle",46,17,"#000000","#BFBFFF",477,"reversible","ec","00061",0,0,0,0,237,5865,4.04092071611253,0.00662333291063401,2,5,0.238095238095238,0.000107770233861407,18,0.0115251242579982,7,2,10,7,0.0622870908457979,0.0575908096433083,"NHNB"
"entry82","108","ec:2.3.1.41","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.41","rn:R04963",754,320,"rectangle",46,17,"#000000","#BFBFFF",478,"irreversible","ec","00061",0,0,0,0,1929,5865,32.8900255754476,0.0271303991998803,16,204,0.363636363636364,0.000109003706126008,1,0.178656131523227,6,2,10,34,0.661330910239768,0.423885493341703,"HNB"
"entry83","109","ec:2.3.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.86","rn:R04963",704,329,"rectangle",46,17,"#000000","#BFBFFF",479,"irreversible","ec","00061",0,0,0,0,108,5865,1.84143222506394,0.0308724272870775,14,220,0.392156862745098,0.000108766586904503,1,0.269316106795784,6,2,10,34,0.721535327667409,0.370172326391591,"HNB"
"entry84","110","ec:2.3.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.85","rn:R04963",704,310,"rectangle",46,17,"#000000","#BFBFFF",480,"irreversible","ec","00061",0,0,0,0,237,5865,4.04092071611253,0.0185709716565383,14,203,0.409274193548387,0.0001089680723548,1,0.207966513892734,6,2,10,32,0.697028442208637,0.374653338024031,"HNB"
"entry85","111","ec:1.3.1.9 / ec:1.3.1.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.9+1.3.1.10","rn:R04961 rn:R04962",612,590,"rectangle",46,17,"#000000","#BFBFFF",481,"reversible","ec","00061",0,0,0,0,3476,5865,59.2668371696505,0.00846854534611372,2,8,0.177777777777778,0.000105407399599452,11,0.0971632536024514,7,2,10,10,0.152911696235508,0.00106454078242247,"NHNB"
"entry86","112","ec:2.3.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.86","rn:R04962",562,619,"rectangle",46,17,"#000000","#BFBFFF",482,"reversible","ec","00061",0,0,0,0,110,5865,1.87553282182438,0.00337465909931443,2,7,0.194444444444444,0.00010752688172043,11,0.059637602030158,7,2,10,9,0.126057731855015,0.0305328872645744,"NHNB"
