"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry11","103","ec:4.3.1.24","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.3.1.24","rn:R00697",735,140,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",0,0,0,0,174,5301,3.28239954725523,0.0617857553252938,15,85,0.555555555555556,0.00139470013947001,8,0.326638986514807,10,1,14,18,0.134448375548395,0.925713661784573,"HNB"
"entry12","104","ec:1.14.13.127","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.13.127","rn:R06787",736,392,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",0,0,0,0,825,5301,15.5631013016412,0,1,3,1,0.000301932367149758,9,0.00085274732607027,13,1,14,3,8.72012618708709e-05,0.000410524558181674,"NHNB"
"entry13","105","ec:4.1.1.28","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.1.28","rn:R00699",268,250,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",0,0,0,0,657,5301,12.3938879456706,0.0264524991643636,14,85,0.555555555555556,0.00140056022408964,8,0.200654312202442,10,1,14,18,0.357594362969855,1,"HNB"
"entry14","106","ec:4.1.1.53","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.1.53","rn:R00699",318,250,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",0,0,0,0,9,5301,0.169779286926995,0.0264524991643636,14,85,0.555555555555556,0.00140056022408964,8,0.200654312202442,10,1,14,18,0.357594362969855,1,"HNB"
"entry15","107","ec:1.4.9.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.9.2","rn:R02612",318,367,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00360",0,0,0,0,3,5301,0.0565930956423316,0.0118316742893014,4,11,0.523809523809524,0.00139664804469274,8,0.0702798027082001,9,1,14,7,0.228166771214646,0.141162758680832,"NHNB"
"entry16","108","ec:1.4.3.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.3.21","rn:R02613",268,367,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00360",0,0,0,0,805,5301,15.185813997359,0.0118316742893014,4,11,0.523809523809524,0.00139664804469274,8,0.0702798027082001,9,1,14,7,0.228166771214646,0.141162758680832,"NHNB"
"entry17","109","ec:1.4.3.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.3.4","rn:R02613",292,348,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00360",0,0,0,0,1273,5301,24.0143369175627,0.0118316742893014,4,11,0.523809523809524,0.00139664804469274,8,0.0702798027082001,9,1,14,7,0.228166771214646,0.141162758680832,"NHNB"
"entry18","110","ec:1.13.11.27","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.13.11.27","rn:R01372",441,393,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",0,0,0,0,2283,5301,43.0673457838144,0.0262255096309512,12,55,0.604395604395604,0.00136054421768707,8,0.0579774117555669,9,1,14,14,0.0756801746603993,0.779098132176665,"NHNB"
"entry19","111","ec:4.1.1.43","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.1.43","rn:R01377",356,345,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",0,0,0,0,0,5301,0,0.102185765427291,14,79,0.415789473684211,0.00142045454545455,8,0.102655633990625,9,1,14,20,0.220211112765123,0.876954784268819,"HNB"
"entry20","112","ec:1.1.1.237","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.237","rn:R01370 rn:R01371",555,375,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00360",0,0,0,0,10,5301,0.188643652141105,0.000853286700744328,9,44,0.666666666666667,0.00125786163522013,8,0.0837097807495207,10,1,14,12,0.245969911323531,0.709073318421962,"NHNB"
"entry21","113","ec:1.1.1.110","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.110","rn:R01370",505,375,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00360",0,0,0,0,10,5301,0.188643652141105,0.000853286700744328,9,44,0.666666666666667,0.00125786163522013,8,0.0837097807495207,10,1,14,12,0.245969911323531,0.709073318421962,"NHNB"
"entry22","114","ec:2.6.1.57","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.57","rn:R00694",416,269,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00360",0,0,0,0,1592,5301,30.032069420864,0.00788402754813793,8,64,0.470588235294118,0.00130718954248366,8,0.272806176139963,10,1,14,17,0.808183050414157,0.669439471572869,"HNB"
"entry23","115","ec:2.6.1.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.9","rn:R00694",466,250,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00360",0,0,0,0,4744,5301,89.4925485757404,0.00788402754813793,8,64,0.470588235294118,0.00130718954248366,8,0.272806176139963,10,1,14,17,0.808183050414157,0.669439471572869,"HNB"
"entry24","116","ec:2.6.1.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.5","rn:R00694",416,250,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00360",0,0,0,0,472,5301,8.90398038106018,0.00788402754813793,8,64,0.470588235294118,0.00130718954248366,8,0.272806176139963,10,1,14,17,0.808183050414157,0.669439471572869,"HNB"
"entry25","117","ec:2.6.1.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.1","rn:R00694",466,231,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00360",0,0,0,0,3983,5301,75.1367666478023,0.00788402754813793,8,64,0.470588235294118,0.00130718954248366,8,0.272806176139963,10,1,14,17,0.808183050414157,0.669439471572869,"HNB"
"entry26","118","ec:1.4.1.20","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.1.20","rn:R00688",416,231,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00360",0,0,0,0,9,5301,0.169779286926995,0.00788402754813793,8,64,0.470588235294118,0.00130718954248366,8,0.272806176139963,10,1,14,17,0.808183050414157,0.669439471572869,"HNB"
"entry27","119","ec:5.3.2.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.3.2.1","rn:R01378",608,360,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00360",0,0,0,0,312,5301,5.88568194680249,0.000421711057304278,3,55,0.705128205128205,0.00122850122850123,8,0.351907443071705,10,1,14,13,0.739167061137356,0.239054454343918,"NHNB"
"entry28","120","ec:2.6.1.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.21","rn:R01582",651,250,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00360",0,0,0,0,1360,5301,25.6555366911903,0.00938885424054916,3,52,0.571428571428571,0.00126742712294043,8,0.413535786363112,10,1,14,14,0.76390839684442,0.189365051230796,"NHNB"
"entry29","121","ec:1.4.5.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.5.1","rn:R01374",598,250,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",0,0,0,0,2226,5301,41.9920769666101,0.00938885424054916,3,52,0.571428571428571,0.00126742712294043,8,0.413535786363112,10,1,14,14,0.76390839684442,0.189365051230796,"NHNB"
"entry30","122","ec:1.1.1.90","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.90","rn:R02611",398,431,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00360",0,0,0,0,435,5301,8.20599886813809,5.64971751412429e-05,2,17,0.809523809523809,0.00135135135135135,8,0.0549013112851227,9,1,14,7,0.155764969965865,0.104193551929426,"NHNB"
"entry31","123","ec:1.2.1.39","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.39","rn:R02536",345,455,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",0,0,0,0,633,5301,11.941143180532,0.124565120428189,4,15,0.416666666666667,0.00138888888888889,8,0.0645159895922777,9,1,14,9,0.145375186859661,0.100306003721411,"NHNB"
"entry32","124","ec:3.5.1.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.4","rn:R02540",232,499,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",0,0,0,0,2575,5301,48.5757404263347,0.0220816448146957,2,5,0.5,0.00133333333333333,10,0.0136972091941412,9,1,14,5,0.0319013341941557,0.0904750081617294,"NHNB"
"entry33","125","ec:2.3.1.36","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.36","rn:R03903",677,182,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",0,0,0,0,20,5301,0.377287304282211,0,1,2,0.666666666666667,0.00125786163522013,8,0.14484220727366,11,1,14,3,0.0391972976746645,0.0966844872752685,"NHNB"
"entry34","126","ec:1.4.3.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.3.2","rn:R00689",520,250,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",0,0,0,0,139,5301,2.62214676476137,0.0118316742893014,4,11,0.523809523809524,0.00139664804469274,8,0.0702798027082001,9,1,14,7,0.228166771214646,0.141162758680832,"NHNB"
"entry35","127","ec:1.13.12.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.13.12.9","rn:R00690",144,367,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",0,0,0,0,7,5301,0.132050556498774,0.0193482506194371,3,82,0.683333333333333,0.00128700128700129,8,0.761765090017189,9,1,14,16,0.879210334762313,0.270179549118997,"NHNB"
"entry36","128","ec:5.1.1.11","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.1.1.11","rn:R00686",549,182,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00360",0,0,0,0,0,5301,0,0.110852711369387,3,112,0.654970760233918,0.00133868808567604,8,0.983786758893566,10,1,14,19,0.983279274317316,0.218277971889369,"HNB"
"entry37","129","ec:2.3.1.53","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.53","rn:R00693",360,222,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",0,0,0,0,0,5301,0,0.00187767505564116,2,96,0.8,0.0012453300124533,8,0.920601597802841,10,1,14,16,1,0.165065460238034,"NHNB"
"entry38","130","ec:1.14.12.19","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.12.19","rn:R06783",788,337,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",0,0,0,0,1667,5301,31.4468968119223,0.0175141242937853,3,5,0.5,0.000302480338777979,11,0.118207154751578,11,1,14,6,0.193586599003573,0.0390866483663395,"NHNB"
"entry39","131","ec:1.3.1.87","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.87","rn:R06785",788,423,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",0,0,0,0,109,5301,2.05621580833805,0.00875706214689266,1,3,0.5,0.000302023557837511,9,0.0217032995435394,12,1,14,5,0.00417502642910105,0.0190351017832836,"NHNB"
"entry40","132","ec:1.14.13.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.13.4","rn:R03369",1030,403,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",0,0,0,0,0,5301,0,0.0138418079096045,2,3,0.5,0.00030229746070133,9,0.00486932010624821,13,1,14,4,4.4276512941145e-05,0.000419098937316835,"NHNB"
"entry41","133","ec:1.14.13.127","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.13.127","rn:R06786",963,403,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",0,0,0,0,825,5301,15.5631013016412,0,1,3,1,0.000301932367149758,9,0.00085274732607027,13,1,14,3,8.72012618708709e-05,0.000410524558181674,"NHNB"
"entry42","134","ec:1.3.1.87","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.87","rn:R06784",868,423,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",0,0,0,0,109,5301,2.05621580833805,0.00875706214689266,1,3,0.5,0.000302023557837511,9,0.0217032995435394,12,1,14,5,0.00417502642910105,0.0190351017832836,"NHNB"
"entry43","135","ec:1.14.12.19","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.12.19","rn:R06782",868,337,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",0,0,0,0,1667,5301,31.4468968119223,0.0175141242937853,3,5,0.5,0.000302480338777979,11,0.118207154751578,11,1,14,6,0.193586599003573,0.0390866483663395,"NHNB"
"entry44","136","ec:1.3.1.31","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.31","rn:R02252",868,265,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",0,0,0,0,98,5301,1.84870779098283,0,1,5,0.833333333333333,0.000301841231512225,11,0.135107543858987,11,1,14,4,0.195661866945426,0.0194369638064639,"NHNB"
"entry45","137","ec:3.5.1.32","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.32","rn:R01424",1119,157,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",0,0,0,0,543,5301,10.243350311262,0,1,0,0,0.000277777777777778,12,0,1,1,14,1,9.58388698537803e-18,0,"NHNB"
"entry46","138","ec:2.3.1.71","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.71","rn:R02452",1063,129,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",0,0,0,0,66,5301,1.2450481041313,0,0,0,0,0.000273224043715847,12,5.02647303596201e-18,1,1,14,1,1.14217349661171e-17,0,"NHNB"
"entry59","151","ec:1.14.13.14","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.13.14","rn:R02254",931,235,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",0,0,0,0,0,5301,0,0.0347457627118644,1,5,0.5,0.000301932367149758,11,0.158768464530403,11,1,14,5,0.197673527627431,0,"NHNB"
"entry67","159","ec:1.3.1.11","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.11","rn:R03709",1030,263,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",0,0,0,0,0,5301,0,0.023728813559322,1,0,0,0.000302114803625378,13,0.0278045765401318,12,1,14,2,1.91677739707561e-17,4.35364810776703e-06,"NHNB"
"entry94","187","ec:1.14.16.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.16.1","rn:R01795",142,175,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",0,0,0,0,1365,5301,25.7498585172609,0.0446673860028152,5,96,0.8,0.00132100396301189,8,0.690032940104328,10,1,14,16,0.764441259554334,0.301850091336982,"NHNB"
"entry96","190","ec:1.17.5.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.17.5.1","rn:R07222",366,614,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",1,3,2,1,13,5301,0.245236747783437,0.0209039548022599,1,6,0.6,0.000282406099971759,4,0.00331248118920974,11,1,14,5,0.000726620320539533,0,"NHB"
"entry98","192","ec:1.2.1.58","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.58","rn:R02450",564,614,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",0,0,0,0,13,5301,0.245236747783437,0,0,0,0,0.000273224043715847,14,0.000101591530181361,13,1,14,1,1.71326024491757e-17,0,"NHNB"
"entry102","196","ec:3.1.2.25","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.2.25","rn:R07294",463,614,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",1,3,1,0.5,13,5301,0.245236747783437,0.0107344632768362,1,0,0,0.000277777777777778,14,0.000580103467244242,12,1,14,2,1.91677739707561e-17,0,"NHB"
"entry103","197","ec:1.14.14.54","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.54","rn:R05487",380,502,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",0,0,0,0,67,5301,1.26391246934541,0.021740261671127,2,5,0.5,0.00134770889487871,15,0.0136972091941412,10,1,14,5,0.04091866293135,0.0106882295764814,"NHNB"
"entry111","208","ec:1.5.1.18","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.1.18","rn:R03614",1120,602,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",0,0,0,0,0,5301,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry113","210","ec:2.6.1.58","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.58","rn:R00692",466,269,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00360",0,0,0,0,26,5301,0.490473495566874,0.11777031049347,13,64,0.470588235294118,0.00140845070422535,8,0.317362845922766,10,1,14,17,0.305611423617558,0.72054484014532,"HNB"
"entry116","213","ec:2.3.1.192","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.192","rn:R05841",224,692,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",0,0,0,0,41,5301,0.773438973778532,0,4,6,1,0.00134770889487871,4,0,11,1,14,4,3.83355479415121e-17,0.00345812980008714,"NHNB"
"entry117","214","ec:1.11.1.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.11.1.21","rn:R00698",194,367,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",0,0,0,0,2199,5301,41.4827391058291,0.0171809961586155,14,82,0.780952380952381,0.00138888888888889,8,0.175126569513478,10,1,14,15,0.0118040470502006,0.883157596794462,"NHNB"
"entry118","215","ec:1.14.13.149","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.13.149","rn:R09838",344,671,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",1,3,2,1,1256,5301,23.6936427089228,0.0711864406779661,2,6,0.6,0.000324254215304799,4,0.00281882928626244,11,1,14,5,0.000719149710387443,7.21821430606181e-05,"NHB"
"entry120","217","ec:5.3.3.18","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.3.3.18","rn:R09837",436,671,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",1,3,2,1,1502,5301,28.334276551594,0.0627118644067797,1,0,0,0.000301659125188537,16,0.000493651902947281,12,1,14,2,7.47061015209325e-06,0,"NHB"
"entry122","219","ec:3.3.2.12","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.3.2.12","rn:R09836",525,671,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",1,3,2,1,621,5301,11.7147707979626,0.0536723163841808,1,0,0,0.00029673590504451,16,8.64515642969536e-05,13,1,14,2,2.28434699322342e-17,0,"NHB"
"entry124","221","ec:1.2.1.91","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.91","rn:R09820",621,671,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",1,3,2,1,621,5301,11.7147707979626,0.0440677966101695,1,0,0,0.000291885580852306,17,1.51399658843984e-05,14,1,14,2,2.28434699322342e-17,0,"NHB"
"entry126","223","ec:2.3.1.223","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.223","rn:R09839",671,700,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",1,3,2,1,1508,5301,28.4474627428787,0.0347457627118644,1,0,0,0.000287108814240597,17,2.65390657074519e-06,15,1,14,3,2.28434699322342e-17,0,"NHB"
"entry128","225","ec:4.2.1.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.17","rn:R06942",629,749,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",0,0,0,0,1903,5301,35.8988870024524,0.000847457627118644,1,0,0,0.000287108814240597,17,1.42541640058122e-08,16,1,14,2,2.28434699322342e-17,0,"NHNB"
"entry130","227","ec:1.1.1.157","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.157","rn:R06941",531,749,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",0,0,0,0,2711,5301,51.1412940954537,0.0121468926553672,1,0,0,0.000287108814240597,18,8.13934975289086e-08,17,1,14,2,2.28434699322342e-17,0,"NHNB"
"entry132","229","ec:2.3.1.174","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.174","rn:R00829",482,775,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",0,0,0,0,189,5301,3.56536502546689,0.0234463276836158,1,0,0,0.000287108814240597,18,4.64769553545016e-07,16,1,14,2,2.28434699322342e-17,0,"NHNB"
"entry136","234","ec:1.2.1.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.10","rn:R00228",868,789,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00360",0,0,0,0,669,5301,12.62026032824,0,0,0,0,0.000273224043715847,19,0,17,1,14,1,5.71086748305856e-18,0,"NHNB"
"entry137","235","ec:4.1.1.109","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.1.109","rn:R11918",226,222,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00360",0,0,0,0,7,5301,0.132050556498774,0.102246261191831,4,126,0.49802371541502,0.00131926121372032,8,1,9,1,14,23,0.914271122666938,0.114052452949416,"HNB"
