"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry92","152","ec:3.1.4.56","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.4.56","rn:R10345",376,279,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00790",0,0,0,0,23,5962,0.385776585038578,0.0090702947845805,1,3,0.5,0.000829187396351575,17,0,7,1,10,4,0.0770793636380135,0.0131916639082804,"NHNB"
"entry93","155","ec:1.13.11.81","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.13.11.81","rn:R11037",604,279,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00790",0,0,0,0,4208,5962,70.580342167058,0,1,1,1,0.000796178343949045,6,4.0513583324639e-18,9,1,10,2,0.00230586716158449,0.0090529744597892,"NHNB"
"entry96","160","ec:2.5.1.105","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.105","rn:R10339",703,466,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00790",0,0,0,0,791,5962,13.2673599463267,0,0,1,1,0.000408163265306122,19,0.0844792983259345,9,1,10,2,0.0298173503616775,0,"NHNB"
"entry101","169","ec:1.14.16.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.16.1","rn:R07211",1210,391,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00790",0,0,0,0,1365,5962,22.8950016772895,0,0,7,0.7,0.000408163265306122,8,1,9,1,10,5,0.849866169103526,0,"NHNB"
"entry102","170","ec:1.14.16.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.16.2","rn:R07212",1260,391,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00790",0,0,0,0,232,5962,3.89131164038913,0,0,7,0.7,0.000408163265306122,8,1,9,1,10,5,0.849866169103526,0,"NHNB"
"entry103","171","ec:1.14.16.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.16.4","rn:R07213",1236,410,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00790",0,0,0,0,237,5962,3.97517611539752,0,0,7,0.7,0.000408163265306122,8,1,9,1,10,5,0.849866169103526,0,"NHNB"
"entry104","172","ec:1.1.1.153","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.153","rn:R08208",1126,279,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00790",0,0,0,0,256,5962,4.29386112042939,0.0512825963718821,6,27,0.490909090909091,0.000773993808049536,8,0.637793142312589,8,1,10,13,1,0.754198946557826,"HNB"
"entry106","176","ec:1.5.1.50","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.1.50","rn:R11019",716,220,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00790",0,0,0,0,517,5962,8.67158671586716,0,0,0,0,0.000408163265306122,6,0,10,1,10,1,0.0023058671615845,0,"NHNB"
"entry108","179","ec:5.1.99.8","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.1.99.8","rn:R11073",604,220,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00790",1,3,1,0.333333333333333,4208,5962,70.580342167058,0,3,1,0.333333333333333,0.000863557858376511,6,1.76887090376683e-17,9,1,10,3,2.70510504532899e-17,0.00987805275973969,"NHB"
"entry109","181","ec:4.1.2.59","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.2.59","rn:R11718",475,362,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00790",0,0,0,0,8,5962,0.134183160013418,0.0286635487528345,4,10,0.476190476190476,0.00081366965012205,6,0,8,1,10,7,0.0737341525394348,0.0701042387485744,"NHNB"
"entry110","183","ec:4.1.2.60","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.2.60","rn:R11719",706,362,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00790",0,0,0,0,15,5962,0.251593425025159,0.0585530045351474,2,23,0.511111111111111,0.000789889415481833,6,0.111052987899292,7,1,10,10,0.273231577001992,0.0735855985776906,"HNB"
"entry112","186","ec:4.2.1.160","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.160","rn:R11072",350,208,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00790",0,0,0,0,84,5962,1.40892318014089,0.0364229024943311,3,3,0.5,0.00168634064080944,17,0,7,1,10,4,0,0.0281577732720078,"NHNB"
"entry113","188","ec:3.5.4.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.4.16","rn:R00428",157,252,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00790",0,0,0,0,5167,5962,86.6655484736665,0.016156462585034,8,18,0.5,0.00178571428571429,9,0,6,1,10,9,0.064081814000342,0.27382231840752,"HNB"
"entry114","189","ec:3.5.4.25","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.4.25","rn:R00425",231,213,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00790",0,0,0,0,4773,5962,80.0570278430057,0.0215419501133787,1,3,0.5,0.00158730158730159,10,0,6,1,10,4,0.0767542697051466,0,"NHNB"
"entry115","191","ec:1.1.1.153","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.153","rn:R01813",1064,315,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00790",0,0,0,0,256,5962,4.29386112042939,0.0512825963718821,6,27,0.490909090909091,0.000773993808049536,8,0.637793142312589,8,1,10,13,1,0.754198946557826,"HNB"
"entry118","195","ec:1.1.1.153","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.153","rn:R02975",980,315,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00790",0,0,0,0,256,5962,4.29386112042939,0.0512825963718821,6,27,0.490909090909091,0.000773993808049536,8,0.637793142312589,8,1,10,13,1,0.754198946557826,"HNB"
"entry119","197","ec:1.5.1.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.1.3","rn:R11765",1017,351,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00790",0,0,0,0,4491,5962,75.3270714525327,0.0723497732426304,9,14,0.311111111111111,0.000783699059561128,4,0.521978978543215,9,1,10,12,0.427645297944523,1,"HNB"
"entry121","199","ec:1.1.1.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.21","rn:R04285",1088,242,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00790",0,0,0,0,330,5962,5.53505535055351,0.0304492630385487,7,22,0.488888888888889,0.000774593338497289,8,0.316121892785084,8,1,10,11,0.606047258402685,0.954353892457236,"HNB"
"entry122","200","ec:1.1.1.184","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.184","rn:R04285",1038,242,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00790",0,0,0,0,326,5962,5.4679637705468,0.00127551020408163,2,11,0.733333333333333,0.000761614623000762,8,0.26713544405261,8,1,10,6,0.663425427076298,0.30858192946184,"NHNB"
"entry123","201","ec:1.1.1.213","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.213","rn:R11763",1187,242,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00790",0,0,0,0,33,5962,0.55350553505535,0,4,14,0.933333333333333,0.000766283524904215,8,0.0325737356966254,8,1,10,6,0.304941486151634,0.535701336559175,"NHNB"
"entry124","203","ec:1.1.1.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.21","rn:R11764",1187,315,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00790",0,0,0,0,330,5962,5.53505535055351,0.0304492630385487,7,22,0.488888888888889,0.000774593338497289,8,0.316121892785084,8,1,10,11,0.606047258402685,0.954353892457236,"HNB"
"entry125","206","ec:1.1.1.184","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.184","rn:R02975",930,315,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00790",0,0,0,0,326,5962,5.4679637705468,0.00127551020408163,2,11,0.733333333333333,0.000761614623000762,8,0.26713544405261,8,1,10,6,0.663425427076298,0.30858192946184,"NHNB"
"entry127","209","ec:2.4.2.54","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.2.54","rn:R11102",727,562,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00790",0,0,0,0,237,5962,3.97517611539752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
