"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry31","79","ec:4.2.3.104","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.104","rn:R08373",528,1317,"rectangle",46,17,"#000000","#BFBFFF",5498,"irreversible","ec","00909",0,0,0,0,11,987,1.1144883485309,0.000994473321842108,5,820,1,0.000414593698175788,1,0.85756459446851,4,2,6,41,0.972736962692724,0.143101836842451,"HNB"
"entry32","80","ec:4.2.3.23","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.23","rn:R07649",528,458,"rectangle",46,17,"#000000","#BFBFFF",5499,"irreversible","ec","00909",1,3,3,0.6,11,987,1.1144883485309,0.0229177834386482,23,820,0.952380952380952,0.000424448217317487,1,0.354494422991979,3,2,6,42,0.621115173190793,0.637160044201613,"HB"
"entry33","81","ec:4.2.3.73","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.73","rn:R08691",528,745,"rectangle",46,17,"#000000","#BFBFFF",5500,"irreversible","ec","00909",0,0,0,0,1,987,0.101317122593718,0.00363049970154951,16,820,1,0.000419991600167997,1,0.512917964254674,4,2,6,41,0.761772180835866,0.456817975717669,"HNB"
"entry34","82","ec:4.2.3.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.9","rn:R02307",528,659,"rectangle",46,17,"#000000","#BFBFFF",5501,"irreversible","ec","00909",0,0,0,0,8,987,0.810536980749747,0.00486833737230031,16,820,1,0.000420698359276399,1,0.518061424850429,4,2,6,41,0.75761642770203,0.454317162892634,"HNB"
"entry35","83","ec:4.2.3.71","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.71","rn:R08545",527,499,"rectangle",46,17,"#000000","#BFBFFF",5502,"irreversible","ec","00909",0,0,0,0,0,987,0,0.00345575812219254,23,820,1,0.000424268137462877,1,0.334608111659801,4,2,6,41,0.592565448801422,0.661518344929161,"HNB"
"entry36","84","ec:4.2.3.75","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.75","rn:R07648",528,579,"rectangle",46,17,"#000000","#BFBFFF",5503,"irreversible","ec","00909",0,0,0,0,204,987,20.6686930091185,0.00369162112940892,23,820,1,0.000423908435777872,1,0.334736163469967,4,2,6,41,0.592462005556112,0.66160700361235,"HNB"
"entry37","85","ec:4.2.3.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.21","rn:R06523",528,785,"rectangle",46,17,"#000000","#BFBFFF",5504,"irreversible","ec","00909",1,3,1,0.2,7,987,0.709219858156028,0.0101178414737014,18,820,0.952380952380952,0.000420875420875421,1,0.4841444613066,4,2,6,42,0.740670475597459,0.48894220252758,"HB"
"entry39","87","ec:4.2.3.66","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.66","rn:R08546",528,825,"rectangle",46,17,"#000000","#BFBFFF",5505,"irreversible","ec","00909",0,0,0,0,0,987,0,0.00363049970154951,18,820,1,0.000421052631578947,1,0.456985084845803,4,2,6,41,0.718294465876039,0.518468785027677,"HNB"
"entry42","90","ec:4.2.3.13","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.13","rn:R02311",528,1448,"rectangle",46,17,"#000000","#BFBFFF",5506,"irreversible","ec","00909",0,0,0,0,8,987,0.810536980749747,0.00281238716334011,12,820,1,0.000419815281276238,1,0.60675420091703,4,2,6,41,0.859661051922898,0.402236421177971,"HNB"
"entry48","96","ec:4.2.3.56","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.56","rn:R08540",528,1277,"rectangle",46,17,"#000000","#BFBFFF",5507,"irreversible","ec","00909",0,0,0,0,0,987,0,0.000994473321842108,6,820,1,0.0004149377593361,1,0.809457218422599,4,2,6,41,0.964838344739815,0.183016851727698,"HNB"
"entry49","97","ec:4.2.3.7","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.7","rn:R02305",528,1357,"rectangle",46,17,"#000000","#BFBFFF",5508,"irreversible","ec","00909",1,3,1,0.2,6,987,0.60790273556231,0.00748181509399401,5,820,0.952380952380952,0.000414421881475342,1,0.908531071128203,4,2,6,42,0.978912933522229,0.103116009936754,"HB"
"entry50","98","ec:4.2.3.58","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.58","rn:R08542",528,1237,"rectangle",46,17,"#000000","#BFBFFF",5509,"irreversible","ec","00909",0,0,0,0,0,987,0,0.000994473321842108,7,820,1,0.000415282392026578,1,0.764048554106336,4,2,6,41,0.955231067547191,0.222607756945835,"HNB"
"entry51","99","ec:4.1.99.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.99.16","rn:R09487",623,619,"rectangle",46,17,"#000000","#BFBFFF",5510,"irreversible","ec","00909",0,0,0,0,124,987,12.5633232016211,0,0,0,0,0.000154320987654321,1,0.0187779190000206,5,2,6,1,0.0296552756217417,0,"NHNB"
"entry53","101","ec:4.2.3.57","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.57","rn:R08541",528,1112,"rectangle",46,17,"#000000","#BFBFFF",5511,"irreversible","ec","00909",0,0,0,0,11,987,1.1144883485309,0.00180367356205946,9,820,1,0.000416666666666667,1,0.698309751081655,4,2,6,41,0.918806939727552,0.279132786348172,"HNB"
"entry57","105","ec:1.14.13.106","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.13.106","rn:R08851 rn:R08853",211,714,"rectangle",46,17,"#000000","#BFBFFF",5512,"irreversible","ec","00909",0,0,0,0,23,987,2.33029381965552,0,0,0,0,0.000154320987654321,1,0.0179620962527072,5,2,6,1,0.0341932063369501,0,"NHNB"
"entry58","106","ec:1.14.13.106","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.13.106","rn:R08852 rn:R08854",310,714,"rectangle",46,17,"#000000","#BFBFFF",5513,"irreversible","ec","00909",0,0,0,0,23,987,2.33029381965552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry60","108","ec:4.2.3.39","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.39","rn:R09140",111,754,"rectangle",46,17,"#000000","#BFBFFF",5514,"irreversible","ec","00909",0,0,0,0,0,987,0,0.00526426663147329,32,820,1,0.000426621160409556,1,0.22960213821384,4,2,6,41,0.225494562446691,0.853935960671646,"HNB"
"entry61","109","ec:1.14.14.151","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.151","rn:R09576",623,785,"rectangle",46,17,"#000000","#BFBFFF",5515,"irreversible","ec","00909",0,0,0,0,7,987,0.709219858156028,0,0,0,0,0.000154320987654321,1,0.028773502948073,5,2,6,1,0.0211017052384075,0,"NHNB"
"entry62","110","ec:1.14.14.151","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.151","rn:R09577",720,785,"rectangle",46,17,"#000000","#BFBFFF",5516,"irreversible","ec","00909",0,0,0,0,7,987,0.709219858156028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry68","116","ec:1.14.14.95","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.95","rn:R09549",623,459,"rectangle",46,17,"#000000","#BFBFFF",5517,"irreversible","ec","00909",1,3,2,0.4,3,987,0.303951367781155,0.0132911392405063,1,0,0,0.000158202816010125,3,0.0210681875767151,3,2,6,2,0.0274984719521623,0,"NHB"
"entry69","117","ec:1.14.14.150","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.150","rn:R09575",813,459,"rectangle",46,17,"#000000","#BFBFFF",5518,"irreversible","ec","00909",0,0,0,0,1,987,0.101317122593718,0,0,0,0,0.000154320987654321,3,7.44153818891788e-05,5,2,6,1,0,0,"NHNB"
"entry70","118","ec:1.14.14.95","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.95","rn:R09548",720,459,"rectangle",46,17,"#000000","#BFBFFF",5519,"irreversible","ec","00909",1,3,1,0.2,3,987,0.303951367781155,0.00680379746835443,1,0,0,0.00015625,3,0.001252117096854,4,2,6,2,0,0,"NHB"
"entry71","119","ec:4.2.3.50","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.50","rn:R09608",111,1030,"rectangle",46,17,"#000000","#BFBFFF",5520,"irreversible","ec","00909",0,0,0,0,0,987,0,0.00429681636022555,20,820,1,0.000420698359276399,1,0.453805696150232,4,2,6,41,0.627610027042004,0.637075128961589,"HNB"
"entry72","120","ec:4.2.3.40","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.40","rn:R09620",111,874,"rectangle",46,17,"#000000","#BFBFFF",5521,"irreversible","ec","00909",0,0,0,0,3,987,0.303951367781155,0.00440378035722859,24,820,1,0.000422297297297297,1,0.362349445025013,4,2,6,41,0.505545643762082,0.730132108552517,"HNB"
"entry73","121","ec:5.5.1.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.5.1.17","rn:R09625",211,834,"rectangle",46,17,"#000000","#BFBFFF",5522,"irreversible","ec","00909",0,0,0,0,3,987,0.303951367781155,0,0,0,0,0.000154320987654321,1,0.0203269597698923,5,2,6,1,0.0324637243057502,0,"NHNB"
"entry74","122","ec:4.2.3.55","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.55","rn:R09623",111,834,"rectangle",46,17,"#000000","#BFBFFF",5523,"irreversible","ec","00909",1,3,1,0.2,0,987,0,0.0108911221293805,26,820,0.952380952380952,0.000423190859077444,1,0.342022485255121,4,2,6,42,0.473081919456332,0.752208633613705,"HB"
"entry75","123","ec:4.2.3.59","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.59","rn:R09619",111,912,"rectangle",46,17,"#000000","#BFBFFF",5524,"irreversible","ec","00909",0,0,0,0,0,987,0,0.00440378035722859,23,820,1,0.000421940928270042,1,0.383884469502051,4,2,6,41,0.537056592213915,0.708094679427692,"HNB"
"entry76","124","ec:4.2.3.49","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.49","rn:R09618",111,630,"rectangle",46,17,"#000000","#BFBFFF",5525,"irreversible","ec","00909",0,0,0,0,4,987,0.405268490374873,0.00494781093527076,29,820,1,0.00042571306939123,1,0.272396558784331,4,2,6,41,0.335490412449784,0.816857097842645,"HNB"
"entry77","125","ec:4.2.3.60","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.60","rn:R09624",528,539,"rectangle",46,17,"#000000","#BFBFFF",5526,"irreversible","ec","00909",0,0,0,0,1,987,0.101317122593718,0.00425281242244097,23,820,1,0.000423908435777872,1,0.336890769906456,4,2,6,41,0.590404818811698,0.659210146693561,"HNB"
"entry78","126","ec:4.2.3.61","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.61","rn:R09574",528,705,"rectangle",46,17,"#000000","#BFBFFF",5527,"irreversible","ec","00909",1,3,1,0.2,4,987,0.405268490374873,0.0104402053755633,20,820,0.952380952380952,0.000421585160202361,1,0.42637382800968,4,2,6,42,0.696671114799565,0.553109866228986,"HB"
"entry79","127","ec:1.14.14.149","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.149","rn:R09573",623,705,"rectangle",46,17,"#000000","#BFBFFF",5528,"irreversible","ec","00909",0,0,0,0,3,987,0.303951367781155,0,0,0,0,0.000154320987654321,1,0.0253400990359536,5,2,6,1,0.0238710450872988,0,"NHNB"
"entry80","128","ec:4.2.3.67","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.67","rn:R09626",528,1488,"rectangle",46,17,"#000000","#BFBFFF",5529,"irreversible","ec","00909",0,0,0,0,0,987,0,0.000625625129451841,2,820,1,0.000412881915772089,1,1,4,2,6,41,1,0.0424166743218145,"HNB"
"entry81","129","ec:4.2.3.69","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.69","rn:R09614",111,1070,"rectangle",46,17,"#000000","#BFBFFF",5530,"irreversible","ec","00909",0,0,0,0,8,987,0.810536980749747,0.00429681636022555,19,820,1,0.000420344682639765,1,0.48077611630291,4,2,6,41,0.655104834233064,0.610193741482053,"HNB"
"entry82","130","ec:4.2.3.70","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.70","rn:R09629",528,987,"rectangle",46,17,"#000000","#BFBFFF",5531,"irreversible","ec","00909",0,0,0,0,0,987,0,0.00338776414590692,14,820,1,0.000419639110365086,1,0.570112340295402,4,2,6,41,0.802243233884751,0.395926654581564,"HNB"
"entry83","131","ec:4.2.3.76","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.76","rn:R09616",528,865,"rectangle",46,17,"#000000","#BFBFFF",5532,"irreversible","ec","00909",0,0,0,0,0,987,0,0.00338776414590692,15,820,1,0.000419991600167997,1,0.538130366086214,4,2,6,41,0.783735166800153,0.428845677760715,"HNB"
"entry97","171","ec:2.5.1.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.21","rn:R00702",422,139,"rectangle",46,17,"#000000","#BFBFFF",5533,"irreversible","ec","00909",0,0,0,0,636,987,64.4376899696049,0,41,820,1,0.000443458980044346,1,1.14366695331066e-17,4,2,6,41,0,1,"HNB"
"entry98","172","ec:2.5.1.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.21","rn:R02872",562,139,"rectangle",46,17,"#000000","#BFBFFF",5534,"irreversible","ec","00909",0,0,0,0,636,987,64.4376899696049,0,5,10,1,0.000226142017186793,4,1.14366695331066e-17,3,2,6,5,0,0,"NHNB"
"entry104","178","ec:5.4.99.31","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.4.99.31","rn:R09709",994,1235,"rectangle",46,17,"#000000","#BFBFFF",5535,"irreversible","ec","00909",0,0,0,0,2,987,0.202634245187437,0,4,190,1,0.000162337662337662,4,0,2,2,6,20,0,0,"NHNB"
"entry105","179","ec:5.4.99.33","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.4.99.33","rn:R09688",994,639,"rectangle",46,17,"#000000","#BFBFFF",5536,"irreversible","ec","00909",0,0,0,0,2,987,0.202634245187437,0,18,190,1,0.000201572263656521,4,1.14366695331066e-17,2,2,6,20,0,0,"NHNB"
"entry106","180","ec:5.4.99.32","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.4.99.32","rn:R09689",994,605,"rectangle",46,17,"#000000","#BFBFFF",5537,"irreversible","ec","00909",0,0,0,0,3,987,0.303951367781155,0,19,190,1,0.000204876049989756,4,0,2,2,6,20,0,0,"NHNB"
"entry107","181","ec:5.4.99.34","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.4.99.34","rn:R09710",994,947,"rectangle",46,17,"#000000","#BFBFFF",5538,"irreversible","ec","00909",0,0,0,0,0,987,0,0,11,190,1,0.000178571428571429,4,0,2,2,6,20,0,0,"NHNB"
"entry112","186","ec:5.4.99.36","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.4.99.36","rn:R09711",994,1020,"rectangle",46,17,"#000000","#BFBFFF",5539,"irreversible","ec","00909",0,0,0,0,6,987,0.60790273556231,0,9,190,1,0.000173611111111111,4,0,2,2,6,20,0,0,"NHNB"
"entry113","187","ec:5.4.99.37","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.4.99.37","rn:R09712",994,511,"rectangle",46,17,"#000000","#BFBFFF",5540,"irreversible","ec","00909",0,0,0,0,0,987,0,0,0,10,1,0.000154320987654321,4,4.57466781324265e-17,3,2,6,5,0,0,"NHNB"
"entry114","188","ec:5.4.99.38","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.4.99.38","rn:R09713",994,1271,"rectangle",46,17,"#000000","#BFBFFF",5541,"irreversible","ec","00909",0,0,0,0,9,987,0.911854103343465,0,3,190,1,0.00016025641025641,4,0,2,2,6,20,0,0,"NHNB"
"entry115","189","ec:5.4.99.39","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.4.99.39","rn:R06469",994,756,"rectangle",46,17,"#000000","#BFBFFF",5542,"irreversible","ec","00909",1,3,1,0.2,74,987,7.49746707193516,0.000791139240506329,17,190,0.904761904761905,0.0001953125,4,2.28733390662133e-17,2,2,6,21,0,0,"NHB"
"entry117","191","ec:5.4.99.40","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.4.99.40","rn:R06471",994,793,"rectangle",46,17,"#000000","#BFBFFF",5543,"irreversible","ec","00909",0,0,0,0,10,987,1.01317122593718,0,15,190,1,0.000189393939393939,4,0,2,2,6,20,0,0,"NHNB"
"entry122","196","ec:4.2.1.124","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.124","rn:R09700",994,1307,"rectangle",46,17,"#000000","#BFBFFF",5544,"irreversible","ec","00909",0,0,0,0,1,987,0.101317122593718,0,2,190,1,0.000158227848101266,4,0,2,2,6,20,0,0,"NHNB"
"entry123","197","ec:4.2.1.128","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.128","rn:R09743",994,873,"rectangle",46,17,"#000000","#BFBFFF",5545,"irreversible","ec","00909",0,0,0,0,2,987,0.202634245187437,0,13,190,1,0.000183823529411765,4,0,2,2,6,20,0,0,"NHNB"
"entry124","198","ec:5.4.99.41","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.4.99.41","rn:R06466",994,833,"rectangle",46,17,"#000000","#BFBFFF",5546,"irreversible","ec","00909",0,0,0,0,45,987,4.55927051671733,0,14,190,1,0.000186567164179104,4,0,2,2,6,20,0,0,"NHNB"
"entry126","200","ec:4.2.1.125","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.125","rn:R09701",994,911,"rectangle",46,17,"#000000","#BFBFFF",5547,"irreversible","ec","00909",0,0,0,0,0,987,0,0,12,190,1,0.000181159420289855,4,2.28733390662133e-17,2,2,6,20,0,0,"NHNB"
"entry127","201","ec:1.14.14.134","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.134","rn:R09604",1096,755,"rectangle",46,17,"#000000","#BFBFFF",5548,"irreversible","ec","00909",0,0,0,0,10,987,1.01317122593718,0,0,0,0,0.000154320987654321,4,0,3,2,6,1,0,0,"NHNB"
"entry129","203","ec:5.4.99.35","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.4.99.35","rn:R09476",994,983,"rectangle",46,17,"#000000","#BFBFFF",5549,"irreversible","ec","00909",0,0,0,0,0,987,0,0,10,190,1,0.000176056338028169,4,0,2,2,6,20,0,0,"NHNB"
"entry130","204","ec:1.14.14.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.17","rn:R02874",733,139,"rectangle",46,17,"#000000","#BFBFFF",5550,"irreversible","ec","00909",1,3,5,1,233,987,23.6068895643364,0.00332278481012658,24,200,0.666666666666667,0.000223164472216023,4,8.57750214982997e-18,2,2,6,25,0,0,"NHB"
"entry133","207","ec:5.4.99.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.4.99.17","rn:R07322",994,479,"rectangle",46,17,"#000000","#BFBFFF",5551,"irreversible","ec","00909",0,0,0,0,567,987,57.4468085106383,0,1,10,1,0.00015625,4,0,3,2,6,5,0,0,"NHNB"
"entry136","210","ec:4.2.1.123","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.123","rn:R02875",994,415,"rectangle",46,17,"#000000","#BFBFFF",5552,"irreversible","ec","00909",0,0,0,0,0,987,0,0,3,10,1,0.00016025641025641,4,0,3,2,6,5,0,0,"NHNB"
"entry138","212","ec:4.2.1.129","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.129","rn:R07323",994,448,"rectangle",46,17,"#000000","#BFBFFF",5553,"irreversible","ec","00909",0,0,0,0,567,987,57.4468085106383,0,2,10,1,0.000158227848101266,4,1.14366695331066e-17,3,2,6,5,0,0,"NHNB"
"entry141","332","ec:1.14.15.32","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.15.32","rn:R09814",623,1357,"rectangle",46,17,"#000000","#BFBFFF",5554,"irreversible","ec","00909",0,0,0,0,13,987,1.31712259371834,0,0,0,0,0.000154320987654321,1,0.0539954983332304,5,2,6,1,0.00445026760994995,0,"NHNB"
"entry143","334","ec:5.4.99.48","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.4.99.48","rn:R09908",994,1343,"rectangle",46,17,"#000000","#BFBFFF",5555,"irreversible","ec","00909",0,0,0,0,7,987,0.709219858156028,0,1,190,1,0.00015625,4,0,2,2,6,20,0,0,"NHNB"
"entry145","337","ec:5.4.99.52","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.4.99.52","rn:R09912",994,1055,"rectangle",46,17,"#000000","#BFBFFF",5556,"irreversible","ec","00909",0,0,0,0,6,987,0.60790273556231,0,8,190,1,0.000171232876712329,4,0,2,2,6,20,0,0,"NHNB"
"entry147","340","ec:5.4.99.54","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.4.99.54","rn:R09914",994,1092,"rectangle",46,17,"#000000","#BFBFFF",5557,"irreversible","ec","00909",0,0,0,0,6,987,0.60790273556231,0,7,190,1,0.000168918918918919,4,0,2,2,6,20,0,0,"NHNB"
"entry149","343","ec:5.4.99.56","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.4.99.56","rn:R09916",994,1129,"rectangle",46,17,"#000000","#BFBFFF",5558,"irreversible","ec","00909",0,0,0,0,7,987,0.709219858156028,0,6,190,1,0.000166666666666667,4,0,2,2,6,20,0,0,"NHNB"
"entry151","346","ec:5.4.99.57","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.4.99.57","rn:R09917",994,1166,"rectangle",46,17,"#000000","#BFBFFF",5559,"irreversible","ec","00909",0,0,0,0,4,987,0.405268490374873,0,5,190,1,0.000164473684210526,4,0,2,2,6,20,0,0,"NHNB"
"entry153","349","ec:4.2.3.96","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.96","rn:R09896",528,1027,"rectangle",46,17,"#000000","#BFBFFF",5560,"irreversible","ec","00909",0,0,0,0,2,987,0.202634245187437,0.00913762912475173,28,820,1,0.000424989375265618,1,0.308058784923566,4,2,6,41,0.328131835997659,0.649223703968514,"HNB"
"entry155","352","ec:4.2.3.90","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.90","rn:R09890",528,946,"rectangle",46,17,"#000000","#BFBFFF",5561,"irreversible","ec","00909",0,0,0,0,5,987,0.506585612968592,0.00913762912475173,27,820,1,0.000424628450106157,1,0.326367226028637,4,2,6,41,0.35615094983997,0.634609506082063,"HNB"
"entry157","355","ec:4.2.3.137","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.137","rn:R10273",528,1194,"rectangle",46,17,"#000000","#BFBFFF",5562,"irreversible","ec","00909",0,0,0,0,1,987,0.101317122593718,0.0218317163442705,19,820,1,0.000422119037568594,1,0.630529896695098,4,2,6,41,0.474804782984224,0.385487001620864,"HNB"
