"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry17","57","ec:2.3.1.8","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.8","rn:R00921",886,229,"rectangle",46,17,"#000000","#BFBFFF",4223,"reversible","ec","00640",0,0,0,0,3696,6050,61.0909090909091,0.0197899354255286,8,103,0.757352941176471,0.000527983104540655,1,0.352453708635242,10,7,6,17,0.584443947317665,0.57753426105985,"HNB"
"entry18","58","ec:2.3.1.54","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.54","rn:R06987",666,195,"rectangle",46,17,"#000000","#BFBFFF",4224,"reversible","ec","00640",0,0,0,0,1771,6050,29.2727272727273,0.000282485875706215,1,116,0.758169934640523,0.000282406099971759,1,0.859664163400911,10,7,6,18,1,0.107500606236285,"HNB"
"entry19","59","ec:2.7.2.15","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.2.15","rn:R01353",968,116,"rectangle",46,17,"#000000","#BFBFFF",4225,"reversible","ec","00640",0,0,0,0,278,6050,4.59504132231405,0.011095702790618,3,8,0.533333333333333,0.000523560209424084,2,0.140868079012643,11,7,6,6,0.0700687450508225,0.194872636549498,"NHNB"
"entry20","60","ec:1.2.1.27","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.27","rn:R00935",951,409,"rectangle",46,17,"#000000","#BFBFFF",4226,"irreversible","ec","00640",0,0,0,0,2860,6050,47.2727272727273,0.00902865025746382,11,113,0.941666666666667,0.000529941706412295,1,0.153299022626747,10,7,6,16,0.408777071166006,0.869195346212137,"NHNB"
"entry21","62","ec:3.1.2.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.2.17","rn:R02764",848,454,"rectangle",46,17,"#000000","#BFBFFF",4227,"irreversible","ec","00640",0,0,0,0,0,6050,0,0,3,2,0.666666666666667,0.000613496932515337,4,0,11,7,6,3,1.84210700071876e-17,0.131106059741211,"NHNB"
"entry22","63","ec:5.1.99.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.1.99.1","rn:R02765",807,494,"rectangle",46,17,"#000000","#BFBFFF",4228,"reversible","ec","00640",0,0,0,0,1840,6050,30.4132231404959,0.00112994350282486,3,2,0.333333333333333,0.000593119810201661,4,0,11,7,6,4,0.0121324130832346,0.131106059741211,"NHNB"
"entry23","64","ec:6.4.1.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.4.1.3","rn:R01859",721,390,"rectangle",46,17,"#000000","#BFBFFF",4229,"irreversible","ec","00640",0,0,0,0,2047,6050,33.8347107438017,0.00927004727852185,8,100,0.735294117647059,0.000526592943654555,1,0.202465251320782,10,7,6,17,0.603725981295172,0.710721643706803,"HNB"
"entry24","65","ec:2.1.3.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.3.1","rn:R00930",782,390,"rectangle",46,17,"#000000","#BFBFFF",4230,"reversible","ec","00640",0,0,0,0,91,6050,1.50413223140496,0.00927004727852185,8,100,0.735294117647059,0.000526592943654555,1,0.202465251320781,10,7,6,17,0.603725981295172,0.710721643706803,"HNB"
"entry25","67","ec:2.8.3.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.8.3.1","rn:R00928",942,195,"rectangle",46,17,"#000000","#BFBFFF",4231,"reversible","ec","00640",0,0,0,0,377,6050,6.23140495867769,0.0184668885728208,10,109,0.637426900584795,0.000528541226215645,1,0.244821713185223,10,7,6,19,0.675588887611156,0.660368626070155,"HNB"
"entry26","68","ec:6.2.1.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.2.1.17","rn:R00926",1051,229,"rectangle",46,17,"#000000","#BFBFFF",4232,"reversible","ec","00640",0,0,0,0,1528,6050,25.2561983471074,0.00375372587236994,7,101,0.841666666666667,0.000526870389884089,1,0.267595051173188,10,7,6,16,0.718665383423794,0.558134441904518,"NHNB"
"entry27","69","ec:6.2.1.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.2.1.17","rn:R01354",1051,143,"rectangle",46,17,"#000000","#BFBFFF",4233,"reversible","ec","00640",0,0,0,0,1528,6050,25.2561983471074,0.000819993722536095,3,6,0.6,0.000521648408972353,2,0.0807957702113521,11,7,6,5,0.0733460284572298,0.172114669351018,"NHNB"
"entry28","70","ec:6.2.1.13","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.2.1.13","rn:R00920",992,195,"rectangle",46,17,"#000000","#BFBFFF",4234,"reversible","ec","00640",0,0,0,0,357,6050,5.90082644628099,0.0154554892690486,8,109,0.637426900584795,0.000527426160337553,1,0.321144412150448,10,7,6,19,0.743165351192665,0.575226919146889,"HNB"
"entry29","71","ec:6.2.1.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.2.1.1","rn:R00926",1001,229,"rectangle",46,17,"#000000","#BFBFFF",4235,"reversible","ec","00640",0,0,0,0,4386,6050,72.495867768595,0.00426055974784788,5,101,0.841666666666667,0.000524383848977451,1,0.355648919580263,10,7,6,16,0.787823566377615,0.459084306190954,"NHNB"
"entry30","72","ec:6.2.1.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.2.1.1","rn:R01354",1001,143,"rectangle",46,17,"#000000","#BFBFFF",4236,"reversible","ec","00640",0,0,0,0,4386,6050,72.495867768595,0.00129237288135593,1,6,0.6,0.000515995872033024,7,0.209772144071101,11,7,6,5,0.178226063994828,0.00753243257117899,"NHNB"
"entry31","73","ec:2.7.2.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.2.1","rn:R01353",968,95,"rectangle",46,17,"#000000","#BFBFFF",4237,"reversible","ec","00640",0,0,0,0,4128,6050,68.2314049586777,0.00247175141242938,4,8,0.533333333333333,0.000523834468308015,7,0.123987371529603,11,7,6,6,0.114340676456663,0.132227926876291,"NHNB"
"entry32","74","ec:4.2.1.54","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.54","rn:R02963",523,274,"rectangle",46,17,"#000000","#BFBFFF",4238,"reversible","ec","00640",1,2,1,0.0625,8,6050,0.132231404958678,0.0158795582948125,4,7,0.466666666666667,0.000526315789473684,1,0.158682702222379,9,7,6,6,0.112863289804944,0.0152013095056013,"NHB"
"entry33","75","ec:2.8.3.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.8.3.1","rn:R01449",523,196,"rectangle",46,17,"#000000","#BFBFFF",4239,"reversible","ec","00640",0,0,0,0,377,6050,6.23140495867769,0,0,0,0,0.000273224043715847,1,0.0347629483020712,10,7,6,1,0.00140671275372091,0,"NHNB"
"entry34","76","ec:1.2.7.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.7.1","rn:R01199",697,229,"rectangle",46,17,"#000000","#BFBFFF",4240,"irreversible","ec","00640",0,0,0,0,647,6050,10.6942148760331,0.00847457627118644,1,116,0.758169934640523,0.000282406099971759,1,1,10,7,6,18,1,0.00218224785513509,"HNB"
"entry35","77","ec:1.1.1.27","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.27","rn:R01000",743,64,"rectangle",46,17,"#000000","#BFBFFF",4241,"reversible","ec","00640",0,0,0,0,2144,6050,35.4380165289256,0.000282485875706215,1,3,1,0.000282406099971759,1,0.21907207159451,11,7,6,3,0.0202998655685627,0.107500606236285,"NHNB"
"entry36","78","ec:4.3.1.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.3.1.6","rn:R03046",468,389,"rectangle",46,17,"#000000","#BFBFFF",4242,"irreversible","ec","00640",0,0,0,0,0,6050,0,0.00787217020267868,2,7,0.7,0.000525486074619023,1,0.191853689510385,9,7,6,5,0.114284137133577,0.00263950833522909,"NHNB"
"entry41","83","ec:4.2.1.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.17","rn:R03045",468,317,"rectangle",46,17,"#000000","#BFBFFF",4243,"reversible","ec","00640",1,2,16,1,2987,6050,49.3719008264463,0.0231432973805855,2,7,0.466666666666667,0.000525486074619023,1,0.215905999280188,8,7,6,6,0.0242924129589285,0.00018108310190097,"NHB"
"entry57","104","ec:2.3.1.222","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.222","rn:R00921",936,229,"rectangle",46,17,"#000000","#BFBFFF",4244,"reversible","ec","00640",0,0,0,0,192,6050,3.17355371900826,0.0116532008481161,11,103,0.757352941176471,0.000529380624669137,1,0.122791251214731,10,7,6,17,0.39400425040107,0.884467244652296,"HNB"
"entry58","105","ec:1.3.8.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.8.1","rn:R04432",593,317,"rectangle",46,17,"#000000","#BFBFFF",4245,"reversible","ec","00640",0,0,0,0,611,6050,10.099173553719,0.0473730788985026,5,90,0.661764705882353,0.000521376433785193,1,0.635011413191535,9,7,6,17,0.766610674025239,0.2420311476935,"HNB"
"entry59","108","ec:4.2.1.79","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.79","rn:R04424",1041,485,"rectangle",46,17,"#000000","#BFBFFF",4246,"irreversible","ec","00640",0,0,0,0,1376,6050,22.7438016528926,0.015819209039548,2,1,0.333333333333333,0.000287273771904625,3,0.12086139037655,11,7,6,3,0.028083805607175,0.00308031195274354,"NHNB"
"entry61","110","ec:5.4.99.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.4.99.2","rn:R00833",807,577,"rectangle",46,17,"#000000","#BFBFFF",4247,"reversible","ec","00640",0,0,0,0,2035,6050,33.6363636363636,0.00169491525423729,2,0,0,0.000287273771904625,3,0,12,7,6,3,0.0121324130832346,0,"NHNB"
"entry62","111","ec:2.3.3.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.3.5","rn:R00931",1041,390,"rectangle",46,17,"#000000","#BFBFFF",4248,"reversible","ec","00640",0,0,0,0,1194,6050,19.7355371900826,0.03125814863103,5,114,0.745098039215686,0.000519210799584631,1,0.551696934697625,10,7,6,18,0.919472980909807,0.303481019846151,"HNB"
"entry65","118","ec:4.2.1.99","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.99","rn:R04425",1041,576,"rectangle",46,17,"#000000","#BFBFFF",4249,"reversible","ec","00640",0,0,0,0,1759,6050,29.0743801652893,0.00790960451977401,1,0,0,0.000277777777777778,3,0.0264773551655834,12,7,6,2,0.000285048739239648,0,"NHNB"
"entry66","119","ec:6.2.1.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.2.1.5","rn:R00405",865,630,"rectangle",46,17,"#000000","#BFBFFF",4250,"reversible","ec","00640",0,0,0,0,4702,6050,77.7190082644628,0.000423728813559322,1,0,0,0.000277777777777778,3,0,13,7,6,2,1.49242448513699e-17,0,"NHNB"
"entry67","120","ec:6.2.1.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.2.1.4","rn:R00432",865,609,"rectangle",46,17,"#000000","#BFBFFF",4251,"reversible","ec","00640",0,0,0,0,518,6050,8.56198347107438,0.000423728813559322,1,0,0,0.000277777777777778,3,0,13,7,6,2,1.49242448513699e-17,0,"NHNB"
"entry68","121","ec:4.1.3.30","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.3.30","rn:R00409",981,620,"rectangle",46,17,"#000000","#BFBFFF",4252,"reversible","ec","00640",0,0,0,0,1572,6050,25.9834710743802,0,0,0,0,0.000273224043715847,3,0.00580044904646787,13,7,6,3,3.72682476954695e-17,0,"NHNB"
"entry72","129","ec:2.3.1.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.9","rn:R00238",87,340,"rectangle",46,17,"#000000","#BFBFFF",4253,"reversible","ec","00640",1,2,5,0.3125,4359,6050,72.0495867768595,0.00451977401129944,3,3,0.3,0.000292312189418299,5,0,10,7,6,5,6.08947108283417e-08,2.00414048162422e-08,"NHB"
"entry76","136","ec:1.1.1.80","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.80","rn:R01550",132,510,"rectangle",46,17,"#000000","#BFBFFF",4254,"reversible","ec","00640",1,2,1,0.0625,135,6050,2.23140495867769,0.00225988700564972,2,1,0.333333333333333,0.000312891113892365,6,0,13,7,6,3,5.2916382934391e-17,0,"NHB"
"entry77","137","ec:4.1.1.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.1.4","rn:R01366",86,485,"rectangle",46,17,"#000000","#BFBFFF",4255,"reversible","ec","00640",1,2,3,0.1875,465,6050,7.68595041322314,0.00338983050847458,2,1,0.333333333333333,0.000307692307692308,6,0,12,7,6,3,1.17341354358588e-18,0,"NHB"
"entry78","138","ec:2.8.3.8","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.8.3.8","rn:R01359",86,418,"rectangle",46,17,"#000000","#BFBFFF",4256,"reversible","ec","00640",1,2,4,0.25,592,6050,9.78512396694215,0.00423728813559322,1,0,0,0.000297176820208024,6,0,11,7,6,2,6.30041661956899e-18,6.54621826617243e-09,"NHB"
"entry84","145","ec:1.14.13.227","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.13.227","rn:R10702",180,485,"rectangle",46,17,"#000000","#BFBFFF",4257,"irreversible","ec","00640",0,0,0,0,88,6050,1.45454545454545,0,1,0,0,0.000318066157760814,6,0,14,7,6,1,3.1502083097845e-18,0,"NHNB"
"entry85","148","ec:1.14.13.226","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.13.226","rn:R10704",86,551,"rectangle",46,17,"#000000","#BFBFFF",4258,"irreversible","ec","00640",0,0,0,0,23,6050,0.380165289256198,0,0,1,1,0.000273224043715847,6,0,13,7,6,2,9.31706192386737e-18,0,"NHNB"
"entry88","154","ec:1.2.1.87","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.87","rn:R09097",638,409,"rectangle",46,17,"#000000","#BFBFFF",4259,"irreversible","ec","00640",1,2,7,0.4375,293,6050,4.84297520661157,0.0241960017383746,14,114,0.745098039215686,0.00053134962805526,1,0.0531296061164192,10,7,6,18,0.274925926212698,1,"HB"
"entry89","156","ec:1.1.1.202","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.202","rn:R02377",612,521,"rectangle",46,17,"#000000","#BFBFFF",4260,"irreversible","ec","00640",0,0,0,0,113,6050,1.86776859504132,0,0,1,1,0.000273224043715847,8,0.0116392128749243,11,7,6,2,0.0962690470730267,0,"NHNB"
"entry91","159","ec:4.2.1.28","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.28","rn:R02376",569,469,"rectangle",46,17,"#000000","#BFBFFF",4261,"irreversible","ec","00640",1,2,5,0.3125,270,6050,4.46280991735537,0.00875706214689265,3,2,0.333333333333333,0.000619195046439628,8,0,11,7,6,4,3.78605460877212e-05,0.0403087456877696,"NHB"
"entry94","166","ec:4.2.3.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.3","rn:R01016",340,581,"rectangle",46,17,"#000000","#BFBFFF",4262,"irreversible","ec","00640",0,0,0,0,1919,6050,31.7190082644628,0.000282485875706215,1,0,0,0.000277777777777778,8,0,14,7,6,2,6.30041661956899e-18,0,"NHNB"
"entry95","167","ec:1.1.1.77","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.77","rn:R02257",501,521,"rectangle",46,17,"#000000","#BFBFFF",4263,"reversible","ec","00640",1,2,3,0.1875,417,6050,6.89256198347107,0.00169491525423729,2,1,0.166666666666667,0.000287273771904625,8,0,12,7,6,4,0.00376798831071119,0,"NHB"
"entry96","168","ec:1.1.1.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.6","rn:R10715",445,592,"rectangle",46,17,"#000000","#BFBFFF",4264,"reversible","ec","00640",0,0,0,0,1129,6050,18.6611570247934,0.000847457627118644,1,0,0,0.000282406099971759,8,0,13,7,6,2,1.49242448513699e-17,0,"NHNB"
"entry102","177","ec:1.1.1.283","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.283","rn:R02260",445,571,"rectangle",46,17,"#000000","#BFBFFF",4265,"reversible","ec","00640",0,0,0,0,581,6050,9.60330578512397,0,0,0,0,0.000273224043715847,8,0,13,7,6,2,9.31706192386737e-18,0,"NHNB"
"entry103","178","ec:1.1.1.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.6","rn:R10717",442,468,"rectangle",46,17,"#000000","#BFBFFF",4266,"irreversible","ec","00640",0,0,0,0,1129,6050,18.6611570247934,0,2,1,1,0.000630517023959647,8,0,12,7,6,2,6.30041661956899e-18,0.000409131059349527,"NHNB"
"entry112","197","ec:1.8.1.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.8.1.4","rn:R07618",769,241,"rectangle",46,17,"#000000","#BFBFFF",4267,"irreversible","ec","00640",0,0,0,0,5500,6050,90.9090909090909,0,1,1,1,0.000539665407447383,9,0,11,7,6,2,0.00267992507620251,0.0286718845256795,"NHNB"
"entry113","198","ec:1.2.4.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.4.4","rn:R10997",806,209,"rectangle",46,17,"#000000","#BFBFFF",4268,"irreversible","ec","00640",0,0,0,0,2184,6050,36.099173553719,0,2,1,1,0.000557724484104852,9,0,11,7,6,2,6.30041661956899e-18,0.0289599780960391,"NHNB"
"entry114","199","ec:1.2.4.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.4.4","rn:R10996",806,138,"rectangle",46,17,"#000000","#BFBFFF",4269,"irreversible","ec","00640",0,0,0,0,2184,6050,36.099173553719,0,3,3,1,0.00028735632183908,1,0,11,7,6,3,1.86341238477347e-17,0.217183460327705,"NHNB"
"entry115","200","ec:2.3.1.168","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.168","rn:R10998",806,275,"rectangle",46,17,"#000000","#BFBFFF",4270,"irreversible","ec","00640",1,2,2,0.125,1479,6050,24.4462809917355,0.0215001163306248,13,114,0.745098039215686,0.000531067445565587,1,0.0711304463428943,10,7,6,18,0.266713700782851,0.975261939849959,"HB"
"entry118","206","ec:1.3.1.95","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.95","rn:R10161",593,381,"rectangle",46,17,"#000000","#BFBFFF",4271,"irreversible","ec","00640",0,0,0,0,1,6050,0.0165289256198347,0.02243708269132,15,90,0.661764705882353,0.000531632110579479,1,0.0820619228340646,9,7,6,17,0.00142346998827601,0.977752109161607,"HNB"
"entry119","208","ec:4.2.1.117","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.117","rn:R11263",1127,485,"rectangle",46,17,"#000000","#BFBFFF",4272,"irreversible","ec","00640",0,0,0,0,728,6050,12.0330578512397,0,0,1,1,0.000273224043715847,3,0.147338745542133,11,7,6,2,0.0283688543464146,0,"NHNB"
"entry121","214","ec:1.3.3.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.3.6","rn:R12356",593,338,"rectangle",46,17,"#000000","#BFBFFF",4273,"reversible","ec","00640",0,0,0,0,882,6050,14.5785123966942,0.0236104855596381,15,90,0.661764705882353,0.00053248136315229,1,0.0893287597360834,9,7,6,17,0.000261014483402635,0.97759936721241,"HNB"
