"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry23","66","ec:3.5.1.18","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.18","rn:R02734",778,216,"rectangle",46,17,"#000000","#BFBFFF",1786,"irreversible","ec","00300",0,0,0,0,4080,5649,72.2251725969198,0.064367816091954,1,3,0.5,0.00136239782016349,3,0,5,3,11,4,6.48675704588148e-15,8.69289919512043e-15,"HNB"
"entry24","67","ec:5.1.1.7","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.1.1.7","rn:R02735",778,290,"rectangle",46,17,"#000000","#BFBFFF",1787,"reversible","ec","00300",1,3,9,1,4671,5649,82.6872012745619,0.0758620689655172,2,6,0.4,0.00131926121372032,4,0,5,3,11,6,7.70840590066389e-15,6.96905444119054e-15,"HB"
"entry25","68","ec:4.1.1.20","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.1.20","rn:R00451",778,377,"rectangle",46,17,"#000000","#BFBFFF",1788,"irreversible","ec","00300",1,3,5,0.555555555555556,4930,5649,87.2720835546114,0.0666666666666667,2,6,0.4,0.00127551020408163,4,0.999999999999998,6,3,11,6,2.15133742595411e-15,4.59470009709913e-15,"HB"
"entry26","69","ec:1.5.1.7","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.1.7","rn:R00715",730,433,"rectangle",46,17,"#000000","#BFBFFF",1789,"reversible","ec","00300",1,3,2,0.222222222222222,866,5649,15.3301469286599,0.0528735632183908,2,3,0.5,0.00127551020408163,4,0.999999999999998,7,3,11,4,3.54666958425147e-16,7.00542166063693e-16,"HB"
"entry27","70","ec:1.5.1.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.1.10","rn:R02315",638,433,"rectangle",46,17,"#000000","#BFBFFF",1790,"reversible","ec","00300",1,3,1,0.111111111111111,140,5649,2.47831474597274,0.0195402298850575,1,0,0,0.00111111111111111,6,1,8,3,11,2,0,5.47766861748147e-17,"NHB"
"entry28","71","ec:1.2.1.95","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.95","rn:R04390",545,433,"rectangle",46,17,"#000000","#BFBFFF",1791,"irreversible","ec","00300",0,0,0,0,128,5649,2.2658877677465,0,0,0,0,0.0010752688172043,6,1,9,3,11,1,9.80913911184449e-18,2.23519502254676e-17,"NHNB"
"entry29","72","ec:1.2.1.95","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.95","rn:R03098",410,470,"rectangle",46,17,"#000000","#BFBFFF",1792,"irreversible","ec","00300",0,0,0,0,128,5649,2.2658877677465,0.000574712643678161,1,2,0.666666666666667,0.00111111111111111,5,0,5,3,11,3,0.147845435063236,0.296616687285608,"NHNB"
"entry30","73","ec:2.6.1.39","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.39","rn:R01939",357,494,"rectangle",46,17,"#000000","#BFBFFF",1793,"reversible","ec","00300",0,0,0,0,1106,5649,19.5786864931846,0,0,1,0.166666666666667,0.0010752688172043,5,0,4,3,11,4,1,8.94078009018704e-17,"HNB"
"entry31","74","ec:1.1.1.87","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.87","rn:R01934",282,470,"rectangle",46,17,"#000000","#BFBFFF",1794,"reversible","ec","00300",0,0,0,0,254,5649,4.49637103912197,0,4,0,0,0.00132978723404255,5,0,3,3,11,4,0,1,"HNB"
"entry32","75","ec:4.2.1.36","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.36","rn:R04371",332,399,"rectangle",46,17,"#000000","#BFBFFF",1795,"reversible","ec","00300",1,3,2,0.222222222222222,134,5649,2.37210125685962,0,0,0,0,0.0010752688172043,5,0,3,3,11,3,0.85452917815865,6.67828703088946e-17,"NHB"
"entry33","76","ec:2.3.3.14","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.3.14","rn:R00271",169,362,"rectangle",46,17,"#000000","#BFBFFF",1796,"irreversible","ec","00300",0,0,0,0,262,5649,4.63798902460612,0,1,0,0,0.00114810562571757,5,0,5,3,11,1,0,2.73883430874073e-17,"NHNB"
"entry38","81","ec:1.2.1.95","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.95","rn:R04863",454,433,"rectangle",46,17,"#000000","#BFBFFF",1797,"irreversible","ec","00300",0,0,0,0,128,5649,2.2658877677465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry39","82","ec:6.3.2.13","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.3.2.13","rn:R02788",851,323,"rectangle",46,17,"#000000","#BFBFFF",1798,"irreversible","ec","00300",1,3,1,0.111111111111111,4723,5649,83.6077181802089,0,0,3,0.5,0.0010752688172043,4,0.999999999999995,6,3,11,4,2.08071282276086e-15,8.47707422067788e-17,"HB"
"entry66","114","ec:2.6.1.57","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.57","rn:R01939",357,515,"rectangle",46,17,"#000000","#BFBFFF",1799,"reversible","ec","00300",0,0,0,0,114,5649,2.01805629314923,0.00459770114942529,2,1,0.166666666666667,0.00118906064209275,5,0,4,3,11,4,0.758412655095937,0.0494111344484963,"HNB"
"entry67","115","ec:4.2.1.114","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.114","rn:R03444",260,373,"rectangle",46,17,"#000000","#BFBFFF",1800,"reversible","ec","00300",1,3,1,0.111111111111111,127,5649,2.24818551956098,0.00114942528735632,1,0,0,0.00111111111111111,5,0,4,3,11,2,0,0.253467614014312,"NHB"
"entry68","116","ec:1.1.1.286","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.286","rn:R01934",332,470,"rectangle",46,17,"#000000","#BFBFFF",1801,"reversible","ec","00300",0,0,0,0,8,5649,0.141617985484156,0,4,0,0,0.00132978723404255,5,0,3,3,11,4,0,1,"HNB"
"entry69","117","ec:4.2.1.114","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.114","rn:R04371",282,399,"rectangle",46,17,"#000000","#BFBFFF",1802,"reversible","ec","00300",0,0,0,0,127,5649,2.24818551956098,0,0,0,0,0.0010752688172043,5,0,4,3,11,2,0.758412655095937,4.47039004509352e-17,"NHNB"
"entry71","125","ec:5.4.99.58","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.4.99.58","rn:R10010",857,460,"rectangle",46,17,"#000000","#BFBFFF",1803,"irreversible","ec","00300",0,0,0,0,49,5649,0.867410161090459,0.00229885057471264,1,3,1,0.00127064803049555,4,0.999999999999999,7,3,11,3,1.30044551422554e-16,3.53407838999296e-15,"NHNB"
