"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry12","69","ec:3.7.1.19","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.7.1.19","rn:R07515",152,618,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",1,6,1,0.5,4,6015,0.0665004156275977,0.000974025974025974,1,1,0.166666666666667,0.000318877551020408,6,4.06228525431632e-17,7,1,8,4,1.12550790074166e-05,1.15745265919938e-16,"NHB"
"entry13","70","ec:1.5.99.14","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.99.14","rn:R07514",151,561,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,4,6015,0.0665004156275977,0,0,0,0,0.00031328320802005,9,1.70828742997564e-18,8,1,8,1,3.09574259375489e-17,1.97124801614694e-17,"NHNB"
"entry14","71","ec:1.5.3.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.3.5","rn:R11048",97,466,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,4,6015,0.0665004156275977,0,2,1,1,0.000324675324675325,1,0,1,1,8,2,4.97850644239536e-17,3.01423441842007e-17,"NHNB"
"entry15","72","ec:1.5.3.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.3.6","rn:R11050",151,466,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,0,6015,0,0,0,1,1,0.00031328320802005,1,0,1,1,8,2,5.92539495711348e-17,3.93857737761236e-17,"NHNB"
"entry16","73","ec:1.4.1.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.1.21","rn:R07410 rn:R07407",894,567,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,821,6015,13.6492103075644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry17","74","ec:3.6.1.22","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.6.1.22","rn:R03004",935,401,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,2780,6015,46.2177888611804,0.0175348334926257,14,44,0.366666666666667,0.000589275191514437,5,0.30425826275148,7,1,8,19,0.32277608322736,1,"HNB"
"entry21","78","ec:1.4.3.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.3.16","rn:R00481",844,567,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,3408,6015,56.6583541147132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry22","80","ec:2.4.2.19","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.2.19","rn:R03348",869,412,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,4332,6015,72.0199501246883,0.000292207792207792,6,21,0.75,0.000584795321637427,5,0.0617034997727015,7,1,8,8,0.179100691110152,0.284044042296103,"NHNB"
"entry23","81","ec:5.2.1.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.2.1.1","rn:R01087",707,754,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,744,6015,12.3690773067332,0,1,0,0,0.000318877551020408,7,0,8,1,8,1,2.48925322119768e-17,1.50711720921004e-17,"NHNB"
"entry24","82","ec:3.5.1.107","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.107","rn:R03540",618,754,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",1,5,1,0.5,258,6015,4.28927680798005,0,0,0,0,0.00031328320802005,7,5.27280517445997e-18,7,1,8,2,4.12765679167318e-17,3.94249603229389e-17,"NHB"
"entry25","83","ec:1.13.11.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.13.11.9","rn:R09125",537,621,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",1,5,2,1,249,6015,4.13965087281796,0.024025974025974,2,1,0.333333333333333,0.000749063670411985,5,1.5940207328399e-17,5,1,8,3,4.03072352469265e-07,0.00256099025409813,"NHB"
"entry26","84","ec:1.14.13.114","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.13.114","rn:R08764",537,506,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",1,5,2,1,160,6015,2.66001662510391,0.0400162337662338,2,6,0.4,0.000764525993883792,5,0,4,1,8,6,0.0245492085051813,0.00775052768056216,"NHB"
"entry27","85","ec:1.17.1.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.17.1.5","rn:R01720",605,414,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,18,6015,0.29925187032419,0.0708603896103896,4,12,0.428571428571429,0.000581395348837209,5,0.0429076045726913,5,1,8,8,0.0742842216438059,0.157560681349663,"NHNB"
"entry28","86","ec:3.6.1.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.6.1.9","rn:R03004",935,380,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,1780,6015,29.592684954281,0.00850535806609145,13,44,0.366666666666667,0.000588581518540318,5,0.316771717110186,7,1,8,19,0.354877954327122,0.981533810194608,"HNB"
"entry29","88","ec:2.7.1.173","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.173","rn:R03347",789,359,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,322,6015,5.35328345802161,0.0068561515515297,5,17,0.472222222222222,0.000585823081429408,5,0.181365783898603,7,1,8,9,0.326885000316785,0.246194868248979,"NHNB"
"entry30","89","ec:2.4.2.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.2.1","rn:R02295",653,359,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00760",0,0,0,0,3547,6015,58.9692435577722,0.000292207792207792,6,21,0.75,0.000584795321637427,5,0.0617034997727015,7,1,8,8,0.179100691110152,0.284044042296103,"NHNB"
"entry31","90","ec:2.7.7.18","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.7.18","rn:R03005",935,339,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00760",0,0,0,0,5224,6015,86.8495428096426,0.00797371979094668,12,44,0.366666666666667,0.000587889476778366,5,0.353552652833545,7,1,8,19,0.382702216586118,0.94783030842156,"HNB"
"entry32","91","ec:2.7.7.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.7.1","rn:R03005",935,318,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00760",0,0,0,0,1628,6015,27.0656691604323,0.00797371979094668,12,44,0.366666666666667,0.000587889476778366,5,0.353552652833545,7,1,8,19,0.382702216586118,0.94783030842156,"HNB"
"entry33","92","ec:6.3.5.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.3.5.1","rn:R00257",1037,293,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,2712,6015,45.0872817955112,0.0017339208410637,9,33,0.733333333333333,0.000585137507314219,5,0.362111451944185,8,1,8,14,0.504406793803841,0.602149854508589,"NHNB"
"entry34","93","ec:6.3.1.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.3.1.5","rn:R00189",987,293,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,3277,6015,54.4804655029094,0.0017339208410637,9,33,0.733333333333333,0.000585137507314219,5,0.362111451944185,8,1,8,14,0.504406793803841,0.602149854508589,"NHNB"
"entry35","94","ec:3.5.1.42","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.42","rn:R02322",868,293,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,4474,6015,74.380714879468,0.00381743606533522,8,38,0.690909090909091,0.000587199060481503,5,0.31863989461378,7,1,8,15,0.564199371229938,0.481068135707486,"NHNB"
"entry36","95","ec:6.3.4.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.3.4.21","rn:R01724",718,316,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00760",0,0,0,0,4635,6015,77.0573566084788,0.012995065794913,2,38,0.417582417582418,0.000581395348837209,5,0.450062080942564,6,1,8,14,0.743532048833631,0.0643693992758685,"NHNB"
"entry37","96","ec:3.5.1.19","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.19","rn:R01268",580,293,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,2319,6015,38.5536159600998,0.0314731236847356,8,52,0.571428571428571,0.000585480093676815,5,0.334875863712928,6,1,8,16,0.36092994821193,0.537578521738755,"NHNB"
"entry38","98","ec:3.6.1.22","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.6.1.22","rn:R00103",935,278,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,2780,6015,46.2177888611804,0.0175348334926257,14,44,0.366666666666667,0.000589275191514437,5,0.30425826275148,7,1,8,19,0.32277608322736,1,"HNB"
"entry39","99","ec:3.6.1.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.6.1.9","rn:R00103",935,257,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,1780,6015,29.592684954281,0.00850535806609145,13,44,0.366666666666667,0.000588581518540318,5,0.316771717110186,7,1,8,19,0.354877954327122,0.981533810194608,"HNB"
"entry40","100","ec:2.7.7.18","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.7.18","rn:R00137",935,221,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00760",0,0,0,0,5224,6015,86.8495428096426,0.00797371979094668,12,44,0.366666666666667,0.000587889476778366,5,0.353552652833545,7,1,8,19,0.382702216586118,0.94783030842156,"HNB"
"entry41","101","ec:2.7.7.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.7.1","rn:R00137",935,200,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00760",0,0,0,0,1628,6015,27.0656691604323,0.00797371979094668,12,44,0.366666666666667,0.000587889476778366,5,0.353552652833545,7,1,8,19,0.382702216586118,0.94783030842156,"HNB"
"entry42","103","ec:2.7.1.22","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.22","rn:R02324",789,211,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,873,6015,14.5137157107232,0.00643398268398268,4,21,0.466666666666667,0.000580383052814858,5,0.376873200230523,7,1,8,10,0.563394431312009,0.255477948961172,"NHNB"
"entry43","104","ec:3.2.2.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.2.2.1","rn:R01273",653,257,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,1500,6015,24.9376558603491,0.00234077790895973,6,29,0.644444444444444,0.00058411214953271,5,0.185470271386036,7,1,8,10,0.247351233038965,0.490103605961038,"NHNB"
"entry44","105","ec:2.4.2.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.2.1","rn:R02294",653,211,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00760",0,0,0,0,3547,6015,58.9692435577722,0.000292207792207792,6,21,0.75,0.000584795321637427,5,0.0617034997727015,7,1,8,8,0.179100691110152,0.284044042296103,"NHNB"
"entry45","106","ec:3.2.2.14","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.2.2.14","rn:R01270",722,182,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,0,6015,0,0.00540545832658132,5,78,0.573529411764706,0.00058343057176196,5,0.646793978481241,7,1,8,17,0.93566630486821,0.393631663429118,"HNB"
"entry46","107","ec:2.4.2.12","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.2.12","rn:R01271",722,159,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00760",0,0,0,0,669,6015,11.1221945137157,0.00540545832658132,4,78,0.573529411764706,0.000582750582750583,5,0.777963635940305,7,1,8,17,0.980153465443871,0.292572868964909,"HNB"
"entry47","108","ec:3.2.2.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.2.2.6","rn:R00102",789,126,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,165,6015,2.7431421446384,0.0092781279178338,4,62,0.455882352941176,0.000575043128234618,5,0.941556809315825,7,1,8,17,1,0.295887796435154,"HNB"
"entry48","109","ec:3.2.2.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.2.2.5","rn:R00102",789,107,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,41,6015,0.681629260182876,0.0092781279178338,4,62,0.455882352941176,0.000575043128234618,5,0.941556809315825,7,1,8,17,1,0.295887796435154,"HNB"
"entry49","110","ec:2.1.1.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.1","rn:R01269",532,242,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",1,5,1,0.5,122,6015,2.02826267664173,0.045508658008658,2,39,0.709090909090909,0.000581395348837209,5,1,7,1,8,12,0.472670597546988,1.26619108531291e-16,"NHB"
"entry50","111","ec:2.7.1.23","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.23","rn:R00104",1086,180,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,5747,6015,95.544472152951,0,0,29,0.644444444444444,0.00031328320802005,5,0.932006386975104,8,1,8,10,0.799032977373994,1.57699841291756e-16,"NHNB"
"entry51","112","ec:1.6.1.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.6.1.1","rn:R00112",1114,158,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00760",0,0,0,0,1194,6015,19.8503740648379,0,0,29,0.644444444444444,0.00031328320802005,5,0.932006386975104,8,1,8,10,0.799032977373994,1.57699841291756e-16,"NHNB"
"entry52","113","ec:1.6.1.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.6.1.2","rn:R00112",1164,158,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00760",0,0,0,0,2877,6015,47.8304239401496,0,0,29,0.644444444444444,0.00031328320802005,5,0.932006386975103,8,1,8,10,0.799032977373994,1.57699841291756e-16,"NHNB"
"entry53","117","ec:1.2.3.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.3.1","rn:R08408",420,203,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,141,6015,2.34413965087282,0,1,0,0,0.000572737686139748,5,0.202799750497166,8,1,8,2,4.03161792767724e-17,0.0487347363967581,"NHNB"
"entry54","118","ec:1.2.3.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.3.1","rn:R04085",419,241,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,141,6015,2.34413965087282,0,1,0,0,0.000572737686139748,5,0.202799750497166,8,1,8,2,4.03161792767724e-17,0.0487347363967581,"NHNB"
"entry55","133","ec:1.5.99.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.99.4","rn:R07946",152,409,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,4,6015,0.0665004156275977,0,2,1,1,0.000318877551020408,1,0,1,1,8,4,5.92539495711348e-17,3.01423441842007e-17,"NHNB"
"entry94","173","ec:2.1.1.7","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.7","rn:R01721",484,435,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,0,6015,0,0.00391325125091359,3,13,0.866666666666667,0.000582072176949942,5,0.055538833604725,6,1,8,6,0.109024719202645,0.141031325341296,"NHNB"
"entry101","184","ec:1.14.13.163","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.13.163","rn:R09472",303,561,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",1,5,2,1,5,6015,0.0831255195344971,0.0230519480519481,4,4,0.266666666666667,0.000735835172921266,6,9.9603209409741e-18,5,1,8,6,0.000886935952102594,3.56646813395983e-06,"NHB"
"entry105","188","ec:3.5.1.106","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.106","rn:R09126",537,699,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",1,5,2,1,200,6015,3.32502078137988,0.00292207792207792,1,0,0,0.000318877551020408,7,2.08913615302766e-17,6,1,8,2,0.000289436026752204,3.93857737761236e-17,"NHB"
"entry106","189","ec:2.3.1.286","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.286","rn:R10633 rn:R10634",789,145,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,511,6015,8.4954280964256,0.069236075973089,11,62,0.455882352941176,0.000588928150765607,5,0.457426338962712,7,1,8,17,0.364947968270875,0.585901952248348,"HNB"
"entry107","191","ec:3.2.2.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.2.2.3","rn:R10046",653,387,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,194,6015,3.22527015793849,0.0356244818864185,10,40,0.380952380952381,0.000588928150765607,5,0.211576219731546,6,1,8,16,0.263378802978715,0.626768720311664,"NHNB"
"entry108","192","ec:3.2.2.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.2.2.3","rn:R01273",653,278,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,194,6015,3.22527015793849,0.0356244818864185,10,40,0.380952380952381,0.000588928150765607,5,0.211576219731546,6,1,8,16,0.263378802978715,0.626768720311664,"NHNB"
"entry109","193","ec:1.17.2.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.17.2.1","rn:R09473",555,414,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,271,6015,4.50540315876974,0,8,12,0.428571428571429,0.000895255147717099,5,0,5,1,8,8,1.99140257695814e-16,0.191892501706572,"NHNB"
"entry110","194","ec:2.4.99.20","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.99.20","rn:R00119",893,87,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,165,6015,2.7431421446384,0.0321969696969697,12,48,0.615384615384615,0.000588928150765607,5,0.202799750497166,7,1,8,13,3.65787773502013e-16,0.810838540843587,"NHNB"
"entry111","196","ec:1.1.1.328","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.328","rn:R10131 rn:R10132",364,801,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,13,6015,0.216126350789692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry113","199","ec:1.5.3.19","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.3.19","rn:R10102",247,700,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,1,6015,0.0166251039068994,0,1,1,1,0.000324569944823109,6,7.25139100753995e-18,7,1,8,2,1.09927760186254e-05,1.16045574108801e-06,"NHNB"
"entry115","202","ec:1.5.3.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.3.21","rn:R10101",247,638,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",1,5,2,1,1,6015,0.0166251039068994,0,6,4,0.266666666666667,0.000856164383561644,6,0,6,1,8,6,2.71099431905067e-17,9.72663720027797e-05,"NHB"
"entry117","204","ec:3.1.3.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.3.5","rn:R02323",789,258,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,4682,6015,77.8387364921031,0,12,34,0.515151515151515,0.000609013398294763,5,0,7,1,8,12,5.42198863810134e-17,0.584720221536531,"NHNB"
"entry118","205","ec:3.1.3.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.3.5","rn:R03346",789,383,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,4682,6015,77.8387364921031,0,12,34,0.515151515151515,0.000609013398294763,5,0,7,1,8,12,5.42198863810134e-17,0.584720221536531,"NHNB"
"entry122","215","ec:1.4.3.24","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.3.24","rn:R10103",350,390,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,3,6015,0.0498753117206982,0,1,0,0,0.000318877551020408,8,0,1,1,8,1,2.48925322119768e-17,2.89363164799846e-17,"NHNB"
"entry123","216","ec:1.2.1.83","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.83","rn:R10105",400,426,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,3,6015,0.0498753117206982,0,0,0,0,0.00031328320802005,8,9.97818145377846e-18,1,1,8,1,3.09574259375489e-17,1.97124801614694e-17,"NHNB"
"entry128","222","ec:1.2.1.79","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.79","rn:R00714",346,657,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,3649,6015,60.665004156276,0,0,1,1,0.00031328320802005,6,1.32411900899631e-17,6,1,8,2,1.13958483710016e-05,3.94249603229389e-17,"NHNB"
"entry129","223","ec:1.2.1.24","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.24","rn:R00713",346,638,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,424,6015,7.04904405652535,0,0,1,1,0.00031328320802005,6,3.38155164646997e-19,6,1,8,2,1.13958483710016e-05,3.94249603229389e-17,"NHNB"
"entry130","224","ec:1.2.1.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.16","rn:R00713 rn:R00714",346,619,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00760",0,0,0,0,3657,6015,60.7980049875312,0,0,1,1,0.00031328320802005,6,0,6,1,8,2,1.13958483710016e-05,3.94249603229389e-17,"NHNB"
