"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry","60","ec:2.7.1.202","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.202","rn:R03232",310,1006,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00051",0,0,0,0,2478,6057,40.9113422486379,0.00352112676056338,11,48,0.615384615384615,0.000370782350760104,1,0.00744332359841924,7,1,6,13,0.233291795668163,0.95572766550776,"HNB"
"entry2","62","ec:1.1.99.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.99.21","rn:R02925",198,117,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00051",0,0,0,0,98,6057,1.61796268779924,9.78090766823161e-05,3,4,0.666666666666667,0.000386398763523957,2,2.21008468517584e-18,8,1,6,4,0.0270790455380969,0.179046538669742,"NHNB"
"entry3","63","ec:1.1.1.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.21","rn:R01787",179,148,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00051",0,0,0,0,330,6057,5.44824170381377,0.000195618153364632,3,6,0.6,0.000376081233546446,3,2.76954938822723e-17,8,1,6,5,0.0441421583466648,0.211972380486388,"NHNB"
"entry4","64","ec:1.1.1.14","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.14","rn:R00875",198,201,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00051",0,0,0,0,1233,6057,20.3566121842496,0.0209311424100156,10,53,0.504761904761905,0.000370644922164566,4,0.00356639700687699,7,1,6,15,0.215163669108169,0.849364702459798,"HNB"
"entry5","65","ec:5.3.1.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.3.1.5","rn:R00878",134,202,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00051",0,0,0,0,1869,6057,30.8568598315998,0.00745305164319249,10,61,0.67032967032967,0.000370507595405706,5,0.00527520187643318,7,1,6,14,0.27572275622709,0.952341541530648,"HNB"
"entry6","66","ec:2.7.1.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.3","rn:R00866",310,985,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00051",0,0,0,0,285,6057,4.70529965329371,0.00471439749608764,11,48,0.615384615384615,0.000370782350760104,6,0.0042363671787885,7,1,6,13,0.222096452987286,1,"HNB"
"entry7","67","ec:5.3.1.7","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.3.1.7","rn:R00877",223,287,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00051",0,0,0,0,0,6057,0,0.00686619718309859,13,70,0.514705882352941,0.000370782350760104,2,0.00926856265195366,7,1,6,17,0.456904916641323,0.987696380813583,"HNB"
"entry8","68","ec:1.1.1.11","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.11","rn:R00868",409,172,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00051",0,0,0,0,296,6057,4.8869077100875,0.000671622326551904,4,33,0.733333333333333,0.000292568753657109,2,0.0172759024262523,7,1,6,10,0.696470932898331,0.409259776698571,"HNB"
"entry9","69","ec:1.1.1.67","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.67","rn:R00868",409,191,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00051",0,0,0,0,597,6057,9.85636453689946,0.000671622326551904,4,33,0.733333333333333,0.000292568753657109,2,0.0172759024262524,7,1,6,10,0.696470932898331,0.409259776698571,"HNB"
"entry10","70","ec:1.1.1.138","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.138","rn:R00870",409,210,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00051",0,0,0,0,0,6057,0,0.000671622326551904,4,33,0.733333333333333,0.000292568753657109,2,0.0172759024262523,7,1,6,10,0.696470932898331,0.409259776698571,"HNB"
"entry11","72","ec:3.1.3.22","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.3.22","rn:R02167",730,186,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00051",0,0,0,0,0,6057,0,0.000391236306729264,2,0,0,0.000250438266967193,7,0.0248327481222918,8,1,6,5,0.151348442719173,0.152538062659264,"NHNB"
"entry12","73","ec:2.7.1.197","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.197","rn:R02704",780,198,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00051",0,0,0,0,1214,6057,20.0429255406967,0,1,0,0,0.000241779497098646,8,0,8,1,6,1,0,0.0306512358703416,"NHNB"
"entry13","74","ec:3.1.3.54","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.3.54","rn:R02730",744,239,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00051",0,0,0,0,0,6057,0,0,2,0,0,0.000250438266967193,9,0,8,1,6,2,0,0.0418468761603072,"NHNB"
"entry14","75","ec:3.2.1.78","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.2.1.78","rn:R01332",149,391,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00051",0,0,0,0,670,6057,11.0615816410764,0,5,13,0.866666666666667,0.000286697247706422,2,0.00444094276742171,8,1,6,6,0.121753400999058,0.255538887813564,"NHNB"
"entry15","76","ec:2.7.1.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.1","rn:R01326",310,323,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00051",0,0,0,0,576,6057,9.50965824665676,0,1,0,0,0.000241779497098646,8,0,8,1,6,1,0,0.0306512358703416,"NHNB"
"entry16","77","ec:2.7.1.7","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.7","rn:R01326",310,342,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00051",0,0,0,0,0,6057,0,0.000766171100678143,5,12,0.571428571428571,0.000251193167545843,2,0.00656877783787443,8,1,6,7,0.153253697328169,0.160714927866875,"NHNB"
"entry17","78","ec:2.7.1.191","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.191","rn:R02630",310,304,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00051",0,0,0,0,1626,6057,26.8449727587915,0.00663471570161711,2,18,0.642857142857143,0.000238265427686443,2,0.0605336547699385,8,1,6,8,0.261010666329466,0.051986039388309,"NHNB"
"entry18","79","ec:2.7.1.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.1","rn:R00867",472,282,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00051",0,0,0,0,576,6057,9.50965824665676,0,1,0,0,0.000241779497098646,8,0,8,1,6,1,0,0.0306512358703416,"NHNB"
"entry19","80","ec:2.7.1.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.4","rn:R00867",524,282,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00051",0,0,0,0,3649,6057,60.2443453855044,0.0125880281690141,10,71,0.415204678362573,0.00026089225150013,2,0.042108650548544,7,1,6,19,0.847819375617504,0.512759905639796,"HNB"
"entry20","81","ec:3.1.3.46","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.3.46","rn:R02731",900,269,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00051",0,0,0,0,451,6057,7.44593032854548,0.00156494522691706,6,24,0.666666666666667,0.00024265954865324,2,0.0413714426243273,7,1,6,9,0.147162897984471,0.206847444547589,"NHNB"
"entry21","82","ec:2.7.1.105","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.105","rn:R02732",943,288,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00051",0,0,0,0,94,6057,1.55192339441968,0.00156494522691706,6,24,0.666666666666667,0.00024265954865324,2,0.0413714426243273,7,1,6,9,0.147162897984471,0.206847444547589,"NHNB"
"entry22","83","ec:1.1.1.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.17","rn:R02703",977,253,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00051",1,3,1,0.5,1152,6057,19.0193164933135,0.00586854460093897,5,31,0.563636363636364,0.000238492725971858,2,0.0929152740585158,7,1,6,11,0.215582385657908,0.176196208677248,"HB"
"entry23","84","ec:5.3.1.8","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.3.1.8","rn:R01819",682,324,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00051",0,0,0,0,4426,6057,73.0724781244841,0.0138888888888889,5,36,0.545454545454545,0.000234741784037559,2,0.157687848453727,7,1,6,12,0.240940009896099,0.159669145277589,"HNB"
"entry24","85","ec:5.4.2.8","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.4.2.8","rn:R01818",397,355,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00051",0,0,0,0,4599,6057,75.9286775631501,0.0211267605633803,3,7,0.333333333333333,0.00020124773596297,10,0.128901591174005,8,1,6,7,0.124698571192303,2.68170304743845e-17,"NHNB"
"entry25","87","ec:2.7.7.30","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.7.30","rn:R01951",397,650,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00051",0,0,0,0,175,6057,2.88921908535579,0,2,0,0,0.000230467849734962,10,0,8,1,6,2,0,1.09655258672009e-17,"NHNB"
"entry26","88","ec:1.1.1.271","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.271","rn:R05692",397,583,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00051",0,0,0,0,1917,6057,31.6493313521545,0.00185837245696401,2,5,0.5,0.000216637781629116,10,0,9,1,6,5,4.41219884683279e-17,0,"NHNB"
"entry27","89","ec:4.2.1.47","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.47","rn:R00888",397,518,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00051",0,0,0,0,2402,6057,39.6565956744263,0.00557511737089202,7,19,0.422222222222222,0.00021362956633198,10,2.05305269851408e-17,10,1,6,10,0,1.14658341765361e-16,"HNB"
"entry28","90","ec:2.7.7.13","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.7.13","rn:R00885",372,426,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00051",0,0,0,0,4113,6057,67.9049034175334,0.00273865414710485,2,11,0.733333333333333,0.000195618153364632,10,0.0617619592734467,9,1,6,6,8.90207910536475e-18,7.43742438770996e-17,"NHNB"
"entry29","91","ec:2.7.7.22","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.7.22","rn:R00883",422,426,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00051",0,0,0,0,0,6057,0,0.00273865414710485,2,11,0.733333333333333,0.000195618153364632,10,0.0617619592734466,9,1,6,6,8.90207910536475e-18,7.43742438770996e-17,"NHNB"
"entry30","92","ec:1.1.1.140","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.140","rn:R05607",994,357,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00051",1,3,1,0.5,509,6057,8.40350008254912,0.00528169014084507,4,31,0.688888888888889,0.000213401621852326,2,0.201090980356817,7,1,6,10,0.234402773542524,0.11055010578741,"HB"
"entry31","93","ec:2.7.1.198","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.198","rn:R05820",995,451,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00051",0,0,0,0,661,6057,10.9129932309724,0,0,0,0,0.000190258751902588,19,0.0963508117001413,8,1,6,1,0.0136275191667056,4.58826153846499e-18,"NHNB"
