"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry62","140","ec:4.1.1.102","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.1.102","rn:R02952",380,297,"rectangle",46,17,"#000000","#BFBFFF",5728,"irreversible","ec","00940",0,0,0,0,1,97,1.03092783505155,0,2,3,1,0.000238095238095238,1,0,8,2,5,3,0,4.45916648990918e-16,"NHNB"
"entry63","141","ec:2.3.1.133","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.133","rn:R02416",380,338,"rectangle",46,17,"#000000","#BFBFFF",5729,"irreversible","ec","00940",0,0,0,0,91,97,93.8144329896907,0.00293427230046948,5,10,0.666666666666667,0.000238322211630124,1,0,6,2,5,6,0.0601396020567862,1.50119068512938e-15,"HNB"
"entry64","145","ec:1.14.14.96","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.96","rn:R04342",466,473,"rectangle",46,17,"#000000","#BFBFFF",5730,"irreversible","ec","00940",0,0,0,0,90,97,92.7835051546392,0,3,0,0,0.000230680507497117,1,0,5,2,5,3,6.37034792018417e-18,4.47337741433148e-16,"NHNB"
"entry65","146","ec:1.14.14.96","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.96","rn:R06582",466,338,"rectangle",46,17,"#000000","#BFBFFF",5731,"irreversible","ec","00940",0,0,0,0,90,97,92.7835051546392,0,2,0,0,0.00024588148512417,3,0,5,2,5,2,9.50884154020019e-18,0.232798696280903,"NHNB"
"entry66","147","ec:2.3.1.133","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.133","rn:R01945",560,473,"rectangle",46,17,"#000000","#BFBFFF",5732,"irreversible","ec","00940",0,0,0,0,91,97,93.8144329896907,0.000782472613458529,3,3,0.5,0.000216731686172518,3,0,6,2,5,4,0,0.605008016368536,"NHNB"
"entry67","148","ec:2.3.1.133","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.133","rn:R07433",560,338,"rectangle",46,17,"#000000","#BFBFFF",5733,"irreversible","ec","00940",0,0,0,0,91,97,93.8144329896907,0,0,6,0.6,0.000190258751902588,3,0,6,2,5,5,0.828788708029695,1.07756188052483e-16,"NHNB"
"entry68","149","ec:2.3.1.99","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.99","rn:R01945",516,439,"rectangle",46,17,"#000000","#BFBFFF",5734,"irreversible","ec","00940",0,0,0,0,0,97,0,0.000978090766823161,4,6,0.6,0.000216778668978972,3,0,6,2,5,5,0,0.822056937560928,"NHNB"
"entry69","150","ec:4.1.1.102","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.1.102","rn:R03367",654,296,"rectangle",46,17,"#000000","#BFBFFF",5735,"irreversible","ec","00940",0,0,0,0,1,97,1.03092783505155,0,3,3,1,0.000216590859865714,3,0,8,2,5,3,6.37034792018417e-18,0.429096788247886,"NHNB"
"entry70","151","ec:6.2.1.12","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.2.1.12","rn:R01943",612,317,"rectangle",46,17,"#000000","#BFBFFF",5736,"irreversible","ec","00940",0,0,0,0,91,97,93.8144329896907,0.00241262389149713,5,11,0.392857142857143,0.000213538330130258,3,0,7,2,5,8,0.479507962505431,1,"HNB"
"entry71","152","ec:2.1.1.68","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.68","rn:R03366",686,253,"rectangle",46,17,"#000000","#BFBFFF",5737,"irreversible","ec","00940",0,0,0,0,84,97,86.5979381443299,0,0,4,0.4,0.000190258751902588,3,0,8,2,5,5,0.78979025701003,1.07756188052483e-16,"NHNB"
"entry72","153","ec:1.13.11.22","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.13.11.22","rn:R03365",650,208,"rectangle",46,17,"#000000","#BFBFFF",5738,"irreversible","ec","00940",0,0,0,0,0,97,0,0,1,3,1,0.000192901234567901,3,0,8,2,5,3,0.369182961583918,0.206835737011692,"NHNB"
"entry73","154","ec:2.4.1.128","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.128","rn:R03594",998,202,"rectangle",46,17,"#000000","#BFBFFF",5739,"irreversible","ec","00940",0,0,0,0,84,97,86.5979381443299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry74","156","ec:2.1.1.68","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.68","rn:R02379",958,250,"rectangle",46,17,"#000000","#BFBFFF",5740,"irreversible","ec","00940",0,0,0,0,84,97,86.5979381443299,0.000978090766823161,3,6,0.6,0.00022670596236681,4,0,4,2,5,5,0,1.36267147621577e-17,"NHNB"
"entry75","157","ec:1.2.1.68","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.68","rn:R05700 rn:R05701",816,442,"rectangle",46,17,"#000000","#BFBFFF",5741,"irreversible","ec","00940",0,0,0,0,89,97,91.7525773195876,0,5,5,0.5,0.000238834487700024,3,0,9,2,5,5,0,0.632849262870197,"NHNB"
"entry76","158","ec:1.2.1.44","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.44","rn:R02193",752,468,"rectangle",46,17,"#000000","#BFBFFF",5742,"irreversible","ec","00940",0,0,0,0,91,97,93.8144329896907,0.000489045383411581,1,7,0.466666666666667,0.000192901234567901,3,0,8,2,5,6,0.938216942348122,0.118387212357967,"HNB"
"entry77","159","ec:1.2.1.68","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.68","rn:R07441 rn:R07442",996,442,"rectangle",46,17,"#000000","#BFBFFF",5743,"irreversible","ec","00940",0,0,0,0,89,97,91.7525773195876,0,7,10,0.476190476190476,0.0002389486260454,4,0,3,2,5,7,5.90924032347714e-18,2.18674407840361e-16,"HNB"
"entry78","160","ec:1.2.1.44","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.44","rn:R02220",1034,468,"rectangle",46,17,"#000000","#BFBFFF",5744,"irreversible","ec","00940",0,0,0,0,91,97,93.8144329896907,0.00312989045383412,1,5,0.5,0.00020116676725005,4,0,3,2,5,5,0,2.0006988985976e-16,"NHNB"
"entry79","161","ec:1.2.1.44","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.44","rn:R06569",893,468,"rectangle",46,17,"#000000","#BFBFFF",5745,"irreversible","ec","00940",0,0,0,0,91,97,93.8144329896907,0.00156494522691706,1,2,0.333333333333333,0.000195579894386857,4,0,4,2,5,4,0,2.10818016677895e-16,"NHNB"
"entry80","162","ec:2.3.1.133","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.133","rn:R07432",380,473,"rectangle",46,17,"#000000","#BFBFFF",5746,"irreversible","ec","00940",0,0,0,0,91,97,93.8144329896907,0.000195618153364632,1,10,0.666666666666667,0.000192901234567901,1,0,6,2,5,6,0,4.72880639562297e-16,"HNB"
"entry81","163","ec:2.4.1.111","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.111","rn:R04005",423,709,"rectangle",46,17,"#000000","#BFBFFF",5747,"irreversible","ec","00940",0,0,0,0,71,97,73.1958762886598,0,2,2,0.666666666666667,0.000195618153364632,2,0,9,2,5,3,1.38073038917787e-16,6.65816087599588e-18,"NHNB"
"entry82","164","ec:3.2.1.126","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.2.1.126","rn:R04006",375,657,"rectangle",46,17,"#000000","#BFBFFF",5748,"irreversible","ec","00940",0,0,0,0,0,97,0,0,2,2,0.666666666666667,0.000195618153364632,2,0,9,2,5,3,1.38073038917787e-16,6.65816087599588e-18,"NHNB"
"entry83","165","ec:1.11.1.7","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.11.1.7","rn:R04007",311,686,"rectangle",46,17,"#000000","#BFBFFF",5749,"irreversible","ec","00940",0,0,0,0,97,97,100,0,0,2,0.666666666666667,0.000190258751902588,2,0,9,2,5,3,2.66680526170247e-16,7.04463411139495e-17,"NHNB"
"entry84","166","ec:1.1.1.195","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.195","rn:R02593",752,572,"rectangle",46,17,"#000000","#BFBFFF",5750,"irreversible","ec","00940",0,0,0,0,91,97,93.8144329896907,0.000978090766823161,7,11,0.392857142857143,0.000223763705526964,3,0,9,2,5,8,0.16348589334461,0.766581296492831,"HNB"
"entry85","167","ec:1.1.1.195","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.195","rn:R03918",1034,572,"rectangle",46,17,"#000000","#BFBFFF",5751,"irreversible","ec","00940",0,0,0,0,91,97,93.8144329896907,0.00417318727177882,3,11,0.392857142857143,0.000198412698412698,5,0,3,2,5,8,0,5.46044274677181e-16,"HNB"
"entry86","168","ec:1.1.1.195","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.195","rn:R06570",893,572,"rectangle",46,17,"#000000","#BFBFFF",5752,"irreversible","ec","00940",0,0,0,0,91,97,93.8144329896907,0.00146713615023474,1,3,0.3,0.000192901234567901,5,0,4,2,5,5,0,1.30723865943292e-16,"NHNB"
"entry87","169","ec:1.1.1.195","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.195","rn:R07437",336,572,"rectangle",46,17,"#000000","#BFBFFF",5753,"irreversible","ec","00940",1,5,4,1,91,97,93.8144329896907,0.0101721439749609,4,4,0.4,0.000201288244766506,2,0,8,2,5,5,0,8.15357141945126e-18,"NHB"
"entry88","170","ec:1.1.1.195","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.195","rn:R06571",611,572,"rectangle",46,17,"#000000","#BFBFFF",5754,"irreversible","ec","00940",0,0,0,0,90,97,92.7835051546392,0,0,1,0.333333333333333,0.000190258751902588,3,0,8,2,5,3,0.356196728997876,7.04463411139495e-17,"NHNB"
"entry89","171","ec:3.2.1.126","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.2.1.126","rn:R03604",1070,657,"rectangle",46,17,"#000000","#BFBFFF",5755,"irreversible","ec","00940",0,0,0,0,0,97,0,6.52060511215441e-05,1,5,0.833333333333333,0.000195579894386857,5,0,4,2,5,4,0,1.5242898160623e-16,"NHNB"
"entry90","172","ec:3.2.1.126","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.2.1.126","rn:R02595",789,657,"rectangle",46,17,"#000000","#BFBFFF",5756,"irreversible","ec","00940",0,0,0,0,0,97,0,0,2,5,0.833333333333333,0.000198373338623289,3,0,10,2,5,4,0.318834581255004,0.201278931099638,"NHNB"
"entry91","173","ec:1.11.1.7","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.11.1.7","rn:R03919",1008,686,"rectangle",46,17,"#000000","#BFBFFF",5757,"irreversible","ec","00940",0,0,0,0,97,97,100,0.000195618153364632,1,5,0.833333333333333,0.000192901234567901,5,0,4,2,5,4,0,2.04765107617598e-16,"NHNB"
"entry92","174","ec:1.11.1.7","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.11.1.7","rn:R07443",866,686,"rectangle",46,17,"#000000","#BFBFFF",5758,"irreversible","ec","00940",0,0,0,0,97,97,100,0,0,1,1,0.000190258751902588,5,0,5,2,5,2,0,4.72643105253247e-17,"NHNB"
"entry93","175","ec:1.11.1.7","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.11.1.7","rn:R02596",726,686,"rectangle",46,17,"#000000","#BFBFFF",5759,"irreversible","ec","00940",0,0,0,0,97,97,100,0.000195618153364632,1,5,0.833333333333333,0.000195579894386857,3,0,10,2,5,4,0.370831585585911,0.08955753634951,"NHNB"
"entry94","176","ec:2.4.1.111","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.111","rn:R03605",1117,709,"rectangle",46,17,"#000000","#BFBFFF",5760,"irreversible","ec","00940",0,0,0,0,71,97,73.1958762886598,0,0,5,0.833333333333333,0.000190258751902588,5,0,4,2,5,4,0,9.45286210506493e-17,"NHNB"
"entry95","177","ec:2.4.1.111","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.111","rn:R02594",837,709,"rectangle",46,17,"#000000","#BFBFFF",5761,"irreversible","ec","00940",0,0,0,0,71,97,73.1958762886598,0.000195618153364632,1,5,0.833333333333333,0.000192901234567901,3,0,10,2,5,4,0.341970254621263,0.104162989707489,"NHNB"
"entry96","178","ec:3.1.1.49","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.1.49","rn:R02381",1080,314,"rectangle",46,17,"#000000","#BFBFFF",5762,"irreversible","ec","00940",0,0,0,0,0,97,0,9.78090766823161e-05,4,7,0.7,0.000230308613542146,4,0,4,2,5,5,0,0,"NHNB"
"entry97","179","ec:2.4.1.120","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.120","rn:R02380",1074,253,"rectangle",46,17,"#000000","#BFBFFF",5763,"irreversible","ec","00940",0,0,0,0,8,97,8.24742268041237,0.000684663536776213,1,8,0.533333333333333,0.000192901234567901,4,0,4,2,5,6,0,1.2213858332562e-16,"HNB"
"entry98","180","ec:2.3.1.92","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.92","rn:R03323",1161,253,"rectangle",46,17,"#000000","#BFBFFF",5764,"irreversible","ec","00940",0,0,0,0,2,97,2.06185567010309,0,2,1,1,0.000195618153364632,4,0,5,2,5,2,9.50884154020019e-18,0,"NHNB"
"entry99","181","ec:2.3.1.91","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.91","rn:R03075",1122,278,"rectangle",46,17,"#000000","#BFBFFF",5765,"irreversible","ec","00940",0,0,0,0,9,97,9.27835051546392,0,0,2,0.666666666666667,0.000190258751902588,4,0,5,2,5,3,0,7.04463411139495e-17,"NHNB"
"entry100","182","ec:6.2.1.12","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.2.1.12","rn:R02221",1032,342,"rectangle",46,17,"#000000","#BFBFFF",5766,"irreversible","ec","00940",0,0,0,0,91,97,93.8144329896907,0.00234741784037559,2,8,0.533333333333333,0.000210084033613445,4,0,4,2,5,6,0,1.6620597099206e-16,"HNB"
"entry101","183","ec:6.2.1.12","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.2.1.12","rn:R06583",893,317,"rectangle",46,17,"#000000","#BFBFFF",5767,"irreversible","ec","00940",0,0,0,0,91,97,93.8144329896907,0.00117370892018779,1,1,0.333333333333333,0.000198294665873488,4,0,4,2,5,3,0,1.09432977188352e-16,"NHNB"
"entry102","184","ec:6.2.1.12","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.2.1.12","rn:R02194",752,317,"rectangle",46,17,"#000000","#BFBFFF",5768,"irreversible","ec","00940",0,0,0,0,91,97,93.8144329896907,0.000391236306729264,4,5,0.5,0.000210260723296888,3,0,8,2,5,5,0.16348589334461,0.788473928223073,"NHNB"
"entry103","185","ec:2.1.1.104","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.104","rn:R01942",686,412,"rectangle",46,17,"#000000","#BFBFFF",5769,"irreversible","ec","00940",0,0,0,0,91,97,93.8144329896907,0.00270605112154408,4,11,0.392857142857143,0.000204206657137023,3,0,7,2,5,8,0.830680033265459,0.843029796805728,"HNB"
"entry104","186","ec:2.1.1.68","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.68","rn:R06575",686,617,"rectangle",46,17,"#000000","#BFBFFF",5770,"irreversible","ec","00940",0,0,0,0,84,97,86.5979381443299,9.78090766823161e-05,5,8,0.533333333333333,0.000204248366013072,3,0,9,2,5,6,0.198033300236466,0.467618337474608,"HNB"
"entry105","187","ec:2.1.1.68","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.68","rn:R06574",686,533,"rectangle",46,17,"#000000","#BFBFFF",5771,"irreversible","ec","00940",0,0,0,0,84,97,86.5979381443299,0.000978090766823161,3,4,0.4,0.000204164965291956,3,0,8,2,5,5,0.361519193581076,0.60087692714665,"NHNB"
"entry106","190","ec:2.1.1.68","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.68","rn:R06577",958,619,"rectangle",46,17,"#000000","#BFBFFF",5772,"irreversible","ec","00940",0,0,0,0,84,97,86.5979381443299,0.00133672404799165,6,10,0.357142857142857,0.000207296849087894,5,0,4,2,5,8,0,7.35539913362768e-16,"HNB"
"entry107","191","ec:2.1.1.68","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.68","rn:R06576",958,536,"rectangle",46,17,"#000000","#BFBFFF",5773,"irreversible","ec","00940",0,0,0,0,84,97,86.5979381443299,0.000586854460093897,4,4,0.4,0.000213492741246798,4,0,3,2,5,5,0,3.9302573553469e-16,"NHNB"
"entry108","192","ec:1.2.1.44","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.44","rn:R01941",610,495,"rectangle",46,17,"#000000","#BFBFFF",5774,"irreversible","ec","00940",0,0,0,0,91,97,93.8144329896907,0.00192357850808555,2,9,0.428571428571429,0.000195618153364632,3,0,7,2,5,7,1,0.310332185083674,"HNB"
"entry109","193","ec:2.1.1.104","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.104","rn:R06578",958,412,"rectangle",46,17,"#000000","#BFBFFF",5775,"irreversible","ec","00940",0,0,0,0,91,97,93.8144329896907,0,4,2,0.333333333333333,0.000227014755959137,4,0,3,2,5,4,1.90176830804004e-17,1.73877965258134e-16,"NHNB"
"entry110","194","ec:1.14.14.91","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.91","rn:R02253",241,253,"rectangle",46,17,"#000000","#BFBFFF",5776,"irreversible","ec","00940",0,0,0,0,91,97,93.8144329896907,0.00391236306729264,2,8,0.380952380952381,0.000229990800367985,1,0,8,2,5,7,0,1.86068218564943e-16,"HNB"
"entry111","196","ec:1.14.14.91","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.91","rn:R08815",256,407,"rectangle",46,17,"#000000","#BFBFFF",5777,"irreversible","ec","00940",0,0,0,0,91,97,93.8144329896907,0.00938967136150235,3,11,0.523809523809524,0.000213265088505012,1,0,7,2,5,7,0,9.75103733804819e-16,"HNB"
"entry119","213","ec:1.11.1.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.11.1.21","rn:R03919",1058,686,"rectangle",46,17,"#000000","#BFBFFF",5778,"irreversible","ec","00940",0,0,0,0,1,97,1.03092783505155,0,4,5,0.833333333333333,0.000210304942166141,5,0,4,2,5,4,1.90176830804004e-17,5.36569319486901e-16,"NHNB"
"entry120","214","ec:1.11.1.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.11.1.21","rn:R04007",361,686,"rectangle",46,17,"#000000","#BFBFFF",5779,"irreversible","ec","00940",0,0,0,0,1,97,1.03092783505155,0,0,2,0.666666666666667,0.000190258751902588,2,0,9,2,5,3,2.66679045174369e-16,7.04463411139494e-17,"NHNB"
"entry121","215","ec:1.11.1.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.11.1.21","rn:R02596",776,686,"rectangle",46,17,"#000000","#BFBFFF",5780,"irreversible","ec","00940",0,0,0,0,1,97,1.03092783505155,0,0,5,0.833333333333333,0.000190258751902588,3,0,10,2,5,4,0.397740330566573,9.45286210506493e-17,"NHNB"
"entry122","216","ec:1.11.1.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.11.1.21","rn:R07443",916,686,"rectangle",46,17,"#000000","#BFBFFF",5781,"irreversible","ec","00940",0,0,0,0,1,97,1.03092783505155,0,2,1,1,0.000210216523018709,5,0,5,2,5,2,9.50884154020019e-18,1.87317530807705e-16,"NHNB"
"entry123","220","ec:1.1.1.319","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.319","rn:R09931",599,687,"rectangle",46,17,"#000000","#BFBFFF",5782,"irreversible","ec","00940",1,6,1,0.25,0,97,0,0.000391236306729264,2,0,0,0.000195618153364632,6,0,2,2,5,3,8.3470853594627e-17,2.69772927220093e-17,"NHB"
"entry126","225","ec:2.1.1.146","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.146","rn:R07240",573,754,"rectangle",46,17,"#000000","#BFBFFF",5783,"irreversible","ec","00940",0,0,0,0,0,97,0,0,0,0,0,0.000190258751902588,6,0,3,2,5,1,1.48779732126975e-17,2.36321552626623e-17,"NHNB"
"entry128","228","ec:1.1.1.318","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.318","rn:R10248",520,687,"rectangle",46,17,"#000000","#BFBFFF",5784,"irreversible","ec","00940",1,5,1,0.25,0,97,0,0,2,0,0,0.000201207243460765,6,0,2,2,5,2,9.50884154020019e-18,3.23634790136763e-17,"NHB"
"entry131","233","ec:1.1.1.319","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.319","rn:R10289",211,687,"rectangle",46,17,"#000000","#BFBFFF",5785,"irreversible","ec","00940",1,5,1,0.25,0,97,0,0.000195618153364632,1,0,0,0.000192901234567901,7,0,2,2,5,2,3.10253919450007e-17,4.53547150895476e-17,"NHB"
"entry134","238","ec:1.1.1.318","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.318","rn:R10249",142,687,"rectangle",46,17,"#000000","#BFBFFF",5786,"irreversible","ec","00940",1,5,1,0.25,0,97,0,0,2,0,0,0.000198373338623289,7,0,2,2,5,2,9.50884154020019e-18,3.23634790136763e-17,"NHB"
"entry138","243","ec:2.1.1.146","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.146","rn:R10251",142,754,"rectangle",46,17,"#000000","#BFBFFF",5787,"irreversible","ec","00940",0,0,0,0,0,97,0,0,0,0,0,0.000190258751902588,7,0,3,2,5,1,4.7730960758439e-17,2.36321552626623e-17,"NHNB"
"entry139","244","ec:2.1.1.146","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.146","rn:R10250",520,754,"rectangle",46,17,"#000000","#BFBFFF",5788,"irreversible","ec","00940",0,0,0,0,0,97,0,0,0,0,0,0.000190258751902588,6,0,3,2,5,1,4.40764272737885e-17,2.36321552626623e-17,"NHNB"
"entry140","245","ec:2.1.1.279","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.279","rn:R10252",211,754,"rectangle",46,17,"#000000","#BFBFFF",5789,"irreversible","ec","00940",0,0,0,0,0,97,0,0,0,0,0,0.000190258751902588,7,0,3,2,5,1,2.28665453716418e-17,2.36321552626623e-17,"NHNB"
"entry141","246","ec:2.1.1.279","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.279","rn:R07240",623,754,"rectangle",46,17,"#000000","#BFBFFF",5790,"irreversible","ec","00940",0,0,0,0,0,97,0,0,0,0,0,0.000190258751902588,6,0,3,2,5,1,1.48779732126975e-17,2.36321552626623e-17,"NHNB"
"entry144","253","ec:1.14.11.61","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.11.61","rn:R11549",843,202,"rectangle",46,17,"#000000","#BFBFFF",5791,"irreversible","ec","00940",0,0,0,0,68,97,70.1030927835051,0,0,3,1,0.000190258751902588,3,0,8,2,5,3,0.452054699181961,7.04463411139494e-17,"NHNB"
"entry147","258","ec:1.14.11.62","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.11.62","rn:R12306",386,387,"rectangle",46,17,"#000000","#BFBFFF",5792,"irreversible","ec","00940",0,0,0,0,3,97,3.09278350515464,0,0,10,1,0.000190258751902588,1,0,7,2,5,5,0,9.68221357394003e-17,"NHNB"
