"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry11","58","ec:3.5.1.94","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.94","rn:R07419",353,849,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",1,2,1,0.125,198,5826,3.39855818743563,0.0096171802054155,7,23,0.638888888888889,0.00056980056980057,3,3.9176123154639e-17,6,4,14,9,0.0172715837956056,0.154592407490551,"NHB"
"entry12","59","ec:1.4.3.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.3.10","rn:R01151",529,703,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00330",0,0,0,0,109,5826,1.87092344661861,0.0289985994397759,10,43,0.551282051282051,0.000540832882639264,3,0.183008756798479,5,4,14,13,0.234000412618001,0.900005903631001,"HNB"
"entry13","60","ec:2.6.1.29","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.29","rn:R01155",579,703,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00330",0,0,0,0,0,5826,0,0.0289985994397759,10,43,0.551282051282051,0.000540832882639264,3,0.18300875679848,5,4,14,13,0.234000412618001,0.900005903631001,"HNB"
"entry14","61","ec:2.6.1.113","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.113","rn:R08714",634,761,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,513,5826,8.8053553038105,0.0242927170868347,11,43,0.551282051282051,0.000541711809317443,3,0.101461087562284,5,4,14,13,0.211522496404785,0.955169243264257,"HNB"
"entry15","62","ec:1.4.3.22","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.3.22","rn:R01151",609,742,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00330",0,0,0,0,153,5826,2.62615859938208,0.0242927170868347,11,43,0.551282051282051,0.000541711809317443,3,0.101461087562284,5,4,14,13,0.211522496404785,0.955169243264257,"HNB"
"entry16","63","ec:2.6.1.82","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.82","rn:R01155",584,761,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00330",0,0,0,0,491,5826,8.42773772742877,0.0242927170868347,11,43,0.551282051282051,0.000541711809317443,3,0.101461087562284,5,4,14,13,0.211522496404785,0.955169243264257,"HNB"
"entry17","65","ec:1.2.1.19","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.19","rn:R02549",584,879,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,558,5826,9.57775489186406,0.108046218487395,6,27,0.296703296703297,0.000548245614035088,3,0.254254012956973,6,4,14,14,0.590691361661722,0.0828789214057297,"HNB"
"entry18","66","ec:1.2.1.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.3","rn:R01986 rn:R02549",609,860,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,3155,5826,54.1537933401991,0.130735294117647,6,27,0.257142857142857,0.000548245614035088,3,0.291527088931358,6,4,14,15,0.598020048468318,0.0828789214057298,"HNB"
"entry19","67","ec:2.5.1.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.16","rn:R01920",961,792,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,2936,5826,50.3947820116718,0.0260994397759104,8,92,0.538011695906433,0.000527148128624143,3,0.511326000843013,6,4,14,20,0.860031385413766,0.694762682415822,"HNB"
"entry20","68","ec:4.1.1.50","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.1.50","rn:R00178",1004,701,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,2318,5826,39.787161002403,0,1,1,1,0.000509683995922528,5,0.0698522116502849,7,4,14,2,0.0212267453100494,0.0917952425368593,"NHNB"
"entry21","69","ec:2.5.1.22","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.22","rn:R02869",1042,833,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,246,5826,4.22245108135942,0.0116363211951447,4,10,0.666666666666667,0.000513874614594039,6,0.310212763954353,6,4,14,7,0.125815125108203,0.184875288081472,"NHNB"
"entry22","70","ec:2.3.1.57","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.57","rn:R01154",419,652,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,1714,5826,29.4198420871953,0.00469187675070028,5,56,0.717948717948718,0.000521920668058455,3,0.367556614698036,6,4,14,13,0.826971681871621,0.431170642921105,"HNB"
"entry23","71","ec:3.5.1.62","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.62","rn:R01156",469,652,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,0,5826,0,0.00469187675070028,5,56,0.717948717948718,0.000521920668058455,3,0.367556614698036,6,4,14,13,0.826971681871621,0.431170642921105,"HNB"
"entry24","72","ec:1.4.3.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.3.4","rn:R04025",444,714,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,1274,5826,21.8674905595606,0.0137254901960784,1,0,0,0.000529941706412295,7,0.165529245902514,6,4,14,3,0.0990110632679389,0.0638295256685814,"NHNB"
"entry25","73","ec:1.2.1.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.3","rn:R05050",444,779,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,3155,5826,54.1537933401991,0.130735294117647,6,27,0.257142857142857,0.000548245614035088,3,0.291527088931358,6,4,14,15,0.598020048468318,0.0828789214057298,"HNB"
"entry26","74","ec:3.5.1.63","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.63","rn:R01987",445,849,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,0,5826,0,0,2,23,0.821428571428571,0.000525486074619023,3,0.178242765788883,6,4,14,8,0.0584028347922965,0.0136302370255492,"NHNB"
"entry29","80","ec:6.3.2.11","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.3.2.11","rn:R01991",691,898,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00330",0,0,0,0,112,5826,1.92241675248884,0,3,13,0.866666666666667,0.000527426160337553,3,0.122896352032243,6,4,14,6,0.0367815149538791,0.0198638495140281,"NHNB"
"entry30","81","ec:3.4.13.18","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.4.13.18","rn:R01992",691,922,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,244,5826,4.18812221077927,0,3,13,0.866666666666667,0.000527426160337553,3,0.122896352032243,6,4,14,6,0.0367815149538791,0.0198638495140281,"NHNB"
"entry32","85","ec:1.5.99.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.99.6","rn:R01915",796,843,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,172,5826,2.95228286989358,0.0688375350140056,4,29,0.439393939393939,0.000539956803455724,3,0.458737990298776,6,4,14,13,0.788851440824569,0.175956747127075,"HNB"
"entry33","97","ec:2.1.4.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.4.1","rn:R00565",340,253,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00330",1,2,8,1,344,5826,5.90456573978716,0.265644257703081,11,67,0.29004329004329,0.000542005420054201,1,0.22765840235468,5,4,14,22,0.0661954608265337,0.0125893474734361,"HB"
"entry34","98","ec:2.1.1.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.2","rn:R01883",381,198,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,164,5826,2.81496738757295,0.000140056022408964,4,5,0.5,0.000710732054015636,1,3.00674112172974e-17,6,4,14,5,0.000894863903436961,0.00769595936779435,"NHNB"
"entry35","99","ec:3.5.3.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.3.3","rn:R01566",429,232,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,191,5826,3.27840714040508,0.00112044817927171,1,2,0.333333333333333,0.00014168319637291,1,7.22313900378772e-17,7,4,14,4,0.00180055314483009,0,"NHNB"
"entry36","100","ec:2.7.3.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.3.2","rn:R01881",495,198,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,184,5826,3.15825609337453,0,1,1,1,0.000143348623853211,1,3.02463580879151e-17,7,4,14,2,0.000883623609796188,0.000192181605733646,"NHNB"
"entry37","101","ec:3.5.1.59","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.59","rn:R01563",495,278,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,3,5826,0.0514933058702369,0.000980392156862745,1,0,0,0.000140036409466461,8,3.14314745630153e-17,8,4,14,2,0,0,"NHNB"
"entry38","103","ec:3.5.2.14","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.2.14","rn:R03187",627,278,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00330",0,0,0,0,852,5826,14.6240988671473,0.000560224089635854,1,0,0,0.00013840830449827,1,1.98577040409946e-17,8,4,14,2,0,9.66981103864572e-05,"NHNB"
"entry39","104","ec:3.5.4.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.4.21","rn:R02922",689,232,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,1920,5826,32.9557157569516,0,0,0,0,0.000136798905608755,1,5.06081595055194e-17,7,4,14,2,0.000905966448197983,0,"NHNB"
"entry40","105","ec:3.5.2.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.2.10","rn:R01884",560,160,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00330",0,0,0,0,1381,5826,23.704085135599,0,5,4,0.4,0.000757575757575758,1,9.75787490876938e-18,6,4,14,5,0,0.00779385720821215,"NHNB"
"entry41","107","ec:2.7.3.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.3.1","rn:R02575",341,169,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00330",0,0,0,0,0,5826,0,0,0,3,1,0.000136798905608755,1,0.051263019298538,6,4,14,3,0.00322395313068538,0,"NHNB"
"entry44","113","ec:4.1.1.96","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.1.96","rn:R09081",838,775,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,1023,5826,17.5592173017508,0.0612488328664799,4,15,0.714285714285714,0.000526870389884088,3,0.407586861231857,6,4,14,8,0.172147715583079,0.225073032261097,"NHNB"
"entry45","114","ec:1.5.1.43","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.1.43","rn:R09079",838,719,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,60,5826,1.02986611740474,0.0564775910364146,1,69,0.758241758241758,0.000509424350483953,3,1,6,4,14,14,1,0.0183741449115977,"HNB"
"entry46","115","ec:1.5.1.43","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.1.43","rn:R09080",761,719,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,60,5826,1.02986611740474,0.0564775910364146,1,69,0.758241758241758,0.000509424350483953,3,1,6,4,14,14,1,0.0183741449115977,"HNB"
"entry47","117","ec:4.1.1.96","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.1.96","rn:R09082",761,775,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,1023,5826,17.5592173017508,0.0612488328664799,4,15,0.714285714285714,0.000526870389884088,3,0.407586861231857,6,4,14,8,0.172147715583079,0.225073032261097,"NHNB"
"entry49","126","ec:4.1.1.19","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.1.19","rn:R00566",294,367,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,3292,5826,56.5053209749399,0.0341059757236228,6,48,0.615384615384615,0.000525762355415352,1,0.183019442093311,5,4,14,13,0.00991443011226709,0.120126128301983,"HNB"
"entry50","127","ec:3.5.3.11","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.3.11","rn:R01157",441,448,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,2646,5826,45.4170957775489,0.0311227824463119,4,71,0.591666666666667,0.000495785820525533,3,0.583577086062009,5,4,14,16,0.964639826274159,0.325760342309032,"HNB"
"entry51","128","ec:3.5.3.12","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.3.12","rn:R01416",371,393,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,1314,5826,22.5540679711638,0.00120915032679739,3,4,0.666666666666667,0.000481927710843374,9,0.0412114338631797,6,4,14,4,0.0137924692748812,0.216559449574356,"NHNB"
"entry52","129","ec:3.5.1.53","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.53","rn:R01152",522,393,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,1353,5826,23.2234809474768,0.00448179271708683,2,68,0.747252747252747,0.000494071146245059,3,0.673772721367196,6,4,14,14,0.988250040127274,0.212161491981818,"HNB"
"entry53","135","ec:2.3.1.64","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.64","rn:R01617",352,521,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,3,5826,0.0514933058702369,0,0,3,1,0.000136798905608755,9,0.181898294629826,6,4,14,3,0.0760597642625954,0,"NHNB"
"entry54","137","ec:2.3.1.64","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.64","rn:R09255",352,584,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,3,5826,0.0514933058702369,0,0,3,1,0.000136798905608755,9,0.181898294629826,6,4,14,3,0.0760597642625954,0,"NHNB"
"entry55","138","ec:3.4.13.20","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.4.13.20","rn:R01992",691,943,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,115,5826,1.97391005835908,0,6,13,0.866666666666667,0.000598086124401914,3,9.75787490876938e-18,6,4,14,6,0,0.148584153563714,"NHNB"
"entry56","139","ec:1.5.3.14","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.3.14","rn:R01914",796,822,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,155,5826,2.66048746996224,0.0189028944911298,5,29,0.439393939393939,0.000526870389884088,3,0.362152139068203,6,4,14,13,0.516826385526348,0.195772417047006,"HNB"
"entry57","141","ec:1.5.3.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.3.16","rn:R09076",1041,867,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,340,5826,5.83590799862684,0,5,9,0.9,0.000551267916207277,3,9.75787490876938e-18,6,4,14,5,0,0.285181669766193,"NHNB"
"entry58","142","ec:1.5.3.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.3.17","rn:R09076",1041,888,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,124,5826,2.12838997596979,0.0298926237161531,16,91,0.594771241830065,0.000530222693531283,3,0.447935813582874,6,4,14,23,0.334015598563884,1,"HNB"
"entry59","144","ec:1.5.3.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.3.17","rn:R09077",911,719,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,124,5826,2.12838997596979,0.0298926237161531,16,91,0.594771241830065,0.000530222693531283,3,0.447935813582874,6,4,14,23,0.334015598563884,1,"HNB"
"entry60","150","ec:1.5.1.19","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.1.19","rn:R00563",169,289,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00330",0,0,0,0,1,5826,0.017164435290079,0.0213672969187675,6,45,1,0.000539083557951483,1,0.12251062045421,5,4,14,10,0.00605531064194751,0.00871941673797859,"NHNB"
"entry61","151","ec:1.5.1.11","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.1.11","rn:R00562",221,289,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00330",0,0,0,0,1,5826,0.017164435290079,0.0213672969187675,5,45,1,0.00053850296176629,1,0.150096970159132,5,4,14,10,0.00705644411018962,0.00796624887744637,"NHNB"
"entry62","152","ec:2.7.3.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.3.3","rn:R00554",79,387,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,95,5826,1.6306213525575,7.93650793650794e-05,5,45,1,0.000538793103448276,1,0.121927271272533,5,4,14,10,0.00781041795009862,0.00958448706418043,"NHNB"
"entry63","153","ec:1.14.13.39","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.13.39","rn:R00558",140,369,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,338,5826,5.80157912804669,0.204397759103641,5,45,1,0.000552181115405853,1,0.149382265226696,5,4,14,11,0.00891087582064511,0.00874050100752688,"NHNB"
"entry64","154","ec:1.14.13.39","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.13.39","rn:R00111",140,449,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,338,5826,5.80157912804669,0.204397759103641,5,45,1,0.000552181115405853,1,0.149382265226696,5,4,14,11,0.00891087582064511,0.00874050100752688,"NHNB"
"entry65","155","ec:1.14.14.47","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.47","rn:R11712",190,369,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,402,5826,6.90010298661174,0.201709850606909,10,45,1,0.000568504832291074,1,0.0336371768666152,5,4,14,11,0.00100355429162178,0.0191172469704116,"NHNB"
"entry66","156","ec:1.14.14.47","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.47","rn:R11713",190,449,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,402,5826,6.90010298661174,0.201709850606909,10,45,1,0.000568504832291074,1,0.0336371768666152,5,4,14,11,0.00100355429162178,0.0191172469704116,"NHNB"
"entry69","160","ec:2.3.1.109","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.109","rn:R00832",267,266,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,1062,5826,18.2286302780639,0.0355683940242764,2,45,0.818181818181818,0.000521104742053153,1,0.275198236746417,5,4,14,11,0.022971722514521,0.00139947998174163,"NHNB"
"entry70","162","ec:3.5.3.23","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.3.23","rn:R04189",267,163,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,971,5826,16.6666666666667,0.00351890756302521,1,0,0,0.000526038926880589,10,2.40304845127801e-17,6,4,14,2,2.66163737849842e-19,0.00245188126325808,"NHNB"
"entry71","163","ec:2.6.1.81","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.81","rn:R04217",338,118,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,676,5826,11.6031582560934,0,2,0,0,0.000659195781147001,10,9.75787490876938e-18,7,4,14,2,0,0,"NHNB"
"entry72","164","ec:1.2.1.71","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.71","rn:R05049",508,116,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,1021,5826,17.5248884311706,0.00628501400560224,1,0,0,0.000579374275782155,11,2.9287438730954e-17,7,4,14,2,2.66163737849842e-19,0,"NHNB"
"entry73","165","ec:3.5.1.96","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.96","rn:R00411",672,116,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,891,5826,15.2935118434604,0.0158088235294118,2,1,0.333333333333333,0.000574052812858783,11,2.50548841832203e-17,7,4,14,3,0,1.17772480483374e-05,"NHNB"
"entry74","172","ec:2.6.1.13","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.13","rn:R00667",683,327,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00330",0,0,0,0,1635,5826,28.0638516992791,0.0641456582633053,5,5,0.333333333333333,0.00056657223796034,12,0.00170553460171463,5,4,14,6,0.00225418493531523,0.000534718358467065,"NHNB"
"entry75","173","ec:1.5.1.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.1.2","rn:R01248 rn:R01251",926,326,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00330",0,0,0,0,5312,5826,91.1774802608994,0.0536366533793004,8,21,0.466666666666667,0.000551571980143409,13,0.000558992440720339,6,4,14,12,6.61174613367865e-06,0.000337457196954273,"NHNB"
"entry76","174","ec:1.5.5.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.5.2","rn:R01253 rn:R10507",926,297,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,3892,5826,66.8039821489873,0.0318480661495367,6,16,0.571428571428571,0.000547645125958379,13,0.000212347784389434,6,4,14,8,2.44295551049046e-06,0.00032079127945825,"NHNB"
"entry77","175","ec:1.2.1.88","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.88","rn:R00245",799,201,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00330",1,2,4,0.5,3987,5826,68.4346035015448,0.115349870717518,6,8,0.121212121212121,0.000536193029490617,14,0.000769713404131446,6,4,14,13,0.000108989039374124,1.01626854825103e-06,"HB"
"entry78","176","ec:2.7.2.11","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.2.11","rn:R00239",755,166,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,4688,5826,80.4668726398902,0,1,2,0.666666666666667,0.000520562207183758,12,0.000384044042731269,6,4,14,3,6.43063135211857e-05,1.16329188362294e-05,"NHNB"
"entry79","177","ec:1.2.1.41","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.41","rn:R03313",756,266,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00330",0,0,0,0,4678,5826,80.2952282869894,0.000840336134453782,3,3,0.5,0.000547945205479452,12,2.52657275353686e-17,7,4,14,4,1.35222315198308e-06,2.53603565703655e-05,"NHNB"
"entry80","179","ec:4.3.1.12","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.3.1.12","rn:R00671",795,405,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00330",0,0,0,0,472,5826,8.10161345691727,0.23789476046829,5,22,0.488888888888889,0.000558971492453885,13,0.00249574045460724,5,4,14,10,0.00242176810115015,0.00030341714628931,"NHNB"
