"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry22","85","ec:2.7.1.100","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.100","rn:R04143",993,1082,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,792,6075,13.037037037037,0.00880801687763713,2,5,0.5,0.000158227848101266,1,0.000855559427977338,7,5,13,5,0.00691294599047038,0.00270311757846005,"NHNB"
"entry23","86","ec:2.4.2.28","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.2.28","rn:R01402",1051,1053,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,1626,6075,26.7654320987654,0,0,25,0.555555555555556,0.000154320987654321,1,0.00243427016162207,7,5,13,10,0.0212919633630757,0,"NHNB"
"entry24","87","ec:3.2.2.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.2.2.16","rn:R01401",1018,1023,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,108,6075,1.77777777777778,0.000975738396624472,3,15,0.714285714285714,0.00066711140760507,1,0.000369683874251941,8,5,13,7,0.013491133161678,0.00623944052887614,"NHNB"
"entry25","88","ec:3.2.2.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.2.2.9","rn:R01401",968,1023,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,3204,6075,52.7407407407407,0.163871308016878,4,19,0.422222222222222,0.000791765637371338,1,0.00415279992090479,6,5,13,10,0.0534080674332447,0.0641292979162811,"NHNB"
"entry26","89","ec:2.5.1.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.16","rn:R01920",939,955,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,2936,6075,48.3292181069959,0.0238132911392405,4,16,0.761904761904762,0.000758150113722517,1,0.000977073757803285,7,5,13,7,0.0111971317214419,0.0136488631216112,"NHNB"
"entry27","90","ec:4.1.1.50","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.1.50","rn:R00178",797,966,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,2320,6075,38.1893004115226,0.0539556962025316,2,10,0.666666666666667,0.000723589001447178,1,0.00516480806807909,7,5,13,6,0.0117472500762815,0.00276610971289147,"NHNB"
"entry28","91","ec:1.8.4.14","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.8.4.14","rn:R02025",423,934,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,2557,6075,42.0905349794239,0,11,46,0.836363636363636,0.000896057347670251,6,0,6,5,13,11,0,0.556471646899945,"NHNB"
"entry29","92","ec:1.8.4.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.8.4.1","rn:R01292",323,850,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00270",0,0,0,0,0,6075,0,0,11,46,0.836363636363636,0.000896057347670251,6,0,6,5,13,11,0,0.556471646899945,"NHNB"
"entry31","94","ec:4.4.1.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.4.1.1","rn:R01001",515,541,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00270",0,0,0,0,1386,6075,22.8148148148148,0.0325158227848101,3,29,0.439393939393939,0.000693000693000693,1,0.00537349786407955,7,5,13,12,0.0223092384724255,0.00416179278856383,"NHNB"
"entry32","95","ec:3.5.1.31","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.31","rn:R00653",423,969,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00270",0,0,0,0,1,6075,0.0164609053497942,0,6,56,0.848484848484849,0.000736919675755343,9,0.00613539815170734,6,5,13,12,0.478121744048966,0.421428550722593,"NHNB"
"entry33","96","ec:4.2.1.22","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.22","rn:R01290",452,772,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,1697,6075,27.9341563786008,0.0281958257986739,2,31,0.688888888888889,0.000809061488673139,8,0.119596088333811,6,5,13,11,0.565526840899724,0.147770763375838,"NHNB"
"entry34","97","ec:2.1.1.13","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.13","rn:R00946",492,896,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,3568,6075,58.7325102880658,0.0297494725738396,14,55,0.404411764705882,0.000865051903114187,10,0.00810792266749053,5,5,13,17,0.153794828152443,1,"HNB"
"entry35","98","ec:4.4.1.13","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.4.1.13","rn:R01286",517,772,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,4176,6075,68.7407407407407,0.104019740807715,7,95,0.375494071146245,0.000817661488143908,8,0.629262086104041,6,5,13,25,1,0.421429742647311,"HNB"
"entry36","99","ec:2.1.1.14","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.14","rn:R04405",542,896,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,3565,6075,58.6831275720165,0.0297494725738396,14,55,0.404411764705882,0.000865051903114187,11,0.00810792266749051,5,5,13,17,0.153794828152443,1,"HNB"
"entry37","100","ec:2.1.1.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.5","rn:R02821",492,877,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,220,6075,3.62139917695473,0.0297494725738396,14,55,0.404411764705882,0.000865051903114187,12,0.00810792266749051,5,5,13,17,0.153794828152443,1,"HNB"
"entry38","101","ec:2.5.1.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.6","rn:R00177",616,966,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,5853,6075,96.3456790123457,0.0887341772151899,3,62,0.516666666666667,0.000730460189919649,1,0.0161734415845925,6,5,13,16,0.609284308593871,0.0102904616668997,"NHNB"
"entry39","102","ec:3.3.1.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.3.1.1","rn:R00192",694,851,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,3556,6075,58.5349794238683,0.0383227848101266,7,40,0.606060606060606,0.000831255195344971,13,0.014243320819198,5,5,13,12,0.423769382576023,0.416060622159944,"NHNB"
"entry40","103","ec:2.1.1.37","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.37","rn:R04858",669,919,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,3159,6075,52,0.0667088607594936,3,9,0.6,0.000760456273764259,1,0.00575421582958014,6,5,13,6,0.0492544909267076,0.0108035059269745,"NHNB"
"entry42","105","ec:1.8.4.13","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.8.4.13","rn:R02025",423,913,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,0,6075,0,0,11,46,0.836363636363636,0.000896057347670251,14,0,6,5,13,11,0,0.556471646899945,"NHNB"
"entry43","106","ec:1.4.3.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.3.2","rn:R00648",550,1117,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,139,6075,2.2880658436214,0.0113924050632911,2,38,0.690909090909091,0.000717875089734386,1,0.0103177394820735,6,5,13,11,0.57802835042041,0.0779593955091434,"NHNB"
"entry44","107","ec:2.1.1.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.10","rn:R00650",542,877,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,1530,6075,25.1851851851852,0.0297494725738396,14,55,0.404411764705882,0.000865051903114187,15,0.00810792266749052,5,5,13,17,0.153794828152443,1,"HNB"
"entry45","108","ec:4.4.1.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.4.1.21","rn:R01291",833,847,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,1945,6075,32.0164609053498,0.146677215189873,4,39,0.709090909090909,8e-04,16,0.0177234824406194,5,5,13,11,0.46867292029763,0.345490021753058,"NHNB"
"entry46","109","ec:3.2.2.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.2.2.9","rn:R00194",765,886,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,3204,6075,52.7407407407407,0.163871308016878,4,19,0.422222222222222,0.000791765637371338,1,0.00415279992090479,6,5,13,10,0.0534080674332447,0.0641292979162811,"NHNB"
"entry47","110","ec:2.5.1.48","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.48","rn:R01288",899,772,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,2614,6075,43.0288065843621,0.11734666968053,8,51,0.425,0.000832639467110741,17,0.424357223493023,6,5,13,22,0.690990975435967,0.487271832694203,"HNB"
"entry61","127","ec:4.4.1.11","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.4.1.11","rn:R00654",471,1045,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,1228,6075,20.2139917695473,0,4,56,0.848484848484849,0.000728332119446468,1,0.00867635451675181,6,5,13,12,0.550961302939836,0.289449874684197,"NHNB"
"entry62","129","ec:3.1.3.77","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.3.77","rn:R07395",767,1162,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,1052,6075,17.3168724279835,0,0,1,0.333333333333333,0.000154320987654321,22,0.00131734463082922,8,5,13,3,7.09220805671454e-06,0,"NHNB"
"entry64","132","ec:2.5.1.47","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.47","rn:R00897",491,224,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,4620,6075,76.0493827160494,0.0626503164556962,10,72,0.6,0.000824402308326463,8,0.238443541962255,7,5,13,17,0.252230658153232,0.559234455785535,"HNB"
"entry65","133","ec:2.3.1.30","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.30","rn:R00586",518,163,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00270",0,0,0,0,4389,6075,72.2469135802469,0.000461497890295359,3,5,0.5,0.000785545954438335,8,0.00859176262783711,8,5,13,5,0.00728882776154536,0.0644091556724364,"NHNB"
"entry68","137","ec:2.5.1.65","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.65","rn:R00897",541,224,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,16,6075,0.263374485596708,0.0307041139240506,12,74,0.544117647058823,0.000822368421052632,8,0.247035304590093,7,5,13,21,0.259519485914777,0.636821384647371,"HNB"
"entry70","140","ec:2.5.1.144","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.144","rn:R03132",466,192,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,1475,6075,24.2798353909465,0.000369198312236287,4,3,0.5,0.000901713255184851,8,0,8,5,13,5,0.0347674093511497,0.0385963460134977,"NHNB"
"entry72","142","ec:1.8.4.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.8.4.3","rn:R04860",243,303,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00270",0,0,0,0,0,6075,0,0.00378164556962025,8,13,0.464285714285714,0.000938967136150235,8,0,7,5,13,9,0.0036092229484079,0.371796084778255,"NHNB"
"entry73","143","ec:1.8.1.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.8.1.10","rn:R00900",192,332,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00270",0,0,0,0,0,6075,0,0.000796413502109705,8,68,0.871794871794872,0.000815660685154975,8,0.279993825167163,7,5,13,14,0.32062109875522,0.512348581938192,"NHNB"
"entry76","147","ec:4.4.1.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.4.1.10","rn:R00901",614,415,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,0,6075,0,0.0079957805907173,12,65,0.833333333333333,0.000823045267489712,8,0.197518850746104,7,5,13,15,0.175353332363476,0.622435414964656,"NHNB"
"entry77","149","ec:4.3.1.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.3.1.17","rn:R00590",614,133,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,3979,6075,65.4979423868313,0,0,1,1,0.000154320987654321,8,0.0102171445754876,9,5,13,2,0.00970263618142395,0,"NHNB"
"entry81","156","ec:2.5.1.65","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.65","rn:R07274",468,250,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,16,6075,0.263374485596708,0.0307041139240506,12,74,0.544117647058823,0.000822368421052632,8,0.247035304590093,7,5,13,21,0.259519485914777,0.636821384647371,"HNB"
"entry82","158","ec:2.6.1.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.1","rn:R02433",766,415,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00270",0,0,0,0,4272,6075,70.320987654321,0.101182564798071,9,62,0.405228758169935,0.000784929356357928,8,0.617702875200595,7,5,13,19,0.467931111213659,0.19502088130206,"HNB"
"entry85","162","ec:4.4.1.24","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.4.1.24","rn:R07633",950,415,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,138,6075,2.2716049382716,0.0314873417721519,1,0,0,0.000712250712250712,18,0.0491869262915604,9,5,13,3,0.000218174809519431,0.00727344131223008,"NHNB"
"entry89","168","ec:4.4.1.25","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.4.1.25","rn:R07634",861,332,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,133,6075,2.18930041152263,0.0414556962025316,1,1,0.333333333333333,0.000746825989544436,8,0.0466715776200456,8,5,13,3,0.0588853580620148,0.0577982301134149,"NHNB"
"entry90","171","ec:1.8.4.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.8.4.3","rn:R02409",243,189,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00270",0,0,0,0,0,6075,0,0.00378164556962025,8,13,0.464285714285714,0.000938967136150235,8,0,7,5,13,9,0.0036092229484079,0.371796084778255,"NHNB"
"entry92","174","ec:1.8.1.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.8.1.6","rn:R00892",153,373,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00270",0,0,0,0,0,6075,0,0.00435126582278481,1,70,0.769230769230769,0.00015625,8,1,7,5,13,14,0.535995261870861,0.00517876332268623,"NHNB"
"entry93","176","ec:1.8.4.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.8.4.4","rn:R01113",90,373,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,0,6075,0,0.00435126582278481,2,70,0.769230769230769,0.000158227848101266,8,0.84091622315397,7,5,13,14,0.529319981109719,0.0713841870333716,"NHNB"
"entry95","179","ec:4.4.1.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.4.1.1","rn:R02408",112,268,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,1386,6075,22.8148148148148,0.0325158227848101,3,29,0.439393939393939,0.000693000693000693,1,0.00537349786407955,7,5,13,12,0.0223092384724255,0.00416179278856383,"NHNB"
"entry97","182","ec:1.13.11.20","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.13.11.20","rn:R00893",398,472,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,405,6075,6.66666666666667,0.0437808921036769,8,65,0.833333333333333,0.000815660685154975,8,0.442250023579282,7,5,13,15,0.311656349122859,0.484889976794026,"NHNB"
"entry99","185","ec:2.6.1.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.1","rn:R02619",358,560,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,4272,6075,70.320987654321,0.101182564798071,9,62,0.405228758169935,0.000784929356357928,8,0.617702875200595,7,5,13,19,0.467931111213659,0.19502088130206,"HNB"
"entry102","190","ec:5.1.1.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.1.1.10","rn:R00903",344,472,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,0,6075,0,0.00390370705244123,8,67,0.858974358974359,0.000815660685154975,8,0.386951207184428,7,5,13,14,0.335162817495791,0.470634901104458,"NHNB"
"entry104","192","ec:4.4.1.15","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.4.1.15","rn:R01874",291,516,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,924,6075,15.2098765432099,0,0,8,0.8,0.000154320987654321,8,0.392542961024751,7,5,13,5,0.219754553354041,0,"NHNB"
"entry105","194","ec:4.4.1.13","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.4.1.13","rn:R00782",192,472,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00270",0,0,0,0,4176,6075,68.7407407407407,0.104019740807715,7,95,0.375494071146245,0.000817661488143908,8,0.629262086104041,6,5,13,25,1,0.421429742647311,"HNB"
"entry106","195","ec:4.4.1.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.4.1.1","rn:R00782",242,472,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00270",0,0,0,0,1386,6075,22.8148148148148,0.0325158227848101,3,29,0.439393939393939,0.000693000693000693,1,0.00537349786407955,7,5,13,12,0.0223092384724255,0.00416179278856383,"NHNB"
"entry108","198","ec:2.8.1.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.8.1.2","rn:R03105",163,571,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,3464,6075,57.0205761316872,0.0340981012658228,4,13,0.619047619047619,0.000808407437348424,8,0.26171869662618,7,5,13,7,0.0759709720141617,0.219574981073741,"NHNB"
"entry109","199","ec:2.6.1.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.1","rn:R00896",91,472,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00270",0,0,0,0,4272,6075,70.320987654321,0.101182564798071,9,62,0.405228758169935,0.000784929356357928,8,0.617702875200595,7,5,13,19,0.467931111213659,0.19502088130206,"HNB"
"entry110","200","ec:2.6.1.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.3","rn:R00895",141,472,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00270",0,0,0,0,0,6075,0,0.00756856540084388,4,58,0.743589743589744,0.000771604938271605,8,0.608873588007975,7,5,13,13,0.462526280962895,0.147462201275037,"NHNB"
"entry111","202","ec:1.1.1.27","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.27","rn:R03104",116,615,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,2155,6075,35.4732510288066,0,0,2,0.666666666666667,0.000154320987654321,8,0.281554343428128,8,5,13,3,0.0525591946179798,0,"NHNB"
"entry115","207","ec:2.3.1.31","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.31","rn:R01776",808,694,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,4174,6075,68.7078189300412,0,0,3,0.5,0.000154320987654321,17,0.117365626000036,7,5,13,4,0.0804893414629184,0,"NHNB"
"entry116","208","ec:2.3.1.46","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.46","rn:R01777",809,638,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00270",0,0,0,0,4174,6075,68.7078189300412,0.00886075949367089,3,2,0.666666666666667,0.000790513833992095,17,0.0802795189180269,7,5,13,4,0.0455657817985584,0.096419080056598,"NHNB"
"entry119","212","ec:2.5.1.48","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.48","rn:R03260",696,602,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,2614,6075,43.0288065843621,0.11734666968053,8,51,0.425,0.000832639467110741,17,0.424357223493023,6,5,13,22,0.690990975435967,0.487271832694203,"HNB"
"entry120","213","ec:2.5.1.48","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.48","rn:R03217",696,726,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,2614,6075,43.0288065843621,0.11734666968053,8,51,0.425,0.000832639467110741,17,0.424357223493023,6,5,13,22,0.690990975435967,0.487271832694203,"HNB"
"entry121","214","ec:2.5.1.48","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.48","rn:R02026",783,772,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,2614,6075,43.0288065843621,0.11734666968053,8,51,0.425,0.000832639467110741,17,0.424357223493023,6,5,13,22,0.690990975435967,0.487271832694203,"HNB"
"entry122","215","ec:2.5.1.49","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.49","rn:R01287 rn:R02026",833,772,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,3018,6075,49.679012345679,0.0266877637130802,4,45,0.681818181818182,0.000816326530612245,8,0.100570290905657,6,5,13,12,0.54054931660092,0.267104909887171,"NHNB"
"entry123","217","ec:2.5.1.48","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.48","rn:R00999",808,566,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,2614,6075,43.0288065843621,0.11734666968053,8,51,0.425,0.000832639467110741,17,0.424357223493023,6,5,13,22,0.690990975435967,0.487271832694203,"HNB"
"entry127","224","ec:1.1.1.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.3","rn:R01773 rn:R01775",764,664,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00270",1,2,2,1,5066,6075,83.3909465020576,0.000158227848101266,1,1,0.333333333333333,0.00015625,17,0.0151872073831112,8,5,13,3,0.00912295044252966,0.00994193668269858,"NHB"
"entry129","227","ec:1.2.1.11","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.11","rn:R02291",670,664,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",1,2,1,0.5,5432,6075,89.4156378600823,0,2,0,0,0.000160230732254446,17,0,9,5,13,2,0,0.00114002254724396,"NHB"
"entry131","230","ec:2.7.2.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.2.4","rn:R00480",586,664,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,5418,6075,89.1851851851852,0,0,0,0,0.000154320987654321,17,0,10,5,13,1,0.00010660583097105,0,"NHNB"
"entry134","234","ec:3.4.13.12","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.4.13.12","rn:R00657",471,1007,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00270",0,0,0,0,0,6075,0,0,5,56,0.848484848484849,0.000732600732600733,1,0.00729608727097182,6,5,13,12,0.517530386407243,0.357503883934211,"NHNB"
