"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry83","149","ec:2.4.1.115","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.115","rn:R06536",204,1253,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00942",0,0,0,0,67,79,84.8101265822785,0,8,27,0.964285714285714,0.0454545454545455,1,0,3,2,6,8,1.49328324724234e-17,1,"NHNB"
"entry84","154","ec:2.3.1.215","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.215","rn:R07929 rn:R07926",300,1320,"rectangle",46,17,"#000000","#BFBFFF",NA,"ec","00942",0,0,0,0,1,79,1.26582278481013,0.0686813186813187,6,30,0.666666666666667,0.027027027027027,1,0.860275989633972,2,2,6,13,0.922269655627612,0.665867448371009,"NHNB"
"entry85","155","ec:2.4.1.298","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.298","rn:R07911",232,1345,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00942",0,0,0,0,7,79,8.86075949367089,0.0906593406593407,6,25,0.555555555555556,0.0277777777777778,1,0.860275989633972,2,2,6,13,0.936791238416862,0.57405273143647,"NHNB"
"entry86","156","ec:2.4.1.238","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.238","rn:R07912",300,1378,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00942",0,0,0,0,0,79,0,0.118131868131868,2,5,0.5,0.0188679245283019,3,0.591899816577768,3,2,6,6,0.348869642473746,0.0472583902561548,"NHNB"
"entry87","157","ec:2.3.1.153","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.153","rn:R07883 rn:R07944",300,1432,"rectangle",46,17,"#000000","#BFBFFF",NA,"ec","00942",0,0,0,0,0,79,0,0.00366300366300366,1,4,0.666666666666667,0.0153846153846154,3,0.615231465240484,3,2,6,5,0.302611924849809,0.0531691097211519,"NHNB"
"entry88","158","ec:2.4.1.238","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.238","rn:R07923",395,1439,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00942",0,0,0,0,0,79,0,0.118131868131868,2,5,0.5,0.0188679245283019,3,0.591899816577768,3,2,6,6,0.348869642473746,0.0472583902561548,"NHNB"
"entry89","161","ec:2.4.1.249","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.249","rn:R07913",395,1013,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00942",0,0,0,0,0,79,0,0.120879120879121,1,1,1,0.0222222222222222,4,0.114776752388058,4,2,6,2,0.00747447304205921,0.100741559189327,"NHNB"
"entry91","164","ec:2.4.2.51","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.2.51","rn:R10290",300,234,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00942",1,2,1,1,32,79,40.5063291139241,0.0828754578754579,7,27,0.75,0.0277777777777778,1,0.999999999999999,3,2,6,15,0.996793453205481,0.820807629791052,"HB"
"entry93","167","ec:2.4.1.295","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.295","rn:R10293",395,234,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00942",0,0,0,0,0,79,0,0,0,0,0,0.00476190476190476,6,0.193912464868923,4,2,6,1,0.129820429099163,7.3173782329998e-18,"NHNB"
"entry95","170","ec:2.4.2.51","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.2.51","rn:R10291",300,658,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00942",1,2,1,1,32,79,40.5063291139241,0.0828754578754579,7,27,0.75,0.0277777777777778,1,0.999999999999999,3,2,6,15,0.996793453205481,0.820807629791052,"HB"
"entry97","173","ec:2.4.1.295","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.295","rn:R10294",395,658,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00942",0,0,0,0,0,79,0,0,0,0,0,0.00476190476190476,6,0.193912464868923,4,2,6,1,0.129820429099163,7.3173782329998e-18,"NHNB"
"entry99","176","ec:2.4.2.51","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.2.51","rn:R10292",300,1195,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00942",1,2,1,1,32,79,40.5063291139241,0.0828754578754579,7,27,0.75,0.0277777777777778,1,0.999999999999999,3,2,6,15,0.996793453205481,0.820807629791052,"HB"
"entry101","179","ec:2.4.1.295","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.295","rn:R10295",395,1195,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00942",0,0,0,0,0,79,0,0,0,0,0,0.00476190476190476,6,0.193912464868923,4,2,6,1,0.129820429099163,7.3173782329998e-18,"NHNB"
"entry102","180","ec:2.4.1.254","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.254","rn:R09635",300,531,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00942",0,0,0,0,0,79,0,0,6,27,0.964285714285714,0.027027027027027,1,0.138962291453117,3,2,6,8,0.308799496003213,0.852196179478872,"NHNB"
"entry104","183","ec:2.4.1.300","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.300","rn:R10259",300,601,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00942",0,0,0,0,0,79,0,0.0224358974358974,6,27,0.964285714285714,0.027027027027027,1,1,3,2,6,14,1,0.800533793904926,"HNB"
"entry107","187","ec:2.4.1.300","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.300","rn:R10296",300,200,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00942",0,0,0,0,0,79,0,0.0224358974358974,6,27,0.964285714285714,0.027027027027027,1,1,3,2,6,14,1,0.800533793904926,"HNB"
"entry109","190","ec:2.4.1.300","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.300","rn:R10297",300,1096,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00942",0,0,0,0,0,79,0,0.0224358974358974,6,27,0.964285714285714,0.027027027027027,1,1,3,2,6,14,1,0.800533793904926,"HNB"
"entry110","191","ec:2.4.1.299","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.299","rn:R10299",282,1345,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00942",0,0,0,0,0,79,0,0.0425824175824176,6,24,0.666666666666667,0.0263157894736842,1,0.860275989633972,3,2,6,13,0.936791238416862,0.62612720550695,"NHNB"
"entry111","192","ec:2.4.1.299","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.299","rn:R10261",282,836,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00942",0,0,0,0,0,79,0,0.0425824175824176,6,24,0.666666666666667,0.0263157894736842,1,0.860275989633972,3,2,6,13,0.936791238416862,0.62612720550695,"NHNB"
"entry112","193","ec:2.4.1.299","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.299","rn:R10298",282,343,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00942",0,0,0,0,0,79,0,0.0425824175824176,6,24,0.666666666666667,0.0263157894736842,1,0.860275989633972,3,2,6,13,0.936791238416862,0.62612720550695,"NHNB"
