"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry24","54","ec:4.1.2.11","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.2.11","rn:R02676",233,627,"rectangle",45,17,"#000000","#BFBFFF","irreversible","ec","00460",0,0,0,0,2,5114,0.0391083300743058,0.0264245014245014,7,20,0.555555555555556,0.00275482093663912,1,0.157634660351105,3,3,5,9,0.238821317019314,1,"HNB"
"entry40","78","ec:3.2.1.117","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.2.1.117","rn:R02985",1063,619,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",0,0,0,0,3,5114,0.0586624951114587,0,2,3,1,0.00265957446808511,6,0.199261076046552,5,3,5,3,0.039374911518624,0.153300963331864,"NHNB"
"entry42","80","ec:4.1.2.47","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.2.47","rn:R01553",710,627,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",0,0,0,0,2,5114,0.0391083300743058,0.0328347578347578,4,22,0.611111111111111,0.00268817204301075,1,0.340132981867962,3,3,5,9,0.847215786027474,0.616391905523496,"HNB"
"entry43","81","ec:1.4.99.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.99.5","rn:R05704",555,769,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",1,2,1,0.2,58,5114,1.13414157215487,0.0056980056980057,1,15,0.714285714285714,0.00153374233128834,1,0.731725043959863,3,3,5,7,0.869136526038323,0.159513844950198,"NHB"
"entry45","84","ec:4.1.2.46","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.2.46","rn:R09358",468,627,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",0,0,0,0,0,5114,0,0.0328347578347578,6,22,0.611111111111111,0.002710027100271,1,0.340132981867962,3,3,5,11,0.847215786027474,0.91173907148355,"HNB"
"entry48","88","ec:1.14.14.36","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.36","rn:R00730",232,200,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",0,0,0,0,5,5114,0.0977708251857646,0,1,0,0,0.00137174211248285,1,8.64689806036067e-17,5,3,5,1,3.2979359275788e-17,0.0882609285164497,"NHNB"
"entry49","89","ec:1.14.14.36","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.36","rn:R04460",232,270,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",0,0,0,0,5,5114,0.0977708251857646,0,1,0,0,0.00137174211248285,1,8.64689806036067e-17,5,3,5,1,3.2979359275788e-17,0.0882609285164497,"NHNB"
"entry52","93","ec:1.14.14.36","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.36","rn:R07190",232,341,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",0,0,0,0,5,5114,0.0977708251857646,0,1,0,0,0.00137174211248285,1,8.64689806036067e-17,5,3,5,1,3.2979359275788e-17,0.0882609285164497,"NHNB"
"entry57","99","ec:1.14.14.39","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.39","rn:R10027",443,200,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",0,0,0,0,1,5114,0.0195541650371529,0,2,1,1,0.003584229390681,8,3.57456254620845e-17,5,3,5,3,9.76847741269978e-17,1.23703547924875e-17,"NHNB"
"entry58","100","ec:1.14.14.39","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.39","rn:R10028",443,270,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",0,0,0,0,1,5114,0.0195541650371529,0,2,1,1,0.003584229390681,8,3.57456254620845e-17,5,3,5,3,9.76847741269978e-17,1.23703547924875e-17,"NHNB"
"entry59","101","ec:1.14.14.39","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.39","rn:R10029",443,341,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",0,0,0,0,1,5114,0.0195541650371529,0,2,1,1,0.003584229390681,8,3.57456254620845e-17,5,3,5,3,9.76847741269978e-17,1.23703547924875e-17,"NHNB"
"entry64","107","ec:1.14.14.38","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.38","rn:R10031",660,200,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",0,0,0,0,4,5114,0.0782166601486116,0,2,1,1,0.003584229390681,8,1.67086016740812e-17,5,3,5,3,9.84631623737489e-17,0,"NHNB"
"entry65","108","ec:1.14.14.38","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.38","rn:R10032",660,270,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",0,0,0,0,4,5114,0.0782166601486116,0,2,1,1,0.003584229390681,8,1.67086016740812e-17,5,3,5,3,9.84631623737489e-17,0,"NHNB"
"entry66","109","ec:1.14.14.38","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.38","rn:R10033",660,341,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",0,0,0,0,4,5114,0.0782166601486116,0,2,1,1,0.003584229390681,8,1.67086016740812e-17,5,3,5,3,9.84631623737489e-17,0,"NHNB"
"entry67","111","ec:1.14.14.37","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.37","rn:R05728",232,480,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",1,2,1,0.2,8,5114,0.156433320297223,0,0,2,0.333333333333333,0.00132275132275132,1,0.215428816674139,4,3,5,4,0.506360382267504,1.10545181985228e-16,"NHB"
"entry68","113","ec:1.14.14.41","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.41","rn:R11641 rn:R11642",710,480,"rectangle",46,17,"#000000","#BFBFFF",NA,"ec","00460",1,2,2,0.4,1,5114,0.0195541650371529,0.0484330484330484,4,6,0.4,0.00316455696202532,8,4.49043669990933e-17,4,3,5,6,1.96926324747498e-16,0.397550947597024,"NHB"
"entry73","119","ec:2.4.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.85","rn:R04296",291,586,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",0,0,0,0,4,5114,0.0782166601486116,0,2,1,1,0.00285714285714286,1,8.64690532875982e-17,4,3,5,2,6.56421082491659e-17,0.12988857540157,"NHNB"
"entry76","126","ec:1.14.14.39","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.39","rn:R10031",710,200,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",0,0,0,0,1,5114,0.0195541650371529,0,2,1,1,0.003584229390681,8,3.57456254620845e-17,5,3,5,3,9.76847741269978e-17,1.23703547924875e-17,"NHNB"
"entry77","127","ec:1.14.14.38","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.38","rn:R10027",493,200,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",0,0,0,0,4,5114,0.0782166601486116,0,2,1,1,0.003584229390681,8,1.67086016740812e-17,5,3,5,3,9.84631623737489e-17,0,"NHNB"
"entry78","128","ec:1.14.14.38","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.38","rn:R10028",493,270,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",0,0,0,0,4,5114,0.0782166601486116,0,2,1,1,0.003584229390681,8,1.67086016740812e-17,5,3,5,3,9.84631623737489e-17,0,"NHNB"
"entry79","129","ec:1.14.14.38","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.38","rn:R10029",493,341,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",0,0,0,0,4,5114,0.0782166601486116,0,2,1,1,0.003584229390681,8,1.67086016740812e-17,5,3,5,3,9.84631623737489e-17,0,"NHNB"
"entry80","130","ec:1.14.14.39","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.39","rn:R10032",710,270,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",0,0,0,0,1,5114,0.0195541650371529,0,2,1,1,0.003584229390681,8,3.57456254620845e-17,5,3,5,3,9.76847741269978e-17,1.23703547924875e-17,"NHNB"
"entry81","131","ec:1.14.14.39","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.39","rn:R10033",710,341,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",0,0,0,0,1,5114,0.0195541650371529,0,2,1,1,0.003584229390681,8,3.57456254620845e-17,5,3,5,3,9.76847741269978e-17,1.23703547924875e-17,"NHNB"
"entry84","136","ec:2.4.1.63","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.63","rn:R03625",744,596,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",0,0,0,0,0,5114,0,0,2,3,1,0.00280898876404494,9,0,4,3,5,3,0.0977342897476197,0.295347165960054,"NHNB"
"entry87","139","ec:3.2.1.118","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.2.1.118","rn:R02558",971,543,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",0,0,0,0,5,5114,0.0977708251857646,0.00612535612535612,2,8,0.8,0.00268096514745308,6,0.429951533596573,4,3,5,6,0.390883125712976,0.263021293390784,"NHNB"
"entry91","151","ec:3.2.1.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.2.1.21","rn:R10039",527,555,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",0,0,0,0,2925,5114,57.1959327336723,0.0907407407407407,8,17,0.377777777777778,0.00274725274725275,6,0.429951533596573,4,3,5,13,0.488617415460596,0.841557998084273,"HNB"
"entry92","152","ec:3.2.1.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.2.1.21","rn:R10035",291,555,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",0,0,0,0,2925,5114,57.1959327336723,0.0907407407407407,8,17,0.377777777777778,0.00274725274725275,6,0.429951533596573,4,3,5,13,0.488617415460596,0.841557998084273,"HNB"
"entry96","160","ec:4.1.2.46","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.2.46","rn:R01553",660,627,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",0,0,0,0,0,5114,0,0.0328347578347578,6,22,0.611111111111111,0.002710027100271,1,0.340132981867962,3,3,5,11,0.847215786027474,0.91173907148355,"HNB"
"entry97","161","ec:3.2.1.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.2.1.21","rn:R02558",971,564,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",0,0,0,0,2925,5114,57.1959327336723,0.0907407407407407,8,17,0.377777777777778,0.00274725274725275,6,0.429951533596573,4,3,5,13,0.488617415460596,0.841557998084273,"HNB"
"entry98","163","ec:1.14.14.41","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.41","rn:R11639 rn:R11640",493,480,"rectangle",46,17,"#000000","#BFBFFF",NA,"ec","00460",1,2,2,0.4,1,5114,0.0195541650371529,0.0484330484330484,4,6,0.4,0.00316455696202532,8,4.49043669990933e-17,4,3,5,6,1.96926324747498e-16,0.397550947597024,"NHB"
"entry99","165","ec:3.2.1.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.2.1.21","rn:R02985",1113,619,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",0,0,0,0,2925,5114,57.1959327336723,0.0907407407407407,8,17,0.377777777777778,0.00274725274725275,6,0.429951533596573,4,3,5,13,0.488617415460596,0.841557998084273,"HNB"
"entry100","166","ec:1.14.14.40","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.40","rn:R09579",913,200,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",0,0,0,0,73,5114,1.42745404771216,0,1,0,0,0.00328947368421053,10,8.64690532875982e-17,5,3,5,1,3.2821054124583e-17,2.76362954963069e-17,"NHNB"
"entry103","169","ec:1.14.14.40","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.40","rn:R09580",913,270,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",0,0,0,0,73,5114,1.42745404771216,0,1,0,0,0.00328947368421053,10,8.64690532875982e-17,5,3,5,1,3.2821054124583e-17,2.76362954963069e-17,"NHNB"
"entry104","170","ec:1.14.14.40","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.40","rn:R09581",913,341,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",0,0,0,0,73,5114,1.42745404771216,0,1,0,0,0.00328947368421053,10,8.64690532875982e-17,5,3,5,1,3.2821054124583e-17,2.76362954963069e-17,"NHNB"
"entry106","174","ec:3.5.1.49","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.49","rn:R00524",674,720,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",0,0,0,0,768,5114,15.0175987485334,0,0,0,0,0.00132275132275132,12,0.1963035040018,4,3,5,1,0.0798815907159943,2.76362954963069e-17,"NHNB"
"entry107","182","ec:1.14.14.41","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.41","rn:R10030",469,409,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",1,2,2,0.4,1,5114,0.0195541650371529,0.0484330484330484,4,6,0.4,0.00316455696202532,8,4.49043669990933e-17,4,3,5,6,1.96926324747498e-16,0.397550947597024,"NHB"
"entry108","183","ec:1.14.14.41","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.41","rn:R10034",686,409,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",1,2,2,0.4,1,5114,0.0195541650371529,0.0484330484330484,4,6,0.4,0.00316455696202532,8,4.49043669990933e-17,4,3,5,6,1.96926324747498e-16,0.397550947597024,"NHB"
"entry109","184","ec:1.14.14.44","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.44","rn:R10041",913,409,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",1,3,1,0.2,3,5114,0.0586624951114587,0.047008547008547,5,6,0.4,0.00318471337579618,11,9.79541773143012e-17,4,3,5,7,1.96926324747498e-16,0.434960849030749,"NHB"
"entry110","186","ec:1.14.14.44","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.44","rn:R11733",913,543,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",1,3,1,0.2,3,5114,0.0586624951114587,0.047008547008547,5,6,0.4,0.00318471337579618,11,9.79541773143012e-17,4,3,5,7,1.96926324747498e-16,0.434960849030749,"NHB"
"entry111","187","ec:4.99.1.7","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.99.1.7","rn:R07638",887,480,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",0,0,0,0,1,5114,0.0195541650371529,0,1,0,0,0.00303030303030303,11,0,5,3,5,2,0.106931174243188,2.76362954963069e-17,"NHNB"
"entry112","188","ec:1.14.14.44","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.44","rn:R07638",937,480,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",1,3,1,0.2,3,5114,0.0586624951114587,0.047008547008547,5,6,0.4,0.00318471337579618,11,9.79541773143012e-17,4,3,5,7,1.96926324747498e-16,0.434960849030749,"NHB"
"entry113","189","ec:2.4.1.354","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.354","rn:R10638",971,586,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00460",0,0,0,0,2,5114,0.0391083300743058,0.0598290598290598,3,8,0.8,0.00266666666666667,6,0.543488373949592,4,3,5,7,0.508975317895378,0.160164190338931,"NHNB"
