"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry31","88","ec:1.4.1.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.1.9","rn:R01088",92,194,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00280",0,0,0,0,1201,6031,19.9137788094843,0,2,1,1,0.00161290322580645,1,1.45011425033117e-18,8,4,8,2,7.25395587962642e-18,0.00387595365622855,"NHNB"
"entry32","89","ec:2.6.1.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.6","rn:R01090",192,194,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00280",0,0,0,0,0,6031,0,0,2,1,1,0.00161290322580645,1,1.45011425033117e-18,8,4,8,2,7.25395587962642e-18,0.00387595365622855,"NHNB"
"entry33","90","ec:2.6.1.42","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.42","rn:R01214",444,194,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00280",0,0,0,0,5327,6031,88.3269772840325,0,2,1,1,0.00152905198776758,1,0,8,4,8,3,0.00114522887123014,0.00387595365622851,"NHNB"
"entry34","91","ec:2.3.1.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.16","rn:R00927",622,703,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00280",0,0,0,0,3251,6031,53.9048250704692,0.0428571428571429,4,5,0.238095238095238,0.00144300144300144,5,0,5,4,8,7,0,0.303747140899457,"NHNB"
"entry35","92","ec:1.1.1.35","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.35","rn:R05066",469,703,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00280",0,0,0,0,2132,6031,35.3506881114243,0.126470588235294,6,15,0.416666666666667,0.00132802124833997,6,0.20559883286175,4,4,8,9,0.349092912396618,0.828766775668282,"HNB"
"entry36","93","ec:4.2.1.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.17","rn:R04204",622,564,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00280",0,0,0,0,2990,6031,49.5771845465097,0.214145658263305,6,3,0.107142857142857,0.00134228187919463,5,0.408300264837934,5,4,8,9,0.00531992781142724,0.119692171092493,"HNB"
"entry37","94","ec:1.3.99.12","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.99.12","rn:R02661",469,477,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00280",0,0,0,0,332,6031,5.50489139446195,0.0901960784313726,3,1,0.333333333333333,0.00132450331125828,1,0.522908957302543,6,4,8,5,0.0356129288139156,0.00504646644515456,"NHNB"
"entry38","95","ec:2.3.1.168","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.168","rn:R03174",622,399,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00280",0,0,0,0,1480,6031,24.5398773006135,0.0889355742296919,4,6,0.285714285714286,0.00130890052356021,1,0.630148556981601,7,4,8,9,0.00477885058970183,0.0255208684415319,"HNB"
"entry39","96","ec:1.2.4.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.4.4","rn:R07599",444,261,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00280",0,0,0,0,2185,6031,36.2294810147571,0.0584033613445378,5,7,0.25,0.00156739811912226,1,0,8,4,8,10,0.00424473810411693,0.00466971324437822,"HNB"
"entry40","97","ec:2.6.1.42","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.42","rn:R02199",621,194,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00280",0,0,0,0,5327,6031,88.3269772840325,0,2,1,1,0.00152905198776758,1,0,8,4,8,3,0.00114522887123014,0.00387595365622851,"NHNB"
"entry41","98","ec:1.4.3.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.3.2","rn:R02197",571,194,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00280",0,0,0,0,139,6031,2.30475874647654,0,1,1,1,0.000839630562552477,1,0,8,4,8,2,0.00114522887123013,0.00302722013469008,"NHNB"
"entry42","99","ec:5.4.99.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.4.99.2","rn:R00833",350,916,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00280",0,0,0,0,2036,6031,33.7589122865196,0,1,0,0,0.0013986013986014,7,1.45011425033117e-18,8,4,8,1,3.62697793981321e-18,0.0125891162330435,"NHNB"
"entry43","100","ec:5.1.99.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.1.99.1","rn:R02765",531,916,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00280",1,2,1,1,1841,6031,30.5256176421821,0.0142857142857143,1,1,0.333333333333333,0.00136425648021828,5,0,7,4,8,3,0.0629614596519002,0.0282519752871619,"NHB"
"entry44","101","ec:6.4.1.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.4.1.3","rn:R01859",622,830,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00280",0,0,0,0,2049,6031,33.9744652628088,0.0271708683473389,1,2,0.333333333333333,0.00132978723404255,5,0,6,4,8,4,0.141295510280557,0.184930062510549,"NHNB"
"entry45","102","ec:1.2.3.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.3.1","rn:R03871",469,815,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00280",0,0,0,0,141,6031,2.33792074282872,0.00889355742296919,4,13,0.619047619047619,0.00130208333333333,6,0.103528906822758,5,4,8,7,0.508371912504073,0.726901543617077,"NHNB"
"entry46","103","ec:1.2.1.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.3","rn:R03869",419,815,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00280",0,0,0,0,3153,6031,52.2798872492124,0.00889355742296919,4,13,0.619047619047619,0.00130208333333333,6,0.103528906822758,5,4,8,7,0.508371912504073,0.726901543617077,"NHNB"
"entry47","104","ec:1.2.1.27","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.27","rn:R00922",531,757,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00280",0,0,0,0,2861,6031,47.4382357817941,0.0510504201680672,3,20,0.555555555555556,0.00129533678756477,6,0.207792480683827,5,4,8,9,0.924883562407652,0.541971481106528,"HNB"
"entry48","105","ec:2.6.1.22","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.22","rn:R04188",389,767,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00280",0,0,0,0,1564,6031,25.9326811474051,0.00315126050420168,1,13,0.866666666666667,0.00128700128700129,6,0.312425994754655,5,4,8,6,0.937953775137072,0.154478474045503,"NHNB"
"entry49","106","ec:1.1.1.35","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.35","rn:R04203",597,636,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00280",0,0,0,0,2177,6031,36.0968330293484,0.126470588235294,6,15,0.416666666666667,0.00132802124833997,6,0.20559883286175,4,4,8,9,0.349092912396618,0.828766775668282,"HNB"
"entry50","107","ec:1.1.1.31","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.31","rn:R05066",419,703,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00280",0,0,0,0,3161,6031,52.4125352346211,0.0827731092436975,2,13,0.619047619047619,0.00130548302872063,6,0.366218611842064,5,4,8,7,0.77258721189451,0.252995785632685,"NHNB"
"entry51","108","ec:3.1.2.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.2.4","rn:R05064",444,636,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00280",0,0,0,0,503,6031,8.34024208257337,0.102521008403361,1,1,0.333333333333333,0.00131926121372032,8,0.287937602214776,5,4,8,3,0.265298028419434,0.00106371723177532,"NHNB"
"entry52","109","ec:1.1.1.178","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.178","rn:R04203",647,636,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00280",0,0,0,0,234,6031,3.87995357320511,0,0,0,0,0.000793650793650794,5,0.20559883286175,4,4,8,2,0.103846831685176,0,"NHNB"
"entry53","110","ec:4.2.1.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.17","rn:R04224",444,564,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00280",0,0,0,0,2990,6031,49.5771845465097,0.214145658263305,6,3,0.107142857142857,0.00134228187919463,5,0.408300264837934,5,4,8,9,0.00531992781142724,0.119692171092493,"HNB"
"entry54","111","ec:1.3.8.7","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.8.7","rn:R02661",369,477,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00280",0,0,0,0,2099,6031,34.8035151716133,0.0137254901960784,2,2,0.333333333333333,0.00128700128700129,1,0.522908957302543,6,4,8,5,0.0394343580261486,0.00398274921337924,"NHNB"
"entry55","112","ec:1.3.99.12","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.99.12","rn:R03172",647,477,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00280",0,0,0,0,332,6031,5.50489139446195,0.0901960784313726,3,1,0.333333333333333,0.00132450331125828,1,0.522908957302543,6,4,8,5,0.0356129288139156,0.00504646644515456,"NHNB"
"entry56","113","ec:2.3.1.168","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.168","rn:R02662",444,399,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00280",0,0,0,0,1480,6031,24.5398773006135,0.0889355742296919,4,6,0.285714285714286,0.00130890052356021,1,0.630148556981601,7,4,8,9,0.00477885058970183,0.0255208684415319,"HNB"
"entry57","114","ec:1.2.4.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.4.4","rn:R07601",167,261,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00280",0,0,0,0,2185,6031,36.2294810147571,0.0584033613445378,5,7,0.25,0.00156739811912226,1,0,8,4,8,10,0.00424473810411693,0.00466971324437822,"HNB"
"entry58","115","ec:2.3.1.168","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.168","rn:R04097",167,399,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00280",0,0,0,0,1480,6031,24.5398773006135,0.0889355742296919,4,6,0.285714285714286,0.00130890052356021,1,0.630148556981601,7,4,8,9,0.00477885058970183,0.0255208684415319,"HNB"
"entry59","116","ec:2.6.1.42","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.42","rn:R01090",142,194,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00280",0,0,0,0,5327,6031,88.3269772840325,0,2,1,1,0.00152905198776758,1,0,8,4,8,3,0.00114522887123014,0.00387595365622851,"NHNB"
"entry62","119","ec:2.6.1.18","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.18","rn:R04187",389,746,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00280",0,0,0,0,984,6031,16.3157022052728,0,0,13,0.866666666666667,0.000793650793650794,6,0.496834690146673,5,4,8,6,1,0,"NHNB"
"entry64","121","ec:1.3.8.7","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.8.7","rn:R04095",217,477,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00280",0,0,0,0,2099,6031,34.8035151716133,0.0137254901960784,2,2,0.333333333333333,0.00128700128700129,1,0.522908957302543,6,4,8,5,0.0394343580261486,0.00398274921337924,"NHNB"
"entry65","122","ec:1.3.8.7","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.8.7","rn:R03172",697,477,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00280",0,0,0,0,2099,6031,34.8035151716133,0.0137254901960784,2,2,0.333333333333333,0.00128700128700129,1,0.522908957302543,6,4,8,5,0.0394343580261486,0.00398274921337924,"NHNB"
"entry66","123","ec:1.2.7.7","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.7.7","rn:R08566",54,283,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00280",0,0,0,0,118,6031,1.95655778477864,0.00574229691876751,1,10,0.181818181818182,0.000816326530612245,1,0.947458681422394,7,4,8,11,0.0151399188663805,0.00748797623018395,"HNB"
"entry67","124","ec:1.2.7.7","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.7.7","rn:R07160",329,283,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00280",0,0,0,0,118,6031,1.95655778477864,0.00574229691876751,1,10,0.181818181818182,0.000816326530612245,1,0.947458681422394,7,4,8,11,0.0151399188663805,0.00748797623018395,"HNB"
"entry68","125","ec:1.2.7.7","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.7.7","rn:R08567",733,283,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00280",0,0,0,0,118,6031,1.95655778477864,0.00574229691876751,1,10,0.181818181818182,0.000816326530612245,1,0.947458681422394,7,4,8,11,0.0151399188663805,0.00748797623018395,"HNB"
"entry69","126","ec:1.3.8.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.8.1","rn:R02661",419,477,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00280",0,0,0,0,611,6031,10.1309898855911,0,0,1,0.333333333333333,0.000793650793650794,5,1,6,4,8,3,0.0374493256368287,0,"NHNB"
"entry70","127","ec:1.3.8.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.8.1","rn:R03172",597,477,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00280",0,0,0,0,611,6031,10.1309898855911,0,0,1,0.333333333333333,0.000793650793650794,5,1,6,4,8,3,0.0374493256368287,0,"NHNB"
"entry103","176","ec:1.4.1.23","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.1.23","rn:R01434",394,194,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00280",0,0,0,0,149,6031,2.47056872823744,0,2,1,1,0.00161290322580645,1,1.45011425033117e-18,8,4,8,2,7.25395587962642e-18,0.00387595365622855,"NHNB"
"entry104","178","ec:3.1.2.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.2.17","rn:R02764",531,849,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00280",0,0,0,0,0,6031,0,0,4,1,0.166666666666667,0.00148588410104012,5,1.45011425033117e-18,6,4,8,4,1.45079117592528e-17,0.244138573234014,"NHNB"
"entry106","188","ec:6.2.1.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.2.1.16","rn:R01357",151,718,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00280",0,0,0,0,1194,6031,19.7977118222517,0,3,3,1,0.00210084033613445,2,1.45011425033117e-18,6,4,8,3,0,0,"NHNB"
"entry110","194","ec:2.6.1.40","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.40","rn:R02050",389,793,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00280",0,0,0,0,326,6031,5.40540540540541,0,7,18,0.857142857142857,0.00137741046831956,6,1.4501142523359e-18,5,4,8,7,0,1,"NHNB"
