"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry10","79","ec:1.1.1.385","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.385","rn:R10917",623,650,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",0,0,0,0,101,664,15.210843373494,0,1,0,0,0.000692520775623269,4,0,1,1,7,1,3.07580745504708e-17,4.98072331317718e-17,"NHNB"
"entry11","80","ec:6.3.2.49","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.3.2.49","rn:R11064",718,650,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",0,0,0,0,61,664,9.18674698795181,0,0,0,0,0.000674763832658569,4,0,1,1,7,1,8.62295116950186e-18,4.98072331317718e-17,"NHNB"
"entry12","82","ec:6.2.1.32","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.2.1.32","rn:R00982",163,794,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",0,0,0,0,0,664,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry13","86","ec:1.14.13.222","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.13.222","rn:R11382 rn:R11383",518,794,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",0,0,0,0,4,664,0.602409638554217,0,1,0,0,0.000692520775623269,5,0,1,1,7,1,3.07580745504708e-17,4.98072331317718e-17,"NHNB"
"entry14","87","ec:1.1.1.394","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.394","rn:R11149",608,794,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",0,0,0,0,7,664,1.05421686746988,0,0,0,0,0.000674763832658569,5,0,1,1,7,1,1.63143180157553e-17,4.89429540472658e-17,"NHNB"
"entry15","91","ec:2.6.1.114","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.114","rn:R11961",173,1309,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",0,0,0,0,1,664,0.150602409638554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry16","92","ec:2.6.1.114","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.114","rn:R11962",283,1310,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",0,0,0,0,1,664,0.150602409638554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry17","93","ec:2.6.1.114","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.114","rn:R11963",403,1309,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",0,0,0,0,0,664,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry18","95","ec:2.1.1.343","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.343","rn:R11779",613,1309,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",0,0,0,0,1,664,0.150602409638554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry19","96","ec:2.1.1.343","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.343","rn:R11780",723,1309,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",0,0,0,0,1,664,0.150602409638554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry20","98","ec:5.5.1.15","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.5.1.15","rn:R09714",183,1464,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",0,0,0,0,0,664,0,0,1,0,0,0.000692520775623269,6,0,1,1,7,1,3.07580745504708e-17,4.98072331317718e-17,"NHNB"
"entry21","99","ec:4.2.3.36","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.36","rn:R09684",318,1464,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",0,0,0,0,0,664,0,0,0,0,0,0.000674763832658569,6,0,1,1,7,1,1.63143180157553e-17,4.89429540472658e-17,"NHNB"
"entry22","100","ec:4.2.3.7","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.7","rn:R02305",168,1614,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",0,0,0,0,6,664,0.903614457831325,0,1,0,0,0.000692520775623269,7,0,1,1,7,1,3.07580745504708e-17,4.98072331317718e-17,"NHNB"
"entry23","101","ec:1.14.15.32","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.15.32","rn:R09814",263,1614,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",0,0,0,0,13,664,1.9578313253012,0,0,0,0,0.000674763832658569,7,0,1,1,7,1,1.63143180157553e-17,4.89429540472658e-17,"NHNB"
"entry24","102","ec:1.1.1.340","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.340","rn:R10156",533,1614,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",1,12,2,1,4,664,0.602409638554217,0.00568990042674253,2,1,0.333333333333333,0.000750187546886722,8,0,3,1,7,3,3.16896588737192e-17,1,"HB"
"entry25","103","ec:1.14.13.170","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.13.170","rn:R10154",628,1614,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",1,12,2,1,6,664,0.903614457831325,0.00568990042674253,1,1,0.333333333333333,0.000710732054015636,8,0,3,1,7,3,1,1.3310738137956e-16,"HB"
"entry26","104","ec:1.14.11.36","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.11.36","rn:R10145",723,1614,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",1,12,1,0.5,4,664,0.602409638554217,0.00355618776671408,1,0,0,0.000692520775623269,8,0,4,1,7,2,1.72459023390037e-17,9.96144662635436e-17,"HB"
"entry27","107","ec:1.14.11.35","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.11.35","rn:R10157",438,1614,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",1,12,1,0.5,4,664,0.602409638554217,0.00355618776671408,1,0,0,0.000769822940723634,8,0,4,1,7,2,1.72459023390037e-17,9.96144662635436e-17,"HB"
"entry28","108","ec:1.14.13.171","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.13.171","rn:R10155",584,1649,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",0,0,0,0,6,664,0.903614457831325,0,1,1,1,0.000729394602479942,8,0,3,1,7,2,0.618033988749895,0.618033988749895,"HNB"
"entry29","109","ec:1.14.15.11","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.15.11","rn:R10158",396,1649,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",0,0,0,0,60,664,9.03614457831325,0,1,0,0,0.000789889415481833,8,0,5,1,7,1,3.07580745504708e-17,4.98072331317718e-17,"NHNB"
"entry30","110","ec:1.23.1.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.23.1.1","rn:R10225",218,1114,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",0,0,0,0,88,664,13.2530120481928,0,1,0,0,0.000808407437348424,9,0,7,1,7,1,3.07580745504708e-17,4.98072331317718e-17,"NHNB"
"entry31","111","ec:1.23.1.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.23.1.2","rn:R10226",303,1115,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",1,12,1,0.5,88,664,13.2530120481928,0.0042674253200569,1,0,0,0.000788022064617809,9,0,6,1,7,2,1.72459023390037e-17,9.96144662635436e-17,"HB"
"entry32","112","ec:1.1.1.331","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.331","rn:R10129",383,1114,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",1,12,2,1,0,664,0,0.00711237553342817,1,0,0,0.000768049155145929,9,0,5,1,7,2,1.72459023390037e-17,9.96144662635436e-17,"HB"
"entry33","113","ec:1.14.19.72","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.19.72","rn:R11222",473,1114,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",1,12,2,1,0,664,0,0.0085348506401138,1,0,0,0.000748502994011976,9,0,4,1,7,2,1.72459023390037e-17,9.96144662635436e-17,"HB"
"entry34","114","ec:2.1.1.323","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.323","rn:R11230",558,1114,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",1,12,2,1,0,664,0,0.0085348506401138,1,0,0,0.000729394602479942,9,0,4,1,7,2,1.72459023390037e-17,9.96144662635436e-17,"HB"
"entry35","115","ec:1.14.14.131","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.131","rn:R11211",643,1114,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",1,12,2,1,0,664,0,0.00711237553342817,1,0,0,0.000710732054015636,9,0,5,1,7,2,1.72459023390037e-17,9.96144662635436e-17,"HB"
"entry36","116","ec:2.1.1.330","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.330","rn:R11545",728,1114,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",1,12,1,0.5,0,664,0,0.0042674253200569,1,0,0,0.000692520775623269,9,0,6,1,7,2,1.72459023390037e-17,9.96144662635436e-17,"HB"
"entry37","117","ec:1.14.20.8","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.20.8","rn:R11210",811,1114,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",0,0,0,0,0,664,0,0,0,0,0,0.000674763832658569,9,0,7,1,7,1,1.63143180157553e-17,3.26286360315105e-17,"NHNB"
"entry38","118","ec:1.23.1.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.23.1.3","rn:R10227",218,1159,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",0,0,0,0,88,664,13.2530120481928,0,1,0,0,0.000692520775623269,10,0,1,1,7,1,3.07580745504708e-17,4.98072331317718e-17,"NHNB"
"entry39","119","ec:1.23.1.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.23.1.4","rn:R10228",303,1159,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",0,0,0,0,88,664,13.2530120481928,0,0,0,0,0.000674763832658569,10,0,1,1,7,1,1.63143180157553e-17,3.26286360315105e-17,"NHNB"
"entry40","120","ec:1.14.19.8","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.19.8","rn:R10162",818,1614,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",0,0,0,0,50,664,7.53012048192771,0,0,0,0,0.000674763832658569,8,0,5,1,7,1,1.63143180157553e-17,4.89429540472658e-17,"NHNB"
"entry109","191","ec:2.7.1.225","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.225","rn:R12344",173,345,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",0,0,0,0,75,664,11.2951807228916,0,1,0,0,0.000729394602479942,11,0,3,1,7,1,3.07580745504708e-17,4.98072331317718e-17,"NHNB"
"entry111","194","ec:2.5.1.140","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.140","rn:R11705",278,345,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",1,12,1,0.5,310,664,46.6867469879518,0.00142247510668563,1,0,0,0.000710732054015636,11,0,2,1,7,2,1.72459023390037e-17,9.96144662635436e-17,"HB"
"entry113","197","ec:1.5.1.51","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.1.51","rn:R11655",383,345,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",1,12,1,0.5,263,664,39.6084337349398,0.00142247510668563,1,0,0,0.000692520775623269,11,0,2,1,7,2,1.72459023390037e-17,9.96144662635436e-17,"HB"
"entry116","201","ec:6.3.2.46","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.3.2.46","rn:R10940",488,345,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",0,0,0,0,4,664,0.602409638554217,0,0,0,0,0.000674763832658569,11,0,3,1,7,1,1.63143180157553e-17,3.26286360315105e-17,"NHNB"
"entry121","209","ec:6.3.2.47","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.3.2.47","rn:R10943",723,345,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",0,0,0,0,4,664,0.602409638554217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry122","210","ec:6.3.2.47","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.3.2.47","rn:R10944",723,377,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",0,0,0,0,4,664,0.602409638554217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry123","211","ec:6.3.2.47","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.3.2.47","rn:R10942",723,314,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00998",0,0,0,0,4,664,0.602409638554217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
