"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry84","200","ec:1.1.1.145","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.145","rn:R04163",370,343,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,143,145,98.6206896551724,0.149080783092282,15,99,0.428571428571429,0.0108695652173913,7,0.928041596063105,2,2,5,32,0.944128166006261,0.89375975078657,"HNB"
"entry85","201","ec:1.14.14.29","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.29","rn:R08943",383,437,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,144,145,99.3103448275862,0,6,20,0.952380952380952,0.0087719298245614,8,0.0560873373602429,3,2,5,7,0.0795351131495791,0.402096782950136,"NHNB"
"entry86","202","ec:3.1.6.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.6.2","rn:R08942",383,526,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,137,145,94.4827586206897,0.013171268507403,8,41,0.745454545454545,0.00952380952380952,2,0.322034605554365,3,2,5,13,0.336686258255944,0.595089490561913,"NHNB"
"entry87","203","ec:2.8.2.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.8.2.2","rn:R08978",383,547,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,143,145,98.6206896551724,0.013171268507403,9,41,0.745454545454545,0.00961538461538462,3,0.287296334818346,3,2,5,13,0.279008637088878,0.633125921003958,"NHNB"
"entry88","204","ec:5.3.3.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.3.3.1","rn:R02216",370,493,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00140",0,0,0,0,143,145,98.6206896551724,0.149080783092282,15,99,0.428571428571429,0.0108695652173913,7,0.928041596063105,2,2,5,32,0.944128166006261,0.89375975078657,"HNB"
"entry89","205","ec:1.1.1.145","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.145","rn:R02216",370,472,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00140",0,0,0,0,143,145,98.6206896551724,0.149080783092282,15,99,0.428571428571429,0.0108695652173913,7,0.928041596063105,2,2,5,32,0.944128166006261,0.89375975078657,"HNB"
"entry90","206","ec:5.3.3.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.3.3.1","rn:R03327",370,601,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00140",0,0,0,0,143,145,98.6206896551724,0.149080783092282,15,99,0.428571428571429,0.0108695652173913,7,0.928041596063105,2,2,5,32,0.944128166006261,0.89375975078657,"HNB"
"entry91","207","ec:1.1.1.145","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.145","rn:R03327",370,580,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00140",0,0,0,0,143,145,98.6206896551724,0.149080783092282,15,99,0.428571428571429,0.0108695652173913,7,0.928041596063105,2,2,5,32,0.944128166006261,0.89375975078657,"HNB"
"entry92","208","ec:5.3.3.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.3.3.1","rn:R04849",370,723,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,143,145,98.6206896551724,0.149080783092282,15,99,0.428571428571429,0.0108695652173913,7,0.928041596063105,2,2,5,32,0.944128166006261,0.89375975078657,"HNB"
"entry93","209","ec:1.1.1.145","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.145","rn:R04849",370,702,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,143,145,98.6206896551724,0.149080783092282,15,99,0.428571428571429,0.0108695652173913,7,0.928041596063105,2,2,5,32,0.944128166006261,0.89375975078657,"HNB"
"entry94","210","ec:5.3.3.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.3.3.1","rn:R02840",370,804,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,143,145,98.6206896551724,0.149080783092282,15,99,0.428571428571429,0.0108695652173913,7,0.928041596063105,2,2,5,32,0.944128166006261,0.89375975078657,"HNB"
"entry95","211","ec:1.1.1.145","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.145","rn:R02840",370,783,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,143,145,98.6206896551724,0.149080783092282,15,99,0.428571428571429,0.0108695652173913,7,0.928041596063105,2,2,5,32,0.944128166006261,0.89375975078657,"HNB"
"entry96","212","ec:1.14.15.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.15.4","rn:R04850",319,745,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,119,145,82.0689655172414,0.0554431022807847,15,80,0.588235294117647,0.010989010989011,9,0.447886152798797,3,2,5,22,0.403578290293683,1,"NHNB"
"entry97","213","ec:1.14.14.32","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.32","rn:R08517",209,768,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,128,145,88.2758620689655,0.013150290419198,5,88,0.575163398692811,0.00909090909090909,7,1,3,2,5,21,1,0.43934933105087,"NHNB"
"entry98","214","ec:2.8.2.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.8.2.2","rn:R03405",163,882,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,143,145,98.6206896551724,0.013171268507403,9,41,0.745454545454545,0.00961538461538462,3,0.287296334818346,3,2,5,13,0.279008637088878,0.633125921003958,"NHNB"
"entry99","215","ec:3.1.6.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.6.2","rn:R03404",163,909,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,137,145,94.4827586206897,0.013171268507403,8,41,0.745454545454545,0.00952380952380952,2,0.322034605554365,3,2,5,13,0.336686258255944,0.595089490561913,"NHNB"
"entry100","216","ec:1.14.14.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.1","rn:R03408",295,915,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00140",0,0,0,0,145,145,100,0.0181519873315539,10,62,0.681318681318681,0.00952380952380952,5,0.559253333204572,3,2,5,20,0.599114773031751,0.716431374035704,"NHNB"
"entry101","217","ec:1.1.1.51","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.51","rn:R03406 rn:R03407",211,935,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,33,145,22.7586206896552,0.114538967101992,11,73,0.477124183006536,0.0099009900990099,7,0.782905985317804,3,2,5,23,0.759436870964085,0.564894768055932,"HNB"
"entry102","218","ec:5.3.3.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.3.3.1","rn:R04678",370,992,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,143,145,98.6206896551724,0.149080783092282,15,99,0.428571428571429,0.0108695652173913,7,0.928041596063105,2,2,5,32,0.944128166006261,0.89375975078657,"HNB"
"entry103","219","ec:1.1.1.145","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.145","rn:R04678",370,971,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,143,145,98.6206896551724,0.149080783092282,15,99,0.428571428571429,0.0108695652173913,7,0.928041596063105,2,2,5,32,0.944128166006261,0.89375975078657,"HNB"
"entry104","220","ec:5.3.3.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.3.3.1","rn:R02499",370,1207,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,143,145,98.6206896551724,0.149080783092282,15,99,0.428571428571429,0.0108695652173913,7,0.928041596063105,2,2,5,32,0.944128166006261,0.89375975078657,"HNB"
"entry105","221","ec:1.1.1.145","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.145","rn:R02499",370,1186,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,143,145,98.6206896551724,0.149080783092282,15,99,0.428571428571429,0.0108695652173913,7,0.928041596063105,2,2,5,32,0.944128166006261,0.89375975078657,"HNB"
"entry106","222","ec:1.14.14.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.16","rn:R04675",320,656,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,132,145,91.0344827586207,0.0573688444829533,15,69,0.575,0.0105263157894737,6,0.46385977516751,3,2,5,22,0.422722893026963,0.873055107788217,"NHNB"
"entry107","223","ec:5.3.3.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.3.3.1","rn:R01837",370,1076,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,143,145,98.6206896551724,0.149080783092282,15,99,0.428571428571429,0.0108695652173913,7,0.928041596063105,2,2,5,32,0.944128166006261,0.89375975078657,"HNB"
"entry108","224","ec:1.1.1.145","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.145","rn:R01837",370,1055,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,143,145,98.6206896551724,0.149080783092282,15,99,0.428571428571429,0.0108695652173913,7,0.928041596063105,2,2,5,32,0.944128166006261,0.89375975078657,"HNB"
"entry109","225","ec:1.14.14.19","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.19","rn:R03783",320,556,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,128,145,88.2758620689655,0.0181519873315539,10,62,0.681318681318681,0.00952380952380952,5,0.559253333204572,3,2,5,20,0.599114773031751,0.716431374035704,"NHNB"
"entry110","226","ec:1.3.1.22","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.22","rn:R08954",714,149,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,145,145,100,0.0763789987839081,13,84,0.549019607843137,0.0105263157894737,10,0.691546772221405,2,2,5,23,0.630293700875598,0.848153537307356,"HNB"
"entry111","227","ec:1.1.1.213","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.213","rn:R08955",892,149,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,33,145,22.7586206896552,0,1,1,1,0.00714285714285714,11,0.142000604261366,3,2,5,3,0.121478918985572,0.0476650017802321,"NHNB"
"entry112","228","ec:1.14.15.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.15.5","rn:R03262",651,272,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,6,145,4.13793103448276,0,5,6,1,0.00900900900900901,12,0.0616048055775674,3,2,5,7,0.11015929899766,0.20921609150669,"NHNB"
"entry113","229","ec:1.3.1.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.3","rn:R03713",808,232,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,139,145,95.8620689655172,0.0841126536493631,13,85,0.497076023391813,0.0105263157894737,13,0.644839785762529,2,2,5,23,0.643069770646912,0.824579715132856,"HNB"
"entry114","230","ec:1.1.1.50","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.50","rn:R04835 rn:R04836",896,233,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,12,145,8.27586206896552,0.0195094880057286,3,8,0.380952380952381,0.0078740157480315,14,0.258253779027213,3,2,5,8,0.188905164511389,0.0830948747966057,"NHNB"
"entry115","231","ec:1.14.15.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.15.4","rn:R03851",597,352,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,119,145,82.0689655172414,0.0554431022807847,15,80,0.588235294117647,0.010989010989011,9,0.447886152798797,3,2,5,22,0.403578290293683,1,"NHNB"
"entry116","232","ec:1.14.14.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.16","rn:R02213",493,390,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,132,145,91.0344827586207,0.0573688444829533,15,69,0.575,0.0105263157894737,6,0.46385977516751,3,2,5,22,0.422722893026963,0.873055107788217,"NHNB"
"entry117","233","ec:1.14.99.14","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.99.14","rn:R02214",528,416,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,0,145,0,0,6,34,0.944444444444444,0.00892857142857143,15,0.280514566748403,3,2,5,9,0.242377715576901,0.358529773154795,"NHNB"
"entry118","234","ec:1.1.1.149","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.149","rn:R02207 rn:R02209",529,457,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,26,145,17.9310344827586,0.039363806128512,8,42,0.763636363636364,0.00934579439252336,16,0.48284251895251,3,2,5,15,0.421915277344471,0.485317762462916,"NHNB"
"entry119","235","ec:1.1.1.146","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.146","rn:R03848",714,293,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,107,145,73.7931034482759,0.0207258881960341,4,14,0.5,0.00862068965517241,17,0.22688918080973,3,2,5,9,0.272383351904922,0.237967313922997,"NHNB"
"entry120","237","ec:1.1.1.50","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.50","rn:R04842 rn:R04843",896,292,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,12,145,8.27586206896552,0.0195094880057286,3,8,0.380952380952381,0.0078740157480315,14,0.258253779027213,3,2,5,8,0.188905164511389,0.0830948747966057,"NHNB"
"entry121","238","ec:1.1.1.146","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.146","rn:R04840",907,354,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,107,145,73.7931034482759,0.0207258881960341,4,14,0.5,0.00862068965517241,17,0.22688918080973,3,2,5,9,0.272383351904922,0.237967313922997,"NHNB"
"entry122","239","ec:1.1.1.53","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.53","rn:R04844",1002,353,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,0,145,0,0,0,1,1,0.000793650793650794,19,0.0586607813675912,3,2,5,2,0.0292486892065232,0,"NHNB"
"entry123","240","ec:1.14.15.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.15.4","rn:R02218",596,484,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,119,145,82.0689655172414,0.0554431022807847,15,80,0.588235294117647,0.010989010989011,9,0.447886152798797,3,2,5,22,0.403578290293683,1,"NHNB"
"entry124","241","ec:1.14.14.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.16","rn:R03849",650,390,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,132,145,91.0344827586207,0.0573688444829533,15,69,0.575,0.0105263157894737,6,0.46385977516751,3,2,5,22,0.422722893026963,0.873055107788217,"NHNB"
"entry125","242","ec:1.3.1.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.3","rn:R02219",714,497,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,139,145,95.8620689655172,0.0841126536493631,13,85,0.497076023391813,0.0105263157894737,13,0.644839785762529,2,2,5,23,0.643069770646912,0.824579715132856,"HNB"
"entry126","243","ec:1.3.99.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.99.6","rn:R02215 rn:R02219",714,518,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00140",0,0,0,0,0,145,0,0.00695447139719585,2,28,0.777777777777778,0.00806451612903226,18,0.494593139257673,3,2,5,9,0.475618516709882,0.0925472896425958,"NHNB"
"entry127","244","ec:1.3.1.22","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.22","rn:R02208",714,568,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,145,145,100,0.0763789987839081,13,84,0.549019607843137,0.0105263157894737,10,0.691546772221405,2,2,5,23,0.630293700875598,0.848153537307356,"HNB"
"entry128","245","ec:1.1.1.50","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.50","rn:R04845 rn:R04846",808,507,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,12,145,8.27586206896552,0.0195094880057286,3,8,0.380952380952381,0.0078740157480315,14,0.258253779027213,3,2,5,8,0.188905164511389,0.0830948747966057,"NHNB"
"entry129","246","ec:1.1.1.53","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.53","rn:R04847",896,508,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,0,145,0,0,0,1,1,0.000793650793650794,19,0.0586607813675912,3,2,5,2,0.0292486892065232,0,"NHNB"
"entry130","247","ec:1.1.1.213","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.213","rn:R08957",808,570,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,33,145,22.7586206896552,0,1,1,1,0.00714285714285714,11,0.142000604261366,3,2,5,3,0.121478918985572,0.0476650017802321,"NHNB"
"entry131","248","ec:1.1.1.149","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.149","rn:R08959",896,570,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,26,145,17.9310344827586,0.039363806128512,8,42,0.763636363636364,0.00934579439252336,16,0.48284251895251,3,2,5,15,0.421915277344471,0.485317762462916,"NHNB"
"entry132","249","ec:1.1.1.149","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.149","rn:R08958",808,613,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,26,145,17.9310344827586,0.039363806128512,8,42,0.763636363636364,0.00934579439252336,16,0.48284251895251,3,2,5,15,0.421915277344471,0.485317762462916,"NHNB"
"entry133","250","ec:1.1.1.213","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.213","rn:R08960",896,613,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,33,145,22.7586206896552,0,1,1,1,0.00714285714285714,11,0.142000604261366,3,2,5,3,0.121478918985572,0.0476650017802321,"NHNB"
"entry134","251","ec:1.14.14.19","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.19","rn:R02211",492,556,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,128,145,88.2758620689655,0.0181519873315539,10,62,0.681318681318681,0.00952380952380952,5,0.559253333204572,3,2,5,20,0.599114773031751,0.716431374035704,"NHNB"
"entry135","252","ec:1.14.15.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.15.4","rn:R03329",596,591,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,119,145,82.0689655172414,0.0554431022807847,15,80,0.588235294117647,0.010989010989011,9,0.447886152798797,3,2,5,22,0.403578290293683,1,"NHNB"
"entry136","253","ec:1.14.14.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.16","rn:R02838",650,656,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,132,145,91.0344827586207,0.0573688444829533,15,69,0.575,0.0105263157894737,6,0.46385977516751,3,2,5,22,0.422722893026963,0.873055107788217,"NHNB"
"entry137","254","ec:1.14.14.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.16","rn:R03326",493,656,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,132,145,91.0344827586207,0.0573688444829533,15,69,0.575,0.0105263157894737,6,0.46385977516751,3,2,5,22,0.422722893026963,0.873055107788217,"NHNB"
"entry138","255","ec:1.1.1.62","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.62","rn:R08945 rn:R08980",808,672,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,145,145,100,0.00210084033613445,7,24,0.857142857142857,0.00862068965517241,1,0.0399628191255127,3,2,5,9,0.0768008819710124,0.21450864822121,"NHNB"
"entry139","256","ec:1.3.1.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.3","rn:R02841",714,713,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,139,145,95.8620689655172,0.0841126536493631,13,85,0.497076023391813,0.0105263157894737,13,0.644839785762529,2,2,5,23,0.643069770646912,0.824579715132856,"HNB"
"entry140","257","ec:1.1.1.50","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.50","rn:R04832 rn:R04833",808,712,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,12,145,8.27586206896552,0.0195094880057286,3,8,0.380952380952381,0.0078740157480315,14,0.258253779027213,3,2,5,8,0.188905164511389,0.0830948747966057,"NHNB"
"entry141","258","ec:1.1.1.53","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.53","rn:R04834",896,713,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,0,145,0,0,0,1,1,0.000793650793650794,19,0.0586607813675912,3,2,5,2,0.0292486892065232,0,"NHNB"
"entry142","259","ec:1.14.15.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.15.4","rn:R02843",597,708,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,119,145,82.0689655172414,0.0554431022807847,15,80,0.588235294117647,0.010989010989011,9,0.447886152798797,3,2,5,22,0.403578290293683,1,"NHNB"
"entry143","260","ec:1.3.1.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.3","rn:R02893",714,816,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00140",0,0,0,0,139,145,95.8620689655172,0.0841126536493631,13,85,0.497076023391813,0.0105263157894737,13,0.644839785762529,2,2,5,23,0.643069770646912,0.824579715132856,"HNB"
