"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry32","89","ec:4.1.1.25","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.1.25","rn:R00736",275,293,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",0,0,0,0,331,5316,6.22648607975922,0.0692654023331238,14,132,0.376068376068376,0.000757575757575758,6,0.332152615367045,7,1,8,29,0.653293314325822,0.860793616991634,"HNB"
"entry33","90","ec:5.4.3.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.4.3.6","rn:R00739",642,295,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",0,0,0,0,0,5316,0,0.000333526522051112,3,98,0.816666666666667,0.000711743772241993,6,0.387258920943024,7,1,8,16,0.72512458472466,0.271468043827426,"NHNB"
"entry34","91","ec:1.14.14.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.9","rn:R03299",125,501,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",1,3,2,1,839,5316,15.7825432656132,0.023224043715847,6,8,0.380952380952381,0.00106269925611052,6,0,4,1,8,7,4.28860038158562e-17,0.0649045706406559,"NHB"
"entry35","92","ec:1.1.1.312","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.312","rn:R04418 rn:R04419",199,609,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00350",0,0,0,0,135,5316,2.53950338600451,0.00163934426229508,1,0,0,0.000277700638711469,9,0,6,1,8,2,0,0,"NHNB"
"entry36","93","ec:5.3.3.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.3.3.10","rn:R04379",174,665,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",1,3,1,0.5,1026,5316,19.3002257336343,0.00136612021857923,2,0,0,0.000273224043715847,9,0,7,1,8,3,0,0,"NHB"
"entry37","94","ec:4.1.1.68","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.1.68","rn:R04380",174,722,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",0,0,0,0,548,5316,10.3085026335591,0,0,0,0,0.000264410364886304,9,0,8,1,8,1,4.69786065221792e-18,0,"NHNB"
"entry38","96","ec:4.1.2.52","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.2.52","rn:R01647",382,792,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",0,0,0,0,1334,5316,25.0940556809631,0,1,0,0,0.000268744961031981,10,0,1,1,8,1,3.59860721707753e-18,0,"NHNB"
"entry39","97","ec:1.2.1.16","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.16","rn:R00713 rn:R00714",382,846,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",0,0,0,0,3643,5316,68.5289691497366,0,0,0,0,0.000264410364886304,10,0,1,1,8,1,4.69786065221792e-18,0,"NHNB"
"entry40","98","ec:1.1.1.237","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.237","rn:R03337 rn:R03339",609,410,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00350",1,3,1,0.5,10,5316,0.18811136192626,0.020140677157502,6,34,0.435897435897436,0.000744601638123604,6,0.104047441571029,6,1,8,13,0.267420138035643,0.281887636310817,"NHB"
"entry41","99","ec:1.1.1.110","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.110","rn:R03337",609,389,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00350",0,0,0,0,10,5316,0.18811136192626,0.00227355769849299,5,34,0.618181818181818,0.000742942050520059,6,0.0768464090442209,6,1,8,11,0.233838250190549,0.279548662336956,"NHNB"
"entry42","100","ec:1.2.1.60","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.60","rn:R04418",149,609,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00350",0,0,0,0,802,5316,15.0865312264861,0,0,0,0,0.000264410364886304,9,0,6,1,8,2,0,0,"NHNB"
"entry43","101","ec:1.2.1.29","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.29","rn:R02695",325,455,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",0,0,0,0,0,5316,0,0.0824986311700496,6,23,0.294871794871795,0.000745712155108128,6,0.0423885941479,5,1,8,15,0.107061747105775,0.191005426326013,"NHNB"
"entry44","102","ec:1.1.1.90","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.90","rn:R04304",216,400,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",0,0,0,0,447,5316,8.40857787810384,0.0011148400977339,4,22,0.785714285714286,0.000744047619047619,6,0.0110766994452862,6,1,8,8,0.06330617276423,0.147872840344772,"NHNB"
"entry45","103","ec:1.4.3.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.3.21","rn:R02382",275,369,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",0,0,0,0,805,5316,15.142964635064,0.00564110070257611,1,27,0.409090909090909,0.000724112961622013,6,0.130400601307425,6,1,8,13,0.416504982059889,0.0115884017282906,"NHNB"
"entry46","104","ec:1.4.9.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.9.2","rn:R02382",325,369,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",0,0,0,0,3,5316,0.0564334085778781,0.00564110070257611,1,27,0.409090909090909,0.000724112961622013,6,0.130400601307425,6,1,8,13,0.416504982059889,0.0115884017282906,"NHNB"
"entry47","105","ec:1.2.3.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.3.1","rn:R02657",654,540,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",0,0,0,0,141,5316,2.65237020316027,0.0124570081278451,4,55,0.404411764705882,0.000741839762611276,6,0.109641346293369,5,1,8,17,0.335182775117867,0.243268359096325,"NHNB"
"entry48","106","ec:1.10.3.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.10.3.1","rn:R02078",657,142,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",0,0,0,0,82,5316,1.54251316779533,0.0510298566036271,8,136,0.588744588744589,0.000730994152046784,6,1,7,1,8,31,1,0.530023653085544,"HNB"
"entry49","107","ec:2.3.1.14","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.14","rn:R04776",300,647,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",0,0,0,0,0,5316,0,0,0,0,0,0.000264410364886304,11,0.0146596454545754,7,1,8,1,0.0216090748273911,0,"NHNB"
"entry51","110","ec:1.2.3.13","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.3.13","rn:R00042",417,453,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",0,0,0,0,0,5316,0,0.0124570081278451,4,55,0.404411764705882,0.000741839762611276,6,0.109641346293369,5,1,8,17,0.335182775117867,0.243268359096325,"NHNB"
"entry52","111","ec:2.6.1.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.9","rn:R00734",475,328,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00350",0,0,0,0,4754,5316,89.4281414597442,0.00239554616603797,1,59,0.491666666666667,0.000710227272727273,6,0.545141797416199,6,1,8,17,0.754005674682364,0.108240357004839,"NHNB"
"entry53","112","ec:2.6.1.57","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.57","rn:R00734",525,328,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00350",0,0,0,0,1590,5316,29.9097065462754,0.00239554616603797,1,59,0.491666666666667,0.000710227272727273,6,0.545141797416199,6,1,8,17,0.754005674682364,0.108240357004839,"NHNB"
"entry93","159","ec:3.7.1.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.7.1.2","rn:R01364",500,718,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",0,0,0,0,1928,5316,36.267870579383,0,3,1,0.333333333333333,0.00110741971207087,7,0,8,1,8,3,1.96436982993893e-17,2.6423498293074e-06,"NHNB"
"entry97","168","ec:4.1.1.80","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.1.80","rn:R03341",389,406,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",0,0,0,0,0,5316,0,0.0696009667321143,10,76,0.4,0.00075642965204236,6,0.071983624088834,6,1,8,20,0.230421125339678,0.487236599631251,"HNB"
"entry99","172","ec:2.6.1.58","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.58","rn:R09254",475,347,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00350",0,0,0,0,26,5316,0.489089541008277,0.0162843750848027,5,59,0.491666666666667,0.000730460189919649,6,0.173377495131612,6,1,8,16,0.509050495861275,0.407623174149523,"NHNB"
"entry100","173","ec:1.14.12.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.12.9","rn:R03306",229,551,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",0,0,0,0,0,5316,0,0.00136612021857923,1,1,1,0.000979431929480901,6,0,5,1,8,2,0.00497548506195271,0,"NHNB"
"entry103","209","ec:5.3.3.12","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.3.3.12","rn:R03673",1036,143,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",0,0,0,0,181,5316,3.40481565086531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry105","211","ec:1.4.3.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.3.4","rn:R04893",1284,390,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",0,0,0,0,1275,5316,23.9841986455982,0.0910232913255009,10,31,0.340659340659341,0.000750750750750751,6,0.0301115019904298,6,1,8,19,0.245654730040279,0.190240200158976,"HNB"
"entry106","212","ec:1.2.1.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.5","rn:R04891 rn:R04892",1348,544,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",0,0,0,0,256,5316,4.81565086531226,0.0124963136438546,7,16,0.444444444444444,0.000752445447705041,6,0.000473930992731581,5,1,8,9,0.00958302729372855,0.2175951820055,"NHNB"
"entry107","213","ec:1.4.3.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.3.4","rn:R02532",1208,328,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",0,0,0,0,1275,5316,23.9841986455982,0.0910232913255009,10,31,0.340659340659341,0.000750750750750751,6,0.0301115019904298,6,1,8,19,0.245654730040279,0.190240200158976,"HNB"
"entry108","214","ec:2.1.1.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.6","rn:R02534",1246,298,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",0,0,0,0,314,5316,5.90669676448458,0.0089284097808688,9,21,0.466666666666667,0.000750187546886722,6,0.00657835540160687,6,1,8,13,0.0547216338624683,0.289179451326161,"NHNB"
"entry109","215","ec:2.1.1.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.6","rn:R02920",1348,298,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",0,0,0,0,314,5316,5.90669676448458,0.0089284097808688,9,21,0.466666666666667,0.000750187546886722,6,0.00657835540160687,6,1,8,13,0.0547216338624683,0.289179451326161,"NHNB"
"entry110","216","ec:2.1.1.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.6","rn:R04887",1208,544,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00350",0,0,0,0,314,5316,5.90669676448458,0.0089284097808688,9,21,0.466666666666667,0.000750187546886722,6,0.00657835540160687,6,1,8,13,0.0547216338624683,0.289179451326161,"NHNB"
"entry111","217","ec:1.2.1.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.5","rn:R04882 rn:R04883",1208,428,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00350",0,0,0,0,256,5316,4.81565086531226,0.0124963136438546,7,16,0.444444444444444,0.000752445447705041,6,0.000473930992731581,5,1,8,9,0.00958302729372855,0.2175951820055,"NHNB"
"entry112","218","ec:1.1.1.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.1","rn:R04880",1124,428,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00350",0,0,0,0,4296,5316,80.8126410835214,0.00227355769849299,5,34,0.618181818181818,0.000742942050520059,6,0.0768464090442209,6,1,8,11,0.233838250190549,0.279548662336956,"NHNB"
"entry113","219","ec:2.1.1.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.6","rn:R04881",1124,544,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",0,0,0,0,314,5316,5.90669676448458,0.0089284097808688,9,21,0.466666666666667,0.000750187546886722,6,0.00657835540160687,6,1,8,13,0.0547216338624683,0.289179451326161,"NHNB"
"entry114","220","ec:1.4.3.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.3.4","rn:R04894",1348,390,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",0,0,0,0,1275,5316,23.9841986455982,0.0910232913255009,10,31,0.340659340659341,0.000750750750750751,6,0.0301115019904298,6,1,8,19,0.245654730040279,0.190240200158976,"HNB"
"entry115","221","ec:2.1.1.28","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.28","rn:R02533",1293,265,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",0,0,0,0,140,5316,2.63355906696764,0,2,3,1,0.000730460189919649,6,0.00516937555623614,7,1,8,4,0.0367515768277296,0.0308235188604403,"NHNB"
"entry116","222","ec:1.4.3.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.3.4","rn:R02919",1425,390,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",0,0,0,0,1275,5316,23.9841986455982,0.0910232913255009,10,31,0.340659340659341,0.000750750750750751,6,0.0301115019904298,6,1,8,19,0.245654730040279,0.190240200158976,"HNB"
"entry117","223","ec:1.14.17.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.17.1","rn:R02535",1124,265,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",0,0,0,0,233,5316,4.38299473288187,0.00434660987226917,6,13,0.619047619047619,0.000747384155455904,6,0.00589770882163639,7,1,8,9,0.0391144606143897,0.264103543912565,"NHNB"
"entry118","224","ec:1.2.1.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.5","rn:R03300 rn:R03302",915,428,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00350",0,0,0,0,256,5316,4.81565086531226,0.0124963136438546,7,16,0.444444444444444,0.000752445447705041,6,0.000473930992731581,5,1,8,9,0.00958302729372855,0.2175951820055,"NHNB"
"entry119","225","ec:2.1.1.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.6","rn:R03304",941,544,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",0,0,0,0,314,5316,5.90669676448458,0.0089284097808688,9,21,0.466666666666667,0.000750187546886722,6,0.00657835540160687,6,1,8,13,0.0547216338624683,0.289179451326161,"NHNB"
"entry120","226","ec:1.4.3.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.3.4","rn:R04300",941,309,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",0,0,0,0,1275,5316,23.9841986455982,0.0910232913255009,10,31,0.340659340659341,0.000750750750750751,6,0.0301115019904298,6,1,8,19,0.245654730040279,0.190240200158976,"HNB"
"entry121","227","ec:1.2.1.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.2.1.5","rn:R04888 rn:R04889",1028,544,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",0,0,0,0,256,5316,4.81565086531226,0.0124963136438546,7,16,0.444444444444444,0.000752445447705041,6,0.000473930992731581,5,1,8,9,0.00958302729372855,0.2175951820055,"NHNB"
"entry122","228","ec:2.1.1.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.6","rn:R04301",1028,298,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",0,0,0,0,314,5316,5.90669676448458,0.0089284097808688,9,21,0.466666666666667,0.000750187546886722,6,0.00657835540160687,6,1,8,13,0.0547216338624683,0.289179451326161,"NHNB"
"entry123","229","ec:4.1.1.25","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.1.25","rn:R02080",895,254,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",0,0,0,0,7,5316,0.131677953348382,0.0692654023331238,14,132,0.376068376068376,0.000757575757575758,6,0.332152615367045,7,1,8,29,0.653293314325822,0.860793616991634,"HNB"
"entry124","230","ec:4.1.1.28","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.1.28","rn:R02080",895,275,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00350",0,0,0,0,657,5316,12.3589164785553,0.0692654023331238,14,132,0.376068376068376,0.000757575757575758,6,0.332152615367045,7,1,8,29,0.653293314325822,0.860793616991634,"HNB"
