"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry38","121","ec:1.1.1.60","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.60","rn:R01745 rn:R01747",260,518,"rectangle",46,17,"#000000","#BFBFFF",4163,"reversible","ec","00630",0,0,0,0,720,6023,11.9541756599701,0.0617431434599156,5,22,0.488888888888889,0.000461254612546125,2,0.31646624134476,6,1,14,10,0.0103060208123247,0.0858258799590531,"NHNB"
"entry39","122","ec:4.1.1.47","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.1.47","rn:R00013",413,454,"rectangle",46,17,"#000000","#BFBFFF",4164,"irreversible","ec","00630",0,0,0,0,680,6023,11.2900547899718,0.0843113031483284,5,171,0.74025974025974,0.000465766185374942,4,0.515142757397606,5,1,14,22,0.932032341085161,0.314171491383982,"HNB"
"entry40","123","ec:2.3.3.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.3.9","rn:R00472",478,323,"rectangle",46,17,"#000000","#BFBFFF",4165,"reversible","ec","00630",0,0,0,0,2695,6023,44.7451436161381,0.0903536337080641,9,175,0.583333333333333,0.000470145745181006,4,0.41062322792714,5,1,14,25,0.909636948490364,0.322089788231679,"HNB"
"entry41","124","ec:4.1.3.24","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.3.24","rn:R00473",440,368,"rectangle",46,17,"#000000","#BFBFFF",4166,"reversible","ec","00630",0,0,0,0,266,6023,4.41640378548896,0.00785134696527101,3,169,0.804761904761905,0.000168662506324844,4,0.800533245549644,5,1,14,21,1,0.0847488246678253,"HNB"
"entry42","125","ec:6.2.1.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.2.1.9","rn:R01256",387,285,"rectangle",46,17,"#000000","#BFBFFF",4167,"irreversible","ec","00630",0,0,0,0,98,6023,1.62709613149593,0.000497403440441415,1,2,0.666666666666667,0.00016220600162206,5,0.357819002337102,6,1,14,3,0.0328746246048491,0.00219414792156812,"NHNB"
"entry43","126","ec:4.1.1.54","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.1.54","rn:R03127",218,454,"rectangle",46,17,"#000000","#BFBFFF",4168,"irreversible","ec","00630",0,0,0,0,0,6023,0,0.0109268500486855,1,3,0.5,0.000162232316677482,2,0.28290989321421,6,1,14,4,0.0405790102820914,2.53162220148605e-07,"NHNB"
"entry44","127","ec:3.3.2.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.3.2.4","rn:R02547",233,304,"rectangle",46,17,"#000000","#BFBFFF",4169,"reversible","ec","00630",0,0,0,0,0,6023,0,0,3,3,1,0.000162311313098523,1,0,8,1,14,3,0,3.79838903005115e-05,"NHNB"
"entry45","128","ec:1.3.1.7","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.7","rn:R02544",187,358,"rectangle",46,17,"#000000","#BFBFFF",4170,"reversible","ec","00630",0,0,0,0,0,6023,0,0.00412305258033106,2,3,0.5,0.000160230732254446,1,0.0835817154579615,7,1,14,4,3.08974789448424e-06,3.77307280803629e-05,"NHNB"
"entry46","129","ec:1.1.1.92","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.92","rn:R01749 rn:R01750",102,519,"rectangle",46,17,"#000000","#BFBFFF",4171,"irreversible","ec","00630",0,0,0,0,0,6023,0,0.0118007546251217,4,16,0.444444444444444,0.000435161009573542,2,0.372738894739611,7,1,14,9,0.00898399476050987,0.00547138088391628,"NHNB"
"entry47","130","ec:1.1.1.93","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.93","rn:R02545",145,304,"rectangle",46,17,"#000000","#BFBFFF",4172,"reversible","ec","00630",0,0,0,0,1060,6023,17.599203054956,0.00200645082765336,2,5,0.5,0.000158227848101266,1,0.134813452318044,8,1,14,5,0.000448233467776371,3.79771070422245e-05,"NHNB"
"entry48","131","ec:1.1.1.37","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.37","rn:R00342",478,196,"rectangle",46,17,"#000000","#BFBFFF",4173,"reversible","ec","00630",0,0,0,0,4337,6023,72.00730532957,0.00751176566049983,1,4,0.4,0.000160205062479974,5,0.368578056287,6,1,14,5,0.026778734663443,3.27989761422362e-05,"NHNB"
"entry49","132","ec:4.2.1.32","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.32","rn:R00339",339,145,"rectangle",46,17,"#000000","#BFBFFF",4174,"reversible","ec","00630",0,0,0,0,310,6023,5.14693674248713,0.00743062317429406,2,2,0.333333333333333,0.000158227848101266,1,0.144731308014964,6,1,14,4,0.000400298936417451,3.79771070422679e-05,"NHNB"
"entry50","133","ec:5.1.2.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.1.2.5","rn:R02546",187,211,"rectangle",46,17,"#000000","#BFBFFF",4175,"reversible","ec","00630",0,0,0,0,0,6023,0,0.000276898734177215,1,5,0.5,0.00015625,1,0.107280567073816,7,1,14,5,1.22556113737551e-05,3.69729287432672e-05,"NHNB"
"entry51","134","ec:1.1.1.93","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.93","rn:R06180",103,211,"rectangle",46,17,"#000000","#BFBFFF",4176,"reversible","ec","00630",0,0,0,0,1060,6023,17.599203054956,0,0,3,0.5,0.000154320987654321,1,0.22440247658438,7,1,14,4,0.000451240428603024,0,"NHNB"
"entry62","145","ec:2.7.1.31","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.31","rn:R01514",260,632,"rectangle",46,17,"#000000","#BFBFFF",4177,"irreversible","ec","00630",0,0,0,0,518,6023,8.6003652664785,0.0246308016877637,3,15,0.535714285714286,0.000443655723158829,2,0.444097457382304,7,1,14,8,0.00791769748549659,0.00481266326429275,"NHNB"
"entry63","146","ec:4.1.1.39","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.1.39","rn:R03140",642,672,"rectangle",46,17,"#000000","#BFBFFF",4178,"irreversible","ec","00630",0,0,0,0,844,6023,14.012950356965,0.00184599156118143,1,0,0,0.000158202816010125,4,0.131202295178936,7,1,14,2,0.000388887615744215,0.0146792790608608,"NHNB"
"entry64","147","ec:3.1.3.18","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.3.18","rn:R01334",598,603,"rectangle",46,17,"#000000","#BFBFFF",4179,"irreversible","ec","00630",0,0,0,0,4238,6023,70.3636061763241,0.000527426160337553,1,12,0.571428571428571,0.00015625,4,0.280877773163954,6,1,14,7,0.179154976361158,0.079361580635901,"NHNB"
"entry65","148","ec:1.1.1.29","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.29","rn:R00717",786,601,"rectangle",46,17,"#000000","#BFBFFF",4180,"reversible","ec","00630",0,0,0,0,1303,6023,21.6337373401959,0,0,140,0.818713450292398,0.000154320987654321,4,1,5,1,14,19,0.968577683131476,0,"HNB"
"entry66","149","ec:1.1.1.29","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.29","rn:R01388",302,609,"rectangle",46,17,"#000000","#BFBFFF",4181,"irreversible","ec","00630",0,0,0,0,1303,6023,21.6337373401959,0,0,10,0.476190476190476,0.000154320987654321,2,0.606147922854989,6,1,14,7,0.0579589358681389,0,"NHNB"
"entry116","208","ec:2.3.1.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.9","rn:R00238",556,177,"rectangle",46,17,"#000000","#BFBFFF",4182,"irreversible","ec","00630",0,0,0,0,4362,6023,72.4223808733189,0.0593354430379747,1,3,0.5,0.000403877221324717,6,0.157152957652173,5,1,14,4,0.0328809187804031,0,"NHNB"
"entry117","209","ec:1.1.1.36","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.36","rn:R01977",642,177,"rectangle",46,17,"#000000","#BFBFFF",4183,"irreversible","ec","00630",0,0,0,0,1154,6023,19.1598870994521,0.0610759493670886,1,0,0,0.000411692054343351,10,0.0464286124484008,6,1,14,2,0,0,"NHNB"
"entry118","210","ec:4.2.1.55","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.55","rn:R03027",729,177,"rectangle",46,17,"#000000","#BFBFFF",4184,"irreversible","ec","00630",0,0,0,0,422,6023,7.00647517848248,0.0628164556962025,1,0,0,0.000419815281276238,10,0.0137166750539613,7,1,14,2,0,0,"NHNB"
"entry119","211","ec:1.3.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.85","rn:R09291",777,198,"rectangle",46,17,"#000000","#BFBFFF",4185,"irreversible","ec","00630",0,0,0,0,214,6023,3.55304665449112,0.0645569620253165,1,0,0,0.000428265524625268,10,0.00405239710200397,8,1,14,2,0,0,"NHNB"
"entry120","212","ec:5.4.99.63","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.4.99.63","rn:R09292",777,310,"rectangle",46,17,"#000000","#BFBFFF",4186,"irreversible","ec","00630",0,0,0,0,302,6023,5.01411256848746,0.0680379746835443,1,0,0,0.000446229361892013,11,0.000353702628752513,7,1,14,2,0,0,"NHNB"
"entry121","213","ec:1.3.8.12","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.8.12","rn:R09293",777,371,"rectangle",46,17,"#000000","#BFBFFF",4187,"irreversible","ec","00630",0,0,0,0,232,6023,3.85190104599037,0.0697784810126582,1,0,0,0.000455788514129444,12,0.000104496425124105,6,1,14,2,0,0,"NHNB"
"entry122","214","ec:4.2.1.148","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.148","rn:R05076",735,401,"rectangle",46,17,"#000000","#BFBFFF",4188,"irreversible","ec","00630",0,0,0,0,250,6023,4.15075543748962,0.0715189873417722,1,0,0,0.000465766185374942,12,3.08719867370657e-05,5,1,14,2,0,0.0535916896182082,"NHNB"
"entry123","215","ec:4.1.3.24","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.3.24","rn:R00934",688,421,"rectangle",46,17,"#000000","#BFBFFF",4189,"irreversible","ec","00630",1,3,2,1,266,6023,4.41640378548896,0.108069620253165,11,167,0.795238095238095,0.000476190476190476,4,0.0552258381014522,5,1,14,21,0.654066037364478,0.719137559803579,"HB"
"entry124","216","ec:3.1.2.30","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.2.30","rn:R10612",441,285,"rectangle",46,17,"#000000","#BFBFFF",4190,"irreversible","ec","00630",0,0,0,0,120,6023,1.99236260999502,0.000497403440441415,1,2,0.666666666666667,0.00016220600162206,5,0.357819002337102,6,1,14,3,0.0328746246048491,0.00219414792156812,"NHNB"
"entry125","217","ec:5.1.99.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.1.99.1","rn:R02765",623,326,"rectangle",46,17,"#000000","#BFBFFF",4191,"irreversible","ec","00630",1,3,1,0.5,1840,6023,30.5495600199236,0.00743670886075949,1,0,0,0.00015625,13,0.00482023938421124,7,1,14,2,0,0,"NHB"
"entry126","218","ec:6.4.1.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.4.1.3","rn:R01859",623,384,"rectangle",46,17,"#000000","#BFBFFF",4192,"irreversible","ec","00630",1,3,2,1,2048,6023,34.002988543915,0.0145569620253165,1,0,0,0.000158202816010125,13,0.0163156906026896,6,1,14,2,0.058109964413898,0,"NHB"
"entry127","219","ec:5.4.99.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.4.99.2","rn:R00833",623,268,"rectangle",46,17,"#000000","#BFBFFF",4193,"irreversible","ec","00630",0,0,0,0,2035,6023,33.7871492611655,0,0,0,0,0.000154320987654321,13,0.00142407136093101,8,1,14,1,0,0,"NHNB"
"entry135","228","ec:2.6.1.45","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.45","rn:R00588",596,847,"rectangle",46,17,"#000000","#BFBFFF",4194,"irreversible","ec","00630",0,0,0,0,1263,6023,20.9696164701976,0.0812060908500782,13,178,0.547692307692308,0.000472143531633617,4,0.426464469957117,5,1,14,28,0.888747064321974,0.483217976644225,"HNB"
"entry137","230","ec:2.1.2.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.2.1","rn:R00945",705,824,"rectangle",46,17,"#000000","#BFBFFF",4195,"irreversible","ec","00630",0,0,0,0,5886,6023,97.7253860202557,0,1,1,1,0.000460193281178095,15,0.268597208773331,6,1,14,3,0.0707933427247938,0.0728205626027568,"NHNB"
"entry141","238","ec:1.11.1.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.11.1.6","rn:R00009",761,548,"rectangle",46,17,"#000000","#BFBFFF",4196,"irreversible","ec","00630",0,0,0,0,3486,6023,57.8781338203553,0,1,0,0,0.000464468183929401,14,0.00684144823278186,6,1,14,2,0.0563877312863721,0.0599192242965729,"NHNB"
