"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry25","106","ec:3.6.1.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.6.1.6","rn:R00155",505,184,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",0,0,0,0,280,6075,4.60905349794239,0.00815822311616099,6,24,0.666666666666667,0.00147275405007364,15,0.11707350280793,6,5,11,9,0.197774897455822,0.417681401425275,"NHNB"
"entry26","107","ec:3.6.1.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.6.1.5","rn:R00155",505,205,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",0,0,0,0,324,6075,5.33333333333333,0.103918185719307,18,99,0.33,0.00152671755725191,14,0.381078799643849,6,5,11,29,0.60400573480279,0.924695478039484,"HNB"
"entry27","108","ec:2.4.2.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.2.9","rn:R00966",632,281,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00240",0,0,0,0,5178,6075,85.2345679012346,0.0732556895218673,16,92,0.484210526315789,0.00150829562594268,16,0.191933619124219,6,5,11,21,0.400360816477763,1,"HNB"
"entry28","109","ec:2.7.1.48","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.48","rn:R00964 rn:R00967 rn:R00968 rn:R00970 rn:R01549 rn:R01880 rn:R02097 rn:R02327 rn:R02332",633,228,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",0,0,0,0,3105,6075,51.1111111111111,0.00975596125186289,10,50,0.416666666666667,0.00146627565982405,17,0.197374604354133,6,5,11,16,0.500657040412734,0.581235937430172,"NHNB"
"entry29","110","ec:3.1.3.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.3.5","rn:R00963",633,247,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",0,0,0,0,4681,6075,77.0534979423868,0.185574851082832,18,86,0.245014245014245,0.00151745068285281,18,0.518238834507035,6,5,11,30,0.707268611065365,0.936202763650581,"HNB"
"entry30","111","ec:2.4.2.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.2.3","rn:R01876",768,228,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00240",0,0,0,0,2365,6075,38.9300411522634,0.0338235963936999,13,79,0.580882352941177,0.00145137880986938,19,0.288942708068371,7,5,11,19,0.446668942994598,0.768839155788101,"NHNB"
"entry31","112","ec:3.2.2.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.2.2.3","rn:R01080",768,247,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",0,0,0,0,194,6075,3.19341563786008,0.0123439228141558,12,71,0.676190476190476,0.00139275766016713,19,0.159767216748305,7,5,11,15,0.281862321111601,0.682841681610863,"NHNB"
"entry32","113","ec:1.3.1.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.1","rn:R00977",904,226,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00240",0,0,0,0,766,6075,12.6090534979424,0.0221311475409836,1,0,0,0.00153609831029186,9,1.58646459291235e-17,6,5,11,2,8.98141924058661e-05,2.35875653717975e-17,"NHNB"
"entry33","114","ec:1.3.1.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.2","rn:R00978",904,247,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00240",0,0,0,0,354,6075,5.82716049382716,0.0229280510018215,7,45,0.681818181818182,0.0013351134846462,19,0.55621693078621,7,5,11,15,0.490979836461162,0.404407865720015,"NHNB"
"entry34","115","ec:3.5.2.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.2.2","rn:R02269",1013,237,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00240",1,2,1,0.142857142857143,1617,6075,26.6172839506173,0.0133879781420765,1,0,0,0.000268744961031981,20,0.195836083998254,8,5,11,3,0.0905581849192171,3.53813480576963e-17,"NHB"
"entry35","116","ec:3.5.1.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.6","rn:R00905",1108,237,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",0,0,0,0,1884,6075,31.0123456790123,0,0,0,0,0.000264410364886304,23,0.0344755523187339,9,5,11,1,3.31444848038776e-17,1.07678233410935e-17,"NHNB"
"entry36","117","ec:3.6.1.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.6.1.5","rn:R00569",394,372,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",0,0,0,0,324,6075,5.33333333333333,0.103918185719307,18,99,0.33,0.00152671755725191,14,0.381078799643849,6,5,11,29,0.60400573480279,0.924695478039484,"HNB"
"entry37","118","ec:2.7.4.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.4.6","rn:R00570",394,391,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00240",0,0,0,0,5432,6075,89.4156378600823,0.0311557291971442,12,48,0.352941176470588,0.00146198830409357,12,0.124495513594566,7,5,11,20,0.31995032966767,0.495406183638213,"HNB"
"entry38","119","ec:3.6.1.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.6.1.5","rn:R00514",504,347,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",0,0,0,0,324,6075,5.33333333333333,0.103918185719307,18,99,0.33,0.00152671755725191,14,0.381078799643849,6,5,11,29,0.60400573480279,0.924695478039484,"HNB"
"entry39","120","ec:2.7.4.14","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.4.14","rn:R00512",504,371,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00240",0,0,0,0,516,6075,8.49382716049383,0.0813122753480821,16,51,0.375,0.0015220700152207,13,0.303171158659522,6,5,11,21,0.23682589258815,0.909583692940742,"HNB"
"entry40","121","ec:2.7.1.48","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.48","rn:R00513 rn:R00516 rn:R00517 rn:R00962 rn:R01548 rn:R02091 rn:R02096 rn:R02371 rn:R02372",633,341,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",0,0,0,0,3105,6075,51.1111111111111,0.00975596125186289,10,50,0.416666666666667,0.00146627565982405,17,0.197374604354133,6,5,11,16,0.500657040412734,0.581235937430172,"NHNB"
"entry41","122","ec:3.1.3.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.3.5","rn:R00511",633,383,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",0,0,0,0,4681,6075,77.0534979423868,0.185574851082832,18,86,0.245014245014245,0.00151745068285281,18,0.518238834507035,6,5,11,30,0.707268611065365,0.936202763650581,"HNB"
"entry42","123","ec:3.5.4.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.4.5","rn:R01878",695,320,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",0,0,0,0,3873,6075,63.7530864197531,0.0071273626191659,7,32,0.484848484848485,0.00136986301369863,19,0.285957731979614,7,5,11,13,0.389550224943582,0.440312046563215,"NHNB"
"entry43","124","ec:3.5.4.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.4.1","rn:R00974",824,347,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",0,0,0,0,1921,6075,31.6213991769547,0.00137028539638548,8,31,0.688888888888889,0.00144927536231884,12,0.0678355966464423,7,5,11,12,0.195966263529924,0.431984764740674,"NHNB"
"entry44","125","ec:2.4.2.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.2.2","rn:R02296",738,371,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",0,0,0,0,2233,6075,36.7572016460905,0.0451535948872014,6,70,0.514705882352941,0.00138121546961326,19,0.728447870445971,7,5,11,17,0.734246696185957,0.387485071938387,"NHNB"
"entry45","126","ec:3.2.2.8","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.2.2.8","rn:R02137",738,391,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",0,0,0,0,112,6075,1.84362139917695,0.00219229768410096,2,8,0.533333333333333,0.0012987012987013,19,0.256546779980413,7,5,11,6,0.285391610564578,0.107247171060808,"NHNB"
"entry46","127","ec:3.2.2.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.2.2.10","rn:R00510",633,417,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",0,0,0,0,960,6075,15.8024691358025,0.101178116055165,3,30,0.545454545454545,0.00137551581843191,12,0.522583361132064,7,5,11,11,0.571272355497693,0.219620129035752,"NHNB"
"entry47","128","ec:1.17.99.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.17.99.4","rn:R00976",906,308,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",1,2,2,0.285714285714286,0,6075,0,0.0318260473588342,7,55,0.705128205128205,0.00133333333333333,19,0.6394775345687,7,5,11,16,0.536794853863288,0.399621279893828,"NHB"
"entry48","129","ec:3.5.2.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.2.1","rn:R02139",1013,309,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00240",1,2,1,0.142857142857143,32,6075,0.526748971193416,0.0133879781420765,1,0,0,0.000268744961031981,2,0.116175899475645,8,5,11,3,0.0452823817013034,3.53813480576963e-17,"NHB"
"entry49","130","ec:1.17.4.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.17.4.2","rn:R02023",177,481,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",0,0,0,0,67,6075,1.10288065843621,0.00727872006560531,7,28,0.622222222222222,0.00141242937853107,12,0.169607817624708,7,5,11,13,0.33293298865901,0.35317936183041,"NHNB"
"entry50","131","ec:1.17.4.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.17.4.2","rn:R02022",309,460,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",0,0,0,0,67,6075,1.10288065843621,0.00727872006560531,7,28,0.622222222222222,0.00141242937853107,12,0.169607817624708,7,5,11,13,0.33293298865901,0.35317936183041,"NHNB"
"entry51","132","ec:1.17.4.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.17.4.1","rn:R02024",450,460,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",0,0,0,0,5778,6075,95.1111111111111,0.00315761045269242,3,13,0.619047619047619,0.00141843971631206,1,0.221045410487379,7,5,11,8,0.32820387883989,0.113932005624121,"NHNB"
"entry52","133","ec:2.7.4.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.4.6","rn:R02326",395,515,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00240",0,0,0,0,5432,6075,89.4156378600823,0.0311557291971442,12,48,0.352941176470588,0.00146198830409357,12,0.124495513594566,7,5,11,20,0.31995032966767,0.495406183638213,"HNB"
"entry53","134","ec:3.5.4.13","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.4.13","rn:R02325",332,599,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",0,0,0,0,3676,6075,60.5102880658436,0.00137028539638548,8,31,0.688888888888889,0.00144927536231884,12,0.0678355966464423,7,5,11,12,0.195966263529924,0.431984764740674,"NHNB"
"entry54","135","ec:2.7.4.14","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.4.14","rn:R01665",504,504,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00240",0,0,0,0,516,6075,8.49382716049383,0.0813122753480821,16,51,0.375,0.0015220700152207,13,0.303171158659522,6,5,11,21,0.23682589258815,0.909583692940742,"HNB"
"entry55","136","ec:2.1.2.8","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.2.8","rn:R01669",604,475,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",0,0,0,0,0,6075,0,0.0129716367421285,6,17,0.607142857142857,0.00145137880986938,12,0.075889876882115,7,5,11,8,0.176255109748463,0.316023249593623,"NHNB"
"entry56","137","ec:3.6.1.12","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.6.1.12","rn:R01668",446,568,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",0,0,0,0,234,6075,3.85185185185185,0.0133265157014079,5,34,0.435897435897436,0.00143472022955524,12,0.470015736870777,7,5,11,18,0.662670093668682,0.312260103479845,"NHNB"
"entry57","138","ec:2.7.1.74","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.74","rn:R01666",633,515,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",0,0,0,0,495,6075,8.14814814814815,0.000801782461618527,3,9,0.6,0.00140845070422535,12,0.171992684719082,7,5,11,7,0.246600180767289,0.161320023195439,"NHNB"
"entry58","139","ec:3.1.3.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.3.5","rn:R01664",633,551,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",0,0,0,0,4681,6075,77.0534979423868,0.185574851082832,18,86,0.245014245014245,0.00151745068285281,18,0.518238834507035,6,5,11,30,0.707268611065365,0.936202763650581,"HNB"
"entry59","140","ec:3.5.4.12","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.4.12","rn:R01663",588,599,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",0,0,0,0,2368,6075,38.9794238683128,0.018875267112972,7,42,0.538461538461538,0.00145137880986938,12,0.328452018361662,7,5,11,15,0.464600736912381,0.32240477058586,"NHNB"
"entry60","141","ec:2.7.4.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.4.6","rn:R02331",391,644,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00240",0,0,0,0,5432,6075,89.4156378600823,0.0311557291971442,12,48,0.352941176470588,0.00146198830409357,12,0.124495513594566,7,5,11,20,0.31995032966767,0.495406183638213,"HNB"
"entry61","142","ec:3.6.1.39","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.6.1.39","rn:R02330",391,663,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",0,0,0,0,0,6075,0,0.0052880498771353,7,33,0.423076923076923,0.00144300144300144,12,0.159453939765239,7,5,11,14,0.367210278298597,0.346314576555258,"NHNB"
"entry62","143","ec:2.7.4.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.4.9","rn:R02098",504,652,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00240",0,0,0,0,5666,6075,93.2674897119342,0.00770406051143756,5,37,0.560606060606061,0.00144508670520231,12,0.287434353835978,7,5,11,13,0.392463801542446,0.255335989065238,"NHNB"
"entry63","144","ec:2.7.1.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.21","rn:R02099",633,652,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",0,0,0,0,3291,6075,54.1728395061728,0.0270692259917885,7,25,0.320512820512821,0.0014367816091954,19,0.288047845824987,7,5,11,14,0.326809860263263,0.348808066812931,"NHNB"
"entry64","145","ec:3.5.4.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.4.5","rn:R02485",693,584,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",0,0,0,0,3873,6075,63.7530864197531,0.0071273626191659,7,32,0.484848484848485,0.00136986301369863,19,0.285957731979614,7,5,11,13,0.389550224943582,0.440312046563215,"NHNB"
"entry65","146","ec:2.4.2.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.2.2","rn:R02484",761,594,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00240",0,0,0,0,1098,6075,18.0740740740741,0.0451535948872014,6,70,0.514705882352941,0.00138121546961326,19,0.728447870445971,7,5,11,17,0.734246696185957,0.387485071938387,"NHNB"
"entry66","147","ec:2.4.2.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.2.1","rn:R02484",761,642,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00240",0,0,0,0,3547,6075,58.3868312757202,0.0729508196721311,2,0,0,0.00151975683890578,11,2.92682150604275e-17,5,5,11,4,1.11601541670329e-16,0.0649585634045835,"NHNB"
"entry67","148","ec:2.4.2.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.2.4","rn:R02484",761,663,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00240",0,0,0,0,1782,6075,29.3333333333333,0.0194041974865961,7,45,0.576923076923077,0.00133155792276964,19,0.693701472540767,7,5,11,17,0.669169238543309,0.413297006824666,"NHNB"
"entry68","149","ec:2.1.1.45","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.45","rn:R02101",538,716,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",0,0,0,0,4587,6075,75.5061728395062,0.0105323729094221,5,22,0.785714285714286,0.00145772594752187,12,0.214943030558215,7,5,11,10,0.183624921041257,0.306879481663183,"NHNB"
"entry69","150","ec:2.7.4.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.4.6","rn:R02093",393,781,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00240",0,0,0,0,5432,6075,89.4156378600823,0.0311557291971442,12,48,0.352941176470588,0.00146198830409357,12,0.124495513594566,7,5,11,20,0.31995032966767,0.495406183638213,"HNB"
"entry70","151","ec:3.6.1.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.6.1.5","rn:R02095",393,808,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",0,0,0,0,324,6075,5.33333333333333,0.103918185719307,18,99,0.33,0.00152671755725191,14,0.381078799643849,6,5,11,29,0.60400573480279,0.924695478039484,"HNB"
"entry71","152","ec:3.6.1.39","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.6.1.39","rn:R02095",393,829,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",0,0,0,0,0,6075,0,0.0052880498771353,7,33,0.423076923076923,0.00144300144300144,12,0.159453939765239,7,5,11,14,0.367210278298597,0.346314576555258,"NHNB"
"entry72","153","ec:2.7.4.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.4.9","rn:R02094",506,772,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00240",0,0,0,0,5666,6075,93.2674897119342,0.00770406051143756,5,37,0.560606060606061,0.00144508670520231,12,0.287434353835978,7,5,11,13,0.392463801542446,0.255335989065238,"NHNB"
"entry73","154","ec:3.6.1.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.6.1.5","rn:R02092",506,791,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",0,0,0,0,324,6075,5.33333333333333,0.103918185719307,18,99,0.33,0.00152671755725191,14,0.381078799643849,6,5,11,29,0.60400573480279,0.924695478039484,"HNB"
"entry74","155","ec:3.1.3.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.3.5","rn:R01569",633,739,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",0,0,0,0,4681,6075,77.0534979423868,0.185574851082832,18,86,0.245014245014245,0.00151745068285281,18,0.518238834507035,6,5,11,30,0.707268611065365,0.936202763650581,"HNB"
"entry75","156","ec:2.7.1.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.21","rn:R01567",633,782,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",0,0,0,0,3291,6075,54.1728395061728,0.0270692259917885,7,25,0.320512820512821,0.0014367816091954,19,0.288047845824987,7,5,11,14,0.326809860263263,0.348808066812931,"NHNB"
"entry76","157","ec:2.4.2.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.2.6","rn:R02806",761,772,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00240",0,0,0,0,48,6075,0.790123456790124,0.0108832345394037,5,5,0.238095238095238,0.00132978723404255,12,0.141941046124741,7,5,11,7,0.143874857875387,0.299764577309415,"NHNB"
"entry77","158","ec:2.4.2.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.2.4","rn:R01570",761,791,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00240",0,0,0,0,2365,6075,38.9300411522634,0.0194041974865961,7,45,0.576923076923077,0.00133155792276964,19,0.693701472540767,7,5,11,17,0.669169238543309,0.413297006824666,"NHNB"
