"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry13","78","ec:2.2.1.7","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.2.1.7","rn:R05636",672,202,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00900",0,0,0,0,4527,5937,76.2506316321374,0,1,0,0,0.000839630562552477,1,9.10872879380713e-18,12,6,10,1,0,0,"NHNB"
"entry14","79","ec:1.1.1.267","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.267","rn:R05688",672,270,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",1,2,1,0.142857142857143,4292,5937,72.292403570827,0.0122448979591837,1,0,0,0.000825763831544178,1,4.73713868032733e-17,11,6,10,2,0,0,"NHB"
"entry15","80","ec:2.7.7.60","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.7.60","rn:R05633",672,339,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",1,2,2,0.285714285714286,4387,5937,73.8925383190163,0.0236734693877551,1,0,0,0.000811688311688312,2,2.27551014251138e-17,10,6,10,2,0,0,"NHB"
"entry16","81","ec:2.7.1.148","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.148","rn:R05634",672,408,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",1,2,3,0.428571428571429,4630,5937,77.985514569648,0.0342857142857143,1,0,0,0.000797448165869219,2,3.65162658488189e-17,9,6,10,2,0,0,"NHB"
"entry17","82","ec:4.6.1.12","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.6.1.12","rn:R05637",673,477,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",1,2,4,0.571428571428571,4380,5937,73.7746336533603,0.0440816326530612,2,0,0,0.000783085356303837,3,3.34368748784275e-17,8,6,10,3,0,0,"NHB"
"entry18","83","ec:1.17.7.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.17.7.1","rn:R08689",647,548,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",0,0,0,0,4382,5937,73.8083207006906,0.0255102040816327,1,0,0,0.000739644970414201,3,1.40717069160235e-17,7,6,10,2,0,0.0124869629744242,"NHNB"
"entry19","84","ec:2.7.1.36","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.36","rn:R02245",434,408,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",0,0,0,0,1575,5937,26.5285497726124,0.0440816326530612,3,3,0.3,0.000889679715302491,4,8.7749423124496e-17,9,6,10,5,1.36727891937912e-06,0.000187009353873024,"NHNB"
"entry20","85","ec:2.3.1.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.9","rn:R00238",499,202,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00900",0,0,0,0,4361,5937,73.4546067037224,0,1,0,0,0.000985221674876847,5,9.10872879380713e-18,12,6,10,1,0,0,"NHNB"
"entry21","86","ec:2.3.3.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.3.10","rn:R01978",434,270,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",1,2,1,0.142857142857143,1485,5937,25.0126326427489,0.013469387755102,2,0,0,0.000968992248062016,4,4.50179024227155e-17,11,6,10,3,0,0,"NHB"
"entry22","88","ec:1.1.1.88","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.88","rn:R02081",459,339,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00900",0,0,0,0,915,5937,15.4118241536129,0.0126530612244898,2,1,0.333333333333333,0.000908265213442325,4,4.02727211122903e-17,10,6,10,3,0,4.50459248652622e-06,"NHNB"
"entry23","89","ec:1.1.1.34","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.34","rn:R02082",409,339,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",0,0,0,0,939,5937,15.8160687215766,0.0126530612244898,2,1,0.333333333333333,0.000908265213442325,4,3.63168237832908e-17,10,6,10,3,0,4.50459248652622e-06,"NHNB"
"entry44","110","ec:4.2.3.27","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.27","rn:R08199",743,667,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",0,0,0,0,70,5937,1.17904665656055,0,0,3,1,0.000392156862745098,6,0.130153938523739,7,6,10,3,0.0712599357992134,0,"NHNB"
"entry45","111","ec:1.17.7.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.17.7.4","rn:R08210",672,628,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",1,2,7,1,4353,5937,73.3198585144012,0.070748299319728,6,30,0.545454545454545,0.000725689404934688,6,0.0672297056148947,6,6,10,11,0.086255246427505,0.162585296271128,"HB"
"entry46","112","ec:5.3.3.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.3.3.2","rn:R01123",613,668,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00900",0,0,0,0,3132,5937,52.7539161192521,0.00238095238095238,5,30,0.833333333333333,0.00072463768115942,6,0.148810876874353,7,6,10,10,0.131949268946184,0.143483320402123,"NHNB"
"entry47","113","ec:1.17.7.4","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.17.7.4","rn:R05884",608,587,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",1,2,7,1,4353,5937,73.3198585144012,0.070748299319728,6,30,0.545454545454545,0.000725689404934688,6,0.0672297056148947,6,6,10,11,0.086255246427505,0.162585296271128,"HB"
"entry48","114","ec:4.1.1.33","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.1.33","rn:R01121",435,548,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",0,0,0,0,1343,5937,22.6208522822975,0.0382215743440233,7,28,0.777777777777778,0.000727802037845706,6,0.0469170940805427,7,6,10,9,0.031062664900528,0.168635651288205,"NHNB"
"entry49","115","ec:2.7.4.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.4.2","rn:R03245",434,477,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",0,0,0,0,1100,5937,18.5278760316658,0.0253644314868805,1,1,0.333333333333333,0.000741839762611276,4,1.09426763939999e-16,8,6,10,3,0.000631020783881232,0.00449686671321303,"NHNB"
"entry50","116","ec:2.5.1.20","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.20","rn:R03917",469,667,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",0,0,0,0,0,5937,0,0,3,28,1,0.000723589001447178,6,0.137746654061816,7,6,10,8,0.128915580977355,0.114504395989959,"NHNB"
"entry51","117","ec:2.5.1.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.1","rn:R01658",673,727,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",0,0,0,0,5677,5937,95.6206838470608,0.0125218658892128,6,33,0.733333333333333,0.000726744186046512,6,0.182707992303424,7,6,10,12,0.146293340150861,0.163472699068526,"HNB"
"entry52","118","ec:2.5.1.68","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.68","rn:R08528",493,834,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",1,2,2,0.285714285714286,623,5937,10.4935152433889,0.0291205053449951,3,32,0.581818181818182,0.00072463768115942,6,0.242344982380242,7,6,10,12,0.179059245120864,0.108132622059037,"HB"
"entry53","119","ec:2.5.1.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.10","rn:R02003",493,915,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",0,0,0,0,5677,5937,95.6206838470608,0.163542274052478,9,76,0.444444444444444,0.000553403431101273,6,0.34974278652635,7,6,10,19,0.465600740478967,0.903413071223106,"HNB"
"entry54","120","ec:2.5.1.31","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.31","rn:R06447",379,1235,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",0,0,0,0,4955,5937,83.459659760822,0.00591836734693878,7,45,1,0.000552486187845304,6,0.0866863310387696,8,6,10,10,0.415212150723497,0.832354150553576,"NHNB"
"entry61","130","ec:2.5.1.29","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.29","rn:R02061",552,982,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",0,0,0,0,3625,5937,61.0577732861715,0.0704081632653061,7,52,0.571428571428571,0.000475737392959087,6,0.337482898154356,8,6,10,14,0.799953296798728,0.598001470846596,"HNB"
"entry62","131","ec:1.3.1.83","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.83","rn:R02063",853,1013,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",0,0,0,0,363,5937,6.11419909044972,0.00816326530612245,3,6,1,0.000474158368895211,7,0.110156452351043,9,6,10,4,0.0907556906958083,0.035456455490779,"NHNB"
"entry63","132","ec:2.5.1.30","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.30","rn:R09247",553,1112,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",0,0,0,0,1582,5937,26.6464544382685,0,2,45,1,0.000408163265306122,6,0.568390782053373,8,6,10,10,0.934570757640956,0.286354514897173,"NHNB"
"entry64","133","ec:2.5.1.87","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.87","rn:R05556",379,1173,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",0,0,0,0,502,5937,8.45544887990568,0,5,45,1,0.000486144871171609,6,0.229139425866945,8,6,10,10,0.678640855800877,0.666705067879502,"NHNB"
"entry65","134","ec:2.5.1.91","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.91","rn:R09249",553,1234,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",0,0,0,0,250,5937,4.21088091628769,0,0,45,1,0.000392156862745098,6,1,8,6,10,10,1,0,"NHNB"
"entry67","138","ec:2.5.1.90","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.90","rn:R09248",553,1172,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",0,0,0,0,3096,5937,52.1475492673067,0,1,45,1,4e-04,6,0.75391695965363,8,6,10,10,0.978029349384158,0.14476757636904,"NHNB"
"entry69","141","ec:2.5.1.83","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.83","rn:R09245",553,1050,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",0,0,0,0,128,5937,2.1559710291393,0.00183673469387755,3,46,0.836363636363636,0.000416666666666667,6,0.47273150814219,8,6,10,11,0.892794593299123,0.421650058426231,"HNB"
"entry70","142","ec:2.5.1.82","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.82","rn:R09246",672,1013,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",0,0,0,0,149,5937,2.50968502610746,0.00183673469387755,2,7,0.7,0.000473933649289099,7,0.179663164837088,9,6,10,5,0.116266688702217,0.146381284300761,"NHNB"
"entry71","143","ec:2.5.1.84","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.84","rn:R09250",973,1013,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",0,0,0,0,220,5937,3.70557520633316,0,0,6,0.6,0.000392156862745098,6,0.366648472664015,8,6,10,5,0.213626693854821,0,"NHNB"
"entry72","144","ec:2.5.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.85","rn:R09251",913,1013,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",0,0,0,0,220,5937,3.70557520633316,0.0126530612244898,2,6,0.6,0.000473484848484848,6,0.204755322473879,9,6,10,5,0.118352294506804,0.0324174526385339,"NHNB"
"entry73","145","ec:2.5.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.86","rn:R09244",390,783,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",0,0,0,0,98,5937,1.65066531918477,0,1,1,1,0.000738552437223043,6,3.58891742235311e-17,8,6,10,2,0.00402242337263615,0.0259219729426172,"NHNB"
"entry75","147","ec:2.5.1.88","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.88","rn:R09731",390,808,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",0,0,0,0,24,5937,0.404244567963618,0,2,1,1,0.000766871165644172,6,9.10872879380713e-18,8,6,10,2,0,0.026504289425404,"NHNB"
"entry76","148","ec:2.5.1.92","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.92","rn:R09633",493,755,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",0,0,0,0,0,5937,0,0.020801749271137,8,31,0.861111111111111,0.000728332119446468,6,0.143738442418459,7,6,10,11,0.0677120722266275,0.200179216477993,"HNB"
"entry77","149","ec:2.5.1.89","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.89","rn:R09730",777,1013,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",0,0,0,0,284,5937,4.78356072090281,0.00469387755102041,2,6,1,0.00047438330170778,7,0.102789101634471,9,6,10,4,0.010300883380402,0.132638946721848,"NHNB"
"entry78","150","ec:2.5.1.58","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.58","rn:R09844",379,1052,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",1,2,2,0.285714285714286,525,5937,8.84284992420414,0.0179591836734694,7,45,0.818181818181818,0.000551571980143409,6,0.151420063387893,8,6,10,11,0.436698017179223,0.825059516538023,"HB"
"entry79","152","ec:2.1.1.100","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.100","rn:R04496",147,1052,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",0,0,0,0,504,5937,8.48913592723598,0,1,0,0,0.000573394495412844,8,9.10872879380713e-18,10,6,10,1,0,0,"NHNB"
"entry80","154","ec:1.8.3.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.8.3.6","rn:R09562",116,970,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",0,0,0,0,401,5937,6.75425298972545,0,2,0,0,0.000609756097560976,9,9.10872879380713e-18,10,6,10,2,0,0.0235864637504606,"NHNB"
"entry81","155","ec:1.1.1.216","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.216","rn:R03264",147,904,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00900",0,0,0,0,62,5937,1.04429846723935,0,0,1,0.166666666666667,0.000392156862745098,9,0.0372619095679329,9,6,10,4,0.155767226387262,3.21131566998691e-17,"NHNB"
"entry82","156","ec:2.7.1.216","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.216","rn:R09849",259,915,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",0,0,0,0,94,5937,1.58329122452417,0.00244897959183673,3,3,0.5,0.000581395348837209,9,4.20078130299512e-17,9,6,10,4,0.00687683961826503,0.0683690351817368,"NHNB"
"entry83","157","ec:3.1.7.6","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.7.6","rn:R08697",312,945,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00900",0,0,0,0,4,5937,0.067374094660603,0.0379591836734694,9,48,0.615384615384615,0.000553097345132743,6,0.11415815381996,8,6,10,13,0.30612434266381,0.910829273932036,"HNB"
