"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry68","124","ec:1.4.2.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.2.1","rn:R00364",639,441,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00260",0,0,0,0,0,6077,0,0,0,73,0.935897435897436,0.000219490781387182,10,1,8,1,13,13,0.967028231495703,1.4934542948372e-16,"NHNB"
"entry69","125","ec:2.1.1.20","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.20","rn:R00367",489,570,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00260",0,0,0,0,215,6077,3.53792989962152,0.0227995859610514,11,90,0.588235294117647,0.000721500721500722,10,0.248769038413083,8,1,13,18,0.403347652557557,0.716031778800048,"HNB"
"entry70","126","ec:4.3.1.19","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.3.1.19","rn:R00220",689,305,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00260",0,0,0,0,4647,6077,76.4686522955406,0.0710566658327852,8,47,0.516483516483517,0.000734214390602056,21,0.357209629652237,7,1,13,15,0.301511391885879,0.260126092838309,"NHNB"
"entry81","138","ec:4.1.2.48","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.2.48","rn:R06171",661,604,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00260",0,0,0,0,3191,6077,52.5094619055455,0.0487095145168415,11,121,0.636842105263158,0.000724112961622013,10,0.526631541262618,7,1,13,21,0.796935489907313,0.638905319977754,"HNB"
"entry113","186","ec:1.1.1.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.1","rn:R08557 rn:R08558",149,483,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00260",0,0,0,0,75,6077,1.23416159289123,0.0200587969244686,1,10,0.666666666666667,0.000683526999316473,22,0.281469968356875,7,1,13,6,0.193407968964795,0.0764959924186485,"NHNB"
"entry116","192","ec:3.5.3.3","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.3.3","rn:R01566",385,487,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00260",0,0,0,0,191,6077,3.14299818989633,0.00302464947987336,4,11,0.523809523809524,0.000734753857457752,10,0,9,1,13,7,0.0378571923218545,0.14257924505826,"NHNB"
"entry118","195","ec:2.7.8.8","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.8.8","rn:R01800",357,327,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00260",0,0,0,0,3855,6077,63.4359058746092,0.000742499623096638,4,43,0.955555555555555,0.000719424460431655,21,0.374326464464483,8,1,13,11,0.340777223766405,0.140921276517602,"NHNB"
"entry121","199","ec:4.2.1.20","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.20","rn:R02722",672,337,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00260",0,0,0,0,5058,6077,83.2318578245845,0.0106819797118305,8,43,0.955555555555555,0.000727272727272727,21,0.154913735121609,8,1,13,11,0.0745100209982469,0.23816347265974,"NHNB"
"entry123","202","ec:2.6.1.45","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.45","rn:R00588",258,280,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00260",0,0,0,0,1263,6077,20.7832812242883,0.128439291498993,20,154,0.513333333333333,0.000742390497401633,10,0.585225109339287,8,1,13,31,0.640396858333491,1,"HNB"
"entry124","203","ec:4.2.1.22","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.22","rn:R00891",512,358,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00260",1,3,1,0.333333333333333,1697,6077,27.9249629751522,0.0112715642566389,11,43,0.781818181818182,0.000735294117647059,16,0.163723813294753,8,1,13,14,0.160471855622776,0.287102464470523,"NHB"
"entry127","207","ec:2.6.1.44","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.44","rn:R00372",713,495,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00260",0,0,0,0,1282,6077,21.0959354944874,0.00434888494589987,10,73,0.935897435897436,0.000732064421669107,27,0.146257698807744,8,1,13,13,0.245312885983672,0.577475943038909,"NHNB"
"entry129","210","ec:4.1.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.1.86","rn:R07650",735,885,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00260",0,0,0,0,682,6077,11.2226427513576,0,2,3,1,0.000240442414041837,5,0.000246634240288516,9,1,13,4,0,8.52149100498674e-17,"NHNB"
"entry132","216","ec:2.7.1.165","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.165","rn:R08572",195,169,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00260",0,0,0,0,3982,6077,65.5257528385717,0.063150158299412,3,8,0.533333333333333,0.000657894736842105,13,0.0110055043214949,10,1,13,6,1.13865091201092e-05,0.000101618624206589,"NHNB"
"entry133","217","ec:5.4.2.11","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.4.2.11","rn:R01518",259,125,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00260",0,0,0,0,3674,6077,60.457462563765,0,0,4,0.666666666666667,0.000219490781387182,30,0.0028465346190652,11,1,13,4,0.00108042220951593,5.03100685860083e-17,"NHNB"
"entry134","219","ec:3.5.4.44","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.4.44","rn:R09800",915,977,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00260",0,0,0,0,275,6077,4.52525917393451,0.0115332428765265,1,1,0.333333333333333,0.000222766763198931,28,5.27671203178766e-05,10,1,13,3,2.2631101776438e-17,3.77325514395062e-17,"NHNB"
"entry136","222","ec:3.5.1.125","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.125","rn:R09801",792,977,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00260",0,0,0,0,220,6077,3.62020733914761,0.0226142017186793,2,3,0.5,0.000240500240500241,5,0.000291309056714096,9,1,13,5,1.96396566895497e-19,8.03400064644399e-17,"NHNB"
"entry137","224","ec:2.6.1.76","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.76","rn:R06977",663,977,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00260",1,3,3,1,273,6077,4.49234819812407,0.054726368159204,4,4,0.4,0.000240558094779889,5,0.00136158250552843,8,1,13,9,0,1.30650075050448e-16,"NHB"
"entry138","227","ec:5.4.2.12","enzyme","http://www.kegg.jp/dbget-bin/www_bget?5.4.2.12","rn:R01518",259,146,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00260",0,0,0,0,3853,6077,63.4029948987987,0,4,4,0.666666666666667,0.000709219858156028,13,0,11,1,13,4,4.89358555655013e-17,0.000101670324822285,"NHNB"
"entry139","231","ec:2.1.1.156","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.156","rn:R10060",411,585,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00260",0,0,0,0,70,6077,1.15188415336515,0.0736975786161675,12,92,0.601307189542484,0.000732600732600733,10,0.230577476726699,8,1,13,19,0.336912664861989,0.785658093719833,"HNB"
"entry140","232","ec:2.1.1.157","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.157","rn:R10061",292,504,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00260",0,0,0,0,65,6077,1.06960671383907,0.0260782354235543,5,20,0.444444444444444,0.000772797527047913,10,0,9,1,13,10,0.0319649211101231,0.14599863364071,"NHNB"
"entry141","234","ec:2.1.1.161","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.161","rn:R07244",247,584,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00260",0,0,0,0,5,6077,0.0822774395260819,0.0255107988147337,3,7,0.466666666666667,0.000827129859387924,10,0,9,1,13,6,0.017192199160869,0.0666023674416889,"NHNB"
"entry142","236","ec:1.1.1.381","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.381","rn:R10851",725,643,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00260",0,0,0,0,972,6077,15.9947342438703,0.000452284034373587,1,5,0.833333333333333,0.000662251655629139,29,0.273864026475448,8,1,13,4,0.192939770961691,0.0174692564416917,"NHNB"
