"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry30","60","ec:2.7.1.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.1","rn:R00299",409,139,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00524",0,0,0,0,178,179,99.4413407821229,0,1,0,0,0.00423728813559322,1,0,12,6,12,1,3.91159806244442e-17,0,"NHNB"
"entry31","61","ec:2.7.1.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.7.1.2","rn:R00299",459,139,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00524",0,0,0,0,179,179,100,0,1,0,0,0.00423728813559322,1,0,12,6,12,1,3.91159806244442e-17,0,"NHNB"
"entry32","62","ec:4.2.3.124","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.3.124","rn:R08617",434,200,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00524",1,3,1,0.1,1,179,0.558659217877095,0.0683760683760684,1,0,0,0.00418410041841004,1,0,11,6,12,3,1.01722961667347e-16,0,"NHB"
"entry33","63","ec:2.6.1.100","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.100","rn:R08890",434,261,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00524",1,2,3,0.3,1,179,0.558659217877095,0.0982905982905983,2,0,0,0.00411522633744856,2,0,10,6,12,3,1.41848630031698e-16,0,"NHB"
"entry34","64","ec:1.1.1.329","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.329","rn:R08892 rn:R10130",459,322,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00524",0,0,0,0,1,179,0.558659217877095,0.0598290598290598,1,0,0,0.0036231884057971,2,0,9,6,12,2,3.81062928845373e-17,0,"NHNB"
"entry35","65","ec:2.6.1.101","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.101","rn:R08891",434,383,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00524",1,2,6,0.6,1,179,0.558659217877095,0.170940170940171,2,1,0.166666666666667,0.00353356890459364,2,0,8,6,12,4,7.62125857690747e-17,0.0361691049945078,"HB"
"entry36","66","ec:3.5.1.112","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.5.1.112","rn:R08895",737,635,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00524",0,0,0,0,1,179,0.558659217877095,0.047008547008547,2,1,0.333333333333333,0.00290697674418605,3,0,7,6,12,3,1.41848630031698e-16,0.25940930706734,"NHNB"
"entry37","67","ec:1.1.3.43","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.3.43","rn:R08896",737,710,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00524",0,0,0,0,1,179,0.558659217877095,0.0142450142450142,2,2,0.666666666666667,0.0027027027027027,3,0,7,6,12,3,0.0937576189656625,0.25940930706734,"NHNB"
"entry38","68","ec:2.6.1.93","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.93","rn:R08897",737,771,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00524",0,0,0,0,1,179,0.558659217877095,0.00783475783475784,2,2,0.666666666666667,0.00259067357512953,3,0,7,6,12,3,0.0937576189656625,0.368617158776495,"NHNB"
"entry39","69","ec:2.4.2.49","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.2.49","rn:R08898",737,866,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00524",1,2,10,1,1,179,0.558659217877095,0.199430199430199,1,1,0.333333333333333,0.00196850393700787,3,0,7,6,12,3,0.460547503791761,0,"NHB"
