"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry116","203","ec:1.14.14.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.1","rn:R09418",1033,122,"rectangle",46,17,"#000000","#BFBFFF",6229,"irreversible","ec","00980",0,0,0,0,160,248,64.5161290322581,0,0,0,0,0.000377073906485671,8,0,2,1,3,1,7.23588799543766e-18,0,"NHNB"
"entry129","230","ec:3.3.2.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.3.2.9","rn:R07013 rn:R07014",313,529,"rectangle",46,17,"#000000","#BFBFFF",6230,NA,"ec","00980",1,12,1,0.5,167,248,67.3387096774193,0.00065359477124183,5,4,0.4,0.000408496732026144,1,0,1,1,3,7,1.15774207927003e-16,0,"HB"
"entry130","231","ec:2.5.1.18","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.18","rn:R07004 rn:R07003",270,629,"rectangle",46,17,"#000000","#BFBFFF",6231,NA,"ec","00980",0,0,0,0,248,248,100,6.5359477124183e-05,1,2,0.666666666666667,0.000384467512495194,1,0,2,1,3,3,0,0,"NHNB"
"entry131","232","ec:2.5.1.18","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.18","rn:R07002",269,381,"rectangle",46,17,"#000000","#BFBFFF",6232,"irreversible","ec","00980",0,0,0,0,248,248,100,6.5359477124183e-05,1,2,0.666666666666667,0.000384467512495194,1,0,2,1,3,3,0,0,"NHNB"
"entry136","237","ec:1.3.1.20","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.20","rn:R07015",439,529,"rectangle",46,17,"#000000","#BFBFFF",6233,"irreversible","ec","00980",0,0,0,0,213,248,85.8870967741936,0,0,0,0,0.000377073906485671,1,0,2,1,3,1,0,0,"NHNB"
"entry137","238","ec:1.14.14.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.1","rn:R07000 rn:R07001",139,510,"rectangle",46,17,"#000000","#BFBFFF",6234,"irreversible","ec","00980",0,0,0,0,115,248,46.3709677419355,0,0,2,0.666666666666667,0.000377073906485671,1,0,2,1,3,4,0,0,"HNB"
"entry148","264","ec:1.1.1.146","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.146","rn:R09420",787,464,"rectangle",46,17,"#000000","#BFBFFF",6235,"irreversible","ec","00980",0,0,0,0,125,248,50.4032258064516,0.00117647058823529,3,5,0.238095238095238,0.00040016006402561,7,0,2,1,3,7,0,0,"HNB"
"entry156","280","ec:1.3.1.20","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.20","rn:R09420",737,464,"rectangle",46,17,"#000000","#BFBFFF",6236,"irreversible","ec","00980",0,0,0,0,25,248,10.0806451612903,0.00117647058823529,3,5,0.238095238095238,0.00040016006402561,7,0,2,1,3,7,0,0,"HNB"
"entry157","281","ec:1.1.1.184","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.184","rn:R09420",762,483,"rectangle",46,17,"#000000","#BFBFFF",6237,"irreversible","ec","00980",0,0,0,0,211,248,85.0806451612903,0.00117647058823529,3,5,0.238095238095238,0.00040016006402561,7,0,2,1,3,7,0,0,"HNB"
"entry162","291","ec:2.4.1.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.4.1.17","rn:R09426 rn:R09427",805,668,"rectangle",46,17,"#000000","#BFBFFF",6238,NA,"ec","00980",0,0,0,0,236,248,95.1612903225807,0,0,6,0.6,0.000377073906485671,7,0,2,1,3,5,0,0,"HNB"
"entry164","296","ec:1.14.14.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.1","rn:R09423",800,422,"rectangle",46,17,"#000000","#BFBFFF",6239,"irreversible","ec","00980",0,0,0,0,112,248,45.1612903225806,0,0,6,0.6,0.000377073906485671,7,0,2,1,3,5,0,0,"HNB"
"entry168","309","ec:1.14.14.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.1","rn:R09408",151,865,"rectangle",46,17,"#000000","#BFBFFF",6240,"irreversible","ec","00980",0,0,0,0,15,248,6.04838709677419,0.00156862745098039,2,1,0.166666666666667,0.000407996736026112,10,0,2,1,3,4,0,0,"HNB"
"entry169","311","ec:1.14.14.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.1","rn:R09424",825,530,"rectangle",46,17,"#000000","#BFBFFF",6241,"irreversible","ec","00980",0,0,0,0,66,248,26.6129032258064,0,4,3,0.5,0.000425894378194208,7,0,2,1,3,4,2.89435519817506e-17,0,"HNB"
"entry170","312","ec:1.14.14.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.1","rn:R09425",825,617,"rectangle",46,17,"#000000","#BFBFFF",6242,"irreversible","ec","00980",0,0,0,0,66,248,26.6129032258064,0,1,3,0.5,0.000384467512495194,7,0,2,1,3,4,0,0,"HNB"
"entry171","313","ec:1.14.14.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.1","rn:R09421",801,355,"rectangle",46,17,"#000000","#BFBFFF",6243,"irreversible","ec","00980",0,0,0,0,14,248,5.64516129032258,0,5,6,0.6,0.00043535045711798,7,0,2,1,3,5,5.78871039635013e-17,0,"HNB"
"entry172","317","ec:1.14.14.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.1","rn:R09421",849,334,"rectangle",46,17,"#000000","#BFBFFF",6244,"irreversible","ec","00980",0,0,0,0,66,248,26.6129032258064,0,4,3,0.5,0.000425894378194208,7,0,2,1,3,4,2.89435519817506e-17,0,"HNB"
"entry173","318","ec:1.14.14.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.1","rn:R09423",848,443,"rectangle",46,17,"#000000","#BFBFFF",6245,"irreversible","ec","00980",0,0,0,0,66,248,26.6129032258064,0,3,3,0.5,0.00042571306939123,7,0,2,1,3,4,0,0,"HNB"
"entry174","319","ec:1.14.14.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.1","rn:R09408",151,886,"rectangle",46,17,"#000000","#BFBFFF",6246,"irreversible","ec","00980",0,0,0,0,66,248,26.6129032258064,0.00117647058823529,1,3,0.3,0.000384467512495194,10,0,2,1,3,5,0,0,"HNB"
"entry175","322","ec:1.14.14.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.1","rn:R07079 rn:R07080 rn:R07081",163,186,"rectangle",46,17,"#000000","#BFBFFF",6247,"irreversible","ec","00980",0,0,0,0,148,248,59.6774193548387,0,4,1,1,4e-04,4,0,2,1,3,4,2.89435519817506e-17,1,"HNB"
"entry176","326","ec:1.14.14.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.1","rn:R07085",481,186,"rectangle",46,17,"#000000","#BFBFFF",6248,"irreversible","ec","00980",0,0,0,0,148,248,59.6774193548387,0,0,1,1,0.000377073906485671,4,0,2,1,3,2,0.048024446434962,0,"NHNB"
"entry177","328","ec:1.14.14.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.1","rn:R07087",424,136,"rectangle",46,17,"#000000","#BFBFFF",6249,"irreversible","ec","00980",0,0,0,0,148,248,59.6774193548387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry178","330","ec:1.14.14.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.1","rn:R07000 rn:R07001",139,548,"rectangle",46,17,"#000000","#BFBFFF",6250,"irreversible","ec","00980",0,0,0,0,78,248,31.4516129032258,0,4,2,0.666666666666667,0.000416840350145894,1,0,2,1,3,4,2.89435519817506e-17,0,"HNB"
"entry179","331","ec:1.14.14.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.1","rn:R07098",131,1017,"rectangle",46,17,"#000000","#BFBFFF",6251,"irreversible","ec","00980",0,0,0,0,115,248,46.3709677419355,0,1,0,0,0.000384467512495194,11,0,2,1,3,1,7.23588799543766e-18,0,"NHNB"
"entry180","332","ec:1.14.14.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.14.1","rn:R07099",131,1101,"rectangle",46,17,"#000000","#BFBFFF",6252,"irreversible","ec","00980",0,0,0,0,115,248,46.3709677419355,0,1,0,0,0.000384467512495194,11,0,2,1,3,1,7.23588799543766e-18,0,"NHNB"
