"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","pathway_radius","pathway_diameter","ap_ec","ap_group","ap_percentage","eccentricity","degree","closeness","betweenness","eigen_centrality","noSubgraphs","subgraph1_size","subgraph1_community","subgraph1_mean_degree","subgraph2_size","subgraph2_community","subgraph2_mean_degree","subgraph3_size","subgraph3_community","subgraph3_mean_degree","subgraph4_size","subgraph4_community","subgraph4_mean_degree","subgraph5_size","subgraph5_community","subgraph5_mean_degree","subgraph6_size","subgraph6_community","subgraph6_mean_degree","subgraph7_size","subgraph7_community","subgraph7_mean_degree"
"1",6277,"ec","00982",18,16,1,4,"ec:1.14.14.1",NA,5.64516129032258,1,3,0.00367647058823529,0.00735294117647059,0,7,2,3,0.666666666666667,1,1,0,2,2,1,3,3,0.666666666666667,7,3,1.42857142857143,1,1,0,1,1,0
"2",6286,"ec","00982",18,16,1,4,"ec:1.4.3.4",NA,81.4516129032258,3,3,0.00440528634361233,0.0183823529411765,0,6,2,3,0.666666666666667,4,4,1,2,2,0,3,3,0.666666666666667,1,1,0,5,3,1.2,NA,NA,NA
