"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","pathway_radius","pathway_diameter","ap_ec","ap_group","ap_percentage","eccentricity","degree","closeness","betweenness","eigen_centrality","noSubgraphs","subgraph1_size","subgraph1_community","subgraph1_mean_degree","subgraph2_size","subgraph2_community","subgraph2_mean_degree"
"1",1080,"ec","00220",30,81,4,6,"ec:3.5.3.1",NA,32.7891390273243,4,7,0.00175131348511384,0.0369458128078818,5.62732535091158e-16,2,26,5,4.74074074074074,3,3,0.666666666666667
