"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","pathway_radius","pathway_diameter","ap_ec","ap_group","ap_percentage","eccentricity","degree","closeness","betweenness","eigen_centrality","noSubgraphs","subgraph1_size","subgraph1_community","subgraph1_mean_degree","subgraph2_size","subgraph2_community","subgraph2_mean_degree"
"1",1,"ec","00010",58,190,6,11,"ec:4.1.2.13",NA,96.9756738987508,7,11,0.000823723228995058,0.0254803675856307,8.66202409600919e-17,2,23,5,6.25,34,5,5.11764705882353
"2",13,"ec","00010",58,190,6,11,"ec:2.7.1.40",NA,91.732412886259,8,8,0.000386398763523957,0.0281954887218045,0.25,2,39,7,6.3,18,4,4
"3",14,"ec","00010",58,190,6,11,"ec:4.2.1.11",NA,98.2577251808021,7,6,0.000387146728610143,0.0490288220551378,1,2,36,7,6.16216216216216,21,5,3.80952380952381
