"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","pathway_radius","pathway_diameter","ap_ec","ap_group","ap_percentage","eccentricity","degree","closeness","betweenness","eigen_centrality","noSubgraphs","subgraph1_size","subgraph1_community","subgraph1_mean_degree","subgraph2_size","subgraph2_community","subgraph2_mean_degree","subgraph3_size","subgraph3_community","subgraph3_mean_degree","subgraph4_size","subgraph4_community","subgraph4_mean_degree","subgraph5_size","subgraph5_community","subgraph5_mean_degree","subgraph6_size","subgraph6_community","subgraph6_mean_degree","subgraph7_size","subgraph7_community","subgraph7_mean_degree"
"1",5590,"ec","00910",49,235,1,5,"ec:4.2.1.104","<30",16.6459185488174,4,2,0.000852514919011083,0.0115248226950355,6.5862679354533e-17,6,34,10,10.4571428571429,1,1,0,3,3,0,4,4,0.5,2,2,1,4,4,0,NA,NA,NA
"2",5592,"ec","00910",49,235,1,5,"ec:2.7.2.2","<30",25.2534234394451,3,2,0.000836120401337793,0.0221631205673759,5.9761561217351e-17,6,33,9,10.7647058823529,2,2,1,3,3,0,4,4,0.5,2,2,1,4,4,0,NA,NA,NA
"3",5593,"ec","00910",49,235,1,5,"ec:6.3.4.16","<30",2.89880846523208,3,18,0.000819672131147541,0.0345559988179669,0.333962704380488,6,32,8,10.1818181818182,3,3,0.666666666666667,3,3,0,4,4,0.5,2,2,1,4,4,0,NA,NA,NA
"4",5605,"ec","00910",49,235,1,5,"ec:1.7.7.1","<30",9.63898274942202,1,2,0.000425170068027211,0,1.18094163974873e-16,6,36,6,12.2162162162162,1,1,0,1,1,0,4,4,1,2,2,0,4,4,0,NA,NA,NA
"5",5608,"ec","00910",49,235,1,5,"ec:1.7.2.5","<30",16.8948959630091,1,3,0.000434027777777778,0.000886524822695035,1.5675776450253e-16,7,36,7,10.2162162162162,3,3,0,1,1,0,1,1,0,2,2,1,4,4,0,1,1,0
"6",5620,"ec","00910",49,235,1,5,"ec:1.7.2.7","<30",0.0177841010136938,1,3,0.000425170068027211,0,7.9014188470098e-17,7,36,6,12.2162162162162,3,3,1.33333333333333,4,4,1.5,2,2,1,1,1,0,1,1,0,1,1,0
