"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","pathway_radius","pathway_diameter","ap_ec","ap_group","ap_percentage","eccentricity","degree","closeness","betweenness","eigen_centrality","noSubgraphs","subgraph1_size","subgraph1_community","subgraph1_mean_degree","subgraph2_size","subgraph2_community","subgraph2_mean_degree"
"1",2992,"ec","00515",4,3,2,3,"ec:2.4.1.312",NA,18.1076672104405,2,2,0.142857142857143,0.333333333333333,0,2,1,2,0,2,2,1
"2",2993,"ec","00515",4,3,2,3,"ec:2.4.1.313",NA,14.3556280587276,2,2,0.111111111111111,0.333333333333333,0,2,2,3,0.666666666666667,1,1,0
