"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","pathway_radius","pathway_diameter","ap_ec","ap_group","ap_percentage","eccentricity","degree","closeness","betweenness","eigen_centrality","noSubgraphs","subgraph1_size","subgraph1_community","subgraph1_mean_degree","subgraph2_size","subgraph2_community","subgraph2_mean_degree","subgraph3_size","subgraph3_community","subgraph3_mean_degree","subgraph4_size","subgraph4_community","subgraph4_mean_degree","subgraph5_size","subgraph5_community","subgraph5_mean_degree","subgraph6_size","subgraph6_community","subgraph6_mean_degree"
"1",5721,"ec","00940",73,154,2,10,"ec:1.14.13.14",NA,0,9,5,0.000226295541977823,0.00156494522691706,0,5,41,10,3.57142857142857,21,7,3.61904761904762,5,5,0.4,4,4,0.5,1,1,0,NA,NA,NA
"2",5726,"ec","00940",73,154,2,10,"ec:1.2.1.44",NA,93.8144329896907,7,6,0.000210260723296888,0.0117370892018779,0,5,37,10,3.52631578947368,5,5,0.8,21,7,3.61904761904762,5,5,0.4,4,4,0.5,NA,NA,NA
"3",5753,"ec","00940",73,154,2,10,"ec:1.1.1.195",NA,93.8144329896907,8,5,0.000201288244766506,0.0101721439749609,0,5,38,10,3.64102564102564,4,4,0.5,21,7,3.61904761904762,5,5,0.4,4,4,0.5,NA,NA,NA
"4",5782,"ec","00940",73,154,2,10,"ec:1.1.1.319",NA,0,2,3,0.000195618153364632,0.000391236306729264,0,6,43,9,4.22727272727273,21,3,4.28571428571429,2,2,0,4,4,0.5,1,1,0,1,1,0
"5",5784,"ec","00940",73,154,2,10,"ec:1.1.1.318",NA,0,2,2,0.000201207243460765,0,0,5,43,9,4.22727272727273,21,3,4.28571428571429,3,3,0.666666666666667,4,4,0.5,1,1,0,NA,NA,NA
"6",5785,"ec","00940",73,154,2,10,"ec:1.1.1.319",NA,0,2,2,0.000192901234567901,0.000195618153364632,0,5,43,9,4.22727272727273,21,3,4.28571428571429,5,3,1.2,2,2,0,1,1,0,NA,NA,NA
"7",5786,"ec","00940",73,154,2,10,"ec:1.1.1.318",NA,0,2,2,0.000198373338623289,0,0,5,43,9,4.22727272727273,21,3,4.28571428571429,5,3,1.2,2,2,0,1,1,0,NA,NA,NA
