"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","pathway_radius","pathway_diameter","ap_ec","ap_group","ap_percentage","eccentricity","degree","closeness","betweenness","eigen_centrality","noSubgraphs","subgraph1_size","subgraph1_community","subgraph1_mean_degree","subgraph2_size","subgraph2_community","subgraph2_mean_degree","subgraph3_size","subgraph3_community","subgraph3_mean_degree"
"1",4776,"ec","00770",33,71,5,9,"ec:3.5.1.6",NA,9.71922246220302,6,4,0.00326797385620915,0,4.86801360415534e-17,2,29,6,4.06666666666667,3,3,0,NA,NA,NA
"2",4777,"ec","00770",33,71,5,9,"ec:3.5.2.2",NA,26.8815417843496,7,3,0.00100806451612903,0.00201612903225806,3.53267454818699e-17,3,30,6,4.19354838709677,1,1,0,1,1,0
"3",4784,"ec","00770",33,71,5,9,"ec:4.2.1.9",NA,77.7537796976242,7,5,0.00104166666666667,0.0201612903225806,0.234244430950755,2,30,5,4.25806451612903,2,2,0,NA,NA,NA
"4",4785,"ec","00770",33,71,5,9,"ec:1.1.1.86",NA,79.2822728027912,8,2,0.000946969696969697,0,0.136451373869935,2,31,5,4.375,1,1,0,NA,NA,NA
