"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","pathway_radius","pathway_diameter","ap_ec","ap_group","ap_percentage","eccentricity","degree","closeness","betweenness","eigen_centrality","noSubgraphs","subgraph1_size","subgraph1_community","subgraph1_mean_degree","subgraph2_size","subgraph2_community","subgraph2_mean_degree","subgraph3_size","subgraph3_community","subgraph3_mean_degree"
"1",1504,"ec","00260",74,322,1,12,"ec:1.2.1.8","30<=x<80",36.2514398551917,10,7,0.000620732464307883,0.0228253122659515,3.31034836626941e-17,3,69,9,8.57142857142857,1,1,0,3,3,0.666666666666667
"2",1513,"ec","00260",74,322,1,12,"ec:4.2.1.22","<30",27.9249629751522,9,12,0.000469043151969981,0.00914510400811771,0.0776855618533514,3,69,10,8.57142857142857,3,3,0.666666666666667,1,1,0
"3",1525,"ec","00260",74,322,1,12,"ec:4.2.3.1",">=80",83.3635017278262,6,5,0.00045045045045045,0.0268264840182648,0.098349622523394,3,58,8,9.6271186440678,3,3,0,12,6,1.66666666666667
"4",1529,"ec","00260",74,322,1,12,"ec:1.2.1.11",">=80",89.4191212769459,9,4,0.000190258751902588,0.000428082191780822,0,3,69,10,8.94285714285714,3,3,0,1,1,0
"5",1532,"ec","00260",74,322,1,12,"ec:2.7.1.39","30<=x<80",75.8104327793319,7,2,0.000190222560395663,0.0182648401826484,0.0210654661671361,3,59,8,9.6,3,3,0,11,5,1.63636363636364
"6",1535,"ec","00260",74,322,1,12,"ec:1.1.1.3",">=80",83.3635017278262,8,4,0.000187652467629949,0.00937024353120243,0.0045120037418872,3,60,10,9.60655737704918,3,3,0,10,4,2.2
"7",1540,"ec","00260",74,322,1,12,"ec:1.1.1.75","<30",0,1,2,0.000185116623472788,0,0,3,71,9,8.88888888888889,1,1,0,1,1,0
