"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","pathway_radius","pathway_diameter","ap_ec","ap_group","ap_percentage","eccentricity","degree","closeness","betweenness","eigen_centrality","noSubgraphs","subgraph1_size","subgraph1_community","subgraph1_mean_degree","subgraph2_size","subgraph2_community","subgraph2_mean_degree","subgraph3_size","subgraph3_community","subgraph3_mean_degree"
"1",2733,"ec","00472",15,37,2,4,"ec:5.4.3.5",NA,3.15928038613427,3,9,0.0133333333333333,0.10989010989011,0,3,1,2,0,12,6,4.66666666666667,1,1,0
"2",2740,"ec","00472",15,37,2,4,"ec:3.5.3.10",NA,0,2,11,0.00645161290322581,0.208791208791209,0,2,9,2,2.8,5,5,1.6,NA,NA,NA
