"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","pathway_radius","pathway_diameter","ap_ec","ap_group","ap_percentage","eccentricity","degree","closeness","betweenness","eigen_centrality","noSubgraphs","subgraph1_size","subgraph1_community","subgraph1_mean_degree","subgraph2_size","subgraph2_community","subgraph2_mean_degree","subgraph3_size","subgraph3_community","subgraph3_mean_degree","subgraph4_size","subgraph4_community","subgraph4_mean_degree","subgraph5_size","subgraph5_community","subgraph5_mean_degree"
"1",3251,"ec","00525",14,11,1,4,"ec:2.7.1.188","<30",0.64034151547492,1,3,0.00641025641025641,0.00641025641025641,0,5,2,3,0,3,3,0.666666666666667,2,2,1,5,2,1.2,1,1,0
"2",3258,"ec","00525",14,11,1,4,"ec:4.2.1.46",">=70",99.9466382070438,1,2,0.00591715976331361,0.00641025641025641,0,5,4,5,1.2,1,1,0,2,2,1,5,2,1.2,1,1,0
"3",3262,"ec","00525",14,11,1,4,"ec:2.5.1.135","<30",0.133404482390608,3,2,0.00684931506849315,0.0192307692307692,0,5,4,5,1.2,3,3,0.666666666666667,2,2,0,3,3,0.666666666666667,1,1,0
"4",3263,"ec","00525",14,11,1,4,"ec:3.1.3.101","<30",0.0533617929562433,2,2,0.00636942675159236,0.0256410256410256,0,5,4,5,1.2,3,3,0.666666666666667,2,2,0,2,2,0,2,2,0
"5",3264,"ec","00525",14,11,1,4,"ec:2.4.1.338","<30",0.0533617929562433,3,2,0.00591715976331361,0.0192307692307692,0,5,4,5,1.2,3,3,0.666666666666667,2,2,0,3,3,1.33333333333333,1,1,0
