"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","pathway_radius","pathway_diameter","ap_ec","ap_group","ap_percentage","eccentricity","degree","closeness","betweenness","eigen_centrality","noSubgraphs","subgraph1_size","subgraph1_community","subgraph1_mean_degree","subgraph2_size","subgraph2_community","subgraph2_mean_degree","subgraph3_size","subgraph3_community","subgraph3_mean_degree"
"1",1893,"ec","00330",99,358,1,10,"ec:3.5.1.94","<30",3.39855818743563,9,9,0.000148566334868519,0.00333122939897609,0,3,95,10,6.95833333333333,1,1,0,2,2,0
"2",1912,"ec","00330",99,358,1,10,"ec:2.1.4.1","<30",5.90456573978716,7,13,0.000178062678062678,0.00908899642331159,0,3,8,4,2.44444444444444,88,10,6.88636363636364,2,2,0
"3",1939,"ec","00330",99,358,1,10,"ec:1.14.13.39","<30",5.80157912804669,7,10,0.000171969045571797,0.00153587208079108,0,3,95,10,6.91666666666667,2,2,0,1,1,0
"4",1941,"ec","00330",99,358,1,10,"ec:1.14.14.47","<30",6.90010298661174,7,10,0.000411184210526316,0,0,3,95,10,7.22916666666667,2,2,0,1,1,0
"5",1956,"ec","00330",99,358,1,10,"ec:5.1.1.8","<30",12.615859938208,7,6,0.000105185652676975,0.00568062276456975,0,3,94,10,7.22105263157895,2,2,0,2,2,0
"6",1957,"ec","00330",99,358,1,10,"ec:1.4.3.3","<30",9.23446618606248,8,2,0.000104123281965848,0.00294550810014728,0,3,95,10,7.1875,2,2,0,1,1,0
"7",1963,"ec","00330",99,358,1,10,"ec:1.2.1.88","30<=x<80",68.4346035015448,8,5,0.000107399849640211,0.0113612455291395,0,3,91,10,7.23913043478261,2,2,0,5,5,1.6
