"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","pathway_radius","pathway_diameter","ap_ec","ap_group","ap_percentage","eccentricity","degree","closeness","betweenness","eigen_centrality","noSubgraphs","subgraph1_size","subgraph1_community","subgraph1_mean_degree","subgraph2_size","subgraph2_community","subgraph2_mean_degree"
"1",6023,"ec","00945",19,36,4,5,"ec:2.3.1.95",NA,1.0989010989011,4,6,0.00602409638554217,0.037037037037037,0.421868079407672,2,17,3,3.66666666666667,1,1,0
"2",6024,"ec","00945",19,36,4,5,"ec:1.14.14.91",NA,100,4,6,0.00598802395209581,0.0239651416122004,0.695877187266633,2,17,3,3.66666666666667,1,1,0
