"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","pathway_radius","pathway_diameter","ap_ec","ap_group","ap_percentage","eccentricity","degree","closeness","betweenness","eigen_centrality","noSubgraphs","subgraph1_size","subgraph1_community","subgraph1_mean_degree","subgraph2_size","subgraph2_community","subgraph2_mean_degree"
"1",2945,"ec","00512",9,18,2,3,"ec:2.4.99.4","30<=x<70",60.4838709677419,2,3,0.0178571428571429,0.0357142857142857,0,2,7,2,4.25,1,1,0
"2",2948,"ec","00512",9,18,2,3,"ec:2.4.1.122",">=70",98.3870967741936,2,7,0.015625,0.0892857142857143,0,2,5,6,3,3,3,1.33333333333333
