"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","pathway_radius","pathway_diameter","ap_ec","ap_group","ap_percentage","eccentricity","degree","closeness","betweenness","eigen_centrality","noSubgraphs","subgraph1_size","subgraph1_community","subgraph1_mean_degree","subgraph2_size","subgraph2_community","subgraph2_mean_degree"
"1",3702,"ec","00600",40,154,3,6,"ec:1.14.19.17","<30",20.9467455621302,3,16,0.0014792899408284,0.229359724096566,0.0784957175703477,2,12,3,3.07692307692308,27,5,6.66666666666667
"2",3714,"ec","00600",40,154,3,6,"ec:1.1.1.102","<30",20.0788954635108,5,7,0.00165562913907285,0.0178137651821862,0,2,1,2,0,38,4,7.94736842105263
"3",3716,"ec","00600",40,154,3,6,"ec:3.2.1.22","30<=x<80",70.8086785009862,5,7,0.00166389351081531,0.0175438596491228,0,2,38,4,7.07692307692308,1,1,0
