"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","pathway_radius","pathway_diameter","ap_ec","ap_group","ap_percentage","eccentricity","degree","closeness","betweenness","eigen_centrality","noSubgraphs","subgraph1_size","subgraph1_community","subgraph1_mean_degree","subgraph2_size","subgraph2_community","subgraph2_mean_degree","subgraph3_size","subgraph3_community","subgraph3_mean_degree"
"1",2813,"ec","00500",91,505,4,7,"ec:3.2.1.26","<30",28.7035480073987,6,5,0.00100603621730382,0.0103620474406991,0,2,89,6,10.8222222222222,1,1,0,NA,NA,NA
"2",2865,"ec","00500",91,505,4,7,"ec:2.4.1.10","<30",5.3808643013284,5,20,0.00100502512562814,0.0419631157458324,0.115697852738754,3,88,6,11.1460674157303,1,1,0,1,1,0
"3",2871,"ec","00500",91,505,4,7,"ec:3.2.1.10","<30",14.2929208004036,6,5,0.000122100122100122,0,0.159879204994869,2,89,5,11.2,1,1,0,NA,NA,NA
"4",2893,"ec","00500",91,505,4,7,"ec:3.2.1.86","<30",27.8459727593745,5,18,0.00101112234580384,0.0878418711574054,0.141352482057484,2,89,7,10.8222222222222,1,1,0,NA,NA,NA
