"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","pathway_radius","pathway_diameter","ap_ec","ap_group","ap_percentage","eccentricity","degree","closeness","betweenness","eigen_centrality","noSubgraphs","subgraph1_size","subgraph1_community","subgraph1_mean_degree","subgraph2_size","subgraph2_community","subgraph2_mean_degree","subgraph3_size","subgraph3_community","subgraph3_mean_degree","subgraph4_size","subgraph4_community","subgraph4_mean_degree"
"1",2488,"ec","00401",15,20,1,4,"ec:2.1.1.285",NA,0.0214224507283633,3,2,0.00584795321637427,0.0164835164835165,0,4,8,3,2,3,3,0.666666666666667,1,1,0,2,2,0
"2",2489,"ec","00401",15,20,1,4,"ec:2.4.1.302",NA,0.0214224507283633,2,2,0.00546448087431694,0.021978021978022,0,4,8,3,2,2,2,0,2,2,1,2,2,0
"3",2490,"ec","00401",15,20,1,4,"ec:6.3.1.15",NA,0.0214224507283633,3,2,0.00510204081632653,0.0164835164835165,0,4,8,3,2,3,3,1.33333333333333,2,2,0,1,1,0
"4",2499,"ec","00401",15,20,1,4,"ec:2.5.1.111",NA,0.0214224507283633,1,7,0.00476190476190476,0,0,4,6,7,2.28571428571429,1,1,0,5,3,1.2,2,2,0
