"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","pathway_radius","pathway_diameter","ap_ec","ap_group","ap_percentage","eccentricity","degree","closeness","betweenness","eigen_centrality","noSubgraphs","subgraph1_size","subgraph1_community","subgraph1_mean_degree","subgraph2_size","subgraph2_community","subgraph2_mean_degree"
"1",3561,"ec","00564",76,285,6,12,"ec:2.1.1.17","<30",11.06135986733,9,10,0.000175438596491228,0,1,2,74,9,7.57333333333333,1,1,0
"2",3567,"ec","00564",76,285,6,12,"ec:1.1.1.261","<30",11.7910447761194,8,6,0.000190114068441065,0.0291891891891892,0.0752671057575458,2,69,9,7.62857142857143,6,3,1.66666666666667
"3",3568,"ec","00564",76,285,6,12,"ec:2.5.1.41","<30",4.92537313432836,9,2,0.000187617260787992,0.0252252252252252,0.02577243974807,2,70,9,7.66197183098592,5,5,1.6
"4",3569,"ec","00564",76,285,6,12,"ec:2.5.1.42","<30",4.95854063018242,10,4,0.000185150897981855,0.0209009009009009,0.00882481987161182,2,71,10,7.58333333333333,4,4,1.5
"5",3570,"ec","00564",76,285,6,12,"ec:2.7.7.67","<30",5.1077943615257,11,4,0.000177777777777778,0.00576576576576577,0.00509109558690667,2,74,9,7.46666666666667,1,1,0
