"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","pathway_radius","pathway_diameter","ap_ec","ap_group","ap_percentage","eccentricity","degree","closeness","betweenness","eigen_centrality","noSubgraphs","subgraph1_size","subgraph1_community","subgraph1_mean_degree","subgraph2_size","subgraph2_community","subgraph2_mean_degree","subgraph3_size","subgraph3_community","subgraph3_mean_degree"
"1",6543,"ec","01059",6,4,1,3,"ec:1.14.15.31","30<=x<70",52.970297029703,2,2,0.0476190476190476,0.1,0,3,2,3,0.666666666666667,1,1,0,2,2,0
"2",6544,"ec","01059",6,4,1,3,"ec:2.1.1.303","<30",25.2475247524752,2,2,0.04,0.1,0,3,2,3,0.666666666666667,2,2,1,1,1,0
