"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","pathway_radius","pathway_diameter","ap_ec","ap_group","ap_percentage","eccentricity","degree","closeness","betweenness","eigen_centrality","noSubgraphs","subgraph1_size","subgraph1_community","subgraph1_mean_degree","subgraph2_size","subgraph2_community","subgraph2_mean_degree","subgraph3_size","subgraph3_community","subgraph3_mean_degree","subgraph4_size","subgraph4_community","subgraph4_mean_degree","subgraph5_size","subgraph5_community","subgraph5_mean_degree"
"1",1806,"ec","00310",63,146,1,9,"ec:5.4.3.3",NA,2.31127679403541,7,5,0.000405186385737439,0.00634584875727129,0,5,4,5,0.8,43,9,4.97674418604651,1,1,0,11,6,1.63636363636364,3,3,0
"2",1837,"ec","00310",63,146,1,9,"ec:1.14.11.1",NA,7.25069897483691,1,2,0.000264410364886304,0,0,5,4,5,0.8,45,8,5.02222222222222,11,5,2.36363636363636,1,1,0,1,1,0
"3",1847,"ec","00310",63,146,1,9,"ec:1.14.11.4",NA,4.21248835041938,3,4,0.000256016385048643,0,0,5,4,5,1.6,45,6,5.42222222222222,9,3,2.88888888888889,3,3,0.666666666666667,1,1,0
"4",1852,"ec","00310",63,146,1,9,"ec:6.3.2.38",NA,3.05684995340168,8,2,0.000277700638711469,0,0,5,4,5,0.8,43,7,5.16279069767442,11,6,1.63636363636364,3,3,0,1,1,0
"5",1853,"ec","00310",63,146,1,9,"ec:2.3.1.102",NA,3.01957129543336,7,2,0.000268672756582483,0.000793231094658911,0,5,4,5,0.8,42,7,5.23809523809524,2,2,0,11,6,1.63636363636364,3,3,0
"6",1858,"ec","00310",63,146,1,9,"ec:4.2.3.134",NA,2.57222739981361,7,4,0.000368324125230203,0.00528820729772607,0,5,4,5,0.8,43,7,5.2093023255814,11,5,2.54545454545455,3,3,0.666666666666667,1,1,0
"7",1868,"ec","00310",63,146,1,9,"ec:1.14.13.59",NA,13.1034482758621,6,12,0.000264410364886304,0.00105764145954521,0,5,4,5,0.8,41,7,5.17073170731707,3,3,0,11,6,1.63636363636364,3,3,0
