"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","pathway_radius","pathway_diameter","ap_ec","ap_group","ap_percentage","eccentricity","degree","closeness","betweenness","eigen_centrality","noSubgraphs","subgraph1_size","subgraph1_community","subgraph1_mean_degree","subgraph2_size","subgraph2_community","subgraph2_mean_degree","subgraph3_size","subgraph3_community","subgraph3_mean_degree","subgraph4_size","subgraph4_community","subgraph4_mean_degree","subgraph5_size","subgraph5_community","subgraph5_mean_degree","subgraph6_size","subgraph6_community","subgraph6_mean_degree"
"1",3154,"ec","00522",20,18,1,5,"ec:2.4.1.277",NA,0,1,3,0.00309597523219814,0,0,6,5,6,0.666666666666667,8,4,1.5,3,3,0,1,1,0,1,1,0,1,1,0
"2",3155,"ec","00522",20,18,1,5,"ec:1.14.15.35",NA,75,4,2,0.0036101083032491,0.0175438596491228,0,5,5,6,0.666666666666667,1,1,0,6,4,1,4,4,0.5,3,3,0,NA,NA,NA
"3",3156,"ec","00522",20,18,1,5,"ec:2.4.1.328",NA,50,3,2,0.00343642611683849,0.0292397660818713,0,5,5,6,0.666666666666667,2,2,1,5,5,0.8,4,4,0.5,3,3,0,NA,NA,NA
"4",3158,"ec","00522",20,18,1,5,"ec:2.1.1.102",NA,0,3,2,0.00277008310249307,0.0087719298245614,0,5,3,4,0.5,8,4,1.25,4,4,0.5,3,3,0,1,1,0,NA,NA,NA
"5",3159,"ec","00522",20,18,1,5,"ec:2.4.1.318",NA,0,2,2,0.00291545189504373,0.0116959064327485,0,5,2,3,0,2,2,0,8,4,1.25,4,4,0.5,3,3,0,NA,NA,NA
"6",3160,"ec","00522",20,18,1,5,"ec:2.4.1.317",NA,0,3,2,0.00306748466257669,0.0087719298245614,0,5,3,4,0.5,8,4,1.25,4,4,0.5,1,1,0,3,3,0,NA,NA,NA
"7",3166,"ec","00522",20,18,1,5,"ec:2.4.1.278",NA,50,3,3,0.00326797385620915,0.0350877192982456,0,5,5,6,0.666666666666667,3,3,1.33333333333333,4,4,0.5,4,4,0.5,3,3,0,NA,NA,NA
"8",3167,"ec","00522",20,18,1,5,"ec:2.4.1.277",NA,0,1,2,0.00292397660818713,0,0,5,5,4,1,8,3,1.75,4,4,0.5,1,1,0,1,1,0,NA,NA,NA
