"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","pathway_radius","pathway_diameter","ap_ec","ap_group","ap_percentage","eccentricity","degree","closeness","betweenness","eigen_centrality","noSubgraphs","subgraph1_size","subgraph1_community","subgraph1_mean_degree","subgraph2_size","subgraph2_community","subgraph2_mean_degree","subgraph3_size","subgraph3_community","subgraph3_mean_degree"
"1",637,"ec","00071",74,147,2,12,"ec:1.1.1.35","30<=x<70",62.3597678916828,10,3,0.000733137829912023,0.0121765601217656,0,3,64,10,3.96923076923077,8,3,1.75,1,1,0
"2",674,"ec","00071",74,147,2,12,"ec:1.3.8.6","30<=x<70",43.3462282398453,11,5,0.000190258751902588,0.0012525367833587,0,3,64,10,3.96923076923077,8,3,1.75,1,1,0
"3",689,"ec","00071",74,147,2,12,"ec:2.3.1.16","30<=x<70",62.8820116054159,8,8,0.000222915737851092,0.0976978691019787,0,3,52,8,3.69811320754717,13,6,1.69230769230769,8,8,2
"4",693,"ec","00071",74,147,2,12,"ec:6.2.1.3",">=70",83.8491295938104,10,2,0.000190222560395663,0.0197869101978691,0,3,63,9,4.03125,2,2,0,8,3,1.75
"5",697,"ec","00071",74,147,2,12,"ec:1.2.1.48","<30",0,11,2,0.000187652467629949,0.0100837138508371,0,3,64,10,3.96923076923077,8,3,1.75,1,1,0
"6",711,"ec","00071",74,147,2,12,"ec:2.3.1.21","<30",4.97098646034816,9,2,0.000192826841496336,0.0291095890410959,0,3,62,8,4.09523809523809,3,3,0.666666666666667,8,8,2
"7",712,"ec","00071",74,147,2,12,"ec:2.3.1.21","<30",4.97098646034816,8,5,0.000198294665873488,0.0384005580923389,0,3,61,8,4.06451612903226,4,4,0.5,8,8,2
