"entryID","name","type","reaction","x","y","graphicalType","width","height","bgcolor","entrez","dictID","reaction_type","org","pathway","is_bottleneck","freq","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"54","ec:1.8.1.4","gene","rn:R07618",585,362,"rectangle",46,17,"#BFFFBF","spo:SPAC1002.09c",1677,"irreversible","spo","00280",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"62","ec:1.8.1.4","gene","rn:R07618",407,362,"rectangle",46,17,"#BFFFBF","spo:SPAC1002.09c",1678,"irreversible","spo","00280",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"68","ec:1.8.1.4","gene","rn:R07618",130,362,"rectangle",46,17,"#BFFFBF","spo:SPAC1002.09c",1680,"irreversible","spo","00280",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"72","ec:2.3.1.9","gene","rn:R00238",180,751,"rectangle",46,17,"#BFFFBF","spo:SPBC215.09c",1682,"reversible","spo","00280",0,1,0,1,0,0,0.111111111111111,1,0,1,1,1,1,0,1,"HNB"
"75","ec:2.3.3.10","gene","rn:R01978",50,712,"rectangle",46,17,"#BFFFBF","spo:SPAC4F8.14c",1683,"irreversible","spo","00280",0,1,0,0,0,0,0.0833333333333333,1,0,1,1,1,1,1,0,"HNB"
"85","ec:2.6.1.42","gene","rn:R01214",444,194,"rectangle",46,17,"#BFFFBF","spo:SPBC428.02c",1693,"reversible","spo","00280",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"92","ec:2.6.1.42","gene","rn:R02199",621,194,"rectangle",46,17,"#BFFFBF","spo:SPBC428.02c",1700,"reversible","spo","00280",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"98","ec:1.2.1.3","gene","rn:R03869",419,815,"rectangle",46,17,"#BFFFBF","spo:SPAC9E9.09c",1706,"irreversible","spo","00280",0,1,0,1,0,0,0.111111111111111,2,0,1,1,1,1,0,1,"HNB"
"100","ec:2.6.1.22","gene","rn:R04188",389,767,"rectangle",46,17,"#BFFFBF","spo:SPAC19D5.07",1708,"reversible","spo","00280",0,1,0,0,0,0,0.0833333333333333,2,0,1,1,1,1,1,0,"HNB"
"103","ec:3.1.2.4","gene","rn:R05064",444,636,"rectangle",46,17,"#BFFFBF","spo:SPBC2D10.09",1711,"irreversible","spo","00280",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"111","ec:2.6.1.42","gene","rn:R01090",142,194,"rectangle",46,17,"#BFFFBF","spo:SPBC428.02c",1719,"reversible","spo","00280",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
