"entryID","name","type","reaction","x","y","graphicalType","width","height","bgcolor","entrez","dictID","reaction_type","org","pathway","is_bottleneck","freq","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"67","ec:3.2.1.31","gene","rn:R01478",491,419,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG15117 / dme:Dmel_CG2135",154,"irreversible","dme","00040",0,1,0,29,0,0,0.00112994350282486,1,0,3,1,3,29,8.51254252712892e-17,1,"HNB"
"74","ec:5.1.3.1","gene","rn:R01529",540,830,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG30499",161,"reversible","dme","00040",0,1,0,1,0,0,0.00041649312786339,2,0,1,1,3,1,7.39372110639112e-18,6.30224657015218e-18,"NHNB"
"80","ec:2.7.1.17","gene","rn:R01639",491,727,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG3534",167,"reversible","dme","00040",0,1,0,0,0,0,0.000408163265306122,2,4.4008814619877e-19,1,1,3,1,7.39372110639112e-18,1.04800171287322e-17,"NHNB"
"89","ec:1.1.1.21","gene","rn:R01758 rn:R01759",816,640,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG10638 / dme:Dmel_CG10863 / dme:Dmel_CG12766 / dme:Dmel_CG40064 / dme:Dmel_CG6083 / dme:Dmel_CG6084 / dme:Dmel_CG9436",174,"reversible","dme","00040",0,1,0.000789601554907677,2,2,0.133333333333333,0.000494559841740851,3,0.344306037739318,2,1,3,6,8.23141300039537e-16,0,"NHNB"
"91","ec:1.1.1.10","gene","rn:R01904",520,646,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG7322",176,"reversible","dme","00040",0,1,0.0246598639455782,7,14,0.388888888888889,0.000497265042267529,3,0.829826533366243,2,1,3,9,5.9818202559856e-17,1.00359746121826e-17,"NHNB"
"92","ec:1.1.1.21","gene","rn:R01431",388,639,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG10638 / dme:Dmel_CG10863 / dme:Dmel_CG12766 / dme:Dmel_CG40064 / dme:Dmel_CG6083 / dme:Dmel_CG6084 / dme:Dmel_CG9436",177,"reversible","dme","00040",0,1,0.000789601554907677,2,2,0.133333333333333,0.000494559841740851,3,0.344306037739318,2,1,3,6,8.23141300039537e-16,0,"NHNB"
"95","ec:1.1.1.45","gene","rn:R02640",663,417,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG10131 / dme:Dmel_CG9914",180,"reversible","dme","00040",0,1,0,0,0,0,0.000408163265306122,4,4.55547093777679e-17,5,1,3,1,0,4.9065389333868e-18,"NHNB"
"96","ec:2.7.7.9","gene","rn:R00289",297,510,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG4347",181,"irreversible","dme","00040",0,1,0,1,0,0,0.00041649312786339,1,0,5,1,3,1,7.39372110639112e-18,0,"NHNB"
"97","ec:2.4.1.17","gene","rn:R01383",364,419,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG10178 / dme:Dmel_CG11012 / dme:Dmel_CG11289 / dme:Dmel_CG13270 / dme:Dmel_CG13271 / dme:Dmel_CG15661 / dme:Dmel_CG15902 / dme:Dmel_CG17200 / dme:Dmel_CG17322 / dme:Dmel_CG17323 / dme:Dmel_CG17324 / dme:Dmel_CG17932 / dme:Dmel_CG2788 / dme:Dmel_CG31002 / dme:Dmel_CG3797 / dme:Dmel_CG4302 / dme:Dmel_CG4414 / dme:Dmel_CG4772 / dme:Dmel_CG5724 / dme:Dmel_CG5999 / dme:Dmel_CG6475 / dme:Dmel_CG6633 / dme:Dmel_CG6644 / dme:Dmel_CG6649 / dme:Dmel_CG6653 / dme:Dmel_CG6658 / dme:Dmel_CG8652 / dme:Dmel_CG9481",182,"reversible","dme","00040",0,1,3.03692905733722e-05,1,0,0,0.00041649312786339,1,9.64552018997569e-18,3,1,3,3,1,0,"NHNB"
"98","ec:1.1.1.22","gene","rn:R00286",297,435,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG10072",183,"reversible","dme","00040",1,1,0,0,0,0,0.000408163265306122,1,8.2490116468243e-16,4,1,3,29,1.61578222248301e-15,2.8356557262488e-16,"HB"
"176","ec:1.1.1.179","gene","rn:R01430",254,650,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG13280 / dme:Dmel_CG3597 / dme:Dmel_CG3609",206,"irreversible","dme","00040",0,1,0,7,0,0,0.000509164969450102,3,0,2,1,3,7,0,0,"NHNB"
"195","ec:1.1.1.14","gene","rn:R01896",462,695,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG1982 / dme:Dmel_CG4649",215,"reversible","dme","00040",0,1,0.0110544217687075,1,7,0.25,0.000495540138751239,3,1,2,1,3,8,5.37480017979793e-16,5.04179725612175e-17,"NHNB"
"196","ec:1.1.1.2","gene","rn:R01481",607,375,"rectangle",46,17,"#BFFFBF","dme:Dmel_CG2767",216,"reversible","dme","00040",1,1,0.00170068027210884,2,0,0,0.000425170068027211,4,3.50116977001019e-17,4,1,3,4,1,2.52089862806087e-17,"NHB"
