"","X","entryID","name","type","link","component","reaction","map","x","y","graphicalType","width","height","fgcolor","bgcolor","freq","pathway"
"1","entry6",11,"qsu:111983631 / qsu:111989788 / qsu:112014326","gene","http://www.kegg.jp/dbget-bin/www_bget?qsu:111983631+qsu:111989788+qsu:112014326",NA,"rn:R10309",NA,437,132,"rectangle",46,17,"#000000","#BFFFBF",1,254
"2","entry47",77,"qsu:111990252 / qsu:111991273 / qsu:111998613 / qsu:112026755 / qsu:112038061","gene","http://www.kegg.jp/dbget-bin/www_bget?qsu:111990252+qsu:111991273+qsu:111998613+qsu:112026755+qsu:112038061",NA,"rn:R00742",NA,128,132,"rectangle",46,17,"#000000","#BFFFBF",1,254
"3","entry6",11,"fox:FOXG_15212","gene","http://www.kegg.jp/dbget-bin/www_bget?fox:FOXG_15212",NA,"rn:R10309",NA,437,132,"rectangle",46,17,"#000000","#BFFFBF",1,254
"4","entry19",31,"fox:FOXG_04573 / fox:FOXG_05758","gene","http://www.kegg.jp/dbget-bin/www_bget?fox:FOXG_04573+fox:FOXG_05758",NA,"rn:R10401",NA,676,248,"rectangle",46,17,"#000000","#BFFFBF",1,254
"5","entry25",41,"fox:FOXG_04573 / fox:FOXG_05758","gene","http://www.kegg.jp/dbget-bin/www_bget?fox:FOXG_04573+fox:FOXG_05758",NA,"rn:R10398",NA,676,335,"rectangle",46,17,"#000000","#BFFFBF",1,254
"6","entry47",77,"fox:FOXG_02375","gene","http://www.kegg.jp/dbget-bin/www_bget?fox:FOXG_02375",NA,"rn:R00742",NA,128,132,"rectangle",46,17,"#000000","#BFFFBF",1,254
"7","entry6",11,"nhe:NECHADRAFT_19049 / nhe:NECHADRAFT_44851 / nhe:NECHADRAFT_94977","gene","http://www.kegg.jp/dbget-bin/www_bget?nhe:NECHADRAFT_19049+nhe:NECHADRAFT_44851+nhe:NECHADRAFT_94977",NA,"rn:R10309",NA,437,132,"rectangle",46,17,"#000000","#BFFFBF",1,254
"8","entry19",31,"nhe:NECHADRAFT_44040","gene","http://www.kegg.jp/dbget-bin/www_bget?nhe:NECHADRAFT_44040",NA,"rn:R10401",NA,676,248,"rectangle",46,17,"#000000","#BFFFBF",1,254
"9","entry25",41,"nhe:NECHADRAFT_44040","gene","http://www.kegg.jp/dbget-bin/www_bget?nhe:NECHADRAFT_44040",NA,"rn:R10398",NA,676,335,"rectangle",46,17,"#000000","#BFFFBF",1,254
"10","entry47",77,"nhe:NECHADRAFT_60541","gene","http://www.kegg.jp/dbget-bin/www_bget?nhe:NECHADRAFT_60541",NA,"rn:R00742",NA,128,132,"rectangle",46,17,"#000000","#BFFFBF",1,254
"11","entry6",11,"tre:TRIREDRAFT_103113 / tre:TRIREDRAFT_105884","gene","http://www.kegg.jp/dbget-bin/www_bget?tre:TRIREDRAFT_103113+tre:TRIREDRAFT_105884",NA,"rn:R10309",NA,437,132,"rectangle",46,17,"#000000","#BFFFBF",1,254
"12","entry47",77,"tre:TRIREDRAFT_81110","gene","http://www.kegg.jp/dbget-bin/www_bget?tre:TRIREDRAFT_81110",NA,"rn:R00742",NA,128,132,"rectangle",46,17,"#000000","#BFFFBF",1,254
"13","entry6",12,"trr:M419DRAFT_7213 / trr:M419DRAFT_88601","gene","http://www.kegg.jp/dbget-bin/www_bget?trr:M419DRAFT_7213+trr:M419DRAFT_88601",NA,"rn:R10309",NA,437,132,"rectangle",46,17,"#000000","#BFFFBF",1,254
