"","X","entryID","name","type","link","component","reaction","map","x","y","graphicalType","width","height","fgcolor","bgcolor","freq","pathway"
"1","entry1",13,"eco:b0352","gene","http://www.kegg.jp/dbget-bin/www_bget?eco:b0352",NA,"rn:R00750",NA,771,282,"rectangle",46,17,"#000000","#BFFFBF",1,621
"2","entry70",97,"eco:b0350","gene","http://www.kegg.jp/dbget-bin/www_bget?eco:b0350",NA,"rn:R02601",NA,682,283,"rectangle",46,17,"#000000","#BFFFBF",1,621
"3","entry73",100,"eco:b1461","gene","http://www.kegg.jp/dbget-bin/www_bget?eco:b1461",NA,"rn:R03966",NA,626,158,"rectangle",46,17,"#000000","#BFFFBF",1,621
"4","entry79",108,"eco:b0351","gene","http://www.kegg.jp/dbget-bin/www_bget?eco:b0351",NA,"rn:R00228",NA,897,282,"rectangle",46,17,"#000000","#BFFFBF",1,621
"5","entry1",13,"eoj:ECO26_0388","gene","http://www.kegg.jp/dbget-bin/www_bget?eoj:ECO26_0388",NA,"rn:R00750",NA,771,282,"rectangle",46,17,"#000000","#BFFFBF",1,621
"6","entry70",97,"eoj:ECO26_0386","gene","http://www.kegg.jp/dbget-bin/www_bget?eoj:ECO26_0386",NA,"rn:R02601",NA,682,283,"rectangle",46,17,"#000000","#BFFFBF",1,621
"7","entry79",108,"eoj:ECO26_0387","gene","http://www.kegg.jp/dbget-bin/www_bget?eoj:ECO26_0387",NA,"rn:R00228",NA,897,282,"rectangle",46,17,"#000000","#BFFFBF",1,621
"8","entry1",13,"ror:RORB6_04300","gene","http://www.kegg.jp/dbget-bin/www_bget?ror:RORB6_04300",NA,"rn:R00750",NA,771,282,"rectangle",46,17,"#000000","#BFFFBF",1,621
"9","entry70",97,"ror:RORB6_04290","gene","http://www.kegg.jp/dbget-bin/www_bget?ror:RORB6_04290",NA,"rn:R02601",NA,682,283,"rectangle",46,17,"#000000","#BFFFBF",1,621
"10","entry73",100,"ror:RORB6_06915 / ror:RORB6_15955","gene","http://www.kegg.jp/dbget-bin/www_bget?ror:RORB6_06915+ror:RORB6_15955",NA,"rn:R03966",NA,626,158,"rectangle",46,17,"#000000","#BFFFBF",1,621
"11","entry79",108,"ror:RORB6_04295","gene","http://www.kegg.jp/dbget-bin/www_bget?ror:RORB6_04295",NA,"rn:R00228",NA,897,282,"rectangle",46,17,"#000000","#BFFFBF",1,621
"12","entry1",13,"src:M271_00330 / src:M271_09210 / src:M271_50390","gene","http://www.kegg.jp/dbget-bin/www_bget?src:M271_00330+src:M271_09210+src:M271_50390",NA,"rn:R00750",NA,771,282,"rectangle",46,17,"#000000","#BFFFBF",1,621
"13","entry54",80,"src:M271_44580","gene","http://www.kegg.jp/dbget-bin/www_bget?src:M271_44580",NA,"rn:R00818",NA,518,226,"rectangle",46,17,"#000000","#BFFFBF",1,621
"14","entry70",97,"src:M271_00320 / src:M271_09220 / src:M271_50385","gene","http://www.kegg.jp/dbget-bin/www_bget?src:M271_00320+src:M271_09220+src:M271_50385",NA,"rn:R02601",NA,682,283,"rectangle",46,17,"#000000","#BFFFBF",1,621
"15","entry73",100,"src:M271_45045","gene","http://www.kegg.jp/dbget-bin/www_bget?src:M271_45045",NA,"rn:R03966",NA,626,158,"rectangle",46,17,"#000000","#BFFFBF",1,621
"16","entry79",108,"src:M271_00325 / src:M271_09215","gene","http://www.kegg.jp/dbget-bin/www_bget?src:M271_00325+src:M271_09215",NA,"rn:R00228",NA,897,282,"rectangle",46,17,"#000000","#BFFFBF",1,621
"17","entry81",115,"src:M271_50380","gene","http://www.kegg.jp/dbget-bin/www_bget?src:M271_50380",NA,"rn:R02602",NA,640,228,"rectangle",46,17,"#000000","#BFFFBF",1,621
"18","entry1",13,"salu:DC74_7440","gene","http://www.kegg.jp/dbget-bin/www_bget?salu:DC74_7440",NA,"rn:R00750",NA,771,282,"rectangle",46,17,"#000000","#BFFFBF",1,621
"19","entry54",80,"salu:DC74_1450","gene","http://www.kegg.jp/dbget-bin/www_bget?salu:DC74_1450",NA,"rn:R00818",NA,518,226,"rectangle",46,17,"#000000","#BFFFBF",1,621
"20","entry70",97,"salu:DC74_7438","gene","http://www.kegg.jp/dbget-bin/www_bget?salu:DC74_7438",NA,"rn:R02601",NA,682,283,"rectangle",46,17,"#000000","#BFFFBF",1,621
