"","X","entryID","name","type","link","component","reaction","map","x","y","graphicalType","width","height","fgcolor","bgcolor","freq","pathway"
"1","entry1",9,"srr:SerAS9_1753","gene","http://www.kegg.jp/dbget-bin/www_bget?srr:SerAS9_1753",NA,"rn:R06747",NA,296,250,"rectangle",46,17,"#000000","#BFFFBF",1,333
"2","entry2",14,"srr:SerAS9_1750","gene","http://www.kegg.jp/dbget-bin/www_bget?srr:SerAS9_1750",NA,"rn:R11141",NA,555,126,"rectangle",46,17,"#000000","#BFFFBF",1,333
"3","entry3",17,"srr:SerAS9_1749","gene","http://www.kegg.jp/dbget-bin/www_bget?srr:SerAS9_1749",NA,"rn:R11672",NA,685,126,"rectangle",46,17,"#000000","#BFFFBF",1,333
"4","entry4",19,"srr:SerAS9_1752","gene","http://www.kegg.jp/dbget-bin/www_bget?srr:SerAS9_1752",NA,"rn:R11661",NA,816,126,"rectangle",46,17,"#000000","#BFFFBF",1,333
"5","entry5",23,"srr:SerAS9_1748","gene","http://www.kegg.jp/dbget-bin/www_bget?srr:SerAS9_1748",NA,"rn:R11670",NA,816,250,"rectangle",46,17,"#000000","#BFFFBF",1,333
"6","entry8",36,"srr:SerAS9_1744","gene","http://www.kegg.jp/dbget-bin/www_bget?srr:SerAS9_1744",NA,"rn:R11665",NA,426,250,"rectangle",46,17,"#000000","#BFFFBF",1,333
"7","entry9",38,"srr:SerAS9_1745 / srr:SerAS9_1747","gene","http://www.kegg.jp/dbget-bin/www_bget?srr:SerAS9_1745+srr:SerAS9_1747",NA,"rn:R06746",NA,165,250,"rectangle",46,17,"#000000","#BFFFBF",1,333
"8","entry10",40,"srr:SerAS9_1746","gene","http://www.kegg.jp/dbget-bin/www_bget?srr:SerAS9_1746",NA,"rn:R11667",NA,556,250,"rectangle",46,17,"#000000","#BFFFBF",1,333
"9","entry11",41,"srr:SerAS9_1741","gene","http://www.kegg.jp/dbget-bin/www_bget?srr:SerAS9_1741",NA,"rn:R11668 rn:R11669",NA,686,250,"rectangle",46,17,"#000000","#BFFFBF",1,333
"10","entry12",42,"srr:SerAS9_0087 / srr:SerAS9_0559 / srr:SerAS9_0826 / srr:SerAS9_1382 / srr:SerAS9_1850 / srr:SerAS9_1851 / srr:SerAS9_3921 / srr:SerAS9_4279 / srr:SerAS9_4541","gene","http://www.kegg.jp/dbget-bin/www_bget?srr:SerAS9_0087+srr:SerAS9_0559+srr:SerAS9_0826+srr:SerAS9_1382+srr:SerAS9_1850+srr:SerAS9_1851+srr:SerAS9_3921+srr:SerAS9_4279+srr:SerAS9_4541",NA,"rn:R11671",NA,424,374,"rectangle",46,17,"#000000","#BFFFBF",1,333
