"","X","entryID","name","type","link","component","reaction","map","x","y","graphicalType","width","height","fgcolor","bgcolor","freq","pathway"
"1","entry17",41,"mah:MEALZ_1605","gene","http://www.kegg.jp/dbget-bin/www_bget?mah:MEALZ_1605",NA,"rn:R11435",NA,323,143,"rectangle",46,17,"#000000","#BFFFBF",1,1059
"2","entry67",112,"mah:MEALZ_1604","gene","http://www.kegg.jp/dbget-bin/www_bget?mah:MEALZ_1604",NA,"rn:R11436",NA,458,227,"rectangle",46,17,"#000000","#BFFFBF",1,1059
"3","entry79",128,"mah:MEALZ_1608","gene","http://www.kegg.jp/dbget-bin/www_bget?mah:MEALZ_1608",NA,NA,NA,997,140,"rectangle",46,17,"#000000","#BFFFBF",1,1059
"4","entry80",129,"mah:MEALZ_1607","gene","http://www.kegg.jp/dbget-bin/www_bget?mah:MEALZ_1607",NA,NA,NA,997,159,"rectangle",46,17,"#000000","#BFFFBF",1,1059
"5","entry81",130,"mah:MEALZ_1606","gene","http://www.kegg.jp/dbget-bin/www_bget?mah:MEALZ_1606",NA,NA,NA,1045,121,"rectangle",46,17,"#000000","#BFFFBF",1,1059
"6","entry124",181,"aak:AA2016_0530","gene","http://www.kegg.jp/dbget-bin/www_bget?aak:AA2016_0530",NA,NA,NA,1394,531,"rectangle",46,17,"#000000","#BFFFBF",1,1059
"7","entry132",189,"aak:AA2016_0530","gene","http://www.kegg.jp/dbget-bin/www_bget?aak:AA2016_0530",NA,NA,NA,1318,1012,"rectangle",46,17,"#000000","#BFFFBF",1,1059
"8","entry138",196,"aak:AA2016_0530","gene","http://www.kegg.jp/dbget-bin/www_bget?aak:AA2016_0530",NA,NA,NA,1350,1372,"rectangle",46,17,"#000000","#BFFFBF",1,1059
"9","entry22",562,"salj:SMD11_0702 / salj:SMD11_1711","gene","http://www.kegg.jp/dbget-bin/www_bget?salj:SMD11_0702+salj:SMD11_1711",NA,"rn:R10796",NA,426,1028,"rectangle",46,17,"#000000","#BFFFBF",1,1059
"10","entry32",577,"salj:SMD11_5924","gene","http://www.kegg.jp/dbget-bin/www_bget?salj:SMD11_5924",NA,"rn:R11429",NA,254,1142,"rectangle",46,17,"#000000","#BFFFBF",1,1059
"11","entry34",580,"salj:SMD11_5923","gene","http://www.kegg.jp/dbget-bin/www_bget?salj:SMD11_5923",NA,"rn:R11430",NA,367,1142,"rectangle",46,17,"#000000","#BFFFBF",1,1059
"12","entry40",589,"salj:SMD11_2378 / salj:SMD11_5925","gene","http://www.kegg.jp/dbget-bin/www_bget?salj:SMD11_2378+salj:SMD11_5925",NA,"rn:R11433",NA,706,1142,"rectangle",46,17,"#000000","#BFFFBF",1,1059
"13","entry70",631,"salj:SMD11_6411","gene","http://www.kegg.jp/dbget-bin/www_bget?salj:SMD11_6411",NA,"rn:R07253",NA,313,869,"rectangle",46,17,"#000000","#BFFFBF",1,1059
"14","entry22",562,"slx:SLAV_06825 / slx:SLAV_33495","gene","http://www.kegg.jp/dbget-bin/www_bget?slx:SLAV_06825+slx:SLAV_33495",NA,"rn:R10796",NA,426,1028,"rectangle",46,17,"#000000","#BFFFBF",1,1059
"15","entry32",577,"slx:SLAV_35700","gene","http://www.kegg.jp/dbget-bin/www_bget?slx:SLAV_35700",NA,"rn:R11429",NA,254,1142,"rectangle",46,17,"#000000","#BFFFBF",1,1059
"16","entry34",580,"slx:SLAV_35695","gene","http://www.kegg.jp/dbget-bin/www_bget?slx:SLAV_35695",NA,"rn:R11430",NA,367,1142,"rectangle",46,17,"#000000","#BFFFBF",1,1059
