"","X","entryID","name","type","link","component","reaction","map","x","y","graphicalType","width","height","fgcolor","bgcolor","freq","pathway"
"1","entry",14,"hsa:6448","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:6448",NA,"rn:R07814",NA,512,412,"rectangle",46,17,"#000000","#BFFFBF",1,531
"2","entry20",41,"hsa:60495","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:60495",NA,"rn:R07811",NA,536,235,"rectangle",46,17,"#000000","#BFFFBF",1,531
"3","entry21",42,"hsa:10855","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:10855",NA,"rn:R07811",NA,486,235,"rectangle",46,17,"#000000","#BFFFBF",1,531
"4","entry25",46,"hsa:2799","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:2799",NA,"rn:R07808",NA,648,412,"rectangle",46,17,"#000000","#BFFFBF",1,531
"5","entry28",50,"hsa:3423","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:3423",NA,"rn:R07821",NA,295,291,"rectangle",46,17,"#000000","#BFFFBF",1,531
"6","entry29",51,"hsa:3423","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:3423",NA,"rn:R07812",NA,512,291,"rectangle",46,17,"#000000","#BFFFBF",1,531
"7","entry30",52,"hsa:2588","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:2588",NA,"rn:R07806",NA,648,291,"rectangle",46,17,"#000000","#BFFFBF",1,531
"8","entry31",53,"hsa:3425","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:3425",NA,"rn:R07822",NA,295,353,"rectangle",46,17,"#000000","#BFFFBF",1,531
"9","entry32",54,"hsa:3425","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:3425",NA,"rn:R07813",NA,512,353,"rectangle",46,17,"#000000","#BFFFBF",1,531
"10","entry33",55,"hsa:411","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:411",NA,"rn:R07823",NA,295,412,"rectangle",46,17,"#000000","#BFFFBF",1,531
"11","entry34",56,"hsa:2720","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:2720",NA,"rn:R07807",NA,648,353,"rectangle",46,17,"#000000","#BFFFBF",1,531
"12","entry35",57,"hsa:23553 / hsa:3373 / hsa:6677 / hsa:8372 / hsa:8692","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:23553+hsa:3373+hsa:6677+hsa:8372+hsa:8692",NA,"rn:R07824",NA,295,475,"rectangle",46,17,"#000000","#BFFFBF",1,531
"13","entry36",58,"hsa:138050","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:138050",NA,"rn:R07815",NA,512,475,"rectangle",46,17,"#000000","#BFFFBF",1,531
"14","entry37",59,"hsa:3073 / hsa:3074","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:3073+hsa:3074",NA,"rn:R07810",NA,715,475,"rectangle",46,17,"#000000","#BFFFBF",1,531
"15","entry38",60,"hsa:23553 / hsa:3373 / hsa:6677 / hsa:8372 / hsa:8692","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:23553+hsa:3373+hsa:6677+hsa:8372+hsa:8692",NA,"rn:R07825",NA,225,475,"rectangle",46,17,"#000000","#BFFFBF",1,531
"16","entry39",61,"hsa:4669","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:4669",NA,"rn:R07816",NA,512,536,"rectangle",46,17,"#000000","#BFFFBF",1,531
"17","entry40",63,"hsa:3073 / hsa:3074","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:3073+hsa:3074",NA,"rn:R07809",NA,648,475,"rectangle",46,17,"#000000","#BFFFBF",1,531
"18","entry41",64,"hsa:2990","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:2990",NA,"rn:R07818",NA,512,657,"rectangle",46,17,"#000000","#BFFFBF",1,531
"19","entry42",65,"hsa:2799","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:2799",NA,"rn:R07819",NA,512,719,"rectangle",46,17,"#000000","#BFFFBF",1,531
"20","entry46",76,"hsa:23553 / hsa:3373 / hsa:6677 / hsa:8372 / hsa:8692","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:23553+hsa:3373+hsa:6677+hsa:8372+hsa:8692",NA,"rn:R07824",NA,NA,NA,"line",NA,NA,"#66CC66","#FFFFFF",0,531
"21","entry47",77,"hsa:411","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:411",NA,"rn:R07823",NA,NA,NA,"line",NA,NA,"#66CC66","#FFFFFF",0,531
"22","entry48",78,"hsa:2990","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:2990",NA,NA,NA,NA,NA,"line",NA,NA,"#66CC66","#FFFFFF",0,531
"23","entry49",79,"hsa:2588","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:2588",NA,NA,NA,NA,NA,"line",NA,NA,"#66CC66","#FFFFFF",0,531
"24","entry50",80,"hsa:23553 / hsa:3373 / hsa:6677 / hsa:8372 / hsa:8692","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:23553+hsa:3373+hsa:6677+hsa:8372+hsa:8692",NA,"rn:R07824",NA,NA,NA,"line",NA,NA,"#66CC66","#FFFFFF",0,531
"25","entry51",82,"hsa:2990","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:2990",NA,NA,NA,NA,NA,"line",NA,NA,"#66CC66","#FFFFFF",0,531
"26","entry52",83,"hsa:3423","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:3423",NA,"rn:R07821",NA,NA,NA,"line",NA,NA,"#66CC66","#FFFFFF",0,531
"27","entry53",84,"hsa:3425","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:3425",NA,"rn:R07822",NA,NA,NA,"line",NA,NA,"#66CC66","#FFFFFF",0,531
"28","entry54",85,"hsa:4669","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:4669",NA,"rn:R07816",NA,NA,NA,"line",NA,NA,"#66CC66","#FFFFFF",0,531
