"","X","entryID","name","type","link","component","reaction","map","x","y","graphicalType","width","height","fgcolor","bgcolor","freq","pathway"
"1","entry",24,"ath:AT2G38050","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G38050",NA,"rn:R07447",NA,325,243,"rectangle",46,17,"#000000","#BFFFBF",1,905
"2","entry1",25,"ath:AT2G38050","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G38050",NA,"rn:R07429",NA,325,171,"rectangle",46,17,"#000000","#BFFFBF",1,905
"3","entry2",26,"ath:AT3G30180 / ath:AT5G38970","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT3G30180+ath:AT5G38970",NA,"rn:R07451",NA,691,536,"rectangle",46,17,"#000000","#BFFFBF",1,905
"4","entry3",27,"ath:AT3G30180 / ath:AT5G38970","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT3G30180+ath:AT5G38970",NA,"rn:R07450",NA,597,536,"rectangle",46,17,"#000000","#BFFFBF",1,905
"5","entry4",28,"ath:AT3G30180 / ath:AT5G38970","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT3G30180+ath:AT5G38970",NA,"rn:R07458",NA,649,463,"rectangle",46,17,"#000000","#BFFFBF",1,905
"6","entry5",29,"ath:AT3G30180 / ath:AT5G38970","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT3G30180+ath:AT5G38970",NA,"rn:R07457",NA,649,390,"rectangle",46,17,"#000000","#BFFFBF",1,905
"7","entry6",30,"ath:AT3G30180 / ath:AT5G38970","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT3G30180+ath:AT5G38970",NA,"rn:R07455",NA,649,317,"rectangle",46,17,"#000000","#BFFFBF",1,905
"8","entry9",33,"ath:AT3G13730 / ath:AT4G36380","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT3G13730+ath:AT4G36380",NA,"rn:R07431",NA,743,276,"rectangle",46,17,"#000000","#BFFFBF",1,905
"9","entry10",34,"ath:AT3G13730 / ath:AT4G36380","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT3G13730+ath:AT4G36380",NA,"rn:R07448",NA,555,276,"rectangle",46,17,"#000000","#BFFFBF",1,905
"10","entry11",35,"ath:AT3G50660","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT3G50660",NA,"rn:R07454",NA,555,201,"rectangle",46,17,"#000000","#BFFFBF",1,905
"11","entry12",36,"ath:AT3G50660","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT3G50660",NA,"rn:R07453",NA,405,202,"rectangle",46,17,"#000000","#BFFFBF",1,905
"12","entry13",37,"ath:AT3G50660","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT3G50660",NA,"rn:R07452",NA,255,202,"rectangle",46,17,"#000000","#BFFFBF",1,905
"13","entry14",38,"ath:AT3G50660","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT3G50660",NA,"rn:R07445",NA,113,201,"rectangle",46,17,"#000000","#BFFFBF",1,905
"14","entry44",82,"ath:AT3G30180","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT3G30180",NA,"rn:R08841",NA,788,463,"rectangle",46,17,"#000000","#BFFFBF",1,905
"15","entry45",83,"ath:AT3G30180","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT3G30180",NA,"rn:R08840",NA,788,317,"rectangle",46,17,"#000000","#BFFFBF",1,905
"16","entry46",84,"ath:AT3G13730 / ath:AT4G36380","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT3G13730+ath:AT4G36380",NA,"rn:R07786",NA,113,317,"rectangle",46,17,"#000000","#BFFFBF",1,905
"17","entry47",85,"ath:AT3G13730 / ath:AT4G36380","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT3G13730+ath:AT4G36380",NA,"rn:R07787",NA,255,317,"rectangle",46,17,"#000000","#BFFFBF",1,905
"18","entry48",86,"ath:AT3G13730 / ath:AT4G36380","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT3G13730+ath:AT4G36380",NA,"rn:R07792",NA,405,353,"rectangle",46,17,"#000000","#BFFFBF",1,905
"19","entry49",87,"ath:AT3G13730 / ath:AT4G36380","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT3G13730+ath:AT4G36380",NA,"rn:R07791",NA,467,353,"rectangle",46,17,"#000000","#BFFFBF",1,905
"20","entry50",89,"ath:AT3G30180","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT3G30180",NA,"rn:R07471",NA,788,536,"rectangle",46,17,"#000000","#BFFFBF",1,905
"21","entry51",90,"ath:AT5G05690","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT5G05690",NA,"rn:R07446",NA,184,243,"rectangle",46,17,"#000000","#BFFFBF",1,905
"22","entry54",95,"ath:AT2G26710","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G26710",NA,"rn:R09761",NA,743,570,"rectangle",46,17,"#000000","#BFFFBF",1,905
"23","entry55",96,"ath:AT2G26710","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G26710",NA,"rn:R09762",NA,837,570,"rectangle",46,17,"#000000","#BFFFBF",1,905
"24","entry",24,"thj:104806524","gene","http://www.kegg.jp/dbget-bin/www_bget?thj:104806524",NA,"rn:R07447",NA,325,243,"rectangle",46,17,"#000000","#BFFFBF",1,905
"25","entry1",25,"thj:104806524","gene","http://www.kegg.jp/dbget-bin/www_bget?thj:104806524",NA,"rn:R07429",NA,325,171,"rectangle",46,17,"#000000","#BFFFBF",1,905
"26","entry2",26,"thj:104805522 / thj:104822777 / thj:104823884","gene","http://www.kegg.jp/dbget-bin/www_bget?thj:104805522+thj:104822777+thj:104823884",NA,"rn:R07451",NA,691,536,"rectangle",46,17,"#000000","#BFFFBF",1,905
"27","entry3",27,"thj:104805522 / thj:104822777 / thj:104823884","gene","http://www.kegg.jp/dbget-bin/www_bget?thj:104805522+thj:104822777+thj:104823884",NA,"rn:R07450",NA,597,536,"rectangle",46,17,"#000000","#BFFFBF",1,905
"28","entry4",28,"thj:104805522 / thj:104822777 / thj:104823884","gene","http://www.kegg.jp/dbget-bin/www_bget?thj:104805522+thj:104822777+thj:104823884",NA,"rn:R07458",NA,649,463,"rectangle",46,17,"#000000","#BFFFBF",1,905
"29","entry5",29,"thj:104805522 / thj:104822777 / thj:104823884","gene","http://www.kegg.jp/dbget-bin/www_bget?thj:104805522+thj:104822777+thj:104823884",NA,"rn:R07457",NA,649,390,"rectangle",46,17,"#000000","#BFFFBF",1,905
