"","X","entryID","name","type","link","component","reaction","map","x","y","graphicalType","width","height","fgcolor","bgcolor","freq","pathway"
"1","entry10",57,"tdn:Suden_0096 / tdn:Suden_0097 / tdn:Suden_0098 / tdn:Suden_0099","gene","http://www.kegg.jp/dbget-bin/www_bget?tdn:Suden_0096+tdn:Suden_0097+tdn:Suden_0098+tdn:Suden_0099",NA,"rn:R01196",NA,390,213,"rectangle",46,17,"#000000","#BFFFBF",1,720
"2","entry13",60,"tdn:Suden_1048","gene","http://www.kegg.jp/dbget-bin/www_bget?tdn:Suden_1048",NA,"rn:R00342",NA,242,598,"rectangle",46,17,"#000000","#BFFFBF",1,720
"3","entry14",61,"tdn:Suden_1049","gene","http://www.kegg.jp/dbget-bin/www_bget?tdn:Suden_1049",NA,"rn:R01082",NA,242,806,"rectangle",46,17,"#000000","#BFFFBF",1,720
"4","entry15",62,"tdn:Suden_1028 / tdn:Suden_1029 / tdn:Suden_1030","gene","http://www.kegg.jp/dbget-bin/www_bget?tdn:Suden_1028+tdn:Suden_1029+tdn:Suden_1030",NA,"rn:R02164",NA,336,865,"rectangle",46,17,"#000000","#BFFFBF",1,720
"5","entry16",63,"tdn:Suden_1050 / tdn:Suden_1051","gene","http://www.kegg.jp/dbget-bin/www_bget?tdn:Suden_1050+tdn:Suden_1051",NA,"rn:R00405",NA,563,876,"rectangle",46,17,"#000000","#BFFFBF",1,720
"6","entry23",70,"tdn:Suden_1052 / tdn:Suden_1053 / tdn:Suden_1054 / tdn:Suden_1055","gene","http://www.kegg.jp/dbget-bin/www_bget?tdn:Suden_1052+tdn:Suden_1053+tdn:Suden_1054+tdn:Suden_1055",NA,"rn:R01197",NA,121,806,"rectangle",46,17,"#000000","#BFFFBF",1,720
"7","entry24",71,"tdn:Suden_1047","gene","http://www.kegg.jp/dbget-bin/www_bget?tdn:Suden_1047",NA,"rn:R00267",NA,121,598,"rectangle",46,17,"#000000","#BFFFBF",1,720
"8","entry25",72,"tdn:Suden_1040","gene","http://www.kegg.jp/dbget-bin/www_bget?tdn:Suden_1040",NA,"rn:R01900",NA,121,478,"rectangle",46,17,"#000000","#BFFFBF",1,720
"9","entry26",73,"tdn:Suden_1040","gene","http://www.kegg.jp/dbget-bin/www_bget?tdn:Suden_1040",NA,"rn:R01325",NA,121,278,"rectangle",46,17,"#000000","#BFFFBF",1,720
"10","entry27",74,"tdn:Suden_0570 / tdn:Suden_0571","gene","http://www.kegg.jp/dbget-bin/www_bget?tdn:Suden_0570+tdn:Suden_0571",NA,"rn:R00352",NA,154,163,"rectangle",46,17,"#000000","#BFFFBF",1,720
"11","entry28",75,"tdn:Suden_1451","gene","http://www.kegg.jp/dbget-bin/www_bget?tdn:Suden_1451",NA,"rn:R00235",NA,690,161,"rectangle",46,17,"#000000","#BFFFBF",1,720
"12","entry29",82,"tdn:Suden_1174 / tdn:Suden_1608","gene","http://www.kegg.jp/dbget-bin/www_bget?tdn:Suden_1174+tdn:Suden_1608",NA,"rn:R00742",NA,653,276,"rectangle",46,17,"#000000","#BFFFBF",1,720
"13","entry48",106,"tdn:Suden_1824","gene","http://www.kegg.jp/dbget-bin/www_bget?tdn:Suden_1824",NA,"rn:R00134",NA,352,489,"rectangle",46,17,"#000000","#BFFFBF",1,720
"14","entry50",108,"tdn:Suden_1113","gene","http://www.kegg.jp/dbget-bin/www_bget?tdn:Suden_1113",NA,"rn:R01655",NA,451,567,"rectangle",46,17,"#000000","#BFFFBF",1,720
"15","entry51",109,"tdn:Suden_1113","gene","http://www.kegg.jp/dbget-bin/www_bget?tdn:Suden_1113",NA,"rn:R01220",NA,451,490,"rectangle",46,17,"#000000","#BFFFBF",1,720
"16","entry53",111,"tdn:Suden_0055","gene","http://www.kegg.jp/dbget-bin/www_bget?tdn:Suden_0055",NA,"rn:R00230",NA,837,194,"rectangle",46,17,"#000000","#BFFFBF",1,720
"17","entry54",112,"tdn:Suden_0056","gene","http://www.kegg.jp/dbget-bin/www_bget?tdn:Suden_0056",NA,"rn:R00315",NA,788,161,"rectangle",46,17,"#000000","#BFFFBF",1,720
"18","entry95",157,"tdn:Suden_0622 / tdn:Suden_1259","gene","http://www.kegg.jp/dbget-bin/www_bget?tdn:Suden_0622+tdn:Suden_1259",NA,"rn:R00344",NA,294,353,"rectangle",46,17,"#000000","#BFFFBF",1,720
"19","entry104",167,"tdn:Suden_1028 / tdn:Suden_1029 / tdn:Suden_1030","gene","http://www.kegg.jp/dbget-bin/www_bget?tdn:Suden_1028+tdn:Suden_1029+tdn:Suden_1030",NA,"rn:R02164",NA,384,865,"rectangle",46,17,"#000000","#BFFFBF",1,720
"20","entry9",56,"ddl:Desdi_1975 / ddl:Desdi_2706 / ddl:Desdi_2710 / ddl:Desdi_3432","gene","http://www.kegg.jp/dbget-bin/www_bget?ddl:Desdi_1975+ddl:Desdi_2706+ddl:Desdi_2710+ddl:Desdi_3432",NA,"rn:R00238",NA,883,231,"rectangle",46,17,"#000000","#BFFFBF",1,720
"21","entry10",57,"ddl:Desdi_0024 / ddl:Desdi_1802 / ddl:Desdi_1803 / ddl:Desdi_1804 / ddl:Desdi_1805 / ddl:Desdi_3423","gene","http://www.kegg.jp/dbget-bin/www_bget?ddl:Desdi_0024+ddl:Desdi_1802+ddl:Desdi_1803+ddl:Desdi_1804+ddl:Desdi_1805+ddl:Desdi_3423",NA,"rn:R01196",NA,390,213,"rectangle",46,17,"#000000","#BFFFBF",1,720
"22","entry13",60,"ddl:Desdi_0506","gene","http://www.kegg.jp/dbget-bin/www_bget?ddl:Desdi_0506",NA,"rn:R00342",NA,242,598,"rectangle",46,17,"#000000","#BFFFBF",1,720
"23","entry14",61,"ddl:Desdi_3107 / ddl:Desdi_3108","gene","http://www.kegg.jp/dbget-bin/www_bget?ddl:Desdi_3107+ddl:Desdi_3108",NA,"rn:R01082",NA,242,806,"rectangle",46,17,"#000000","#BFFFBF",1,720
"24","entry16",63,"ddl:Desdi_2156 / ddl:Desdi_2158","gene","http://www.kegg.jp/dbget-bin/www_bget?ddl:Desdi_2156+ddl:Desdi_2158",NA,"rn:R00405",NA,563,876,"rectangle",46,17,"#000000","#BFFFBF",1,720
"25","entry24",71,"ddl:Desdi_1264","gene","http://www.kegg.jp/dbget-bin/www_bget?ddl:Desdi_1264",NA,"rn:R00267",NA,121,598,"rectangle",46,17,"#000000","#BFFFBF",1,720
"26","entry25",72,"ddl:Desdi_0912","gene","http://www.kegg.jp/dbget-bin/www_bget?ddl:Desdi_0912",NA,"rn:R01900",NA,121,478,"rectangle",46,17,"#000000","#BFFFBF",1,720
"27","entry26",73,"ddl:Desdi_0912","gene","http://www.kegg.jp/dbget-bin/www_bget?ddl:Desdi_0912",NA,"rn:R01325",NA,121,278,"rectangle",46,17,"#000000","#BFFFBF",1,720
