"","X","entryID","name","type","link","component","reaction","map","x","y","graphicalType","width","height","fgcolor","bgcolor","freq","pathway"
"1","entry11",22,"ats:109766943","gene","http://www.kegg.jp/dbget-bin/www_bget?ats:109766943",NA,"rn:R08972",NA,196,569,"rectangle",46,17,"#000000","#BFFFBF",1,402
"2","entry13",24,"ats:109753210","gene","http://www.kegg.jp/dbget-bin/www_bget?ats:109753210",NA,"rn:R07423",NA,140,465,"rectangle",46,17,"#000000","#BFFFBF",1,402
"3","entry14",25,"ats:109753191","gene","http://www.kegg.jp/dbget-bin/www_bget?ats:109753191",NA,"rn:R07422",NA,140,399,"rectangle",46,17,"#000000","#BFFFBF",1,402
"4","entry15",26,"ats:109753201","gene","http://www.kegg.jp/dbget-bin/www_bget?ats:109753201",NA,"rn:R07421",NA,140,333,"rectangle",46,17,"#000000","#BFFFBF",1,402
"5","entry16",27,"ats:109757929","gene","http://www.kegg.jp/dbget-bin/www_bget?ats:109757929",NA,"rn:R07403",NA,140,266,"rectangle",46,17,"#000000","#BFFFBF",1,402
"6","entry17",28,"ats:109757378 / ats:109757925 / ats:109758460 / ats:109758467","gene","http://www.kegg.jp/dbget-bin/www_bget?ats:109757378+ats:109757925+ats:109758460+ats:109758467",NA,"rn:R02340",NA,140,199,"rectangle",46,17,"#000000","#BFFFBF",1,402
"7","entry11",20,"sbi:8070754","gene","http://www.kegg.jp/dbget-bin/www_bget?sbi:8070754",NA,"rn:R08972",NA,196,569,"rectangle",46,17,"#000000","#BFFFBF",1,402
"8","entry17",26,"sbi:8061167 / sbi:8081255","gene","http://www.kegg.jp/dbget-bin/www_bget?sbi:8061167+sbi:8081255",NA,"rn:R02340",NA,140,199,"rectangle",46,17,"#000000","#BFFFBF",1,402
"9","entry11",20,"zma:541977","gene","http://www.kegg.jp/dbget-bin/www_bget?zma:541977",NA,"rn:R08972",NA,196,569,"rectangle",46,17,"#000000","#BFFFBF",1,402
"10","entry12",21,"zma:100274317 / zma:100277344","gene","http://www.kegg.jp/dbget-bin/www_bget?zma:100274317+zma:100277344",NA,"rn:R07426",NA,140,532,"rectangle",46,17,"#000000","#BFFFBF",1,402
"11","entry13",22,"zma:103652726","gene","http://www.kegg.jp/dbget-bin/www_bget?zma:103652726",NA,"rn:R07423",NA,140,465,"rectangle",46,17,"#000000","#BFFFBF",1,402
"12","entry14",23,"zma:100382554","gene","http://www.kegg.jp/dbget-bin/www_bget?zma:100382554",NA,"rn:R07422",NA,140,399,"rectangle",46,17,"#000000","#BFFFBF",1,402
"13","entry15",24,"zma:103652724","gene","http://www.kegg.jp/dbget-bin/www_bget?zma:103652724",NA,"rn:R07421",NA,140,333,"rectangle",46,17,"#000000","#BFFFBF",1,402
"14","entry16",25,"zma:100192631","gene","http://www.kegg.jp/dbget-bin/www_bget?zma:100192631",NA,"rn:R07403",NA,140,266,"rectangle",46,17,"#000000","#BFFFBF",1,402
"15","entry17",26,"zma:100273163 / zma:103644182 / zma:542117","gene","http://www.kegg.jp/dbget-bin/www_bget?zma:100273163+zma:103644182+zma:542117",NA,"rn:R02340",NA,140,199,"rectangle",46,17,"#000000","#BFFFBF",1,402
"16","entry18",27,"zma:100147731","gene","http://www.kegg.jp/dbget-bin/www_bget?zma:100147731",NA,"rn:R08973",NA,315,569,"rectangle",46,17,"#000000","#BFFFBF",1,402
"17","entry11",20,"sita:101778204","gene","http://www.kegg.jp/dbget-bin/www_bget?sita:101778204",NA,"rn:R08972",NA,196,569,"rectangle",46,17,"#000000","#BFFFBF",1,402
"18","entry17",26,"sita:101766758 / sita:101767173","gene","http://www.kegg.jp/dbget-bin/www_bget?sita:101766758+sita:101767173",NA,"rn:R02340",NA,140,199,"rectangle",46,17,"#000000","#BFFFBF",1,402
