"","X","entryID","name","type","link","component","reaction","map","x","y","graphicalType","width","height","fgcolor","bgcolor","freq","pathway"
"1","entry3",9,"hsa:124 / hsa:125 / hsa:126 / hsa:127 / hsa:128 / hsa:130 / hsa:131","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:124+hsa:125+hsa:126+hsa:127+hsa:128+hsa:130+hsa:131",NA,"rn:R02124",NA,252,259,"rectangle",46,17,"#000000","#BFFFBF",1,830
"2","entry5",12,"hsa:53630","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:53630",NA,"rn:R00032",NA,359,233,"rectangle",46,17,"#000000","#BFFFBF",1,830
"3","entry7",15,"hsa:216 / hsa:8854","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:216+hsa:8854",NA,"rn:R02123",NA,467,218,"rectangle",46,17,"#000000","#BFFFBF",1,830
"4","entry9",17,"hsa:316","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:316",NA,"rn:R02125",NA,467,197,"rectangle",46,17,"#000000","#BFFFBF",1,830
"5","entry11",21,"hsa:9227","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:9227",NA,"rn:R08387",NA,223,339,"rectangle",46,17,"#000000","#BFFFBF",1,830
"6","entry14",25,"hsa:157506 / hsa:51109 / hsa:5959","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:157506+hsa:51109+hsa:5959",NA,"rn:R03048 rn:R08380",NA,269,478,"rectangle",46,17,"#000000","#BFFFBF",1,830
"7","entry19",34,"hsa:54884","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:54884",NA,"rn:R07163",NA,150,209,"rectangle",46,17,"#000000","#BFFFBF",1,830
"8","entry20",35,"hsa:6121","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:6121",NA,"rn:R08388",NA,198,419,"rectangle",46,17,"#000000","#BFFFBF",1,830
"9","entry21",36,"hsa:145226 / hsa:51109 / hsa:5959","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:145226+hsa:51109+hsa:5959",NA,"rn:R08382 rn:R08383",NA,276,139,"rectangle",46,17,"#000000","#BFFFBF",1,830
"10","entry26",46,"hsa:158835 / hsa:8694","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:158835+hsa:8694",NA,"rn:R08381",NA,173,541,"rectangle",46,17,"#000000","#BFFFBF",1,830
"11","entry28",49,"hsa:9227","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:9227",NA,"rn:R08389",NA,223,541,"rectangle",46,17,"#000000","#BFFFBF",1,830
"12","entry29",50,"hsa:158835 / hsa:8694","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:158835+hsa:8694",NA,"rn:R02366 rn:R02367",NA,173,339,"rectangle",46,17,"#000000","#BFFFBF",1,830
"13","entry32",56,"hsa:1592 / hsa:340665 / hsa:56603","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1592+hsa:340665+hsa:56603",NA,"rn:R08392",NA,594,198,"rectangle",46,17,"#000000","#BFFFBF",1,830
"14","entry34",58,"hsa:100861540 / hsa:1551 / hsa:1576 / hsa:1577","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:100861540+hsa:1551+hsa:1576+hsa:1577",NA,"rn:R08392",NA,642,219,"rectangle",46,17,"#000000","#BFFFBF",1,830
"15","entry35",59,"hsa:1543 / hsa:1544","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1543+hsa:1544",NA,"rn:R08392",NA,642,198,"rectangle",46,17,"#000000","#BFFFBF",1,830
"16","entry38",66,"hsa:1592 / hsa:340665 / hsa:56603","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1592+hsa:340665+hsa:56603",NA,NA,NA,756,198,"rectangle",46,17,"#000000","#BFFFBF",1,830
"17","entry39",67,"hsa:1592","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1592",NA,NA,NA,245,209,"rectangle",46,17,"#000000","#BFFFBF",1,830
"18","entry41",69,"hsa:145226 / hsa:157506 / hsa:50700 / hsa:51109 / hsa:8608","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:145226+hsa:157506+hsa:50700+hsa:51109+hsa:8608",NA,"rn:R02124 rn:R08379",NA,252,280,"rectangle",46,17,"#000000","#BFFFBF",1,830
"19","entry42",70,"hsa:10170 / hsa:10901 / hsa:317749 / hsa:728635 / hsa:9249","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:10170+hsa:10901+hsa:317749+hsa:728635+hsa:9249",NA,"rn:R02124 rn:R08379",NA,300,280,"rectangle",46,17,"#000000","#BFFFBF",1,830
