"","X","entryID","name","type","link","component","reaction","map","x","y","graphicalType","width","height","fgcolor","bgcolor","freq","pathway"
"1","entry8",26,"eno:ECENHK_09880","gene","http://www.kegg.jp/dbget-bin/www_bget?eno:ECENHK_09880",NA,"rn:R09707",NA,351,169,"rectangle",46,17,"#000000","#BFFFBF",1,405
"2","entry42",71,"eno:ECENHK_12430","gene","http://www.kegg.jp/dbget-bin/www_bget?eno:ECENHK_12430",NA,"rn:R00986",NA,105,210,"rectangle",46,17,"#000000","#BFFFBF",1,405
"3","entry25",47,"ror:RORB6_06595","gene","http://www.kegg.jp/dbget-bin/www_bget?ror:RORB6_06595",NA,"rn:R11346",NA,943,473,"rectangle",46,17,"#000000","#BFFFBF",1,405
"4","entry35",59,"ror:RORB6_06595","gene","http://www.kegg.jp/dbget-bin/www_bget?ror:RORB6_06595",NA,"rn:R11578",NA,943,518,"rectangle",46,17,"#000000","#BFFFBF",1,405
"5","entry42",71,"ror:RORB6_08360","gene","http://www.kegg.jp/dbget-bin/www_bget?ror:RORB6_08360",NA,"rn:R00986",NA,105,210,"rectangle",46,17,"#000000","#BFFFBF",1,405
"6","entry25",47,"rsl:RPSI07_2763","gene","http://www.kegg.jp/dbget-bin/www_bget?rsl:RPSI07_2763",NA,"rn:R11346",NA,943,473,"rectangle",46,17,"#000000","#BFFFBF",1,405
"7","entry35",59,"rsl:RPSI07_2763","gene","http://www.kegg.jp/dbget-bin/www_bget?rsl:RPSI07_2763",NA,"rn:R11578",NA,943,518,"rectangle",46,17,"#000000","#BFFFBF",1,405
"8","entry42",71,"rsl:RPSI07_0622 / rsl:RPSI07_0623","gene","http://www.kegg.jp/dbget-bin/www_bget?rsl:RPSI07_0622+rsl:RPSI07_0623",NA,"rn:R00986",NA,105,210,"rectangle",46,17,"#000000","#BFFFBF",1,405
"9","entry25",47,"rsn:RSPO_c02774","gene","http://www.kegg.jp/dbget-bin/www_bget?rsn:RSPO_c02774",NA,"rn:R11346",NA,943,473,"rectangle",46,17,"#000000","#BFFFBF",1,405
"10","entry35",59,"rsn:RSPO_c02774","gene","http://www.kegg.jp/dbget-bin/www_bget?rsn:RSPO_c02774",NA,"rn:R11578",NA,943,518,"rectangle",46,17,"#000000","#BFFFBF",1,405
"11","entry42",71,"rsn:RSPO_c00626 / rsn:RSPO_c00627","gene","http://www.kegg.jp/dbget-bin/www_bget?rsn:RSPO_c00626+rsn:RSPO_c00627",NA,"rn:R00986",NA,105,210,"rectangle",46,17,"#000000","#BFFFBF",1,405
"12","entry25",48,"rsy:RSUY_26660","gene","http://www.kegg.jp/dbget-bin/www_bget?rsy:RSUY_26660",NA,"rn:R11346",NA,943,473,"rectangle",46,17,"#000000","#BFFFBF",1,405
"13","entry35",61,"rsy:RSUY_26660","gene","http://www.kegg.jp/dbget-bin/www_bget?rsy:RSUY_26660",NA,"rn:R11578",NA,943,518,"rectangle",46,17,"#000000","#BFFFBF",1,405
"14","entry42",73,"rsy:RSUY_05880 / rsy:RSUY_05890","gene","http://www.kegg.jp/dbget-bin/www_bget?rsy:RSUY_05880+rsy:RSUY_05890",NA,"rn:R00986",NA,105,210,"rectangle",46,17,"#000000","#BFFFBF",1,405
"15","entry25",47,"rpi:Rpic_0514","gene","http://www.kegg.jp/dbget-bin/www_bget?rpi:Rpic_0514",NA,"rn:R11346",NA,943,473,"rectangle",46,17,"#000000","#BFFFBF",1,405
"16","entry35",59,"rpi:Rpic_0514","gene","http://www.kegg.jp/dbget-bin/www_bget?rpi:Rpic_0514",NA,"rn:R11578",NA,943,518,"rectangle",46,17,"#000000","#BFFFBF",1,405
"17","entry42",71,"rpi:Rpic_3123 / rpi:Rpic_3124","gene","http://www.kegg.jp/dbget-bin/www_bget?rpi:Rpic_3123+rpi:Rpic_3124",NA,"rn:R00986",NA,105,210,"rectangle",46,17,"#000000","#BFFFBF",1,405
"18","entry25",47,"rpf:Rpic12D_0501","gene","http://www.kegg.jp/dbget-bin/www_bget?rpf:Rpic12D_0501",NA,"rn:R11346",NA,943,473,"rectangle",46,17,"#000000","#BFFFBF",1,405
"19","entry35",59,"rpf:Rpic12D_0501","gene","http://www.kegg.jp/dbget-bin/www_bget?rpf:Rpic12D_0501",NA,"rn:R11578",NA,943,518,"rectangle",46,17,"#000000","#BFFFBF",1,405
"20","entry42",71,"rpf:Rpic12D_2758 / rpf:Rpic12D_2759","gene","http://www.kegg.jp/dbget-bin/www_bget?rpf:Rpic12D_2758+rpf:Rpic12D_2759",NA,"rn:R00986",NA,105,210,"rectangle",46,17,"#000000","#BFFFBF",1,405
"21","entry25",47,"rpj:N234_02860","gene","http://www.kegg.jp/dbget-bin/www_bget?rpj:N234_02860",NA,"rn:R11346",NA,943,473,"rectangle",46,17,"#000000","#BFFFBF",1,405
"22","entry35",59,"rpj:N234_02860","gene","http://www.kegg.jp/dbget-bin/www_bget?rpj:N234_02860",NA,"rn:R11578",NA,943,518,"rectangle",46,17,"#000000","#BFFFBF",1,405
"23","entry42",71,"rpj:N234_18690 / rpj:N234_18695","gene","http://www.kegg.jp/dbget-bin/www_bget?rpj:N234_18690+rpj:N234_18695",NA,"rn:R00986",NA,105,210,"rectangle",46,17,"#000000","#BFFFBF",1,405
"24","entry25",47,"rmn:TK49_07090","gene","http://www.kegg.jp/dbget-bin/www_bget?rmn:TK49_07090",NA,"rn:R11346",NA,943,473,"rectangle",46,17,"#000000","#BFFFBF",1,405
"25","entry35",59,"rmn:TK49_07090","gene","http://www.kegg.jp/dbget-bin/www_bget?rmn:TK49_07090",NA,"rn:R11578",NA,943,518,"rectangle",46,17,"#000000","#BFFFBF",1,405
"26","entry42",71,"rmn:TK49_00050 / rmn:TK49_00055","gene","http://www.kegg.jp/dbget-bin/www_bget?rmn:TK49_00050+rmn:TK49_00055",NA,"rn:R00986",NA,105,210,"rectangle",46,17,"#000000","#BFFFBF",1,405
"27","entry25",47,"rin:ACS15_0633","gene","http://www.kegg.jp/dbget-bin/www_bget?rin:ACS15_0633",NA,"rn:R11346",NA,943,473,"rectangle",46,17,"#000000","#BFFFBF",1,405
"28","entry35",59,"rin:ACS15_0633","gene","http://www.kegg.jp/dbget-bin/www_bget?rin:ACS15_0633",NA,"rn:R11578",NA,943,518,"rectangle",46,17,"#000000","#BFFFBF",1,405
"29","entry42",71,"rin:ACS15_3188 / rin:ACS15_3189","gene","http://www.kegg.jp/dbget-bin/www_bget?rin:ACS15_3188+rin:ACS15_3189",NA,"rn:R00986",NA,105,210,"rectangle",46,17,"#000000","#BFFFBF",1,405
"30","entry25",47,"reh:H16_A0578","gene","http://www.kegg.jp/dbget-bin/www_bget?reh:H16_A0578",NA,"rn:R11346",NA,943,473,"rectangle",46,17,"#000000","#BFFFBF",1,405
"31","entry35",59,"reh:H16_A0578","gene","http://www.kegg.jp/dbget-bin/www_bget?reh:H16_A0578",NA,"rn:R11578",NA,943,518,"rectangle",46,17,"#000000","#BFFFBF",1,405
"32","entry42",71,"reh:H16_A3319 / reh:H16_A3320","gene","http://www.kegg.jp/dbget-bin/www_bget?reh:H16_A3319+reh:H16_A3320",NA,"rn:R00986",NA,105,210,"rectangle",46,17,"#000000","#BFFFBF",1,405
"33","entry25",47,"cnc:CNE_1c06050","gene","http://www.kegg.jp/dbget-bin/www_bget?cnc:CNE_1c06050",NA,"rn:R11346",NA,943,473,"rectangle",46,17,"#000000","#BFFFBF",1,405
"34","entry35",59,"cnc:CNE_1c06050","gene","http://www.kegg.jp/dbget-bin/www_bget?cnc:CNE_1c06050",NA,"rn:R11578",NA,943,518,"rectangle",46,17,"#000000","#BFFFBF",1,405
"35","entry42",71,"cnc:CNE_1c32560 / cnc:CNE_1c32570","gene","http://www.kegg.jp/dbget-bin/www_bget?cnc:CNE_1c32560+cnc:CNE_1c32570",NA,"rn:R00986",NA,105,210,"rectangle",46,17,"#000000","#BFFFBF",1,405
"36","entry25",47,"rpln:B1209_13685","gene","http://www.kegg.jp/dbget-bin/www_bget?rpln:B1209_13685",NA,"rn:R11346",NA,943,473,"rectangle",46,17,"#000000","#BFFFBF",1,405
"37","entry35",59,"rpln:B1209_13685","gene","http://www.kegg.jp/dbget-bin/www_bget?rpln:B1209_13685",NA,"rn:R11578",NA,943,518,"rectangle",46,17,"#000000","#BFFFBF",1,405
"38","entry25",47,"cuh:BJN34_03480","gene","http://www.kegg.jp/dbget-bin/www_bget?cuh:BJN34_03480",NA,"rn:R11346",NA,943,473,"rectangle",46,17,"#000000","#BFFFBF",1,405
"39","entry35",59,"cuh:BJN34_03480","gene","http://www.kegg.jp/dbget-bin/www_bget?cuh:BJN34_03480",NA,"rn:R11578",NA,943,518,"rectangle",46,17,"#000000","#BFFFBF",1,405
"40","entry42",71,"cuh:BJN34_17770 / cuh:BJN34_17775","gene","http://www.kegg.jp/dbget-bin/www_bget?cuh:BJN34_17770+cuh:BJN34_17775",NA,"rn:R00986",NA,105,210,"rectangle",46,17,"#000000","#BFFFBF",1,405
"41","entry25",47,"cti:RALTA_A0534","gene","http://www.kegg.jp/dbget-bin/www_bget?cti:RALTA_A0534",NA,"rn:R11346",NA,943,473,"rectangle",46,17,"#000000","#BFFFBF",1,405
"42","entry35",59,"cti:RALTA_A0534","gene","http://www.kegg.jp/dbget-bin/www_bget?cti:RALTA_A0534",NA,"rn:R11578",NA,943,518,"rectangle",46,17,"#000000","#BFFFBF",1,405
"43","entry42",71,"cti:RALTA_A2772 / cti:RALTA_A2773","gene","http://www.kegg.jp/dbget-bin/www_bget?cti:RALTA_A2772+cti:RALTA_A2773",NA,"rn:R00986",NA,105,210,"rectangle",46,17,"#000000","#BFFFBF",1,405
"44","entry25",47,"cbw:RR42_m0670","gene","http://www.kegg.jp/dbget-bin/www_bget?cbw:RR42_m0670",NA,"rn:R11346",NA,943,473,"rectangle",46,17,"#000000","#BFFFBF",1,405
"45","entry35",59,"cbw:RR42_m0670","gene","http://www.kegg.jp/dbget-bin/www_bget?cbw:RR42_m0670",NA,"rn:R11578",NA,943,518,"rectangle",46,17,"#000000","#BFFFBF",1,405
"46","entry42",71,"cbw:RR42_m3726 / cbw:RR42_m3727","gene","http://www.kegg.jp/dbget-bin/www_bget?cbw:RR42_m3726+cbw:RR42_m3727",NA,"rn:R00986",NA,105,210,"rectangle",46,17,"#000000","#BFFFBF",1,405
"47","entry25",47,"cgd:CR3_2101","gene","http://www.kegg.jp/dbget-bin/www_bget?cgd:CR3_2101",NA,"rn:R11346",NA,943,473,"rectangle",46,17,"#000000","#BFFFBF",1,405
"48","entry35",59,"cgd:CR3_2101","gene","http://www.kegg.jp/dbget-bin/www_bget?cgd:CR3_2101",NA,"rn:R11578",NA,943,518,"rectangle",46,17,"#000000","#BFFFBF",1,405
"49","entry42",71,"cgd:CR3_2446 / cgd:CR3_2451","gene","http://www.kegg.jp/dbget-bin/www_bget?cgd:CR3_2446+cgd:CR3_2451",NA,"rn:R00986",NA,105,210,"rectangle",46,17,"#000000","#BFFFBF",1,405
"50","entry25",47,"ccup:BKK81_05525 / ccup:BKK81_20090","gene","http://www.kegg.jp/dbget-bin/www_bget?ccup:BKK81_05525+ccup:BKK81_20090",NA,"rn:R11346",NA,943,473,"rectangle",46,17,"#000000","#BFFFBF",1,405
"51","entry35",59,"ccup:BKK81_05525 / ccup:BKK81_20090","gene","http://www.kegg.jp/dbget-bin/www_bget?ccup:BKK81_05525+ccup:BKK81_20090",NA,"rn:R11578",NA,943,518,"rectangle",46,17,"#000000","#BFFFBF",1,405
"52","entry42",71,"ccup:BKK81_17925 / ccup:BKK81_17930","gene","http://www.kegg.jp/dbget-bin/www_bget?ccup:BKK81_17925+ccup:BKK81_17930",NA,"rn:R00986",NA,105,210,"rectangle",46,17,"#000000","#BFFFBF",1,405
"53","entry25",47,"cup:BKK80_04830 / cup:BKK80_21715","gene","http://www.kegg.jp/dbget-bin/www_bget?cup:BKK80_04830+cup:BKK80_21715",NA,"rn:R11346",NA,943,473,"rectangle",46,17,"#000000","#BFFFBF",1,405
"54","entry35",59,"cup:BKK80_04830 / cup:BKK80_21715","gene","http://www.kegg.jp/dbget-bin/www_bget?cup:BKK80_04830+cup:BKK80_21715",NA,"rn:R11578",NA,943,518,"rectangle",46,17,"#000000","#BFFFBF",1,405
"55","entry42",71,"cup:BKK80_18815 / cup:BKK80_18820","gene","http://www.kegg.jp/dbget-bin/www_bget?cup:BKK80_18815+cup:BKK80_18820",NA,"rn:R00986",NA,105,210,"rectangle",46,17,"#000000","#BFFFBF",1,405
"56","entry25",47,"cuu:BKK79_07450 / cuu:BKK79_26880","gene","http://www.kegg.jp/dbget-bin/www_bget?cuu:BKK79_07450+cuu:BKK79_26880",NA,"rn:R11346",NA,943,473,"rectangle",46,17,"#000000","#BFFFBF",1,405
"57","entry35",59,"cuu:BKK79_07450 / cuu:BKK79_26880","gene","http://www.kegg.jp/dbget-bin/www_bget?cuu:BKK79_07450+cuu:BKK79_26880",NA,"rn:R11578",NA,943,518,"rectangle",46,17,"#000000","#BFFFBF",1,405
"58","entry42",71,"cuu:BKK79_13230 / cuu:BKK79_13235","gene","http://www.kegg.jp/dbget-bin/www_bget?cuu:BKK79_13230+cuu:BKK79_13235",NA,"rn:R00986",NA,105,210,"rectangle",46,17,"#000000","#BFFFBF",1,405
"59","entry25",47,"cpau:EHF44_22900","gene","http://www.kegg.jp/dbget-bin/www_bget?cpau:EHF44_22900",NA,"rn:R11346",NA,943,473,"rectangle",46,17,"#000000","#BFFFBF",1,405
"60","entry35",59,"cpau:EHF44_22900","gene","http://www.kegg.jp/dbget-bin/www_bget?cpau:EHF44_22900",NA,"rn:R11578",NA,943,518,"rectangle",46,17,"#000000","#BFFFBF",1,405
"61","entry42",71,"cpau:EHF44_07450 / cpau:EHF44_07455","gene","http://www.kegg.jp/dbget-bin/www_bget?cpau:EHF44_07450+cpau:EHF44_07455",NA,"rn:R00986",NA,105,210,"rectangle",46,17,"#000000","#BFFFBF",1,405
"62","entry25",48,"cox:E0W60_13510","gene","http://www.kegg.jp/dbget-bin/www_bget?cox:E0W60_13510",NA,"rn:R11346",NA,943,473,"rectangle",46,17,"#000000","#BFFFBF",1,405
"63","entry35",61,"cox:E0W60_13510","gene","http://www.kegg.jp/dbget-bin/www_bget?cox:E0W60_13510",NA,"rn:R11578",NA,943,518,"rectangle",46,17,"#000000","#BFFFBF",1,405
"64","entry42",73,"cox:E0W60_25650 / cox:E0W60_25655","gene","http://www.kegg.jp/dbget-bin/www_bget?cox:E0W60_25650+cox:E0W60_25655",NA,"rn:R00986",NA,105,210,"rectangle",46,17,"#000000","#BFFFBF",1,405
