"","X","entryID","name","type","link","component","reaction","map","x","y","graphicalType","width","height","fgcolor","bgcolor","freq","pathway"
"1","entry37",110,"ath:AT1G32100 / ath:AT4G13660","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G32100+ath:AT4G13660",NA,"rn:R10225",NA,218,1114,"rectangle",46,17,"#000000","#BFFFBF",1,998
"2","entry38",111,"ath:AT1G32100 / ath:AT4G13660","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G32100+ath:AT4G13660",NA,"rn:R10226",NA,303,1115,"rectangle",46,17,"#000000","#BFFFBF",1,998
"3","entry45",118,"ath:AT1G32100 / ath:AT4G13660","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G32100+ath:AT4G13660",NA,"rn:R10227",NA,218,1159,"rectangle",46,17,"#000000","#BFFFBF",1,998
"4","entry46",119,"ath:AT1G32100 / ath:AT4G13660","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G32100+ath:AT4G13660",NA,"rn:R10228",NA,303,1159,"rectangle",46,17,"#000000","#BFFFBF",1,998
"5","entry37",110,"thj:104798498 / thj:104814402 / thj:104814409","gene","http://www.kegg.jp/dbget-bin/www_bget?thj:104798498+thj:104814402+thj:104814409",NA,"rn:R10225",NA,218,1114,"rectangle",46,17,"#000000","#BFFFBF",1,998
"6","entry38",111,"thj:104798498 / thj:104814402 / thj:104814409","gene","http://www.kegg.jp/dbget-bin/www_bget?thj:104798498+thj:104814402+thj:104814409",NA,"rn:R10226",NA,303,1115,"rectangle",46,17,"#000000","#BFFFBF",1,998
"7","entry45",118,"thj:104798498 / thj:104814402 / thj:104814409","gene","http://www.kegg.jp/dbget-bin/www_bget?thj:104798498+thj:104814402+thj:104814409",NA,"rn:R10227",NA,218,1159,"rectangle",46,17,"#000000","#BFFFBF",1,998
"8","entry46",119,"thj:104798498 / thj:104814402 / thj:104814409","gene","http://www.kegg.jp/dbget-bin/www_bget?thj:104798498+thj:104814402+thj:104814409",NA,"rn:R10228",NA,303,1159,"rectangle",46,17,"#000000","#BFFFBF",1,998
"9","entry7",88,"ysi:BF17_06545","gene","http://www.kegg.jp/dbget-bin/www_bget?ysi:BF17_06545",NA,"rn:R10698",NA,293,129,"rectangle",46,17,"#000000","#BFFFBF",1,998
"10","entry30",111,"ysi:BF17_21740","gene","http://www.kegg.jp/dbget-bin/www_bget?ysi:BF17_21740",NA,"rn:R12049",NA,535,364,"rectangle",46,17,"#000000","#BFFFBF",1,998
"11","entry16",83,"spe:Spro_0890 / spe:Spro_0891 / spe:Spro_1907","gene","http://www.kegg.jp/dbget-bin/www_bget?spe:Spro_0890+spe:Spro_0891+spe:Spro_1907",NA,"rn:R12049",NA,248,794,"rectangle",46,17,"#000000","#BFFFBF",1,998
"12","entry118",194,"spe:Spro_0339","gene","http://www.kegg.jp/dbget-bin/www_bget?spe:Spro_0339",NA,"rn:R11705",NA,278,345,"rectangle",46,17,"#000000","#BFFFBF",1,998
"13","entry120",197,"spe:Spro_0340","gene","http://www.kegg.jp/dbget-bin/www_bget?spe:Spro_0340",NA,"rn:R11655",NA,383,345,"rectangle",46,17,"#000000","#BFFFBF",1,998
"14","entry123",201,"spe:Spro_0345","gene","http://www.kegg.jp/dbget-bin/www_bget?spe:Spro_0345",NA,"rn:R10940",NA,488,345,"rectangle",46,17,"#000000","#BFFFBF",1,998
"15","entry128",209,"spe:Spro_0344","gene","http://www.kegg.jp/dbget-bin/www_bget?spe:Spro_0344",NA,"rn:R10943",NA,723,345,"rectangle",46,17,"#000000","#BFFFBF",1,998
"16","entry129",210,"spe:Spro_0344","gene","http://www.kegg.jp/dbget-bin/www_bget?spe:Spro_0344",NA,"rn:R10944",NA,723,377,"rectangle",46,17,"#000000","#BFFFBF",1,998
"17","entry130",211,"spe:Spro_0344","gene","http://www.kegg.jp/dbget-bin/www_bget?spe:Spro_0344",NA,"rn:R10942",NA,723,314,"rectangle",46,17,"#000000","#BFFFBF",1,998
"18","entry131",212,"spe:Spro_0346","gene","http://www.kegg.jp/dbget-bin/www_bget?spe:Spro_0346",NA,"rn:R12352",NA,593,345,"rectangle",46,17,"#000000","#BFFFBF",1,998
"19","entry16",83,"sply:Q5A_003980 / sply:Q5A_003985 / sply:Q5A_009450 / sply:Q5A_020355","gene","http://www.kegg.jp/dbget-bin/www_bget?sply:Q5A_003980+sply:Q5A_003985+sply:Q5A_009450+sply:Q5A_020355",NA,"rn:R12049",NA,248,794,"rectangle",46,17,"#000000","#BFFFBF",1,998
