"","X","entryID","name","type","link","component","reaction","map","x","y","graphicalType","width","height","fgcolor","bgcolor","freq","pathway"
"1","entry9",18,"afm:AFUA_8G00190","gene","http://www.kegg.jp/dbget-bin/www_bget?afm:AFUA_8G00190",NA,"rn:R10321",NA,118,347,"rectangle",46,17,"#000000","#BFFFBF",1,404
"2","entry10",19,"afm:AFUA_8G00200","gene","http://www.kegg.jp/dbget-bin/www_bget?afm:AFUA_8G00200",NA,"rn:R10588",NA,118,465,"rectangle",46,17,"#000000","#BFFFBF",1,404
"3","entry11",20,"afm:AFUA_8G00220","gene","http://www.kegg.jp/dbget-bin/www_bget?afm:AFUA_8G00220",NA,"rn:R10416",NA,175,516,"rectangle",46,17,"#000000","#BFFFBF",1,404
"4","entry12",21,"afm:AFUA_8G00240","gene","http://www.kegg.jp/dbget-bin/www_bget?afm:AFUA_8G00240",NA,"rn:R10414",NA,312,516,"rectangle",46,17,"#000000","#BFFFBF",1,404
"5","entry13",22,"afm:AFUA_8G00250","gene","http://www.kegg.jp/dbget-bin/www_bget?afm:AFUA_8G00250",NA,"rn:R10457",NA,445,516,"rectangle",46,17,"#000000","#BFFFBF",1,404
"6","entry14",23,"afm:AFUA_8G00230","gene","http://www.kegg.jp/dbget-bin/www_bget?afm:AFUA_8G00230",NA,"rn:R10445",NA,581,516,"rectangle",46,17,"#000000","#BFFFBF",1,404
"7","entry18",29,"afm:AFUA_8G00170","gene","http://www.kegg.jp/dbget-bin/www_bget?afm:AFUA_8G00170",NA,"rn:R10661",NA,175,204,"rectangle",46,17,"#000000","#BFFFBF",1,404
"8","entry19",30,"afm:AFUA_8G00210","gene","http://www.kegg.jp/dbget-bin/www_bget?afm:AFUA_8G00210",NA,"rn:R10340",NA,119,253,"rectangle",46,17,"#000000","#BFFFBF",1,404
"9","entry35",58,"smaf:D781_2597","gene","http://www.kegg.jp/dbget-bin/www_bget?smaf:D781_2597",NA,"rn:R09570",NA,231,283,"rectangle",46,17,"#000000","#BFFFBF",1,404
"10","entry37",61,"smaf:D781_2598","gene","http://www.kegg.jp/dbget-bin/www_bget?smaf:D781_2598",NA,"rn:R11105",NA,233,401,"rectangle",46,17,"#000000","#BFFFBF",1,404
"11","entry40",66,"smaf:D781_2599","gene","http://www.kegg.jp/dbget-bin/www_bget?smaf:D781_2599",NA,"rn:R11106",NA,301,444,"rectangle",46,17,"#000000","#BFFFBF",1,404
"12","entry41",67,"smaf:D781_2600","gene","http://www.kegg.jp/dbget-bin/www_bget?smaf:D781_2600",NA,"rn:R11107",NA,462,444,"rectangle",46,17,"#000000","#BFFFBF",1,404
"13","entry35",58,"srz:AXX16_2520","gene","http://www.kegg.jp/dbget-bin/www_bget?srz:AXX16_2520",NA,"rn:R09570",NA,231,283,"rectangle",46,17,"#000000","#BFFFBF",1,404
"14","entry37",61,"srz:AXX16_2519","gene","http://www.kegg.jp/dbget-bin/www_bget?srz:AXX16_2519",NA,"rn:R11105",NA,233,401,"rectangle",46,17,"#000000","#BFFFBF",1,404
"15","entry40",66,"srz:AXX16_2518","gene","http://www.kegg.jp/dbget-bin/www_bget?srz:AXX16_2518",NA,"rn:R11106",NA,301,444,"rectangle",46,17,"#000000","#BFFFBF",1,404
"16","entry41",67,"srz:AXX16_2517","gene","http://www.kegg.jp/dbget-bin/www_bget?srz:AXX16_2517",NA,"rn:R11107",NA,462,444,"rectangle",46,17,"#000000","#BFFFBF",1,404
"17","entry35",58,"serm:CLM71_13470","gene","http://www.kegg.jp/dbget-bin/www_bget?serm:CLM71_13470",NA,"rn:R09570",NA,231,283,"rectangle",46,17,"#000000","#BFFFBF",1,404
"18","entry37",61,"serm:CLM71_13475","gene","http://www.kegg.jp/dbget-bin/www_bget?serm:CLM71_13475",NA,"rn:R11105",NA,233,401,"rectangle",46,17,"#000000","#BFFFBF",1,404
"19","entry40",66,"serm:CLM71_13480","gene","http://www.kegg.jp/dbget-bin/www_bget?serm:CLM71_13480",NA,"rn:R11106",NA,301,444,"rectangle",46,17,"#000000","#BFFFBF",1,404
"20","entry41",67,"serm:CLM71_13485","gene","http://www.kegg.jp/dbget-bin/www_bget?serm:CLM71_13485",NA,"rn:R11107",NA,462,444,"rectangle",46,17,"#000000","#BFFFBF",1,404
"21","entry35",58,"pfl:PFL_3604","gene","http://www.kegg.jp/dbget-bin/www_bget?pfl:PFL_3604",NA,"rn:R09570",NA,231,283,"rectangle",46,17,"#000000","#BFFFBF",1,404
"22","entry37",61,"pfl:PFL_3605","gene","http://www.kegg.jp/dbget-bin/www_bget?pfl:PFL_3605",NA,"rn:R11105",NA,233,401,"rectangle",46,17,"#000000","#BFFFBF",1,404
"23","entry40",66,"pfl:PFL_2784 / pfl:PFL_3606","gene","http://www.kegg.jp/dbget-bin/www_bget?pfl:PFL_2784+pfl:PFL_3606",NA,"rn:R11106",NA,301,444,"rectangle",46,17,"#000000","#BFFFBF",1,404
"24","entry41",67,"pfl:PFL_3607","gene","http://www.kegg.jp/dbget-bin/www_bget?pfl:PFL_3607",NA,"rn:R11107",NA,462,444,"rectangle",46,17,"#000000","#BFFFBF",1,404
"25","entry35",58,"pprc:PFLCHA0_c36450","gene","http://www.kegg.jp/dbget-bin/www_bget?pprc:PFLCHA0_c36450",NA,"rn:R09570",NA,231,283,"rectangle",46,17,"#000000","#BFFFBF",1,404
"26","entry37",61,"pprc:PFLCHA0_c36460","gene","http://www.kegg.jp/dbget-bin/www_bget?pprc:PFLCHA0_c36460",NA,"rn:R11105",NA,233,401,"rectangle",46,17,"#000000","#BFFFBF",1,404
"27","entry40",66,"pprc:PFLCHA0_c28420 / pprc:PFLCHA0_c36470","gene","http://www.kegg.jp/dbget-bin/www_bget?pprc:PFLCHA0_c28420+pprc:PFLCHA0_c36470",NA,"rn:R11106",NA,301,444,"rectangle",46,17,"#000000","#BFFFBF",1,404
"28","entry41",67,"pprc:PFLCHA0_c36480","gene","http://www.kegg.jp/dbget-bin/www_bget?pprc:PFLCHA0_c36480",NA,"rn:R11107",NA,462,444,"rectangle",46,17,"#000000","#BFFFBF",1,404
"29","entry35",58,"ppro:PPC_3743","gene","http://www.kegg.jp/dbget-bin/www_bget?ppro:PPC_3743",NA,"rn:R09570",NA,231,283,"rectangle",46,17,"#000000","#BFFFBF",1,404
"30","entry37",61,"ppro:PPC_3744","gene","http://www.kegg.jp/dbget-bin/www_bget?ppro:PPC_3744",NA,"rn:R11105",NA,233,401,"rectangle",46,17,"#000000","#BFFFBF",1,404
"31","entry40",66,"ppro:PPC_2829 / ppro:PPC_3745","gene","http://www.kegg.jp/dbget-bin/www_bget?ppro:PPC_2829+ppro:PPC_3745",NA,"rn:R11106",NA,301,444,"rectangle",46,17,"#000000","#BFFFBF",1,404
"32","entry41",67,"ppro:PPC_3746","gene","http://www.kegg.jp/dbget-bin/www_bget?ppro:PPC_3746",NA,"rn:R11107",NA,462,444,"rectangle",46,17,"#000000","#BFFFBF",1,404
"33","entry35",58,"pch:EY04_18035","gene","http://www.kegg.jp/dbget-bin/www_bget?pch:EY04_18035",NA,"rn:R09570",NA,231,283,"rectangle",46,17,"#000000","#BFFFBF",1,404
"34","entry37",61,"pch:EY04_18030","gene","http://www.kegg.jp/dbget-bin/www_bget?pch:EY04_18030",NA,"rn:R11105",NA,233,401,"rectangle",46,17,"#000000","#BFFFBF",1,404
"35","entry40",66,"pch:EY04_18025","gene","http://www.kegg.jp/dbget-bin/www_bget?pch:EY04_18025",NA,"rn:R11106",NA,301,444,"rectangle",46,17,"#000000","#BFFFBF",1,404
"36","entry41",67,"pch:EY04_18020","gene","http://www.kegg.jp/dbget-bin/www_bget?pch:EY04_18020",NA,"rn:R11107",NA,462,444,"rectangle",46,17,"#000000","#BFFFBF",1,404
"37","entry35",58,"pcz:PCL1606_28070","gene","http://www.kegg.jp/dbget-bin/www_bget?pcz:PCL1606_28070",NA,"rn:R09570",NA,231,283,"rectangle",46,17,"#000000","#BFFFBF",1,404
"38","entry37",61,"pcz:PCL1606_28080","gene","http://www.kegg.jp/dbget-bin/www_bget?pcz:PCL1606_28080",NA,"rn:R11105",NA,233,401,"rectangle",46,17,"#000000","#BFFFBF",1,404
"39","entry40",66,"pcz:PCL1606_28090","gene","http://www.kegg.jp/dbget-bin/www_bget?pcz:PCL1606_28090",NA,"rn:R11106",NA,301,444,"rectangle",46,17,"#000000","#BFFFBF",1,404
"40","entry41",67,"pcz:PCL1606_28100","gene","http://www.kegg.jp/dbget-bin/www_bget?pcz:PCL1606_28100",NA,"rn:R11107",NA,462,444,"rectangle",46,17,"#000000","#BFFFBF",1,404
"41","entry35",58,"pcp:JM49_15070","gene","http://www.kegg.jp/dbget-bin/www_bget?pcp:JM49_15070",NA,"rn:R09570",NA,231,283,"rectangle",46,17,"#000000","#BFFFBF",1,404
"42","entry37",61,"pcp:JM49_15075","gene","http://www.kegg.jp/dbget-bin/www_bget?pcp:JM49_15075",NA,"rn:R11105",NA,233,401,"rectangle",46,17,"#000000","#BFFFBF",1,404
"43","entry40",66,"pcp:JM49_15080","gene","http://www.kegg.jp/dbget-bin/www_bget?pcp:JM49_15080",NA,"rn:R11106",NA,301,444,"rectangle",46,17,"#000000","#BFFFBF",1,404
"44","entry41",67,"pcp:JM49_15085","gene","http://www.kegg.jp/dbget-bin/www_bget?pcp:JM49_15085",NA,"rn:R11107",NA,462,444,"rectangle",46,17,"#000000","#BFFFBF",1,404
"45","entry35",58,"psem:TO66_16635","gene","http://www.kegg.jp/dbget-bin/www_bget?psem:TO66_16635",NA,"rn:R09570",NA,231,283,"rectangle",46,17,"#000000","#BFFFBF",1,404
