"","X","entryID","name","type","link","component","reaction","map","x","y","graphicalType","width","height","fgcolor","bgcolor","freq","pathway"
"1","entry9",38,"hsa:1544","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1544",NA,"rn:R07943",NA,651,627,"rectangle",46,17,"#000000","#BFFFBF",1,232
"2","entry10",40,"hsa:7498","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:7498",NA,"rn:R07942",NA,396,641,"rectangle",46,17,"#000000","#BFFFBF",1,232
"3","entry16",47,"hsa:7498","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:7498",NA,"rn:R07978",NA,551,408,"rectangle",46,17,"#000000","#BFFFBF",1,232
"4","entry22",54,"hsa:1544","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1544",NA,"rn:R07945",NA,451,158,"rectangle",46,17,"#000000","#BFFFBF",1,232
"5","entry23",55,"hsa:10 / hsa:9","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:10+hsa:9",NA,"rn:R07940",NA,551,148,"rectangle",46,17,"#000000","#BFFFBF",1,232
"6","entry26",59,"hsa:7498","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:7498",NA,"rn:R07979",NA,393,359,"rectangle",46,17,"#000000","#BFFFBF",1,232
"7","entry30",63,"hsa:1544","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1544",NA,"rn:R07939",NA,634,268,"rectangle",46,17,"#000000","#BFFFBF",1,232
"8","entry32",65,"hsa:7498","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:7498",NA,"rn:R07977",NA,476,179,"rectangle",46,17,"#000000","#BFFFBF",1,232
"9","entry46",85,"hsa:1548","gene","http://www.kegg.jp/dbget-bin/www_bget?hsa:1548",NA,"rn:R07945",NA,499,158,"rectangle",46,17,"#000000","#BFFFBF",1,232
"10","entry9",34,"rro:104672152","gene","http://www.kegg.jp/dbget-bin/www_bget?rro:104672152",NA,"rn:R07943",NA,651,627,"rectangle",46,17,"#000000","#BFFFBF",1,232
"11","entry10",36,"rro:104659929","gene","http://www.kegg.jp/dbget-bin/www_bget?rro:104659929",NA,"rn:R07942",NA,396,641,"rectangle",46,17,"#000000","#BFFFBF",1,232
"12","entry13",39,"rro:104677513","gene","http://www.kegg.jp/dbget-bin/www_bget?rro:104677513",NA,"rn:R07981",NA,729,464,"rectangle",46,17,"#000000","#BFFFBF",1,232
"13","entry16",43,"rro:104659929","gene","http://www.kegg.jp/dbget-bin/www_bget?rro:104659929",NA,"rn:R07978",NA,551,408,"rectangle",46,17,"#000000","#BFFFBF",1,232
"14","entry22",50,"rro:104672152","gene","http://www.kegg.jp/dbget-bin/www_bget?rro:104672152",NA,"rn:R07945",NA,451,158,"rectangle",46,17,"#000000","#BFFFBF",1,232
"15","entry23",51,"rro:104655225 / rro:104655226","gene","http://www.kegg.jp/dbget-bin/www_bget?rro:104655225+rro:104655226",NA,"rn:R07940",NA,551,148,"rectangle",46,17,"#000000","#BFFFBF",1,232
"16","entry26",55,"rro:104659929","gene","http://www.kegg.jp/dbget-bin/www_bget?rro:104659929",NA,"rn:R07979",NA,393,359,"rectangle",46,17,"#000000","#BFFFBF",1,232
"17","entry30",59,"rro:104672152","gene","http://www.kegg.jp/dbget-bin/www_bget?rro:104672152",NA,"rn:R07939",NA,634,268,"rectangle",46,17,"#000000","#BFFFBF",1,232
"18","entry32",61,"rro:104659929","gene","http://www.kegg.jp/dbget-bin/www_bget?rro:104659929",NA,"rn:R07977",NA,476,179,"rectangle",46,17,"#000000","#BFFFBF",1,232
"19","entry10",40,"pmua:114594599","gene","http://www.kegg.jp/dbget-bin/www_bget?pmua:114594599",NA,"rn:R07942",NA,396,641,"rectangle",46,17,"#000000","#BFFFBF",1,232
"20","entry13",43,"pmua:114598436","gene","http://www.kegg.jp/dbget-bin/www_bget?pmua:114598436",NA,"rn:R07981",NA,729,464,"rectangle",46,17,"#000000","#BFFFBF",1,232
"21","entry16",47,"pmua:114594599","gene","http://www.kegg.jp/dbget-bin/www_bget?pmua:114594599",NA,"rn:R07978",NA,551,408,"rectangle",46,17,"#000000","#BFFFBF",1,232
"22","entry23",55,"pmua:114602208 / pmua:114602209","gene","http://www.kegg.jp/dbget-bin/www_bget?pmua:114602208+pmua:114602209",NA,"rn:R07940",NA,551,148,"rectangle",46,17,"#000000","#BFFFBF",1,232
"23","entry26",59,"pmua:114594599","gene","http://www.kegg.jp/dbget-bin/www_bget?pmua:114594599",NA,"rn:R07979",NA,393,359,"rectangle",46,17,"#000000","#BFFFBF",1,232
"24","entry32",65,"pmua:114594599","gene","http://www.kegg.jp/dbget-bin/www_bget?pmua:114594599",NA,"rn:R07977",NA,476,179,"rectangle",46,17,"#000000","#BFFFBF",1,232
"25","entry10",36,"gja:107112582 / gja:107125178","gene","http://www.kegg.jp/dbget-bin/www_bget?gja:107112582+gja:107125178",NA,"rn:R07942",NA,396,641,"rectangle",46,17,"#000000","#BFFFBF",1,232
"26","entry13",39,"gja:107117302","gene","http://www.kegg.jp/dbget-bin/www_bget?gja:107117302",NA,"rn:R07981",NA,729,464,"rectangle",46,17,"#000000","#BFFFBF",1,232
"27","entry16",43,"gja:107112582 / gja:107125178","gene","http://www.kegg.jp/dbget-bin/www_bget?gja:107112582+gja:107125178",NA,"rn:R07978",NA,551,408,"rectangle",46,17,"#000000","#BFFFBF",1,232
"28","entry23",51,"gja:107109832 / gja:107109835","gene","http://www.kegg.jp/dbget-bin/www_bget?gja:107109832+gja:107109835",NA,"rn:R07940",NA,551,148,"rectangle",46,17,"#000000","#BFFFBF",1,232
"29","entry26",55,"gja:107112582 / gja:107125178","gene","http://www.kegg.jp/dbget-bin/www_bget?gja:107112582+gja:107125178",NA,"rn:R07979",NA,393,359,"rectangle",46,17,"#000000","#BFFFBF",1,232
"30","entry32",61,"gja:107112582 / gja:107125178","gene","http://www.kegg.jp/dbget-bin/www_bget?gja:107112582+gja:107125178",NA,"rn:R07977",NA,476,179,"rectangle",46,17,"#000000","#BFFFBF",1,232
"31","entry10",36,"xla:108716095 / xla:108717383","gene","http://www.kegg.jp/dbget-bin/www_bget?xla:108716095+xla:108717383",NA,"rn:R07942",NA,396,641,"rectangle",46,17,"#000000","#BFFFBF",1,232
"32","entry13",39,"xla:108714977 / xla:399031","gene","http://www.kegg.jp/dbget-bin/www_bget?xla:108714977+xla:399031",NA,"rn:R07981",NA,729,464,"rectangle",46,17,"#000000","#BFFFBF",1,232
